smoothed_trust_fam,smoothed_trust_fam_se,sample_size,country,iso_code,gid_0,survey_date
0.349884,0.036243,174.0,Democratic Republic of the Congo,COD,COD,20210104
0.294028,0.004445,11060.0,Denmark,DNK,DNK,20210104
0.468721,0.009245,2918.0,Dominican Republic,DOM,DOM,20210104
0.474507,0.00631,6287.0,Ecuador,ECU,ECU,20210104
0.347445,0.004624,10640.0,Egypt,EGY,EGY,20210104
0.555307,0.009051,3067.0,El Salvador,SLV,SLV,20210104
0.531704,0.022164,506.0,Ethiopia,ETH,ETH,20210104
0.413379,0.008994,3039.0,Finland,FIN,FIN,20210104
0.202296,0.002326,29871.0,France,FRA,FRA,20210104
0.297368,0.002423,35600.0,Germany,DEU,DEU,20210104
0.434576,0.014568,1155.0,Ghana,GHA,GHA,20210104
0.303446,0.006472,5070.0,Greece,GRC,GRC,20210104
0.572465,0.009365,2815.0,Guatemala,GTM,GTM,20210104
0.443736,0.048155,116.0,Guinea,GIN,GIN,20210104
0.365405,0.030177,258.0,Haiti,HTI,HTI,20210104
0.571541,0.010584,2198.0,Honduras,HND,HND,20210104
0.389751,0.011105,1955.0,Hong Kong,HKG,HKG,20210104
0.260324,0.004098,11817.0,Hungary,HUN,HUN,20210104
0.522538,0.003161,24985.0,India,IND,IND,20210104
0.270736,0.003522,15919.0,Indonesia,IDN,IDN,20210104
0.340048,0.008336,3251.0,Iraq,IRQ,IRQ,20210104
0.39742,0.006417,6296.0,Ireland,IRL,IRL,20210104
0.470848,0.006193,6784.0,Israel,ISR,ISR,20210104
0.306531,0.002376,37706.0,Italy,ITA,ITA,20210104
0.505464,0.001947,65976.0,Japan,JPN,JPN,20210104
0.229586,0.008897,2273.0,Jordan,JOR,JOR,20210104
0.223476,0.013874,909.0,Kazakhstan,KAZ,KAZ,20210104
0.564091,0.008895,3109.0,Kenya,KEN,KEN,20210104
0.394226,0.021677,516.0,Kuwait,KWT,KWT,20210104
0.339259,0.024362,384.0,Kyrgyzstan,KGZ,KGZ,20210104
0.392609,0.032803,226.0,Laos,LAO,LAO,20210104
0.251747,0.011073,1560.0,Lebanon,LBN,LBN,20210104
0.375196,0.013031,1393.0,Libya,LBY,LBY,20210104
0.298262,0.040861,129.0,Madagascar,MDG,MDG,20210104
0.411607,0.006547,5679.0,Malaysia,MYS,MYS,20210104
0.40426,0.030683,262.0,Mali,MLI,MLI,20210104
0.591071,0.001921,65575.0,Mexico,MEX,MEX,20210104
0.248962,0.015631,773.0,Moldova,MDA,MDA,20210104
0.309898,0.011452,1640.0,Morocco,MAR,MAR,20210104
0.549158,0.02526,391.0,Mozambique,MOZ,MOZ,20210104
0.569,0.011685,1804.0,Myanmar,MMR,MMR,20210104
0.551351,0.01157,1859.0,Nepal,NPL,NPL,20210104
0.222067,0.003502,14167.0,Netherlands,NLD,NLD,20210104
0.336082,0.007481,4070.0,New Zealand,NZL,NZL,20210104
0.593808,0.011902,1709.0,Nicaragua,NIC,NIC,20210104
0.460928,0.007915,3963.0,Nigeria,NGA,NGA,20210104
0.310494,0.004794,9336.0,Norway,NOR,NOR,20210104
0.436284,0.030675,258.0,Oman,OMN,OMN,20210104
0.510053,0.007491,4456.0,Pakistan,PAK,PAK,20210104
0.322032,0.015093,968.0,Palestine,PSE,PSE,20210104
0.50716,0.011462,1920.0,Panama,PAN,PAN,20210104
0.428573,0.01192,1726.0,Paraguay,PRY,PRY,20210104
0.521767,0.005969,7035.0,Peru,PER,PER,20210104
0.440927,0.004791,10748.0,Philippines,PHL,PHL,20210104
0.339265,0.004484,11166.0,Poland,POL,POL,20210104
0.458792,0.004898,10953.0,Portugal,PRT,PRT,20210104
0.565764,0.007949,3887.0,"Puerto Rico, U.S.",PRI,PRI,20210104
0.471892,0.022615,504.0,Qatar,QAT,QAT,20210104
0.251649,0.004656,8700.0,Romania,ROU,ROU,20210104
0.251619,0.004651,8697.0,Russia,RUS,RUS,20210104
0.44232,0.010044,2461.0,Saudi Arabia,SAU,SAU,20210104
0.286354,0.029599,235.0,Senegal,SEN,SEN,20210104
0.318741,0.009483,2445.0,Serbia,SRB,SRB,20210104
0.390048,0.012812,1481.0,Singapore,SGP,SGP,20210104
0.38808,0.006982,4925.0,Slovakia,SVK,SVK,20210104
0.324051,0.01186,1551.0,Slovenia,SVN,SVN,20210104
0.405131,0.00469,11014.0,South Africa,ZAF,ZAF,20210104
0.572476,0.006692,5462.0,South Korea,KOR,KOR,20210104
0.317688,0.003176,21502.0,Spain,ESP,ESP,20210104
0.440077,0.015918,978.0,Sri Lanka,LKA,LKA,20210104
0.410716,0.012977,1433.0,Sudan,SDN,SDN,20210104
0.407642,0.003184,23992.0,Sweden,SWE,SWE,20210104
0.25521,0.005819,5625.0,Switzerland,CHE,CHE,20210104
0.315619,0.004007,13514.0,Taiwan,TWN,TWN,20210104
0.433843,0.027224,337.0,Tanzania,TZA,TZA,20210104
0.539556,0.003302,22819.0,Thailand,THA,THA,20210104
0.272938,0.009829,2039.0,Tunisia,TUN,TUN,20210104
0.271915,0.003743,14147.0,Turkey,TUR,TUR,20210104
0.286018,0.004512,10047.0,Ukraine,UKR,UKR,20210104
0.449159,0.010831,2146.0,United Arab Emirates,ARE,ARE,20210104
0.366004,0.002985,26086.0,United Kingdom,GBR,GBR,20210104
0.354789,0.006774,4993.0,Uruguay,URY,URY,20210104
0.292446,0.018757,590.0,Uzbekistan,UZB,UZB,20210104
0.517344,0.006752,5515.0,Venezuela,VEN,VEN,20210104
0.507856,0.004573,11963.0,Vietnam,VNM,VNM,20210104
0.310018,0.020529,529.0,Yemen,YEM,YEM,20210104
0.558437,0.018919,699.0,Afghanistan,AFG,AFG,20210105
0.383255,0.02115,540.0,Albania,ALB,ALB,20210105
0.251884,0.009235,2212.0,Algeria,DZA,DZA,20210105
0.532815,0.025117,391.0,Angola,AGO,AGO,20210105
0.399772,0.003491,19734.0,Argentina,ARG,ARG,20210105
0.292279,0.028305,268.0,Armenia,ARM,ARM,20210105
0.316365,0.004021,13580.0,Australia,AUS,AUS,20210105
0.270027,0.005905,5707.0,Austria,AUT,AUT,20210105
0.261958,0.017986,618.0,Azerbaijan,AZE,AZE,20210105
0.614999,0.008965,2965.0,Bangladesh,BGD,BGD,20210105
0.228191,0.009829,1840.0,Belarus,BLR,BLR,20210105
0.227637,0.005522,5777.0,Belgium,BEL,BEL,20210105
0.440588,0.042653,140.0,Benin,BEN,BEN,20210105
0.493375,0.007241,4830.0,Bolivia,BOL,BOL,20210105
0.316119,0.015729,903.0,Bosnia and Herzegovina,BIH,BIH,20210105
0.471038,0.001619,95033.0,Brazil,BRA,BRA,20210105
0.290701,0.00858,2789.0,Bulgaria,BGR,BGR,20210105
0.332641,0.028673,267.0,Burkina Faso,BFA,BFA,20210105
0.451986,0.029064,294.0,Cambodia,KHM,KHM,20210105
0.312676,0.025841,324.0,Cameroon,CMR,CMR,20210105
0.304339,0.003274,19922.0,Canada,CAN,CAN,20210105
0.492164,0.005141,9477.0,Chile,CHL,CHL,20210105
0.530216,0.00356,19685.0,Colombia,COL,COL,20210105
0.564193,0.008007,3839.0,Costa Rica,CRI,CRI,20210105
0.3883,0.021686,502.0,C̫te d'Ivoire,CIV,CIV,20210105
0.287294,0.008384,2925.0,Croatia,HRV,HRV,20210105
0.36713,0.005602,7605.0,Czech Republic,CZE,CZE,20210105
0.342496,0.033409,203.0,Democratic Republic of the Congo,COD,COD,20210105
0.297403,0.004404,11340.0,Denmark,DNK,DNK,20210105
0.465502,0.00908,3019.0,Dominican Republic,DOM,DOM,20210105
0.470421,0.006271,6359.0,Ecuador,ECU,ECU,20210105
0.347958,0.004635,10601.0,Egypt,EGY,EGY,20210105
0.544344,0.0089,3174.0,El Salvador,SLV,SLV,20210105
0.531251,0.021767,525.0,Ethiopia,ETH,ETH,20210105
0.407061,0.008996,3017.0,Finland,FIN,FIN,20210105
0.207286,0.00233,30308.0,France,FRA,FRA,20210105
0.296046,0.002419,35627.0,Germany,DEU,DEU,20210105
0.430923,0.014741,1128.0,Ghana,GHA,GHA,20210105
0.309962,0.006483,5133.0,Greece,GRC,GRC,20210105
0.566789,0.009177,2940.0,Guatemala,GTM,GTM,20210105
0.410431,0.047553,116.0,Guinea,GIN,GIN,20210105
0.354106,0.030732,246.0,Haiti,HTI,HTI,20210105
0.55882,0.010538,2232.0,Honduras,HND,HND,20210105
0.383689,0.011147,1925.0,Hong Kong,HKG,HKG,20210105
0.260408,0.004067,12017.0,Hungary,HUN,HUN,20210105
0.523373,0.003175,24756.0,India,IND,IND,20210105
0.271527,0.003512,16039.0,Indonesia,IDN,IDN,20210105
0.335796,0.00828,3271.0,Iraq,IRQ,IRQ,20210105
0.403224,0.006335,6481.0,Ireland,IRL,IRL,20210105
0.464485,0.006117,6931.0,Israel,ISR,ISR,20210105
0.308465,0.002364,38208.0,Italy,ITA,ITA,20210105
0.506865,0.001932,67055.0,Japan,JPN,JPN,20210105
0.234219,0.008982,2254.0,Jordan,JOR,JOR,20210105
0.224202,0.013658,941.0,Kazakhstan,KAZ,KAZ,20210105
0.571306,0.008805,3159.0,Kenya,KEN,KEN,20210105
0.386038,0.022015,497.0,Kuwait,KWT,KWT,20210105
0.323957,0.023635,392.0,Kyrgyzstan,KGZ,KGZ,20210105
0.39275,0.031991,236.0,Laos,LAO,LAO,20210105
0.246945,0.01075,1633.0,Lebanon,LBN,LBN,20210105
0.371473,0.012906,1412.0,Libya,LBY,LBY,20210105
0.310112,0.041671,126.0,Madagascar,MDG,MDG,20210105
0.414577,0.006479,5811.0,Malaysia,MYS,MYS,20210105
0.416442,0.030507,264.0,Mali,MLI,MLI,20210105
0.590712,0.001918,65725.0,Mexico,MEX,MEX,20210105
0.251046,0.015514,787.0,Moldova,MDA,MDA,20210105
0.305477,0.011455,1627.0,Morocco,MAR,MAR,20210105
0.560604,0.024843,403.0,Mozambique,MOZ,MOZ,20210105
0.562148,0.011559,1846.0,Myanmar,MMR,MMR,20210105
0.553511,0.011441,1899.0,Nepal,NPL,NPL,20210105
0.225769,0.003505,14251.0,Netherlands,NLD,NLD,20210105
0.327964,0.007358,4159.0,New Zealand,NZL,NZL,20210105
0.598902,0.011857,1712.0,Nicaragua,NIC,NIC,20210105
0.470983,0.007908,3986.0,Nigeria,NGA,NGA,20210105
0.310288,0.004717,9661.0,Norway,NOR,NOR,20210105
0.447756,0.030209,267.0,Oman,OMN,OMN,20210105
0.511141,0.007527,4413.0,Pakistan,PAK,PAK,20210105
0.325485,0.015203,966.0,Palestine,PSE,PSE,20210105
0.498282,0.011359,1969.0,Panama,PAN,PAN,20210105
0.446947,0.011883,1768.0,Paraguay,PRY,PRY,20210105
0.520151,0.005825,7389.0,Peru,PER,PER,20210105
0.445119,0.004765,10893.0,Philippines,PHL,PHL,20210105
0.342087,0.004486,11202.0,Poland,POL,POL,20210105
0.457447,0.00491,10919.0,Portugal,PRT,PRT,20210105
0.563448,0.00785,3985.0,"Puerto Rico, U.S.",PRI,PRI,20210105
0.476946,0.023062,484.0,Qatar,QAT,QAT,20210105
0.251922,0.004645,8747.0,Romania,ROU,ROU,20210105
0.249053,0.004557,9003.0,Russia,RUS,RUS,20210105
0.442503,0.01011,2431.0,Saudi Arabia,SAU,SAU,20210105
0.275571,0.030033,221.0,Senegal,SEN,SEN,20210105
0.306621,0.009373,2436.0,Serbia,SRB,SRB,20210105
0.388394,0.012933,1451.0,Singapore,SGP,SGP,20210105
0.394131,0.006817,5138.0,Slovakia,SVK,SVK,20210105
0.323286,0.011724,1586.0,Slovenia,SVN,SVN,20210105
0.402935,0.004627,11278.0,South Africa,ZAF,ZAF,20210105
0.568128,0.006672,5506.0,South Korea,KOR,KOR,20210105
0.315814,0.003156,21728.0,Spain,ESP,ESP,20210105
0.447732,0.01593,980.0,Sri Lanka,LKA,LKA,20210105
0.413406,0.013161,1397.0,Sudan,SDN,SDN,20210105
0.413812,0.003191,24052.0,Sweden,SWE,SWE,20210105
0.257081,0.005762,5764.0,Switzerland,CHE,CHE,20210105
0.315925,0.004007,13547.0,Taiwan,TWN,TWN,20210105
0.438694,0.026654,352.0,Tanzania,TZA,TZA,20210105
0.543563,0.003232,23794.0,Thailand,THA,THA,20210105
0.296201,0.009843,2133.0,Tunisia,TUN,TUN,20210105
0.267562,0.003742,13992.0,Turkey,TUR,TUR,20210105
0.281297,0.004461,10214.0,Ukraine,UKR,UKR,20210105
0.456918,0.010793,2162.0,United Arab Emirates,ARE,ARE,20210105
0.369053,0.002987,26132.0,United Kingdom,GBR,GBR,20210105
0.352155,0.006746,5016.0,Uruguay,URY,URY,20210105
0.307147,0.018596,621.0,Uzbekistan,UZB,UZB,20210105
0.506467,0.00668,5636.0,Venezuela,VEN,VEN,20210105
0.503514,0.004626,11700.0,Vietnam,VNM,VNM,20210105
0.291699,0.020097,542.0,Yemen,YEM,YEM,20210105
0.563,0.018678,705.0,Afghanistan,AFG,AFG,20210106
0.362504,0.021014,543.0,Albania,ALB,ALB,20210106
0.241713,0.00906,2224.0,Algeria,DZA,DZA,20210106
0.516759,0.025837,371.0,Angola,AGO,AGO,20210106
0.400531,0.003418,20587.0,Argentina,ARG,ARG,20210106
0.281147,0.027547,278.0,Armenia,ARM,ARM,20210106
0.313343,0.00399,13615.0,Australia,AUS,AUS,20210106
0.269675,0.005829,5826.0,Austria,AUT,AUT,20210106
0.26303,0.017783,636.0,Azerbaijan,AZE,AZE,20210106
0.610838,0.008956,2981.0,Bangladesh,BGD,BGD,20210106
0.234464,0.009882,1866.0,Belarus,BLR,BLR,20210106
0.227877,0.005519,5785.0,Belgium,BEL,BEL,20210106
0.441618,0.042792,139.0,Benin,BEN,BEN,20210106
0.486729,0.00711,5037.0,Bolivia,BOL,BOL,20210106
0.322843,0.015475,943.0,Bosnia and Herzegovina,BIH,BIH,20210106
0.471306,0.001608,96370.0,Brazil,BRA,BRA,20210106
0.284195,0.008499,2801.0,Bulgaria,BGR,BGR,20210106
0.349062,0.028986,266.0,Burkina Faso,BFA,BFA,20210106
0.434015,0.02851,298.0,Cambodia,KHM,KHM,20210106
0.286434,0.023994,356.0,Cameroon,CMR,CMR,20210106
0.302908,0.003287,19780.0,Canada,CAN,CAN,20210106
0.488881,0.005091,9661.0,Chile,CHL,CHL,20210106
0.531944,0.003503,20297.0,Colombia,COL,COL,20210106
0.566973,0.007982,3857.0,Costa Rica,CRI,CRI,20210106
0.388446,0.021371,519.0,C̫te d'Ivoire,CIV,CIV,20210106
0.287547,0.00831,2974.0,Croatia,HRV,HRV,20210106
0.368866,0.00559,7667.0,Czech Republic,CZE,CZE,20210106
0.335695,0.032028,218.0,Democratic Republic of the Congo,COD,COD,20210106
0.29604,0.004354,11529.0,Denmark,DNK,DNK,20210106
0.470084,0.009028,3057.0,Dominican Republic,DOM,DOM,20210106
0.470998,0.006165,6580.0,Ecuador,ECU,ECU,20210106
0.351424,0.004648,10627.0,Egypt,EGY,EGY,20210106
0.540165,0.00885,3239.0,El Salvador,SLV,SLV,20210106
0.534148,0.022308,500.0,Ethiopia,ETH,ETH,20210106
0.410295,0.009042,3004.0,Finland,FIN,FIN,20210106
0.210331,0.002334,30506.0,France,FRA,FRA,20210106
0.29662,0.002416,35751.0,Germany,DEU,DEU,20210106
0.420346,0.014803,1116.0,Ghana,GHA,GHA,20210106
0.310053,0.006411,5239.0,Greece,GRC,GRC,20210106
0.559177,0.00904,3040.0,Guatemala,GTM,GTM,20210106
0.438233,0.047112,118.0,Guinea,GIN,GIN,20210106
0.351157,0.029962,258.0,Haiti,HTI,HTI,20210106
0.566021,0.010331,2306.0,Honduras,HND,HND,20210106
0.386856,0.01118,1919.0,Hong Kong,HKG,HKG,20210106
0.262339,0.004061,12150.0,Hungary,HUN,HUN,20210106
0.522493,0.003184,24623.0,India,IND,IND,20210106
0.26969,0.003474,16322.0,Indonesia,IDN,IDN,20210106
0.336616,0.008248,3294.0,Iraq,IRQ,IRQ,20210106
0.404529,0.006123,6483.0,Ireland,IRL,IRL,20210106
0.463892,0.00628,6546.0,Israel,ISR,ISR,20210106
0.311507,0.002355,38720.0,Italy,ITA,ITA,20210106
0.51092,0.001919,67946.0,Japan,JPN,JPN,20210106
0.225086,0.008896,2230.0,Jordan,JOR,JOR,20210106
0.234564,0.013649,975.0,Kazakhstan,KAZ,KAZ,20210106
0.567462,0.008852,3135.0,Kenya,KEN,KEN,20210106
0.370102,0.021744,499.0,Kuwait,KWT,KWT,20210106
0.337087,0.023058,420.0,Kyrgyzstan,KGZ,KGZ,20210106
0.43274,0.032268,239.0,Laos,LAO,LAO,20210106
0.252282,0.010458,1754.0,Lebanon,LBN,LBN,20210106
0.376514,0.013007,1391.0,Libya,LBY,LBY,20210106
0.319909,0.041359,129.0,Madagascar,MDG,MDG,20210106
0.414415,0.006355,6039.0,Malaysia,MYS,MYS,20210106
0.407307,0.030169,263.0,Mali,MLI,MLI,20210106
0.591285,0.001913,66012.0,Mexico,MEX,MEX,20210106
0.239056,0.014856,821.0,Moldova,MDA,MDA,20210106
0.305061,0.011331,1661.0,Morocco,MAR,MAR,20210106
0.544767,0.023602,450.0,Mozambique,MOZ,MOZ,20210106
0.56708,0.011509,1857.0,Myanmar,MMR,MMR,20210106
0.557275,0.011486,1881.0,Nepal,NPL,NPL,20210106
0.223921,0.003487,14326.0,Netherlands,NLD,NLD,20210106
0.324059,0.00725,4248.0,New Zealand,NZL,NZL,20210106
0.593821,0.011733,1757.0,Nicaragua,NIC,NIC,20210106
0.48287,0.007935,3970.0,Nigeria,NGA,NGA,20210106
0.309649,0.004642,9964.0,Norway,NOR,NOR,20210106
0.480732,0.030389,267.0,Oman,OMN,OMN,20210106
0.504917,0.007564,4374.0,Pakistan,PAK,PAK,20210106
0.314979,0.015208,953.0,Palestine,PSE,PSE,20210106
0.500238,0.011161,2026.0,Panama,PAN,PAN,20210106
0.434951,0.011777,1790.0,Paraguay,PRY,PRY,20210106
0.520864,0.005713,7680.0,Peru,PER,PER,20210106
0.437533,0.004713,11094.0,Philippines,PHL,PHL,20210106
0.346394,0.004483,11289.0,Poland,POL,POL,20210106
0.457463,0.004902,10997.0,Portugal,PRT,PRT,20210106
0.574722,0.007831,3984.0,"Puerto Rico, U.S.",PRI,PRI,20210106
0.476564,0.022595,504.0,Qatar,QAT,QAT,20210106
0.256257,0.004661,8773.0,Romania,ROU,ROU,20210106
0.24668,0.004462,9322.0,Russia,RUS,RUS,20210106
0.444358,0.010211,2387.0,Saudi Arabia,SAU,SAU,20210106
0.240519,0.028145,234.0,Senegal,SEN,SEN,20210106
0.314403,0.009343,2474.0,Serbia,SRB,SRB,20210106
0.399535,0.012965,1459.0,Singapore,SGP,SGP,20210106
0.398077,0.006739,5276.0,Slovakia,SVK,SVK,20210106
0.307168,0.011585,1589.0,Slovenia,SVN,SVN,20210106
0.398979,0.004539,11663.0,South Africa,ZAF,ZAF,20210106
0.5771,0.006624,5548.0,South Korea,KOR,KOR,20210106
0.319038,0.003159,21846.0,Spain,ESP,ESP,20210106
0.444886,0.015684,1012.0,Sri Lanka,LKA,LKA,20210106
0.410831,0.013077,1411.0,Sudan,SDN,SDN,20210106
0.419308,0.003172,24254.0,Sweden,SWE,SWE,20210106
0.256385,0.005718,5843.0,Switzerland,CHE,CHE,20210106
0.314379,0.004016,13456.0,Taiwan,TWN,TWN,20210106
0.453632,0.026368,362.0,Tanzania,TZA,TZA,20210106
0.543639,0.003154,24956.0,Thailand,THA,THA,20210106
0.299946,0.009709,2212.0,Tunisia,TUN,TUN,20210106
0.261719,0.003746,13781.0,Turkey,TUR,TUR,20210106
0.275999,0.004402,10367.0,Ukraine,UKR,UKR,20210106
0.449571,0.01074,2175.0,United Arab Emirates,ARE,ARE,20210106
0.368762,0.003,25890.0,United Kingdom,GBR,GBR,20210106
0.349929,0.006715,5047.0,Uruguay,URY,URY,20210106
0.302891,0.018273,640.0,Uzbekistan,UZB,UZB,20210106
0.508387,0.006585,5785.0,Venezuela,VEN,VEN,20210106
0.505603,0.004626,11677.0,Vietnam,VNM,VNM,20210106
0.287162,0.019465,562.0,Yemen,YEM,YEM,20210106
0.540311,0.018914,694.0,Afghanistan,AFG,AFG,20210107
0.352005,0.02037,570.0,Albania,ALB,ALB,20210107
0.240762,0.009042,2230.0,Algeria,DZA,DZA,20210107
0.516997,0.025764,375.0,Angola,AGO,AGO,20210107
0.398662,0.003323,21737.0,Argentina,ARG,ARG,20210107
0.258079,0.025314,309.0,Armenia,ARM,ARM,20210107
0.314493,0.003943,13948.0,Australia,AUS,AUS,20210107
0.272636,0.005758,6005.0,Austria,AUT,AUT,20210107
0.280111,0.017683,671.0,Azerbaijan,AZE,AZE,20210107
0.603236,0.008911,3029.0,Bangladesh,BGD,BGD,20210107
0.235243,0.009646,1965.0,Belarus,BLR,BLR,20210107
0.235946,0.005551,5907.0,Belgium,BEL,BEL,20210107
0.435913,0.041582,146.0,Benin,BEN,BEN,20210107
0.480048,0.00691,5330.0,Bolivia,BOL,BOL,20210107
0.325543,0.01548,947.0,Bosnia and Herzegovina,BIH,BIH,20210107
0.472375,0.001581,99723.0,Brazil,BRA,BRA,20210107
0.300781,0.00861,2830.0,Bulgaria,BGR,BGR,20210107
0.354229,0.028132,284.0,Burkina Faso,BFA,BFA,20210107
0.439712,0.028045,308.0,Cambodia,KHM,KHM,20210107
0.294324,0.023997,360.0,Cameroon,CMR,CMR,20210107
0.302385,0.00328,19839.0,Canada,CAN,CAN,20210107
0.486576,0.00502,9934.0,Chile,CHL,CHL,20210107
0.530762,0.003407,21467.0,Colombia,COL,COL,20210107
0.564865,0.007948,3898.0,Costa Rica,CRI,CRI,20210107
0.400588,0.021418,519.0,C̫te d'Ivoire,CIV,CIV,20210107
0.276698,0.008157,3022.0,Croatia,HRV,HRV,20210107
0.367987,0.005504,7876.0,Czech Republic,CZE,CZE,20210107
0.333878,0.030244,245.0,Democratic Republic of the Congo,COD,COD,20210107
0.291791,0.004363,11988.0,Denmark,DNK,DNK,20210107
0.466933,0.00886,3174.0,Dominican Republic,DOM,DOM,20210107
0.468259,0.006015,6905.0,Ecuador,ECU,ECU,20210107
0.344279,0.004614,10680.0,Egypt,EGY,EGY,20210107
0.549573,0.008573,3400.0,El Salvador,SLV,SLV,20210107
0.518451,0.023645,449.0,Ethiopia,ETH,ETH,20210107
0.403896,0.009044,3040.0,Finland,FIN,FIN,20210107
0.214853,0.002314,31504.0,France,FRA,FRA,20210107
0.293137,0.002379,36604.0,Germany,DEU,DEU,20210107
0.431856,0.014836,1117.0,Ghana,GHA,GHA,20210107
0.30954,0.006371,5312.0,Greece,GRC,GRC,20210107
0.563465,0.008799,3192.0,Guatemala,GTM,GTM,20210107
0.436567,0.046112,123.0,Guinea,GIN,GIN,20210107
0.334366,0.029222,263.0,Haiti,HTI,HTI,20210107
0.578326,0.010212,2372.0,Honduras,HND,HND,20210107
0.389781,0.011146,1933.0,Hong Kong,HKG,HKG,20210107
0.263174,0.004103,12533.0,Hungary,HUN,HUN,20210107
0.525132,0.003185,24598.0,India,IND,IND,20210107
0.270326,0.003436,16712.0,Indonesia,IDN,IDN,20210107
0.34427,0.008269,3316.0,Iraq,IRQ,IRQ,20210107
0.405686,0.006054,6632.0,Ireland,IRL,IRL,20210107
0.454568,0.006471,6149.0,Israel,ISR,ISR,20210107
0.315663,0.002355,39030.0,Italy,ITA,ITA,20210107
0.515056,0.001914,68179.0,Japan,JPN,JPN,20210107
0.222418,0.008791,2258.0,Jordan,JOR,JOR,20210107
0.229656,0.013166,1030.0,Kazakhstan,KAZ,KAZ,20210107
0.572123,0.008762,3190.0,Kenya,KEN,KEN,20210107
0.380287,0.02153,514.0,Kuwait,KWT,KWT,20210107
0.331053,0.022606,435.0,Kyrgyzstan,KGZ,KGZ,20210107
0.43587,0.030908,260.0,Laos,LAO,LAO,20210107
0.260141,0.010187,1878.0,Lebanon,LBN,LBN,20210107
0.382759,0.013074,1412.0,Libya,LBY,LBY,20210107
0.286584,0.038215,137.0,Madagascar,MDG,MDG,20210107
0.41702,0.006141,6457.0,Malaysia,MYS,MYS,20210107
0.41636,0.030021,272.0,Mali,MLI,MLI,20210107
0.589995,0.001887,67931.0,Mexico,MEX,MEX,20210107
0.232551,0.014506,847.0,Moldova,MDA,MDA,20210107
0.301751,0.011186,1697.0,Morocco,MAR,MAR,20210107
0.531311,0.023145,469.0,Mozambique,MOZ,MOZ,20210107
0.566721,0.011251,1937.0,Myanmar,MMR,MMR,20210107
0.552802,0.011526,1867.0,Nepal,NPL,NPL,20210107
0.223702,0.003451,14612.0,Netherlands,NLD,NLD,20210107
0.32111,0.007122,4383.0,New Zealand,NZL,NZL,20210107
0.601365,0.011395,1859.0,Nicaragua,NIC,NIC,20210107
0.493552,0.007798,4106.0,Nigeria,NGA,NGA,20210107
0.303874,0.004559,10225.0,Norway,NOR,NOR,20210107
0.520674,0.029245,294.0,Oman,OMN,OMN,20210107
0.501936,0.007546,4396.0,Pakistan,PAK,PAK,20210107
0.312426,0.015136,970.0,Palestine,PSE,PSE,20210107
0.505424,0.010835,2149.0,Panama,PAN,PAN,20210107
0.422446,0.011406,1885.0,Paraguay,PRY,PRY,20210107
0.521724,0.005592,8025.0,Peru,PER,PER,20210107
0.429409,0.004592,11623.0,Philippines,PHL,PHL,20210107
0.348807,0.004445,11514.0,Poland,POL,POL,20210107
0.452321,0.004832,11271.0,Portugal,PRT,PRT,20210107
0.574731,0.007681,4142.0,"Puerto Rico, U.S.",PRI,PRI,20210107
0.465816,0.022773,494.0,Qatar,QAT,QAT,20210107
0.254352,0.004627,8857.0,Romania,ROU,ROU,20210107
0.245793,0.004334,9862.0,Russia,RUS,RUS,20210107
0.446617,0.010208,2387.0,Saudi Arabia,SAU,SAU,20210107
0.244624,0.027997,238.0,Senegal,SEN,SEN,20210107
0.308657,0.009129,2563.0,Serbia,SRB,SRB,20210107
0.40062,0.012657,1519.0,Singapore,SGP,SGP,20210107
0.406265,0.006737,5324.0,Slovakia,SVK,SVK,20210107
0.307737,0.011425,1641.0,Slovenia,SVN,SVN,20210107
0.395859,0.004464,12034.0,South Africa,ZAF,ZAF,20210107
0.565651,0.006586,5659.0,South Korea,KOR,KOR,20210107
0.317188,0.003094,22691.0,Spain,ESP,ESP,20210107
0.468331,0.01564,1020.0,Sri Lanka,LKA,LKA,20210107
0.405815,0.012948,1433.0,Sudan,SDN,SDN,20210107
0.418309,0.003148,24598.0,Sweden,SWE,SWE,20210107
0.253179,0.005651,5937.0,Switzerland,CHE,CHE,20210107
0.312267,0.003989,13577.0,Taiwan,TWN,TWN,20210107
0.459156,0.026372,363.0,Tanzania,TZA,TZA,20210107
0.546402,0.003058,26542.0,Thailand,THA,THA,20210107
0.305154,0.009509,2339.0,Tunisia,TUN,TUN,20210107
0.261792,0.003741,13823.0,Turkey,TUR,TUR,20210107
0.272904,0.004261,10964.0,Ukraine,UKR,UKR,20210107
0.442288,0.010529,2260.0,United Arab Emirates,ARE,ARE,20210107
0.370471,0.003016,25650.0,United Kingdom,GBR,GBR,20210107
0.339577,0.006523,5284.0,Uruguay,URY,URY,20210107
0.299111,0.017864,665.0,Uzbekistan,UZB,UZB,20210107
0.503171,0.006427,6079.0,Venezuela,VEN,VEN,20210107
0.508525,0.004602,11801.0,Vietnam,VNM,VNM,20210107
0.289871,0.019287,570.0,Yemen,YEM,YEM,20210107
0.522474,0.018858,698.0,Afghanistan,AFG,AFG,20210108
0.383011,0.020682,571.0,Albania,ALB,ALB,20210108
0.240913,0.008979,2256.0,Algeria,DZA,DZA,20210108
0.529266,0.025657,379.0,Angola,AGO,AGO,20210108
0.403572,0.003272,22494.0,Argentina,ARG,ARG,20210108
0.256011,0.024562,327.0,Armenia,ARM,ARM,20210108
