pct_hes_other,hes_other_se,pct_hes_other_unw,hes_other_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.075177,0.024177,0.079365,0.023584,126.0,Nepal,NPL,NPL,20210210
0.138739,0.015812,0.140496,0.015729,484.0,Netherlands,NLD,NLD,20210210
0.116029,0.020653,0.10917,0.02121,229.0,New Zealand,NZL,NZL,20210210
0.100525,0.017737,0.094891,0.018199,274.0,Nigeria,NGA,NGA,20210210
0.081407,0.016456,0.085911,0.016058,291.0,Norway,NOR,NOR,20210210
0.059932,0.018263,0.070707,0.016911,198.0,Pakistan,PAK,PAK,20210210
0.056751,0.02235,0.069231,0.020371,130.0,Paraguay,PRY,PRY,20210210
0.083938,0.011323,0.084437,0.011292,604.0,Peru,PER,PER,20210210
0.08761,0.009218,0.072864,0.010027,796.0,Philippines,PHL,PHL,20210210
0.124581,0.014532,0.123047,0.014609,512.0,Poland,POL,POL,20210210
0.077096,0.010302,0.06383,0.011242,564.0,Portugal,PRT,PRT,20210210
0.127696,0.030554,0.12605,0.030724,119.0,"Puerto Rico, U.S.",PRI,PRI,20210210
0.092405,0.015353,0.095368,0.015137,367.0,Romania,ROU,ROU,20210210
0.199276,0.014972,0.22179,0.014395,771.0,Russia,RUS,RUS,20210210
0.091497,0.023337,0.10119,0.02231,168.0,Saudi Arabia,SAU,SAU,20210210
0.13193,0.026168,0.134503,0.025955,171.0,Serbia,SRB,SRB,20210210
0.111393,0.024648,0.116959,0.02413,171.0,Slovakia,SVK,SVK,20210210
0.088187,0.01424,0.09201,0.01397,413.0,South Africa,ZAF,ZAF,20210210
0.031567,0.011699,0.043046,0.010078,302.0,South Korea,KOR,KOR,20210210
0.110179,0.010033,0.099099,0.010513,888.0,Spain,ESP,ESP,20210210
0.09206,0.012258,0.1,0.011813,600.0,Sweden,SWE,SWE,20210210
0.113716,0.017373,0.108696,0.017719,322.0,Switzerland,CHE,CHE,20210210
0.019343,0.004188,0.020282,0.004092,1134.0,Taiwan,TWN,TWN,20210210
0.076985,0.01039,0.080292,0.010192,685.0,Thailand,THA,THA,20210210
0.046329,0.016401,0.055838,0.015014,197.0,Tunisia,TUN,TUN,20210210
0.131618,0.012756,0.12,0.013271,650.0,Turkey,TUR,TUR,20210210
0.092563,0.009456,0.091979,0.009483,935.0,Ukraine,UKR,UKR,20210210
0.149122,0.016162,0.14959,0.016141,488.0,United Kingdom,GBR,GBR,20210210
0.094646,0.019304,0.101626,0.018702,246.0,Uruguay,URY,URY,20210210
0.101328,0.016389,0.112601,0.015646,373.0,Venezuela,VEN,VEN,20210210
0.077619,0.007941,0.088785,0.00747,1284.0,Vietnam,VNM,VNM,20210210
0.10909,0.020493,0.093596,0.021935,203.0,Algeria,DZA,DZA,20210211
0.083702,0.008607,0.080758,0.008749,1003.0,Argentina,ARG,ARG,20210211
0.123071,0.014171,0.119772,0.014338,526.0,Australia,AUS,AUS,20210211
0.129458,0.022007,0.142292,0.021148,253.0,Austria,AUT,AUT,20210211
0.12003,0.024645,0.113772,0.025225,167.0,Bangladesh,BGD,BGD,20210211
0.049745,0.019502,0.04878,0.019684,123.0,Belarus,BLR,BLR,20210211
0.142731,0.021059,0.139706,0.021249,272.0,Belgium,BEL,BEL,20210211
0.089381,0.016933,0.086643,0.017173,277.0,Bolivia,BOL,BOL,20210211
0.112488,0.0062,0.105691,0.006372,2460.0,Brazil,BRA,BRA,20210211
0.166493,0.023356,0.165354,0.02342,254.0,Bulgaria,BGR,BGR,20210211
0.124474,0.012349,0.134641,0.011943,765.0,Canada,CAN,CAN,20210211
0.113098,0.016928,0.102484,0.017677,322.0,Chile,CHL,CHL,20210211
0.073889,0.008319,0.066667,0.008725,900.0,Colombia,COL,COL,20210211
0.069323,0.027098,0.094017,0.023584,117.0,Costa Rica,CRI,CRI,20210211
0.206517,0.030741,0.175325,0.032727,154.0,Croatia,HRV,HRV,20210211
0.136007,0.015625,0.137577,0.01555,487.0,Czech Republic,CZE,CZE,20210211
0.088761,0.022728,0.104396,0.021139,182.0,Denmark,DNK,DNK,20210211
0.071589,0.022823,0.098837,0.019715,172.0,Dominican Republic,DOM,DOM,20210211
0.055044,0.011918,0.06015,0.011432,399.0,Ecuador,ECU,ECU,20210211
0.114179,0.014323,0.107066,0.014732,467.0,Egypt,EGY,EGY,20210211
0.059919,0.019245,0.071823,0.01769,181.0,El Salvador,SLV,SLV,20210211
0.093383,0.006383,0.088146,0.006551,1974.0,France,FRA,FRA,20210211
0.112481,0.007908,0.106439,0.008101,1522.0,Germany,DEU,DEU,20210211
0.136554,0.029775,0.135338,0.029887,133.0,Ghana,GHA,GHA,20210211
0.095015,0.015254,0.079365,0.016548,315.0,Greece,GRC,GRC,20210211
0.095763,0.020888,0.075,0.023337,160.0,Guatemala,GTM,GTM,20210211
0.064419,0.02298,0.079137,0.020898,139.0,Honduras,HND,HND,20210211
0.193996,0.016787,0.185874,0.017064,538.0,Hungary,HUN,HUN,20210211
0.11149,0.008277,0.107627,0.008406,1403.0,India,IND,IND,20210211
0.153482,0.01314,0.16092,0.01289,783.0,Indonesia,IDN,IDN,20210211
0.047676,0.013667,0.052434,0.013065,267.0,Iraq,IRQ,IRQ,20210211
0.139356,0.033721,0.140187,0.033637,107.0,Ireland,IRL,IRL,20210211
0.104747,0.008879,0.101724,0.008995,1160.0,Italy,ITA,ITA,20210211
0.077831,0.003819,0.072113,0.003955,4590.0,Japan,JPN,JPN,20210211
0.194255,0.029487,0.141844,0.033437,141.0,Jordan,JOR,JOR,20210211
0.089989,0.029762,0.103774,0.027927,106.0,Kazakhstan,KAZ,KAZ,20210211
0.04369,0.019688,0.057143,0.017337,140.0,Kenya,KEN,KEN,20210211
0.078146,0.014287,0.078652,0.014245,356.0,Malaysia,MYS,MYS,20210211
0.06286,0.004966,0.065784,0.004862,2493.0,Mexico,MEX,MEX,20210211
0.093104,0.036187,0.156863,0.028914,102.0,Morocco,MAR,MAR,20210211
0.137081,0.017101,0.144208,0.016742,423.0,Netherlands,NLD,NLD,20210211
0.097099,0.020057,0.086294,0.021149,197.0,New Zealand,NZL,NZL,20210211
0.074667,0.019262,0.107692,0.016333,260.0,Nigeria,NGA,NGA,20210211
0.095007,0.017258,0.078189,0.018849,243.0,Norway,NOR,NOR,20210211
0.106475,0.019317,0.087963,0.021036,216.0,Pakistan,PAK,PAK,20210211
0.067171,0.024552,0.080645,0.02257,124.0,Paraguay,PRY,PRY,20210211
0.087478,0.010238,0.066102,0.011642,590.0,Peru,PER,PER,20210211
0.06521,0.00877,0.064721,0.008801,788.0,Philippines,PHL,PHL,20210211
0.112361,0.014095,0.112871,0.014067,505.0,Poland,POL,POL,20210211
0.066953,0.009973,0.058076,0.010657,551.0,Portugal,PRT,PRT,20210211
0.120325,0.016389,0.119593,0.016432,393.0,Romania,ROU,ROU,20210211
0.203689,0.015704,0.227209,0.015093,713.0,Russia,RUS,RUS,20210211
0.058772,0.016673,0.048193,0.01831,166.0,Saudi Arabia,SAU,SAU,20210211
0.212782,0.031268,0.210526,0.03139,171.0,Serbia,SRB,SRB,20210211
0.079131,0.021744,0.093923,0.02012,181.0,Slovakia,SVK,SVK,20210211
0.109265,0.014966,0.092838,0.016089,377.0,South Africa,ZAF,ZAF,20210211
0.053256,0.012207,0.048387,0.012774,310.0,South Korea,KOR,KOR,20210211
0.097646,0.01012,0.091912,0.010398,816.0,Spain,ESP,ESP,20210211
0.119735,0.013568,0.118166,0.013646,567.0,Sweden,SWE,SWE,20210211
0.133974,0.021749,0.13834,0.021457,253.0,Switzerland,CHE,CHE,20210211
0.01812,0.00469,0.021717,0.004292,967.0,Taiwan,TWN,TWN,20210211
0.091914,0.010037,0.072917,0.011153,672.0,Thailand,THA,THA,20210211
0.043263,0.015573,0.044944,0.015292,178.0,Tunisia,TUN,TUN,20210211
0.100589,0.012799,0.109244,0.012341,595.0,Turkey,TUR,TUR,20210211
0.087428,0.00977,0.097508,0.009302,923.0,Ukraine,UKR,UKR,20210211
0.154312,0.016131,0.15261,0.016204,498.0,United Kingdom,GBR,GBR,20210211
0.090321,0.018709,0.100386,0.017845,259.0,Uruguay,URY,URY,20210211
0.065707,0.015684,0.081699,0.014187,306.0,Venezuela,VEN,VEN,20210211
0.089541,0.008384,0.083026,0.008676,1084.0,Vietnam,VNM,VNM,20210211
0.100744,0.017253,0.10625,0.016852,320.0,Algeria,DZA,DZA,20210212
0.0901,0.00753,0.088873,0.007577,1429.0,Argentina,ARG,ARG,20210212
0.097146,0.009659,0.099688,0.009548,963.0,Australia,AUS,AUS,20210212
0.120677,0.017726,0.122449,0.017615,343.0,Austria,AUT,AUT,20210212
0.096547,0.018813,0.107011,0.017974,271.0,Bangladesh,BGD,BGD,20210212
0.089558,0.02296,0.082759,0.023796,145.0,Belarus,BLR,BLR,20210212
0.113901,0.016941,0.118132,0.016674,364.0,Belgium,BEL,BEL,20210212
0.071602,0.012118,0.0625,0.012907,400.0,Bolivia,BOL,BOL,20210212
0.093859,0.004994,0.093058,0.005013,3385.0,Brazil,BRA,BRA,20210212
0.17564,0.018582,0.165,0.01905,400.0,Bulgaria,BGR,BGR,20210212
0.131703,0.009805,0.13361,0.009746,1205.0,Canada,CAN,CAN,20210212
0.097681,0.01281,0.099083,0.012729,545.0,Chile,CHL,CHL,20210212
0.079245,0.007102,0.06902,0.007568,1275.0,Colombia,COL,COL,20210212
0.079259,0.020938,0.087432,0.020024,183.0,Costa Rica,CRI,CRI,20210212
0.121362,0.021803,0.120536,0.021867,224.0,Croatia,HRV,HRV,20210212
0.123168,0.012574,0.118976,0.012763,664.0,Czech Republic,CZE,CZE,20210212
0.136014,0.021723,0.136,0.021724,250.0,Denmark,DNK,DNK,20210212
0.103572,0.020658,0.099526,0.021027,211.0,Dominican Republic,DOM,DOM,20210212
0.09872,0.010566,0.076923,0.011828,637.0,Ecuador,ECU,ECU,20210212
0.0745,0.009212,0.065278,0.009793,720.0,Egypt,EGY,EGY,20210212
0.036238,0.014025,0.053846,0.011612,260.0,El Salvador,SLV,SLV,20210212
0.061375,0.025398,0.069307,0.024002,101.0,Finland,FIN,FIN,20210212
0.086764,0.005208,0.087031,0.005201,2930.0,France,FRA,FRA,20210212
0.109851,0.006955,0.121198,0.006664,2203.0,Germany,DEU,DEU,20210212
0.094794,0.021807,0.078431,0.02376,153.0,Ghana,GHA,GHA,20210212
0.075162,0.011335,0.076364,0.011252,550.0,Greece,GRC,GRC,20210212
0.066729,0.017217,0.073593,0.016455,231.0,Guatemala,GTM,GTM,20210212
0.070045,0.019771,0.073864,0.019293,176.0,Honduras,HND,HND,20210212
0.052851,0.017733,0.054545,0.017471,165.0,Hong Kong,HKG,HKG,20210212
0.200361,0.01454,0.201835,0.0145,763.0,Hungary,HUN,HUN,20210212
0.105527,0.007526,0.109302,0.00741,1720.0,India,IND,IND,20210212
0.165756,0.010049,0.151491,0.010422,1274.0,Indonesia,IDN,IDN,20210212
0.148771,0.014858,0.106481,0.017141,432.0,Iraq,IRQ,IRQ,20210212
0.092425,0.020658,0.089005,0.021012,191.0,Ireland,IRL,IRL,20210212
0.135861,0.036965,0.211382,0.031021,123.0,Israel,ISR,ISR,20210212
0.118454,0.007673,0.115029,0.007771,1730.0,Italy,ITA,ITA,20210212
0.07139,0.003246,0.068676,0.003304,6072.0,Japan,JPN,JPN,20210212
0.075759,0.019218,0.082524,0.018481,206.0,Jordan,JOR,JOR,20210212
0.121312,0.030554,0.12605,0.030056,119.0,Kazakhstan,KAZ,KAZ,20210212
0.129075,0.02059,0.094059,0.023649,202.0,Kenya,KEN,KEN,20210212
0.092206,0.022464,0.073529,0.0249,136.0,Lebanon,LBN,LBN,20210212
0.060835,0.022687,0.070313,0.02121,128.0,Libya,LBY,LBY,20210212
0.100033,0.011868,0.08209,0.012972,536.0,Malaysia,MYS,MYS,20210212
0.063477,0.004013,0.061859,0.004061,3605.0,Mexico,MEX,MEX,20210212
0.113514,0.026015,0.07619,0.031106,105.0,Morocco,MAR,MAR,20210212
0.049217,0.021576,0.087209,0.016542,172.0,Nepal,NPL,NPL,20210212
0.135967,0.014497,0.146218,0.014063,595.0,Netherlands,NLD,NLD,20210212
0.093565,0.015204,0.077419,0.016567,310.0,New Zealand,NZL,NZL,20210212
0.086516,0.020948,0.064748,0.023931,139.0,Nicaragua,NIC,NIC,20210212
0.128143,0.01716,0.112094,0.018181,339.0,Nigeria,NGA,NGA,20210212
0.075698,0.014602,0.08046,0.0142,348.0,Norway,NOR,NOR,20210212
0.057525,0.016495,0.082437,0.013965,279.0,Pakistan,PAK,PAK,20210212
0.08509,0.021974,0.094972,0.020913,179.0,Paraguay,PRY,PRY,20210212
0.078558,0.008856,0.069259,0.009384,823.0,Peru,PER,PER,20210212
0.104471,0.007843,0.086005,0.008556,1279.0,Philippines,PHL,PHL,20210212
0.119931,0.011359,0.111688,0.011715,770.0,Poland,POL,POL,20210212
0.108244,0.011078,0.100407,0.011452,737.0,Portugal,PRT,PRT,20210212
0.144835,0.027792,0.140127,0.028177,157.0,"Puerto Rico, U.S.",PRI,PRI,20210212
0.14631,0.014158,0.137056,0.01455,591.0,Romania,ROU,ROU,20210212
0.193154,0.0139,0.202864,0.013645,838.0,Russia,RUS,RUS,20210212
0.139802,0.020384,0.098131,0.023761,214.0,Saudi Arabia,SAU,SAU,20210212
0.198032,0.023621,0.192857,0.023859,280.0,Serbia,SRB,SRB,20210212
0.171816,0.022587,0.150794,0.02381,252.0,Slovakia,SVK,SVK,20210212
0.118098,0.027695,0.109375,0.028637,128.0,Slovenia,SVN,SVN,20210212
0.087305,0.013105,0.101504,0.01225,532.0,South Africa,ZAF,ZAF,20210212
0.024903,0.007797,0.024938,0.007791,401.0,South Korea,KOR,KOR,20210212
0.109572,0.009157,0.106514,0.009272,1136.0,Spain,ESP,ESP,20210212
0.108864,0.010584,0.100372,0.010971,807.0,Sweden,SWE,SWE,20210212
0.101844,0.015996,0.111111,0.015394,387.0,Switzerland,CHE,CHE,20210212
0.024567,0.003736,0.023299,0.003834,1631.0,Taiwan,TWN,TWN,20210212
0.051083,0.006766,0.054319,0.006573,1123.0,Thailand,THA,THA,20210212
0.033662,0.012947,0.043825,0.011407,251.0,Tunisia,TUN,TUN,20210212
0.106318,0.010827,0.100775,0.011087,774.0,Turkey,TUR,TUR,20210212
0.118572,0.009698,0.123371,0.009533,1151.0,Ukraine,UKR,UKR,20210212
0.338565,0.039578,0.207547,0.046182,106.0,United Arab Emirates,ARE,ARE,20210212
0.136051,0.013207,0.144068,0.012894,708.0,United Kingdom,GBR,GBR,20210212
0.078141,0.014919,0.083815,0.01445,346.0,Uruguay,URY,URY,20210212
0.086828,0.014679,0.106335,0.013409,442.0,Venezuela,VEN,VEN,20210212
0.094025,0.007225,0.101375,0.006987,1746.0,Vietnam,VNM,VNM,20210212
0.116984,0.018383,0.111864,0.018745,295.0,Algeria,DZA,DZA,20210213
0.098262,0.008125,0.096677,0.008184,1324.0,Argentina,ARG,ARG,20210213
0.10261,0.011115,0.107097,0.010907,775.0,Australia,AUS,AUS,20210213
0.13704,0.019277,0.144144,0.018873,333.0,Austria,AUT,AUT,20210213
0.145396,0.021291,0.097436,0.025308,195.0,Bangladesh,BGD,BGD,20210213
0.145717,0.02575,0.141304,0.026081,184.0,Belarus,BLR,BLR,20210213
0.155979,0.017946,0.137838,0.018888,370.0,Belgium,BEL,BEL,20210213
0.089835,0.016817,0.091525,0.016677,295.0,Bolivia,BOL,BOL,20210213
0.116536,0.005526,0.110212,0.005662,3212.0,Brazil,BRA,BRA,20210213
0.182008,0.020461,0.178977,0.020595,352.0,Bulgaria,BGR,BGR,20210213
0.111767,0.010339,0.120724,0.009999,994.0,Canada,CAN,CAN,20210213
0.119527,0.015144,0.119565,0.015142,460.0,Chile,CHL,CHL,20210213
0.081239,0.00763,0.068431,0.008256,1096.0,Colombia,COL,COL,20210213
0.051846,0.020702,0.067568,0.018287,148.0,Costa Rica,CRI,CRI,20210213
0.183817,0.024541,0.165217,0.025596,230.0,Croatia,HRV,HRV,20210213
0.147494,0.013847,0.145929,0.013908,651.0,Czech Republic,CZE,CZE,20210213
0.082205,0.018386,0.092369,0.017442,249.0,Denmark,DNK,DNK,20210213
0.096302,0.020493,0.093596,0.020756,203.0,Dominican Republic,DOM,DOM,20210213
0.067905,0.010817,0.062124,0.011274,499.0,Ecuador,ECU,ECU,20210213
0.071928,0.010177,0.078571,0.009772,700.0,Egypt,EGY,EGY,20210213
0.081296,0.016824,0.0625,0.018995,208.0,El Salvador,SLV,SLV,20210213
0.073413,0.028985,0.100917,0.025097,109.0,Finland,FIN,FIN,20210213
0.096367,0.005611,0.095481,0.005634,2744.0,France,FRA,FRA,20210213
0.113003,0.007098,0.126369,0.006764,2192.0,Germany,DEU,DEU,20210213
0.097824,0.023469,0.101796,0.023058,167.0,Ghana,GHA,GHA,20210213
0.076039,0.011856,0.072765,0.012098,481.0,Greece,GRC,GRC,20210213
0.088517,0.023009,0.108696,0.020997,184.0,Guatemala,GTM,GTM,20210213
0.061786,0.019322,0.07772,0.017376,193.0,Honduras,HND,HND,20210213
0.036396,0.017192,0.039063,0.016618,128.0,Hong Kong,HKG,HKG,20210213
0.195024,0.014103,0.194937,0.014106,790.0,Hungary,HUN,HUN,20210213
0.105787,0.0079,0.120892,0.007453,1704.0,India,IND,IND,20210213
0.194318,0.011465,0.162813,0.012287,1038.0,Indonesia,IDN,IDN,20210213
0.119908,0.014955,0.107226,0.015702,429.0,Iraq,IRQ,IRQ,20210213
0.086629,0.021731,0.090909,0.021264,176.0,Ireland,IRL,IRL,20210213
0.241914,0.032267,0.21118,0.033856,161.0,Israel,ISR,ISR,20210213
0.112087,0.007787,0.116853,0.007647,1703.0,Italy,ITA,ITA,20210213
0.07469,0.003166,0.073469,0.00319,6792.0,Japan,JPN,JPN,20210213
0.110556,0.022285,0.110553,0.022285,199.0,Jordan,JOR,JOR,20210213
0.104789,0.026281,0.111111,0.025612,144.0,Kazakhstan,KAZ,KAZ,20210213
0.076806,0.018063,0.072464,0.018553,207.0,Kenya,KEN,KEN,20210213
0.092072,0.028399,0.103448,0.026961,116.0,Lebanon,LBN,LBN,20210213
0.07034,0.024445,0.071429,0.024272,112.0,Libya,LBY,LBY,20210213
0.096615,0.013175,0.099029,0.013031,515.0,Malaysia,MYS,MYS,20210213
0.05337,0.004194,0.053491,0.00419,2879.0,Mexico,MEX,MEX,20210213
0.121291,0.032357,0.118812,0.032647,101.0,Moldova,MDA,MDA,20210213
0.046083,0.026719,0.083333,0.020269,108.0,Morocco,MAR,MAR,20210213
0.122794,0.019674,0.064103,0.026362,156.0,Nepal,NPL,NPL,20210213
0.110699,0.013076,0.115385,0.012841,598.0,Netherlands,NLD,NLD,20210213
0.090983,0.014614,0.067568,0.016744,296.0,New Zealand,NZL,NZL,20210213
0.102816,0.029416,0.112069,0.028322,116.0,Nicaragua,NIC,NIC,20210213
0.078824,0.017364,0.098305,0.015715,295.0,Nigeria,NGA,NGA,20210213
0.085644,0.015727,0.086957,0.015619,322.0,Norway,NOR,NOR,20210213
0.068345,0.015707,0.070896,0.015443,268.0,Pakistan,PAK,PAK,20210213
0.155227,0.033489,0.144144,0.034527,111.0,Panama,PAN,PAN,20210213
0.064182,0.022687,0.070313,0.021747,128.0,Paraguay,PRY,PRY,20210213
0.09258,0.011038,0.094151,0.010955,701.0,Peru,PER,PER,20210213
0.081676,0.009403,0.082063,0.009383,853.0,Philippines,PHL,PHL,20210213
0.099925,0.01188,0.107353,0.011509,680.0,Poland,POL,POL,20210213
0.084555,0.010109,0.080221,0.010354,723.0,Portugal,PRT,PRT,20210213
0.11495,0.030898,0.149254,0.027658,134.0,"Puerto Rico, U.S.",PRI,PRI,20210213
0.102485,0.012753,0.100539,0.012862,557.0,Romania,ROU,ROU,20210213
0.198534,0.012775,0.191579,0.012949,950.0,Russia,RUS,RUS,20210213
0.091821,0.02141,0.108491,0.01988,212.0,Saudi Arabia,SAU,SAU,20210213
0.16869,0.023329,0.167315,0.023405,257.0,Serbia,SRB,SRB,20210213
0.142051,0.021039,0.137546,0.021325,269.0,Slovakia,SVK,SVK,20210213
0.127426,0.032012,0.122642,0.032541,106.0,Slovenia,SVN,SVN,20210213
0.11779,0.014497,0.114108,0.014698,482.0,South Africa,ZAF,ZAF,20210213
0.049274,0.009713,0.04661,0.009973,472.0,South Korea,KOR,KOR,20210213
0.096247,0.008849,0.094804,0.008909,1097.0,Spain,ESP,ESP,20210213
0.086755,0.011164,0.101231,0.010418,731.0,Sweden,SWE,SWE,20210213
0.095995,0.014574,0.095588,0.014602,408.0,Switzerland,CHE,CHE,20210213
0.024692,0.004107,0.026975,0.003934,1557.0,Taiwan,TWN,TWN,20210213
0.089882,0.008602,0.072527,0.009486,910.0,Thailand,THA,THA,20210213
0.049136,0.016172,0.073077,0.013431,260.0,Tunisia,TUN,TUN,20210213
0.113199,0.010076,0.107105,0.010323,943.0,Turkey,TUR,TUR,20210213
0.087952,0.00867,0.09419,0.008407,1136.0,Ukraine,UKR,UKR,20210213
0.136782,0.01335,0.136157,0.013375,661.0,United Kingdom,GBR,GBR,20210213
0.080505,0.017089,0.096667,0.015734,300.0,Uruguay,URY,URY,20210213
0.115177,0.016049,0.104396,0.016755,364.0,Venezuela,VEN,VEN,20210213
0.101274,0.007168,0.094982,0.007376,1674.0,Vietnam,VNM,VNM,20210213
0.086333,0.018178,0.09127,0.017727,252.0,Algeria,DZA,DZA,20210214
0.081708,0.008568,0.08444,0.008441,1054.0,Argentina,ARG,ARG,20210214
0.069855,0.010531,0.082969,0.009732,687.0,Australia,AUS,AUS,20210214
0.105647,0.017049,0.101587,0.017347,315.0,Austria,AUT,AUT,20210214
0.122159,0.02218,0.11,0.023214,200.0,Bangladesh,BGD,BGD,20210214
0.111601,0.023613,0.111732,0.023601,179.0,Belarus,BLR,BLR,20210214
0.120823,0.015767,0.096591,0.017396,352.0,Belgium,BEL,BEL,20210214
0.048866,0.012297,0.045296,0.012748,287.0,Bolivia,BOL,BOL,20210214
0.107316,0.005557,0.099897,0.005736,2913.0,Brazil,BRA,BRA,20210214
0.150912,0.020283,0.148867,0.020397,309.0,Bulgaria,BGR,BGR,20210214
0.136105,0.011468,0.136819,0.011443,899.0,Canada,CAN,CAN,20210214
0.101551,0.01438,0.100457,0.014449,438.0,Chile,CHL,CHL,20210214
0.074666,0.008522,0.075157,0.008497,958.0,Colombia,COL,COL,20210214
0.073481,0.021839,0.059322,0.024122,118.0,Costa Rica,CRI,CRI,20210214
0.118689,0.025451,0.12426,0.024953,169.0,Croatia,HRV,HRV,20210214
0.12553,0.013394,0.128205,0.013274,624.0,Czech Republic,CZE,CZE,20210214
0.092413,0.020237,0.106838,0.018973,234.0,Denmark,DNK,DNK,20210214
0.134259,0.026999,0.135802,0.026869,162.0,Dominican Republic,DOM,DOM,20210214
0.112238,0.01411,0.091127,0.015476,417.0,Ecuador,ECU,ECU,20210214
0.094165,0.010857,0.07743,0.011864,607.0,Egypt,EGY,EGY,20210214
0.107022,0.024295,0.10559,0.02444,161.0,El Salvador,SLV,SLV,20210214
0.130222,0.029357,0.107143,0.031944,112.0,Finland,FIN,FIN,20210214
0.081788,0.005319,0.082146,0.005308,2666.0,France,FRA,FRA,20210214
0.10324,0.006943,0.109073,0.006777,2017.0,Germany,DEU,DEU,20210214
0.131908,0.02867,0.133803,0.028498,142.0,Ghana,GHA,GHA,20210214
0.068876,0.011679,0.068376,0.011719,468.0,Greece,GRC,GRC,20210214
0.088668,0.017308,0.05618,0.021367,178.0,Guatemala,GTM,GTM,20210214
0.065987,0.018169,0.041322,0.022663,121.0,Honduras,HND,HND,20210214
0.092441,0.028754,0.113821,0.026223,123.0,Hong Kong,HKG,HKG,20210214
0.170374,0.01447,0.182328,0.01409,713.0,Hungary,HUN,HUN,20210214
0.116514,0.008304,0.110644,0.008493,1428.0,India,IND,IND,20210214
0.131336,0.010768,0.14025,0.010474,1041.0,Indonesia,IDN,IDN,20210214
0.048536,0.013679,0.069364,0.01157,346.0,Iraq,IRQ,IRQ,20210214
0.086537,0.022903,0.086093,0.022956,151.0,Ireland,IRL,IRL,20210214
0.205399,0.039523,0.223214,0.038345,112.0,Israel,ISR,ISR,20210214
0.125212,0.008891,0.13442,0.008626,1473.0,Italy,ITA,ITA,20210214
0.072271,0.003353,0.070497,0.003392,5830.0,Japan,JPN,JPN,20210214
0.084773,0.023337,0.10119,0.021554,168.0,Jordan,JOR,JOR,20210214
0.13131,0.028269,0.107438,0.030831,121.0,Kazakhstan,KAZ,KAZ,20210214
0.088373,0.019815,0.071006,0.021898,169.0,Kenya,KEN,KEN,20210214
0.084102,0.02639,0.086957,0.025994,115.0,Libya,LBY,LBY,20210214
0.134416,0.014834,0.1,0.016866,410.0,Malaysia,MYS,MYS,20210214
0.075434,0.005139,0.067726,0.005401,2392.0,Mexico,MEX,MEX,20210214
0.110273,0.02235,0.069231,0.027578,130.0,Nepal,NPL,NPL,20210214
0.174199,0.015907,0.177893,0.015776,579.0,Netherlands,NLD,NLD,20210214
0.072844,0.011369,0.071705,0.011452,516.0,New Zealand,NZL,NZL,20210214
0.090003,0.02336,0.129808,0.019891,208.0,Nigeria,NGA,NGA,20210214
0.072712,0.015208,0.079114,0.01463,316.0,Norway,NOR,NOR,20210214
0.109655,0.023054,0.140351,0.020739,228.0,Pakistan,PAK,PAK,20210214
0.142538,0.02849,0.089109,0.03496,101.0,Paraguay,PRY,PRY,20210214
0.075938,0.011477,0.078324,0.011316,549.0,Peru,PER,PER,20210214
0.085479,0.009265,0.082005,0.009441,878.0,Philippines,PHL,PHL,20210214
0.121113,0.0128,0.122914,0.012719,659.0,Poland,POL,POL,20210214
0.102352,0.010628,0.082212,0.011728,669.0,Portugal,PRT,PRT,20210214
0.137163,0.033041,0.132075,0.033573,106.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.122068,0.014937,0.123457,0.014865,486.0,Romania,ROU,ROU,20210214
0.187011,0.01395,0.212544,0.013296,861.0,Russia,RUS,RUS,20210214
0.091288,0.02321,0.106742,0.021649,178.0,Saudi Arabia,SAU,SAU,20210214
0.198623,0.02719,0.193396,0.027466,212.0,Serbia,SRB,SRB,20210214
0.121797,0.021913,0.116279,0.022357,215.0,Slovakia,SVK,SVK,20210214
0.094484,0.026751,0.078431,0.029105,102.0,Slovenia,SVN,SVN,20210214
0.112933,0.016118,0.118812,0.015767,404.0,South Africa,ZAF,ZAF,20210214
0.051198,0.008472,0.032184,0.01058,435.0,South Korea,KOR,KOR,20210214
0.076838,0.008161,0.07785,0.008112,1079.0,Spain,ESP,ESP,20210214
0.091301,0.010525,0.085915,0.010817,710.0,Sweden,SWE,SWE,20210214
0.068849,0.014936,0.07764,0.014132,322.0,Switzerland,CHE,CHE,20210214
0.0205,0.003784,0.021291,0.003715,1456.0,Taiwan,TWN,TWN,20210214
0.09599,0.008813,0.067651,0.010338,813.0,Thailand,THA,THA,20210214
0.062555,0.016411,0.053191,0.017709,188.0,Tunisia,TUN,TUN,20210214
0.099702,0.010585,0.104887,0.01035,839.0,Turkey,TUR,TUR,20210214
0.134063,0.010499,0.126,0.01078,1000.0,Ukraine,UKR,UKR,20210214
0.122228,0.013565,0.129085,0.013251,612.0,United Kingdom,GBR,GBR,20210214
0.096617,0.020216,0.117647,0.018537,255.0,Uruguay,URY,URY,20210214
0.098126,0.016954,0.104294,0.016502,326.0,Venezuela,VEN,VEN,20210214
0.096575,0.007089,0.089109,0.00735,1616.0,Vietnam,VNM,VNM,20210214
0.085409,0.018891,0.095041,0.018003,242.0,Algeria,DZA,DZA,20210215
0.067888,0.007302,0.073113,0.007056,1272.0,Argentina,ARG,ARG,20210215
