smoothed_pct_hes_waitlater,smoothed_hes_waitlater_se,sample_size,country,iso_code,gid_0,survey_date
0.677406,0.015733,892.0,Hong Kong,HKG,HKG,20210222
0.397229,0.006821,5156.0,Hungary,HUN,HUN,20210222
0.46536,0.004677,11387.0,India,IND,IND,20210222
0.484749,0.006315,6312.0,Indonesia,IDN,IDN,20210222
0.486915,0.009467,2787.0,Iraq,IRQ,IRQ,20210222
0.437206,0.015427,1037.0,Ireland,IRL,IRL,20210222
0.528246,0.019399,677.0,Israel,ISR,ISR,20210222
0.404308,0.004716,10864.0,Italy,ITA,ITA,20210222
0.46584,0.002702,34095.0,Japan,JPN,JPN,20210222
0.517358,0.01357,1365.0,Jordan,JOR,JOR,20210222
0.387611,0.01679,885.0,Kazakhstan,KAZ,KAZ,20210222
0.560511,0.013751,1332.0,Kenya,KEN,KEN,20210222
0.487369,0.03502,238.0,Kuwait,KWT,KWT,20210222
0.351124,0.02911,273.0,Kyrgyzstan,KGZ,KGZ,20210222
0.556558,0.020999,572.0,Lebanon,LBN,LBN,20210222
0.453675,0.020073,622.0,Libya,LBY,LBY,20210222
0.596627,0.009374,2752.0,Malaysia,MYS,MYS,20210222
0.339793,0.042722,119.0,Mali,MLI,MLI,20210222
0.496407,0.003741,17879.0,Mexico,MEX,MEX,20210222
0.441847,0.020232,607.0,Moldova,MDA,MDA,20210222
0.455681,0.019051,693.0,Morocco,MAR,MAR,20210222
0.535468,0.023121,462.0,Mozambique,MOZ,MOZ,20210222
0.401218,0.035007,214.0,Myanmar,MMR,MMR,20210222
0.46766,0.017266,836.0,Nepal,NPL,NPL,20210222
0.405988,0.007663,4125.0,Netherlands,NLD,NLD,20210222
0.532998,0.010804,2207.0,New Zealand,NZL,NZL,20210222
0.498301,0.019186,683.0,Nicaragua,NIC,NIC,20210222
0.544552,0.011279,1975.0,Nigeria,NGA,NGA,20210222
0.456385,0.011174,1986.0,Norway,NOR,NOR,20210222
0.492878,0.048026,116.0,Oman,OMN,OMN,20210222
0.453172,0.011905,1753.0,Pakistan,PAK,PAK,20210222
0.555421,0.023595,453.0,Palestine,PSE,PSE,20210222
0.588548,0.019446,641.0,Panama,PAN,PAN,20210222
0.509963,0.01621,961.0,Paraguay,PRY,PRY,20210222
0.489215,0.007499,4463.0,Peru,PER,PER,20210222
0.631205,0.005866,6805.0,Philippines,PHL,PHL,20210222
0.452859,0.007292,4653.0,Poland,POL,POL,20210222
0.35481,0.007231,4389.0,Portugal,PRT,PRT,20210222
0.572059,0.016136,959.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.497979,0.035042,202.0,Qatar,QAT,QAT,20210222
0.421174,0.008841,3132.0,Romania,ROU,ROU,20210222
0.422754,0.006353,6051.0,Russia,RUS,RUS,20210222
0.480188,0.014717,1176.0,Saudi Arabia,SAU,SAU,20210222
0.475706,0.039803,165.0,Senegal,SEN,SEN,20210222
0.43054,0.012784,1508.0,Serbia,SRB,SRB,20210222
0.580794,0.024199,430.0,Singapore,SGP,SGP,20210222
0.443365,0.011747,1794.0,Slovakia,SVK,SVK,20210222
0.447476,0.018934,713.0,Slovenia,SVN,SVN,20210222
0.543541,0.008692,3305.0,South Africa,ZAF,ZAF,20210222
0.611146,0.01026,2302.0,South Korea,KOR,KOR,20210222
0.370709,0.006024,6452.0,Spain,ESP,ESP,20210222
0.394747,0.023634,437.0,Sri Lanka,LKA,LKA,20210222
0.513319,0.020935,584.0,Sudan,SDN,SDN,20210222
0.44174,0.007152,4828.0,Sweden,SWE,SWE,20210222
0.47094,0.010715,2170.0,Switzerland,CHE,CHE,20210222
0.699789,0.004701,9541.0,Taiwan,TWN,TWN,20210222
0.50169,0.024568,433.0,Tanzania,TZA,TZA,20210222
0.613927,0.006545,5551.0,Thailand,THA,THA,20210222
0.488697,0.013396,1393.0,Tunisia,TUN,TUN,20210222
0.540095,0.006793,5391.0,Turkey,TUR,TUR,20210222
0.421283,0.005752,7397.0,Ukraine,UKR,UKR,20210222
0.546112,0.021989,581.0,United Arab Emirates,ARE,ARE,20210222
0.384731,0.007743,3964.0,United Kingdom,GBR,GBR,20210222
0.52447,0.011403,1934.0,Uruguay,URY,URY,20210222
0.424086,0.023314,467.0,Uzbekistan,UZB,UZB,20210222
0.590948,0.009468,2709.0,Venezuela,VEN,VEN,20210222
0.414857,0.00436,12773.0,Vietnam,VNM,VNM,20210222
0.401407,0.030746,264.0,Yemen,YEM,YEM,20210222
0.48458,0.030079,301.0,Afghanistan,AFG,AFG,20210223
0.432684,0.026519,366.0,Albania,ALB,ALB,20210223
0.464929,0.012101,1706.0,Algeria,DZA,DZA,20210223
0.493845,0.034524,224.0,Angola,AGO,AGO,20210223
0.479576,0.005569,8050.0,Argentina,ARG,ARG,20210223
0.37336,0.041443,168.0,Armenia,ARM,ARM,20210223
0.558561,0.008034,3834.0,Australia,AUS,AUS,20210223
0.479835,0.010793,2172.0,Austria,AUT,AUT,20210223
0.38541,0.026203,350.0,Azerbaijan,AZE,AZE,20210223
0.502987,0.014385,1226.0,Bangladesh,BGD,BGD,20210223
0.465302,0.015664,1099.0,Belarus,BLR,BLR,20210223
0.466144,0.010749,2157.0,Belgium,BEL,BEL,20210223
0.643265,0.048709,101.0,Benin,BEN,BEN,20210223
0.503165,0.011277,1988.0,Bolivia,BOL,BOL,20210223
0.390397,0.022262,493.0,Bosnia and Herzegovina,BIH,BIH,20210223
0.513522,0.003346,22350.0,Brazil,BRA,BRA,20210223
0.421125,0.010808,2104.0,Bulgaria,BGR,BGR,20210223
0.346785,0.039333,154.0,Burkina Faso,BFA,BFA,20210223
0.575311,0.034831,212.0,Cambodia,KHM,KHM,20210223
0.530263,0.026246,376.0,Cameroon,CMR,CMR,20210223
0.504946,0.006369,6180.0,Canada,CAN,CAN,20210223
0.521511,0.009688,2668.0,Chile,CHL,CHL,20210223
0.536427,0.006353,6164.0,Colombia,COL,COL,20210223
0.466735,0.016154,951.0,Costa Rica,CRI,CRI,20210223
0.592201,0.02499,400.0,C̫te d'Ivoire,CIV,CIV,20210223
0.351501,0.014764,1093.0,Croatia,HRV,HRV,20210223
0.507622,0.007699,4221.0,Czech Republic,CZE,CZE,20210223
0.537699,0.03671,186.0,Democratic Republic of the Congo,COD,COD,20210223
0.429777,0.012503,1575.0,Denmark,DNK,DNK,20210223
0.585555,0.015813,1071.0,Dominican Republic,DOM,DOM,20210223
0.493607,0.008085,3842.0,Ecuador,ECU,ECU,20210223
0.537359,0.007621,4309.0,Egypt,EGY,EGY,20210223
0.518265,0.013794,1326.0,El Salvador,SLV,SLV,20210223
0.386913,0.025066,367.0,Ethiopia,ETH,ETH,20210223
0.512631,0.019797,660.0,Finland,FIN,FIN,20210223
0.490425,0.003834,17037.0,France,FRA,FRA,20210223
0.463176,0.004282,13569.0,Germany,DEU,DEU,20210223
0.607645,0.015603,993.0,Ghana,GHA,GHA,20210223
0.522266,0.009577,2741.0,Greece,GRC,GRC,20210223
0.49954,0.014112,1237.0,Guatemala,GTM,GTM,20210223
0.524663,0.049995,101.0,Guinea,GIN,GIN,20210223
0.439744,0.034929,207.0,Haiti,HTI,HTI,20210223
0.516359,0.016387,943.0,Honduras,HND,HND,20210223
0.674935,0.016042,862.0,Hong Kong,HKG,HKG,20210223
0.388045,0.006745,5228.0,Hungary,HUN,HUN,20210223
0.459459,0.004619,11659.0,India,IND,IND,20210223
0.480907,0.006351,6203.0,Indonesia,IDN,IDN,20210223
0.475891,0.009489,2774.0,Iraq,IRQ,IRQ,20210223
0.448178,0.015334,1055.0,Ireland,IRL,IRL,20210223
0.51683,0.020167,633.0,Israel,ISR,ISR,20210223
0.402181,0.004744,10684.0,Italy,ITA,ITA,20210223
0.460471,0.002718,33622.0,Japan,JPN,JPN,20210223
0.513592,0.013618,1358.0,Jordan,JOR,JOR,20210223
0.388957,0.016649,899.0,Kazakhstan,KAZ,KAZ,20210223
0.563863,0.01366,1344.0,Kenya,KEN,KEN,20210223
0.491068,0.034797,242.0,Kuwait,KWT,KWT,20210223
0.346115,0.02933,266.0,Kyrgyzstan,KGZ,KGZ,20210223
0.543025,0.020524,597.0,Lebanon,LBN,LBN,20210223
0.469419,0.020243,621.0,Libya,LBY,LBY,20210223
0.598078,0.009433,2714.0,Malaysia,MYS,MYS,20210223
0.345452,0.044028,115.0,Mali,MLI,MLI,20210223
0.494921,0.003756,17736.0,Mexico,MEX,MEX,20210223
0.43105,0.020539,588.0,Moldova,MDA,MDA,20210223
0.451147,0.018967,700.0,Morocco,MAR,MAR,20210223
0.528702,0.023081,462.0,Mozambique,MOZ,MOZ,20210223
0.368974,0.033421,214.0,Myanmar,MMR,MMR,20210223
0.453939,0.017665,801.0,Nepal,NPL,NPL,20210223
0.411937,0.007706,4094.0,Netherlands,NLD,NLD,20210223
0.536576,0.010796,2133.0,New Zealand,NZL,NZL,20210223
0.497379,0.019214,681.0,Nicaragua,NIC,NIC,20210223
0.536985,0.011355,1951.0,Nigeria,NGA,NGA,20210223
0.448722,0.011195,1975.0,Norway,NOR,NOR,20210223
0.496182,0.047986,117.0,Oman,OMN,OMN,20210223
0.449198,0.011974,1734.0,Pakistan,PAK,PAK,20210223
0.571217,0.023684,446.0,Palestine,PSE,PSE,20210223
0.571192,0.019763,627.0,Panama,PAN,PAN,20210223
0.505507,0.016383,960.0,Paraguay,PRY,PRY,20210223
0.481897,0.007541,4409.0,Peru,PER,PER,20210223
0.62975,0.005887,6764.0,Philippines,PHL,PHL,20210223
0.455039,0.007262,4698.0,Poland,POL,POL,20210223
0.352987,0.007366,4222.0,Portugal,PRT,PRT,20210223
0.566918,0.016167,957.0,"Puerto Rico, U.S.",PRI,PRI,20210223
0.469607,0.035613,193.0,Qatar,QAT,QAT,20210223
0.413332,0.00883,3119.0,Romania,ROU,ROU,20210223
0.41418,0.006293,6118.0,Russia,RUS,RUS,20210223
0.494432,0.014863,1155.0,Saudi Arabia,SAU,SAU,20210223
0.475313,0.040334,160.0,Senegal,SEN,SEN,20210223
0.435922,0.01271,1527.0,Serbia,SRB,SRB,20210223
0.550992,0.024685,415.0,Singapore,SGP,SGP,20210223
0.442183,0.011673,1815.0,Slovakia,SVK,SVK,20210223
0.458169,0.018762,730.0,Slovenia,SVN,SVN,20210223
0.531621,0.008745,3266.0,South Africa,ZAF,ZAF,20210223
0.6129,0.010342,2241.0,South Korea,KOR,KOR,20210223
0.364173,0.00609,6268.0,Spain,ESP,ESP,20210223
0.406234,0.024661,415.0,Sri Lanka,LKA,LKA,20210223
0.528509,0.020686,596.0,Sudan,SDN,SDN,20210223
0.436771,0.007138,4837.0,Sweden,SWE,SWE,20210223
0.476947,0.010554,2237.0,Switzerland,CHE,CHE,20210223
0.700391,0.004779,9240.0,Taiwan,TWN,TWN,20210223
0.517321,0.024246,439.0,Tanzania,TZA,TZA,20210223
0.604411,0.006581,5536.0,Thailand,THA,THA,20210223
0.492312,0.013568,1353.0,Tunisia,TUN,TUN,20210223
0.539118,0.006782,5409.0,Turkey,TUR,TUR,20210223
0.428118,0.005769,7386.0,Ukraine,UKR,UKR,20210223
0.500291,0.021864,581.0,United Arab Emirates,ARE,ARE,20210223
0.391076,0.007866,3868.0,United Kingdom,GBR,GBR,20210223
0.520065,0.011416,1932.0,Uruguay,URY,URY,20210223
0.428479,0.023173,468.0,Uzbekistan,UZB,UZB,20210223
0.601259,0.009485,2675.0,Venezuela,VEN,VEN,20210223
0.409282,0.004506,11902.0,Vietnam,VNM,VNM,20210223
0.389809,0.030704,264.0,Yemen,YEM,YEM,20210223
0.48697,0.030775,289.0,Afghanistan,AFG,AFG,20210224
0.488967,0.02766,345.0,Albania,ALB,ALB,20210224
0.464932,0.011923,1760.0,Algeria,DZA,DZA,20210224
0.493882,0.035503,214.0,Angola,AGO,AGO,20210224
0.475164,0.005662,7785.0,Argentina,ARG,ARG,20210224
0.353268,0.041747,160.0,Armenia,ARM,ARM,20210224
0.54733,0.008088,3792.0,Australia,AUS,AUS,20210224
0.476649,0.010769,2183.0,Austria,AUT,AUT,20210224
0.385411,0.026356,347.0,Azerbaijan,AZE,AZE,20210224
0.479528,0.014264,1230.0,Bangladesh,BGD,BGD,20210224
0.469179,0.015821,1080.0,Belarus,BLR,BLR,20210224
0.468741,0.010764,2152.0,Belgium,BEL,BEL,20210224
0.631238,0.045684,115.0,Benin,BEN,BEN,20210224
0.503785,0.011615,1867.0,Bolivia,BOL,BOL,20210224
0.385765,0.022142,495.0,Bosnia and Herzegovina,BIH,BIH,20210224
0.518465,0.003326,22580.0,Brazil,BRA,BRA,20210224
0.410155,0.010914,2059.0,Bulgaria,BGR,BGR,20210224
0.328758,0.039397,154.0,Burkina Faso,BFA,BFA,20210224
0.558271,0.032876,241.0,Cambodia,KHM,KHM,20210224
0.519581,0.025916,376.0,Cameroon,CMR,CMR,20210224
0.496452,0.006385,6138.0,Canada,CAN,CAN,20210224
0.514847,0.009817,2598.0,Chile,CHL,CHL,20210224
0.526214,0.006428,6035.0,Colombia,COL,COL,20210224
0.455883,0.016289,932.0,Costa Rica,CRI,CRI,20210224
0.610004,0.026211,362.0,C̫te d'Ivoire,CIV,CIV,20210224
0.351532,0.014839,1081.0,Croatia,HRV,HRV,20210224
0.493725,0.007676,4242.0,Czech Republic,CZE,CZE,20210224
0.561508,0.037374,181.0,Democratic Republic of the Congo,COD,COD,20210224
0.421966,0.012526,1560.0,Denmark,DNK,DNK,20210224
0.575783,0.016122,1043.0,Dominican Republic,DOM,DOM,20210224
0.496938,0.008348,3606.0,Ecuador,ECU,ECU,20210224
0.527402,0.00758,4363.0,Egypt,EGY,EGY,20210224
0.530267,0.014094,1269.0,El Salvador,SLV,SLV,20210224
0.361992,0.024228,380.0,Ethiopia,ETH,ETH,20210224
0.520474,0.01971,666.0,Finland,FIN,FIN,20210224
0.491118,0.003848,16915.0,France,FRA,FRA,20210224
0.459755,0.004311,13373.0,Germany,DEU,DEU,20210224
0.605506,0.015846,959.0,Ghana,GHA,GHA,20210224
0.5206,0.009596,2733.0,Greece,GRC,GRC,20210224
0.516542,0.014169,1232.0,Guatemala,GTM,GTM,20210224
0.54283,0.04779,106.0,Guinea,GIN,GIN,20210224
0.472295,0.035141,213.0,Haiti,HTI,HTI,20210224
0.512457,0.016439,939.0,Honduras,HND,HND,20210224
0.694775,0.015945,841.0,Hong Kong,HKG,HKG,20210224
0.386292,0.006742,5223.0,Hungary,HUN,HUN,20210224
0.455784,0.00461,11694.0,India,IND,IND,20210224
0.486639,0.006398,6112.0,Indonesia,IDN,IDN,20210224
0.481405,0.009607,2713.0,Iraq,IRQ,IRQ,20210224
0.457451,0.015469,1039.0,Ireland,IRL,IRL,20210224
0.525822,0.020759,598.0,Israel,ISR,ISR,20210224
0.398326,0.004757,10595.0,Italy,ITA,ITA,20210224
0.45929,0.002742,33059.0,Japan,JPN,JPN,20210224
0.519929,0.013424,1398.0,Jordan,JOR,JOR,20210224
0.392152,0.016659,895.0,Kazakhstan,KAZ,KAZ,20210224
0.554921,0.013828,1325.0,Kenya,KEN,KEN,20210224
0.495835,0.033455,228.0,Kuwait,KWT,KWT,20210224
0.352241,0.030089,254.0,Kyrgyzstan,KGZ,KGZ,20210224
0.551129,0.020446,606.0,Lebanon,LBN,LBN,20210224
0.449116,0.020097,627.0,Libya,LBY,LBY,20210224
0.594235,0.00952,2669.0,Malaysia,MYS,MYS,20210224
0.335832,0.044467,112.0,Mali,MLI,MLI,20210224
0.492864,0.00378,17505.0,Mexico,MEX,MEX,20210224
0.438962,0.020679,581.0,Moldova,MDA,MDA,20210224
0.467272,0.019328,692.0,Morocco,MAR,MAR,20210224
0.503347,0.023578,454.0,Mozambique,MOZ,MOZ,20210224
0.314652,0.030863,223.0,Myanmar,MMR,MMR,20210224
0.463442,0.01803,772.0,Nepal,NPL,NPL,20210224
0.408748,0.007789,3997.0,Netherlands,NLD,NLD,20210224
0.524482,0.010949,2073.0,New Zealand,NZL,NZL,20210224
0.477331,0.019459,660.0,Nicaragua,NIC,NIC,20210224
0.52953,0.011467,1907.0,Nigeria,NGA,NGA,20210224
0.452549,0.011219,1967.0,Norway,NOR,NOR,20210224
0.503883,0.050018,108.0,Oman,OMN,OMN,20210224
0.43429,0.011951,1736.0,Pakistan,PAK,PAK,20210224
0.607339,0.023084,465.0,Palestine,PSE,PSE,20210224
0.562683,0.020129,609.0,Panama,PAN,PAN,20210224
0.503128,0.016451,953.0,Paraguay,PRY,PRY,20210224
0.473147,0.00759,4347.0,Peru,PER,PER,20210224
0.629052,0.005955,6610.0,Philippines,PHL,PHL,20210224
0.442508,0.007275,4667.0,Poland,POL,POL,20210224
0.354898,0.007491,4150.0,Portugal,PRT,PRT,20210224
0.571318,0.016265,954.0,"Puerto Rico, U.S.",PRI,PRI,20210224
0.467884,0.036821,181.0,Qatar,QAT,QAT,20210224
0.412441,0.008783,3150.0,Romania,ROU,ROU,20210224
0.424921,0.006349,6050.0,Russia,RUS,RUS,20210224
0.494864,0.014873,1124.0,Saudi Arabia,SAU,SAU,20210224
0.452406,0.040589,162.0,Senegal,SEN,SEN,20210224
0.432404,0.01258,1556.0,Serbia,SRB,SRB,20210224
0.536062,0.025192,419.0,Singapore,SGP,SGP,20210224
0.438488,0.011704,1804.0,Slovakia,SVK,SVK,20210224
0.471661,0.019353,693.0,Slovenia,SVN,SVN,20210224
0.52788,0.00871,3284.0,South Africa,ZAF,ZAF,20210224
0.620769,0.010477,2170.0,South Korea,KOR,KOR,20210224
0.364612,0.006154,6133.0,Spain,ESP,ESP,20210224
0.413911,0.024879,400.0,Sri Lanka,LKA,LKA,20210224
0.517006,0.020221,614.0,Sudan,SDN,SDN,20210224
0.443805,0.007186,4791.0,Sweden,SWE,SWE,20210224
0.463235,0.010626,2204.0,Switzerland,CHE,CHE,20210224
0.700544,0.004837,9014.0,Taiwan,TWN,TWN,20210224
0.515717,0.024962,415.0,Tanzania,TZA,TZA,20210224
0.600912,0.006643,5442.0,Thailand,THA,THA,20210224
0.485488,0.013438,1376.0,Tunisia,TUN,TUN,20210224
0.532796,0.006804,5394.0,Turkey,TUR,TUR,20210224
0.422967,0.005768,7363.0,Ukraine,UKR,UKR,20210224
0.515646,0.021781,581.0,United Arab Emirates,ARE,ARE,20210224
0.399579,0.008018,3731.0,United Kingdom,GBR,GBR,20210224
0.518053,0.011462,1922.0,Uruguay,URY,URY,20210224
0.420955,0.023374,459.0,Uzbekistan,UZB,UZB,20210224
0.600539,0.009594,2610.0,Venezuela,VEN,VEN,20210224
0.404771,0.004665,11072.0,Vietnam,VNM,VNM,20210224
0.387296,0.030714,273.0,Yemen,YEM,YEM,20210224
