smoothed_trust_who,smoothed_trust_who_se,sample_size,country,iso_code,gid_0,survey_date
0.626306,0.010371,2169.0,Nigeria,NGA,NGA,20201225
0.477561,0.007977,3923.0,Norway,NOR,NOR,20201225
0.544117,0.038176,174.0,Oman,OMN,OMN,20201225
0.629181,0.008784,3029.0,Pakistan,PAK,PAK,20201225
0.439672,0.019915,641.0,Palestine,PSE,PSE,20201225
0.509079,0.015521,1042.0,Panama,PAN,PAN,20201225
0.497721,0.017293,856.0,Paraguay,PRY,PRY,20201225
0.550856,0.008573,3376.0,Peru,PER,PER,20201225
0.542949,0.006922,5188.0,Philippines,PHL,PHL,20201225
0.377708,0.007014,4791.0,Poland,POL,POL,20201225
0.594626,0.007473,4396.0,Portugal,PRT,PRT,20201225
0.65264,0.010343,2132.0,"Puerto Rico, U.S.",PRI,PRI,20201225
0.549961,0.029204,323.0,Qatar,QAT,QAT,20201225
0.370526,0.007599,4048.0,Romania,ROU,ROU,20201225
0.30619,0.006437,5136.0,Russia,RUS,RUS,20201225
0.512126,0.012501,1588.0,Saudi Arabia,SAU,SAU,20201225
0.431818,0.04751,100.0,Senegal,SEN,SEN,20201225
0.252445,0.011111,1536.0,Serbia,SRB,SRB,20201225
0.465239,0.01777,792.0,Singapore,SGP,SGP,20201225
0.330065,0.01045,2032.0,Slovakia,SVK,SVK,20201225
0.305367,0.017174,720.0,Slovenia,SVN,SVN,20201225
0.467352,0.00744,4536.0,South Africa,ZAF,ZAF,20201225
0.568826,0.00857,3332.0,South Korea,KOR,KOR,20201225
0.48663,0.004894,10446.0,Spain,ESP,ESP,20201225
0.700475,0.019125,575.0,Sri Lanka,LKA,LKA,20201225
0.550352,0.017137,858.0,Sudan,SDN,SDN,20201225
0.483493,0.004743,11639.0,Sweden,SWE,SWE,20201225
0.288144,0.008688,2733.0,Switzerland,CHE,CHE,20201225
0.263164,0.005094,7485.0,Taiwan,TWN,TWN,20201225
0.550129,0.039856,159.0,Tanzania,TZA,TZA,20201225
0.572221,0.004134,14341.0,Thailand,THA,THA,20201225
0.457089,0.014692,1156.0,Tunisia,TUN,TUN,20201225
0.39137,0.005356,8313.0,Turkey,TUR,TUR,20201225
0.374723,0.00606,6398.0,Ukraine,UKR,UKR,20201225
0.569351,0.014303,1212.0,United Arab Emirates,ARE,ARE,20201225
0.468019,0.004904,10353.0,United Kingdom,GBR,GBR,20201225
0.527291,0.009574,2744.0,Uruguay,URY,URY,20201225
0.419859,0.027055,334.0,Uzbekistan,UZB,UZB,20201225
0.633545,0.008959,2932.0,Venezuela,VEN,VEN,20201225
0.655174,0.00633,5642.0,Vietnam,VNM,VNM,20201225
0.380734,0.025189,374.0,Yemen,YEM,YEM,20201225
0.687678,0.020721,511.0,Afghanistan,AFG,AFG,20201226
0.473649,0.027956,338.0,Albania,ALB,ALB,20201226
0.351645,0.011877,1624.0,Algeria,DZA,DZA,20201226
0.636127,0.030871,242.0,Angola,AGO,AGO,20201226
0.528772,0.004688,11406.0,Argentina,ARG,ARG,20201226
0.310786,0.034642,180.0,Armenia,ARM,ARM,20201226
0.466395,0.005655,7834.0,Australia,AUS,AUS,20201226
0.287821,0.007952,3259.0,Austria,AUT,AUT,20201226
0.269413,0.020436,476.0,Azerbaijan,AZE,AZE,20201226
0.737718,0.008933,2448.0,Bangladesh,BGD,BGD,20201226
0.40074,0.014029,1239.0,Belarus,BLR,BLR,20201226
0.325895,0.008009,3518.0,Belgium,BEL,BEL,20201226
0.530403,0.009327,2861.0,Bolivia,BOL,BOL,20201226
0.347087,0.020283,575.0,Bosnia and Herzegovina,BIH,BIH,20201226
0.708111,0.001857,59967.0,Brazil,BRA,BRA,20201226
0.300246,0.010961,1760.0,Bulgaria,BGR,BGR,20201226
0.444252,0.037231,181.0,Burkina Faso,BFA,BFA,20201226
0.699437,0.027141,284.0,Cambodia,KHM,KHM,20201226
0.389788,0.032142,221.0,Cameroon,CMR,CMR,20201226
0.441707,0.004432,12603.0,Canada,CAN,CAN,20201226
0.526405,0.006443,5994.0,Chile,CHL,CHL,20201226
0.607702,0.004371,12498.0,Colombia,COL,COL,20201226
0.642699,0.009382,2611.0,Costa Rica,CRI,CRI,20201226
0.465887,0.028863,304.0,C̫te d'Ivoire,CIV,CIV,20201226
0.285098,0.010617,1815.0,Croatia,HRV,HRV,20201226
0.222712,0.006775,3780.0,Czech Republic,CZE,CZE,20201226
0.307424,0.037491,140.0,Democratic Republic of the Congo,COD,COD,20201226
0.450531,0.00636,6222.0,Denmark,DNK,DNK,20201226
0.470548,0.012088,1707.0,Dominican Republic,DOM,DOM,20201226
0.544184,0.007486,4443.0,Ecuador,ECU,ECU,20201226
0.517318,0.005495,8318.0,Egypt,EGY,EGY,20201226
0.583189,0.01083,2089.0,El Salvador,SLV,SLV,20201226
0.684906,0.025754,327.0,Ethiopia,ETH,ETH,20201226
0.507827,0.011689,1847.0,Finland,FIN,FIN,20201226
0.299401,0.003489,17276.0,France,FRA,FRA,20201226
0.337757,0.003169,22303.0,Germany,DEU,DEU,20201226
0.554208,0.018023,768.0,Ghana,GHA,GHA,20201226
0.498209,0.008751,3284.0,Greece,GRC,GRC,20201226
0.627754,0.011084,1890.0,Guatemala,GTM,GTM,20201226
0.478828,0.043862,127.0,Haiti,HTI,HTI,20201226
0.620826,0.013268,1348.0,Honduras,HND,HND,20201226
0.42204,0.013067,1437.0,Hong Kong,HKG,HKG,20201226
0.320395,0.005634,6861.0,Hungary,HUN,HUN,20201226
0.628661,0.003465,19463.0,India,IND,IND,20201226
0.357341,0.004709,10373.0,Indonesia,IDN,IDN,20201226
0.500546,0.010076,2512.0,Iraq,IRQ,IRQ,20201226
0.535525,0.009517,2763.0,Ireland,IRL,IRL,20201226
0.485697,0.007873,4147.0,Israel,ISR,ISR,20201226
0.511867,0.003461,20943.0,Italy,ITA,ITA,20201226
0.406041,0.002441,40468.0,Japan,JPN,JPN,20201226
0.330492,0.01119,1794.0,Jordan,JOR,JOR,20201226
0.252843,0.017034,651.0,Kazakhstan,KAZ,KAZ,20201226
0.691295,0.01049,1945.0,Kenya,KEN,KEN,20201226
0.460577,0.024542,429.0,Kuwait,KWT,KWT,20201226
0.407026,0.032335,251.0,Kyrgyzstan,KGZ,KGZ,20201226
0.616377,0.036614,172.0,Laos,LAO,LAO,20201226
0.447017,0.017701,792.0,Lebanon,LBN,LBN,20201226
0.57031,0.015313,1053.0,Libya,LBY,LBY,20201226
0.557664,0.008122,3747.0,Malaysia,MYS,MYS,20201226
0.578018,0.035221,203.0,Mali,MLI,MLI,20201226
0.697621,0.002165,45012.0,Mexico,MEX,MEX,20201226
0.38991,0.019999,590.0,Moldova,MDA,MDA,20201226
0.462387,0.01449,1198.0,Morocco,MAR,MAR,20201226
0.625927,0.034617,201.0,Mozambique,MOZ,MOZ,20201226
0.72527,0.011478,1518.0,Myanmar,MMR,MMR,20201226
0.721728,0.012299,1345.0,Nepal,NPL,NPL,20201226
0.290124,0.00501,8330.0,Netherlands,NLD,NLD,20201226
0.474411,0.00996,2514.0,New Zealand,NZL,NZL,20201226
0.712713,0.013686,1095.0,Nicaragua,NIC,NIC,20201226
0.618023,0.009373,2681.0,Nigeria,NGA,NGA,20201226
0.464938,0.007017,5045.0,Norway,NOR,NOR,20201226
0.533676,0.034676,213.0,Oman,OMN,OMN,20201226
0.629749,0.007981,3668.0,Pakistan,PAK,PAK,20201226
0.446805,0.017944,798.0,Palestine,PSE,PSE,20201226
0.51865,0.013693,1345.0,Panama,PAN,PAN,20201226
0.49046,0.015159,1109.0,Paraguay,PRY,PRY,20201226
0.544062,0.007646,4257.0,Peru,PER,PER,20201226
0.544323,0.006109,6665.0,Philippines,PHL,PHL,20201226
0.37139,0.006223,6039.0,Poland,POL,POL,20201226
0.589056,0.006559,5708.0,Portugal,PRT,PRT,20201226
0.65033,0.009308,2639.0,"Puerto Rico, U.S.",PRI,PRI,20201226
0.578788,0.025797,395.0,Qatar,QAT,QAT,20201226
0.368221,0.006738,5134.0,Romania,ROU,ROU,20201226
0.3063,0.005813,6299.0,Russia,RUS,RUS,20201226
0.504703,0.01124,1972.0,Saudi Arabia,SAU,SAU,20201226
0.4154,0.043513,120.0,Senegal,SEN,SEN,20201226
0.251717,0.010029,1882.0,Serbia,SRB,SRB,20201226
0.465298,0.015772,1008.0,Singapore,SGP,SGP,20201226
0.330441,0.009301,2566.0,Slovakia,SVK,SVK,20201226
0.301479,0.015292,903.0,Slovenia,SVN,SVN,20201226
0.468837,0.006644,5683.0,South Africa,ZAF,ZAF,20201226
0.570976,0.007671,4157.0,South Korea,KOR,KOR,20201226
0.490386,0.00435,13223.0,Spain,ESP,ESP,20201226
0.702084,0.01706,721.0,Sri Lanka,LKA,LKA,20201226
0.550961,0.015323,1070.0,Sudan,SDN,SDN,20201226
0.488515,0.004211,14677.0,Sweden,SWE,SWE,20201226
0.288562,0.007728,3454.0,Switzerland,CHE,CHE,20201226
0.262537,0.004571,9279.0,Taiwan,TWN,TWN,20201226
0.544015,0.034305,215.0,Tanzania,TZA,TZA,20201226
0.57072,0.003781,17154.0,Thailand,THA,THA,20201226
0.480027,0.013159,1444.0,Tunisia,TUN,TUN,20201226
0.399358,0.004771,10535.0,Turkey,TUR,TUR,20201226
0.380834,0.005506,7830.0,Ukraine,UKR,UKR,20201226
0.557249,0.013007,1472.0,United Arab Emirates,ARE,ARE,20201226
0.465702,0.004365,13062.0,United Kingdom,GBR,GBR,20201226
0.525944,0.008535,3449.0,Uruguay,URY,URY,20201226
0.425761,0.025087,391.0,Uzbekistan,UZB,UZB,20201226
0.635356,0.008024,3642.0,Venezuela,VEN,VEN,20201226
0.652406,0.005692,7003.0,Vietnam,VNM,VNM,20201226
0.396961,0.022893,459.0,Yemen,YEM,YEM,20201226
0.702548,0.018752,602.0,Afghanistan,AFG,AFG,20201227
0.475046,0.025066,417.0,Albania,ALB,ALB,20201227
0.364323,0.010921,1944.0,Algeria,DZA,DZA,20201227
0.646123,0.028349,284.0,Angola,AGO,AGO,20201227
0.526412,0.004225,14037.0,Argentina,ARG,ARG,20201227
0.298345,0.031544,212.0,Armenia,ARM,ARM,20201227
0.466952,0.005118,9589.0,Australia,AUS,AUS,20201227
0.290613,0.007159,4049.0,Austria,AUT,AUT,20201227
0.27566,0.018915,563.0,Azerbaijan,AZE,AZE,20201227
0.734055,0.008288,2865.0,Bangladesh,BGD,BGD,20201227
0.388587,0.012684,1497.0,Belarus,BLR,BLR,20201227
0.322318,0.007154,4362.0,Belgium,BEL,BEL,20201227
0.516119,0.050351,104.0,Benin,BEN,BEN,20201227
0.53123,0.008491,3456.0,Bolivia,BOL,BOL,20201227
0.362192,0.018483,698.0,Bosnia and Herzegovina,BIH,BIH,20201227
0.708039,0.001677,73527.0,Brazil,BRA,BRA,20201227
0.306436,0.010002,2135.0,Bulgaria,BGR,BGR,20201227
0.440224,0.034399,213.0,Burkina Faso,BFA,BFA,20201227
0.658137,0.02573,337.0,Cambodia,KHM,KHM,20201227
0.3907,0.029627,263.0,Cameroon,CMR,CMR,20201227
0.442683,0.004012,15381.0,Canada,CAN,CAN,20201227
0.531297,0.005764,7489.0,Chile,CHL,CHL,20201227
0.603854,0.00398,15121.0,Colombia,COL,COL,20201227
0.643718,0.008488,3187.0,Costa Rica,CRI,CRI,20201227
0.451423,0.026185,366.0,C̫te d'Ivoire,CIV,CIV,20201227
0.280612,0.009461,2262.0,Croatia,HRV,HRV,20201227
0.222454,0.006142,4594.0,Czech Republic,CZE,CZE,20201227
0.332233,0.034932,170.0,Democratic Republic of the Congo,COD,COD,20201227
0.448304,0.005822,7647.0,Denmark,DNK,DNK,20201227
0.475453,0.01096,2080.0,Dominican Republic,DOM,DOM,20201227
0.544958,0.006823,5344.0,Ecuador,ECU,ECU,20201227
0.51994,0.005041,9874.0,Egypt,EGY,EGY,20201227
0.592156,0.009838,2510.0,El Salvador,SLV,SLV,20201227
0.680186,0.024019,380.0,Ethiopia,ETH,ETH,20201227
0.491023,0.010522,2267.0,Finland,FIN,FIN,20201227
0.2979,0.003117,21575.0,France,FRA,FRA,20201227
0.336566,0.002872,27098.0,Germany,DEU,DEU,20201227
0.552119,0.016539,915.0,Ghana,GHA,GHA,20201227
0.503568,0.007919,4008.0,Greece,GRC,GRC,20201227
0.630531,0.010053,2298.0,Guatemala,GTM,GTM,20201227
0.559031,0.047717,117.0,Guinea,GIN,GIN,20201227
0.482446,0.042193,141.0,Haiti,HTI,HTI,20201227
0.618889,0.011944,1666.0,Honduras,HND,HND,20201227
0.411334,0.011888,1719.0,Hong Kong,HKG,HKG,20201227
0.316241,0.005085,8361.0,Hungary,HUN,HUN,20201227
0.626095,0.003198,22914.0,India,IND,IND,20201227
0.355607,0.004307,12372.0,Indonesia,IDN,IDN,20201227
0.494618,0.009263,2963.0,Iraq,IRQ,IRQ,20201227
0.535205,0.008517,3447.0,Ireland,IRL,IRL,20201227
0.494339,0.007164,4985.0,Israel,ISR,ISR,20201227
0.511898,0.003098,26167.0,Italy,ITA,ITA,20201227
0.406235,0.002237,48249.0,Japan,JPN,JPN,20201227
0.325286,0.010204,2135.0,Jordan,JOR,JOR,20201227
0.259572,0.015662,786.0,Kazakhstan,KAZ,KAZ,20201227
0.688531,0.009484,2393.0,Kenya,KEN,KEN,20201227
0.470936,0.022372,518.0,Kuwait,KWT,KWT,20201227
0.401336,0.028955,308.0,Kyrgyzstan,KGZ,KGZ,20201227
0.603449,0.033829,205.0,Laos,LAO,LAO,20201227
0.455897,0.016265,941.0,Lebanon,LBN,LBN,20201227
0.560967,0.014193,1235.0,Libya,LBY,LBY,20201227
0.552306,0.007441,4473.0,Malaysia,MYS,MYS,20201227
0.563013,0.032379,241.0,Mali,MLI,MLI,20201227
0.699929,0.001966,54378.0,Mexico,MEX,MEX,20201227
0.397044,0.018569,693.0,Moldova,MDA,MDA,20201227
0.451709,0.0132,1434.0,Morocco,MAR,MAR,20201227
0.640607,0.030578,252.0,Mozambique,MOZ,MOZ,20201227
0.726845,0.010653,1759.0,Myanmar,MMR,MMR,20201227
0.727534,0.011112,1623.0,Nepal,NPL,NPL,20201227
0.289307,0.004535,10160.0,Netherlands,NLD,NLD,20201227
0.465092,0.009085,3013.0,New Zealand,NZL,NZL,20201227
0.704124,0.012595,1315.0,Nicaragua,NIC,NIC,20201227
0.615946,0.008558,3226.0,Nigeria,NGA,NGA,20201227
0.458221,0.0063,6244.0,Norway,NOR,NOR,20201227
0.550822,0.031678,252.0,Oman,OMN,OMN,20201227
0.632784,0.007345,4318.0,Pakistan,PAK,PAK,20201227
0.445796,0.01663,928.0,Palestine,PSE,PSE,20201227
0.510746,0.012218,1687.0,Panama,PAN,PAN,20201227
0.483774,0.013773,1363.0,Paraguay,PRY,PRY,20201227
0.54093,0.006942,5170.0,Peru,PER,PER,20201227
0.542863,0.005455,8357.0,Philippines,PHL,PHL,20201227
0.369338,0.005562,7539.0,Poland,POL,POL,20201227
0.597585,0.005764,7313.0,Portugal,PRT,PRT,20201227
0.660387,0.008284,3277.0,"Puerto Rico, U.S.",PRI,PRI,20201227
0.564682,0.023765,463.0,Qatar,QAT,QAT,20201227
0.369992,0.006088,6307.0,Romania,ROU,ROU,20201227
0.300014,0.005275,7552.0,Russia,RUS,RUS,20201227
0.497573,0.010384,2311.0,Saudi Arabia,SAU,SAU,20201227
0.374085,0.039185,142.0,Senegal,SEN,SEN,20201227
0.248785,0.009138,2249.0,Serbia,SRB,SRB,20201227
0.469321,0.014309,1225.0,Singapore,SGP,SGP,20201227
0.334438,0.00842,3151.0,Slovakia,SVK,SVK,20201227
0.290428,0.013633,1109.0,Slovenia,SVN,SVN,20201227
0.472159,0.006017,6927.0,South Africa,ZAF,ZAF,20201227
0.562674,0.007059,4929.0,South Korea,KOR,KOR,20201227
0.493936,0.003906,16399.0,Spain,ESP,ESP,20201227
0.699177,0.015707,857.0,Sri Lanka,LKA,LKA,20201227
0.547879,0.013934,1293.0,Sudan,SDN,SDN,20201227
0.487851,0.003809,17825.0,Sweden,SWE,SWE,20201227
0.287612,0.006978,4234.0,Switzerland,CHE,CHE,20201227
0.268652,0.00417,11311.0,Taiwan,TWN,TWN,20201227
0.558603,0.032232,241.0,Tanzania,TZA,TZA,20201227
0.564683,0.003513,19952.0,Thailand,THA,THA,20201227
0.480922,0.01208,1716.0,Tunisia,TUN,TUN,20201227
0.405372,0.004354,12703.0,Turkey,TUR,TUR,20201227
0.38427,0.005057,9302.0,Ukraine,UKR,UKR,20201227
0.557586,0.011871,1779.0,United Arab Emirates,ARE,ARE,20201227
0.465489,0.003918,16207.0,United Kingdom,GBR,GBR,20201227
0.523505,0.008044,4192.0,Uruguay,URY,URY,20201227
0.410971,0.022589,476.0,Uzbekistan,UZB,UZB,20201227
0.640859,0.007208,4482.0,Venezuela,VEN,VEN,20201227
0.64818,0.005179,8507.0,Vietnam,VNM,VNM,20201227
0.401711,0.02107,548.0,Yemen,YEM,YEM,20201227
0.708805,0.01784,663.0,Afghanistan,AFG,AFG,20201228
0.469291,0.023756,465.0,Albania,ALB,ALB,20201228
0.366504,0.010228,2226.0,Algeria,DZA,DZA,20201228
0.642486,0.026718,323.0,Angola,AGO,AGO,20201228
0.523425,0.003943,16107.0,Argentina,ARG,ARG,20201228
0.294081,0.029721,241.0,Armenia,ARM,ARM,20201228
0.467802,0.004865,10723.0,Australia,AUS,AUS,20201228
0.292113,0.006627,4768.0,Austria,AUT,AUT,20201228
0.281193,0.017986,633.0,Azerbaijan,AZE,AZE,20201228
0.734166,0.007865,3195.0,Bangladesh,BGD,BGD,20201228
0.394492,0.012152,1645.0,Belarus,BLR,BLR,20201228
0.319945,0.00658,5062.0,Belgium,BEL,BEL,20201228
0.508091,0.048318,113.0,Benin,BEN,BEN,20201228
0.535407,0.007885,4004.0,Bolivia,BOL,BOL,20201228
0.350988,0.017103,798.0,Bosnia and Herzegovina,BIH,BIH,20201228
0.707913,0.001571,83873.0,Brazil,BRA,BRA,20201228
0.311091,0.009234,2523.0,Bulgaria,BGR,BGR,20201228
0.439246,0.032776,236.0,Burkina Faso,BFA,BFA,20201228
0.694072,0.023906,352.0,Cambodia,KHM,KHM,20201228
0.374978,0.027934,291.0,Cameroon,CMR,CMR,20201228
0.442219,0.003762,17481.0,Canada,CAN,CAN,20201228
0.53083,0.005442,8412.0,Chile,CHL,CHL,20201228
0.602903,0.003753,17017.0,Colombia,COL,COL,20201228
0.645165,0.008028,3558.0,Costa Rica,CRI,CRI,20201228
0.459319,0.023881,447.0,C̫te d'Ivoire,CIV,CIV,20201228
0.282686,0.00878,2634.0,Croatia,HRV,HRV,20201228
0.219208,0.005621,5425.0,Czech Republic,CZE,CZE,20201228
0.318368,0.03492,166.0,Democratic Republic of the Congo,COD,COD,20201228
0.445134,0.005374,8892.0,Denmark,DNK,DNK,20201228
0.474361,0.010278,2366.0,Dominican Republic,DOM,DOM,20201228
0.542728,0.006471,5943.0,Ecuador,ECU,ECU,20201228
0.525337,0.00477,11022.0,Egypt,EGY,EGY,20201228
0.598501,0.009338,2763.0,El Salvador,SLV,SLV,20201228
0.657429,0.022451,447.0,Ethiopia,ETH,ETH,20201228
0.494672,0.009673,2679.0,Finland,FIN,FIN,20201228
0.298891,0.00289,25118.0,France,FRA,FRA,20201228
0.333552,0.002662,31393.0,Germany,DEU,DEU,20201228
0.552611,0.015678,1017.0,Ghana,GHA,GHA,20201228
0.508986,0.007384,4608.0,Greece,GRC,GRC,20201228
0.639472,0.009612,2482.0,Guatemala,GTM,GTM,20201228
0.579326,0.044668,133.0,Guinea,GIN,GIN,20201228
0.502414,0.039161,165.0,Haiti,HTI,HTI,20201228
0.634799,0.011161,1873.0,Honduras,HND,HND,20201228
0.403438,0.01122,1921.0,Hong Kong,HKG,HKG,20201228
0.316744,0.004681,9881.0,Hungary,HUN,HUN,20201228
0.624289,0.003056,25144.0,India,IND,IND,20201228
0.350918,0.004078,13711.0,Indonesia,IDN,IDN,20201228
0.49297,0.00873,3321.0,Iraq,IRQ,IRQ,20201228
0.530024,0.007809,4095.0,Ireland,IRL,IRL,20201228
0.497205,0.006638,5708.0,Israel,ISR,ISR,20201228
0.517178,0.002859,30618.0,Italy,ITA,ITA,20201228
0.408512,0.00214,52799.0,Japan,JPN,JPN,20201228
0.32304,0.009678,2372.0,Jordan,JOR,JOR,20201228
0.273842,0.015166,869.0,Kazakhstan,KAZ,KAZ,20201228
0.685498,0.008903,2730.0,Kenya,KEN,KEN,20201228
0.473151,0.021167,576.0,Kuwait,KWT,KWT,20201228
0.406234,0.027305,344.0,Kyrgyzstan,KGZ,KGZ,20201228
0.623112,0.032655,217.0,Laos,LAO,LAO,20201228
0.45221,0.014997,1108.0,Lebanon,LBN,LBN,20201228
0.544363,0.013561,1355.0,Libya,LBY,LBY,20201228
0.55001,0.007017,5032.0,Malaysia,MYS,MYS,20201228
0.559681,0.031559,256.0,Mali,MLI,MLI,20201228
0.700436,0.001858,60775.0,Mexico,MEX,MEX,20201228
0.399039,0.017526,790.0,Moldova,MDA,MDA,20201228
0.469073,0.012428,1616.0,Morocco,MAR,MAR,20201228
0.646552,0.02793,299.0,Mozambique,MOZ,MOZ,20201228
0.724888,0.010242,1911.0,Myanmar,MMR,MMR,20201228
0.72633,0.010587,1803.0,Nepal,NPL,NPL,20201228
0.289272,0.004191,11883.0,Netherlands,NLD,NLD,20201228
0.468313,0.008659,3319.0,New Zealand,NZL,NZL,20201228
0.690903,0.011946,1500.0,Nicaragua,NIC,NIC,20201228
0.613652,0.008083,3635.0,Nigeria,NGA,NGA,20201228
0.458953,0.00581,7352.0,Norway,NOR,NOR,20201228
0.567816,0.029801,280.0,Oman,OMN,OMN,20201228
0.631913,0.00697,4798.0,Pakistan,PAK,PAK,20201228
0.444453,0.015805,1016.0,Palestine,PSE,PSE,20201228
0.511217,0.011551,1886.0,Panama,PAN,PAN,20201228
0.481372,0.012759,1578.0,Paraguay,PRY,PRY,20201228
0.541117,0.00658,5755.0,Peru,PER,PER,20201228
0.545859,0.005099,9553.0,Philippines,PHL,PHL,20201228
0.368572,0.005105,8944.0,Poland,POL,POL,20201228
0.6031,0.005247,8717.0,Portugal,PRT,PRT,20201228
0.664976,0.007772,3686.0,"Puerto Rico, U.S.",PRI,PRI,20201228
0.574858,0.0223,514.0,Qatar,QAT,QAT,20201228
0.368535,0.005602,7434.0,Romania,ROU,ROU,20201228
0.302935,0.00504,8323.0,Russia,RUS,RUS,20201228
0.501364,0.009843,2572.0,Saudi Arabia,SAU,SAU,20201228
0.400739,0.03638,175.0,Senegal,SEN,SEN,20201228
0.243988,0.008602,2512.0,Serbia,SRB,SRB,20201228
0.477959,0.013724,1332.0,Singapore,SGP,SGP,20201228
0.332212,0.007916,3670.0,Slovakia,SVK,SVK,20201228
0.295451,0.012669,1299.0,Slovenia,SVN,SVN,20201228
0.469048,0.005533,8184.0,South Africa,ZAF,ZAF,20201228
0.561313,0.006788,5341.0,South Korea,KOR,KOR,20201228
0.498261,0.003645,18832.0,Spain,ESP,ESP,20201228
0.692299,0.014941,965.0,Sri Lanka,LKA,LKA,20201228
0.559524,0.01318,1433.0,Sudan,SDN,SDN,20201228
0.489466,0.003524,20769.0,Sweden,SWE,SWE,20201228
0.288285,0.006478,4915.0,Switzerland,CHE,CHE,20201228
0.272285,0.003945,12744.0,Taiwan,TWN,TWN,20201228
0.593513,0.02946,277.0,Tanzania,TZA,TZA,20201228
0.56177,0.00337,21716.0,Thailand,THA,THA,20201228
0.487159,0.011352,1942.0,Tunisia,TUN,TUN,20201228
0.409794,0.004136,14134.0,Turkey,TUR,TUR,20201228
0.38634,0.004788,10395.0,Ukraine,UKR,UKR,20201228
0.553188,0.011294,1980.0,United Arab Emirates,ARE,ARE,20201228
0.466818,0.003585,19370.0,United Kingdom,GBR,GBR,20201228
0.524641,0.007495,4773.0,Uruguay,URY,URY,20201228
0.422365,0.021803,518.0,Uzbekistan,UZB,UZB,20201228
0.642022,0.006765,5068.0,Venezuela,VEN,VEN,20201228
0.650666,0.004812,9820.0,Vietnam,VNM,VNM,20201228
0.399367,0.020251,593.0,Yemen,YEM,YEM,20201228
0.704077,0.018318,639.0,Afghanistan,AFG,AFG,20201229
0.48655,0.023701,465.0,Albania,ALB,ALB,20201229
0.361987,0.010163,2241.0,Algeria,DZA,DZA,20201229
0.629514,0.026494,331.0,Angola,AGO,AGO,20201229
0.53017,0.003861,16754.0,Argentina,ARG,ARG,20201229
0.319375,0.030987,231.0,Armenia,ARM,ARM,20201229
0.470602,0.004818,10935.0,Australia,AUS,AUS,20201229
0.29799,0.006627,4827.0,Austria,AUT,AUT,20201229
0.29562,0.018674,618.0,Azerbaijan,AZE,AZE,20201229
0.736024,0.007923,3125.0,Bangladesh,BGD,BGD,20201229
0.40138,0.012216,1640.0,Belarus,BLR,BLR,20201229
0.317151,0.006494,5179.0,Belgium,BEL,BEL,20201229
0.462268,0.050814,106.0,Benin,BEN,BEN,20201229
0.53466,0.007768,4134.0,Bolivia,BOL,BOL,20201229
0.347932,0.016639,818.0,Bosnia and Herzegovina,BIH,BIH,20201229
0.709478,0.001549,85918.0,Brazil,BRA,BRA,20201229
0.322729,0.009281,2553.0,Bulgaria,BGR,BGR,20201229
0.455668,0.032685,240.0,Burkina Faso,BFA,BFA,20201229
0.692175,0.024285,342.0,Cambodia,KHM,KHM,20201229
0.418429,0.028367,295.0,Cameroon,CMR,CMR,20201229
0.438533,0.003728,17819.0,Canada,CAN,CAN,20201229
0.53061,0.005366,8649.0,Chile,CHL,CHL,20201229
0.597639,0.003731,17299.0,Colombia,COL,COL,20201229
0.652999,0.007904,3630.0,Costa Rica,CRI,CRI,20201229
0.451205,0.023484,459.0,C̫te d'Ivoire,CIV,CIV,20201229
0.273677,0.00881,2574.0,Croatia,HRV,HRV,20201229
0.219335,0.005495,5678.0,Czech Republic,CZE,CZE,20201229
0.322839,0.034635,173.0,Democratic Republic of the Congo,COD,COD,20201229
0.447032,0.005343,8977.0,Denmark,DNK,DNK,20201229
0.466151,0.010209,2397.0,Dominican Republic,DOM,DOM,20201229
0.545962,0.00648,5917.0,Ecuador,ECU,ECU,20201229
0.521785,0.004773,11031.0,Egypt,EGY,EGY,20201229
0.615431,0.00928,2758.0,El Salvador,SLV,SLV,20201229
0.667222,0.022548,433.0,Ethiopia,ETH,ETH,20201229
0.490125,0.009547,2762.0,Finland,FIN,FIN,20201229
0.298612,0.002855,25733.0,France,FRA,FRA,20201229
0.332245,0.002635,31985.0,Germany,DEU,DEU,20201229
0.553664,0.015457,1044.0,Ghana,GHA,GHA,20201229
0.510507,0.007316,4689.0,Greece,GRC,GRC,20201229
0.6281,0.009703,2476.0,Guatemala,GTM,GTM,20201229
0.61072,0.043787,133.0,Guinea,GIN,GIN,20201229
0.518894,0.03744,179.0,Haiti,HTI,HTI,20201229
0.62893,0.011038,1923.0,Honduras,HND,HND,20201229
0.397414,0.011221,1909.0,Hong Kong,HKG,HKG,20201229
0.316829,0.004626,10113.0,Hungary,HUN,HUN,20201229
0.623268,0.003077,24818.0,India,IND,IND,20201229
0.34629,0.004016,14050.0,Indonesia,IDN,IDN,20201229
0.501512,0.008824,3233.0,Iraq,IRQ,IRQ,20201229
0.531323,0.007618,4303.0,Ireland,IRL,IRL,20201229
0.512812,0.006596,5781.0,Israel,ISR,ISR,20201229
0.524074,0.002811,31626.0,Italy,ITA,ITA,20201229
0.412468,0.002118,54095.0,Japan,JPN,JPN,20201229
0.33332,0.009798,2342.0,Jordan,JOR,JOR,20201229
0.287245,0.015354,871.0,Kazakhstan,KAZ,KAZ,20201229
0.687707,0.008815,2772.0,Kenya,KEN,KEN,20201229
0.47606,0.021464,553.0,Kuwait,KWT,KWT,20201229
