smoothed_pct_hes_dontbelieve,smoothed_hes_dontbelieve_se,sample_size,country,iso_code,gid_0,survey_date
0.179807,0.022668,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.129528,0.032614,116.0,Laos,LAO,LAO,20210218
0.115801,0.012394,672.0,Lebanon,LBN,LBN,20210218
0.157604,0.013444,725.0,Libya,LBY,LBY,20210218
0.170532,0.036944,112.0,Madagascar,MDG,MDG,20210218
0.062664,0.004337,3136.0,Malaysia,MYS,MYS,20210218
0.19581,0.033483,128.0,Mali,MLI,MLI,20210218
0.055692,0.001636,19646.0,Mexico,MEX,MEX,20210218
0.184734,0.016418,600.0,Moldova,MDA,MDA,20210218
0.201318,0.015841,679.0,Morocco,MAR,MAR,20210218
0.051767,0.009994,525.0,Mozambique,MOZ,MOZ,20210218
0.053999,0.01524,241.0,Myanmar,MMR,MMR,20210218
0.101821,0.009741,959.0,Nepal,NPL,NPL,20210218
0.240916,0.006657,4131.0,Netherlands,NLD,NLD,20210218
0.101915,0.005947,2644.0,New Zealand,NZL,NZL,20210218
0.06718,0.009067,768.0,Nicaragua,NIC,NIC,20210218
0.203932,0.00899,2008.0,Nigeria,NGA,NGA,20210218
0.10427,0.006622,2146.0,Norway,NOR,NOR,20210218
0.132597,0.030465,122.0,Oman,OMN,OMN,20210218
0.157132,0.008513,1837.0,Pakistan,PAK,PAK,20210218
0.234151,0.019711,465.0,Palestine,PSE,PSE,20210218
0.080129,0.010629,658.0,Panama,PAN,PAN,20210218
0.104255,0.009587,998.0,Paraguay,PRY,PRY,20210218
0.073652,0.003801,4735.0,Peru,PER,PER,20210218
0.089716,0.003437,6942.0,Philippines,PHL,PHL,20210218
0.214235,0.005953,4756.0,Poland,POL,POL,20210218
0.056497,0.003355,4754.0,Portugal,PRT,PRT,20210218
0.06629,0.008288,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.109336,0.020277,231.0,Qatar,QAT,QAT,20210218
0.224429,0.007062,3491.0,Romania,ROU,ROU,20210218
0.211987,0.005175,6259.0,Russia,RUS,RUS,20210218
0.177239,0.010556,1322.0,Saudi Arabia,SAU,SAU,20210218
0.193256,0.03361,140.0,Senegal,SEN,SEN,20210218
0.208617,0.00997,1668.0,Serbia,SRB,SRB,20210218
0.053089,0.010125,504.0,Singapore,SGP,SGP,20210218
0.16863,0.008991,1729.0,Slovakia,SVK,SVK,20210218
0.215877,0.015224,729.0,Slovenia,SVN,SVN,20210218
0.10819,0.005357,3393.0,South Africa,ZAF,ZAF,20210218
0.0375,0.003621,2736.0,South Korea,KOR,KOR,20210218
0.06911,0.002988,7203.0,Spain,ESP,ESP,20210218
0.111275,0.014582,488.0,Sri Lanka,LKA,LKA,20210218
0.24193,0.017684,590.0,Sudan,SDN,SDN,20210218
0.139163,0.004869,5054.0,Sweden,SWE,SWE,20210218
0.234282,0.008537,2469.0,Switzerland,CHE,CHE,20210218
0.100364,0.002938,10477.0,Taiwan,TWN,TWN,20210218
0.133497,0.016795,423.0,Tanzania,TZA,TZA,20210218
0.082658,0.003528,6119.0,Thailand,THA,THA,20210218
0.172049,0.009452,1589.0,Tunisia,TUN,TUN,20210218
0.187036,0.005181,5653.0,Turkey,TUR,TUR,20210218
0.193947,0.004499,7755.0,Ukraine,UKR,UKR,20210218
0.125415,0.013331,636.0,United Arab Emirates,ARE,ARE,20210218
0.169006,0.005687,4371.0,United Kingdom,GBR,GBR,20210218
0.091209,0.00634,2064.0,Uruguay,URY,URY,20210218
0.195614,0.019175,451.0,Uzbekistan,UZB,UZB,20210218
0.087537,0.005347,2815.0,Venezuela,VEN,VEN,20210218
0.074812,0.002274,13439.0,Vietnam,VNM,VNM,20210218
0.357854,0.030259,282.0,Yemen,YEM,YEM,20210218
0.248912,0.024391,370.0,Afghanistan,AFG,AFG,20210219
0.164509,0.01935,387.0,Albania,ALB,ALB,20210219
0.25455,0.010324,1772.0,Algeria,DZA,DZA,20210219
0.149358,0.024398,224.0,Angola,AGO,AGO,20210219
0.087555,0.003039,8648.0,Argentina,ARG,ARG,20210219
0.227264,0.031486,178.0,Armenia,ARM,ARM,20210219
0.112296,0.004663,4629.0,Australia,AUS,AUS,20210219
0.217322,0.008844,2205.0,Austria,AUT,AUT,20210219
0.235908,0.022576,366.0,Azerbaijan,AZE,AZE,20210219
0.111122,0.008543,1383.0,Bangladesh,BGD,BGD,20210219
0.162697,0.010823,1160.0,Belarus,BLR,BLR,20210219
0.161986,0.00769,2309.0,Belgium,BEL,BEL,20210219
0.068305,0.00556,2082.0,Bolivia,BOL,BOL,20210219
0.195962,0.017622,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.06748,0.001688,22155.0,Brazil,BRA,BRA,20210219
0.222703,0.008952,2168.0,Bulgaria,BGR,BGR,20210219
0.204092,0.033801,145.0,Burkina Faso,BFA,BFA,20210219
0.124849,0.023633,181.0,Cambodia,KHM,KHM,20210219
0.294989,0.02416,361.0,Cameroon,CMR,CMR,20210219
0.165915,0.004601,6540.0,Canada,CAN,CAN,20210219
0.082521,0.005095,2915.0,Chile,CHL,CHL,20210219
0.076351,0.003201,6939.0,Colombia,COL,COL,20210219
0.13611,0.01086,996.0,Costa Rica,CRI,CRI,20210219
0.167507,0.018593,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.252392,0.012559,1207.0,Croatia,HRV,HRV,20210219
0.223052,0.006416,4208.0,Czech Republic,CZE,CZE,20210219
0.216665,0.030027,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.181857,0.009496,1664.0,Denmark,DNK,DNK,20210219
0.16218,0.010611,1254.0,Dominican Republic,DOM,DOM,20210219
0.059793,0.003834,3856.0,Ecuador,ECU,ECU,20210219
0.160273,0.005477,4491.0,Egypt,EGY,EGY,20210219
0.066368,0.006816,1347.0,El Salvador,SLV,SLV,20210219
0.121413,0.01702,371.0,Ethiopia,ETH,ETH,20210219
0.137699,0.012979,730.0,Finland,FIN,FIN,20210219
0.151018,0.002715,18064.0,France,FRA,FRA,20210219
0.165846,0.003152,13940.0,Germany,DEU,DEU,20210219
0.147066,0.010859,1064.0,Ghana,GHA,GHA,20210219
0.107515,0.005716,2955.0,Greece,GRC,GRC,20210219
0.1124,0.008736,1308.0,Guatemala,GTM,GTM,20210219
0.300126,0.033341,195.0,Haiti,HTI,HTI,20210219
0.048914,0.006686,1038.0,Honduras,HND,HND,20210219
0.079107,0.009037,918.0,Hong Kong,HKG,HKG,20210219
0.219752,0.005863,5011.0,Hungary,HUN,HUN,20210219
0.127196,0.003185,10941.0,India,IND,IND,20210219
0.14886,0.004304,6875.0,Indonesia,IDN,IDN,20210219
0.182284,0.007373,2735.0,Iraq,IRQ,IRQ,20210219
0.163321,0.011242,1078.0,Ireland,IRL,IRL,20210219
0.246861,0.01568,773.0,Israel,ISR,ISR,20210219
0.085448,0.002661,11055.0,Italy,ITA,ITA,20210219
0.042677,0.001051,37044.0,Japan,JPN,JPN,20210219
0.228524,0.011649,1293.0,Jordan,JOR,JOR,20210219
0.224414,0.014035,880.0,Kazakhstan,KAZ,KAZ,20210219
0.124393,0.009131,1307.0,Kenya,KEN,KEN,20210219
0.123092,0.021908,262.0,Kuwait,KWT,KWT,20210219
0.180189,0.022571,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.129437,0.034745,103.0,Laos,LAO,LAO,20210219
0.107609,0.012505,623.0,Lebanon,LBN,LBN,20210219
0.14039,0.01337,673.0,Libya,LBY,LBY,20210219
0.196043,0.038809,111.0,Madagascar,MDG,MDG,20210219
0.062692,0.004429,3009.0,Malaysia,MYS,MYS,20210219
0.200015,0.03383,127.0,Mali,MLI,MLI,20210219
0.057216,0.001707,18527.0,Mexico,MEX,MEX,20210219
0.166012,0.015745,592.0,Moldova,MDA,MDA,20210219
0.191009,0.015536,682.0,Morocco,MAR,MAR,20210219
0.05307,0.010389,490.0,Mozambique,MOZ,MOZ,20210219
0.051553,0.015133,225.0,Myanmar,MMR,MMR,20210219
0.110565,0.010494,903.0,Nepal,NPL,NPL,20210219
0.251953,0.006783,4113.0,Netherlands,NLD,NLD,20210219
0.097552,0.005851,2625.0,New Zealand,NZL,NZL,20210219
0.066877,0.009337,721.0,Nicaragua,NIC,NIC,20210219
0.190504,0.008845,1954.0,Nigeria,NGA,NGA,20210219
0.106995,0.006826,2063.0,Norway,NOR,NOR,20210219
0.138561,0.031501,119.0,Oman,OMN,OMN,20210219
0.1662,0.008784,1807.0,Pakistan,PAK,PAK,20210219
0.238198,0.019909,463.0,Palestine,PSE,PSE,20210219
0.082153,0.01068,668.0,Panama,PAN,PAN,20210219
0.109389,0.009996,956.0,Paraguay,PRY,PRY,20210219
0.072143,0.003839,4531.0,Peru,PER,PER,20210219
0.090091,0.003527,6625.0,Philippines,PHL,PHL,20210219
0.216187,0.006057,4625.0,Poland,POL,POL,20210219
0.056682,0.003425,4576.0,Portugal,PRT,PRT,20210219
0.056149,0.007814,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.092122,0.019302,223.0,Qatar,QAT,QAT,20210219
0.22248,0.007214,3320.0,Romania,ROU,ROU,20210219
0.212653,0.00517,6282.0,Russia,RUS,RUS,20210219
0.181023,0.010777,1290.0,Saudi Arabia,SAU,SAU,20210219
0.177672,0.031432,151.0,Senegal,SEN,SEN,20210219
0.204503,0.010102,1599.0,Serbia,SRB,SRB,20210219
0.054065,0.010413,507.0,Singapore,SGP,SGP,20210219
0.164435,0.008922,1729.0,Slovakia,SVK,SVK,20210219
0.210326,0.015334,704.0,Slovenia,SVN,SVN,20210219
0.112272,0.005475,3357.0,South Africa,ZAF,ZAF,20210219
0.03441,0.003556,2637.0,South Korea,KOR,KOR,20210219
0.071706,0.003082,6961.0,Spain,ESP,ESP,20210219
0.086796,0.01345,464.0,Sri Lanka,LKA,LKA,20210219
0.22257,0.01719,590.0,Sudan,SDN,SDN,20210219
0.143762,0.005003,4914.0,Sweden,SWE,SWE,20210219
0.237778,0.00876,2368.0,Switzerland,CHE,CHE,20210219
0.105549,0.003048,10162.0,Taiwan,TWN,TWN,20210219
0.115039,0.015515,422.0,Tanzania,TZA,TZA,20210219
0.09005,0.003786,5741.0,Thailand,THA,THA,20210219
0.183828,0.009792,1564.0,Tunisia,TUN,TUN,20210219
0.183036,0.005152,5608.0,Turkey,TUR,TUR,20210219
0.19022,0.00451,7606.0,Ukraine,UKR,UKR,20210219
0.111967,0.013471,603.0,United Arab Emirates,ARE,ARE,20210219
0.169419,0.005824,4175.0,United Kingdom,GBR,GBR,20210219
0.091717,0.006517,1962.0,Uruguay,URY,URY,20210219
0.16907,0.018359,449.0,Uzbekistan,UZB,UZB,20210219
0.083949,0.005336,2713.0,Venezuela,VEN,VEN,20210219
0.076446,0.002297,13440.0,Vietnam,VNM,VNM,20210219
0.388134,0.030465,279.0,Yemen,YEM,YEM,20210219
0.270814,0.025568,342.0,Afghanistan,AFG,AFG,20210220
0.177417,0.020279,374.0,Albania,ALB,ALB,20210220
0.23933,0.010243,1731.0,Algeria,DZA,DZA,20210220
0.134295,0.023211,219.0,Angola,AGO,AGO,20210220
0.088031,0.0031,8339.0,Argentina,ARG,ARG,20210220
0.215119,0.030726,181.0,Armenia,ARM,ARM,20210220
0.113745,0.004819,4379.0,Australia,AUS,AUS,20210220
0.211446,0.008791,2182.0,Austria,AUT,AUT,20210220
0.22789,0.022266,365.0,Azerbaijan,AZE,AZE,20210220
0.120194,0.008856,1354.0,Bangladesh,BGD,BGD,20210220
0.172824,0.011352,1117.0,Belarus,BLR,BLR,20210220
0.159356,0.007782,2224.0,Belgium,BEL,BEL,20210220
0.072508,0.005747,2064.0,Bolivia,BOL,BOL,20210220
0.203642,0.018435,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.067487,0.001699,21850.0,Brazil,BRA,BRA,20210220
0.237261,0.009306,2094.0,Bulgaria,BGR,BGR,20210220
0.215345,0.03364,148.0,Burkina Faso,BFA,BFA,20210220
0.136469,0.025287,186.0,Cambodia,KHM,KHM,20210220
0.277555,0.023888,367.0,Cameroon,CMR,CMR,20210220
0.165019,0.004655,6358.0,Canada,CAN,CAN,20210220
0.082469,0.005174,2821.0,Chile,CHL,CHL,20210220
0.080259,0.003355,6625.0,Colombia,COL,COL,20210220
0.132377,0.010867,971.0,Costa Rica,CRI,CRI,20210220
0.170496,0.018563,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.253596,0.013241,1111.0,Croatia,HRV,HRV,20210220
0.218805,0.006426,4135.0,Czech Republic,CZE,CZE,20210220
0.225827,0.031784,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.182535,0.009686,1605.0,Denmark,DNK,DNK,20210220
0.16237,0.011097,1213.0,Dominican Republic,DOM,DOM,20210220
0.053519,0.003622,3828.0,Ecuador,ECU,ECU,20210220
0.163066,0.005613,4341.0,Egypt,EGY,EGY,20210220
0.065413,0.006853,1315.0,El Salvador,SLV,SLV,20210220
0.11155,0.016799,361.0,Ethiopia,ETH,ETH,20210220
0.126942,0.012634,712.0,Finland,FIN,FIN,20210220
0.15172,0.002753,17661.0,France,FRA,FRA,20210220
0.16578,0.003197,13545.0,Germany,DEU,DEU,20210220
0.147994,0.011061,1031.0,Ghana,GHA,GHA,20210220
0.108667,0.005836,2862.0,Greece,GRC,GRC,20210220
0.10089,0.008486,1269.0,Guatemala,GTM,GTM,20210220
0.297332,0.032666,203.0,Haiti,HTI,HTI,20210220
0.056509,0.007456,967.0,Honduras,HND,HND,20210220
0.088893,0.009487,918.0,Hong Kong,HKG,HKG,20210220
0.225342,0.005917,5009.0,Hungary,HUN,HUN,20210220
0.126423,0.003193,10827.0,India,IND,IND,20210220
0.147541,0.004359,6660.0,Indonesia,IDN,IDN,20210220
0.189628,0.007498,2733.0,Iraq,IRQ,IRQ,20210220
0.161041,0.011271,1062.0,Ireland,IRL,IRL,20210220
0.236492,0.016127,709.0,Israel,ISR,ISR,20210220
0.085849,0.002695,10825.0,Italy,ITA,ITA,20210220
0.042672,0.001079,35151.0,Japan,JPN,JPN,20210220
0.213395,0.011408,1299.0,Jordan,JOR,JOR,20210220
0.227781,0.014597,853.0,Kazakhstan,KAZ,KAZ,20210220
0.13072,0.009274,1319.0,Kenya,KEN,KEN,20210220
0.135745,0.023223,253.0,Kuwait,KWT,KWT,20210220
0.187196,0.023625,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.111982,0.013131,588.0,Lebanon,LBN,LBN,20210220
0.144566,0.013862,643.0,Libya,LBY,LBY,20210220
0.188169,0.038493,110.0,Madagascar,MDG,MDG,20210220
0.063104,0.004562,2847.0,Malaysia,MYS,MYS,20210220
0.222776,0.035262,122.0,Mali,MLI,MLI,20210220
0.059738,0.001767,18011.0,Mexico,MEX,MEX,20210220
0.179124,0.016469,577.0,Moldova,MDA,MDA,20210220
0.190136,0.015599,666.0,Morocco,MAR,MAR,20210220
0.058865,0.011029,464.0,Mozambique,MOZ,MOZ,20210220
0.072431,0.019359,203.0,Myanmar,MMR,MMR,20210220
0.114505,0.010814,862.0,Nepal,NPL,NPL,20210220
0.251153,0.006799,4085.0,Netherlands,NLD,NLD,20210220
0.101764,0.006004,2595.0,New Zealand,NZL,NZL,20210220
0.071527,0.009805,696.0,Nicaragua,NIC,NIC,20210220
0.181005,0.008745,1930.0,Nigeria,NGA,NGA,20210220
0.111449,0.007014,2024.0,Norway,NOR,NOR,20210220
0.149659,0.034411,108.0,Oman,OMN,OMN,20210220
0.167291,0.008894,1769.0,Pakistan,PAK,PAK,20210220
0.19762,0.019116,458.0,Palestine,PSE,PSE,20210220
0.082133,0.010907,641.0,Panama,PAN,PAN,20210220
0.093686,0.009506,940.0,Paraguay,PRY,PRY,20210220
0.074452,0.00395,4405.0,Peru,PER,PER,20210220
0.090361,0.003498,6750.0,Philippines,PHL,PHL,20210220
0.222043,0.006153,4560.0,Poland,POL,POL,20210220
0.053422,0.003364,4463.0,Portugal,PRT,PRT,20210220
0.060058,0.007985,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.117791,0.022157,210.0,Qatar,QAT,QAT,20210220
0.214635,0.007262,3201.0,Romania,ROU,ROU,20210220
0.205812,0.005166,6142.0,Russia,RUS,RUS,20210220
0.177927,0.010853,1260.0,Saudi Arabia,SAU,SAU,20210220
0.153385,0.030074,150.0,Senegal,SEN,SEN,20210220
0.202208,0.010244,1541.0,Serbia,SRB,SRB,20210220
0.051205,0.010697,466.0,Singapore,SGP,SGP,20210220
0.168328,0.00902,1722.0,Slovakia,SVK,SVK,20210220
0.200523,0.015039,708.0,Slovenia,SVN,SVN,20210220
0.117464,0.00566,3263.0,South Africa,ZAF,ZAF,20210220
0.036611,0.003777,2482.0,South Korea,KOR,KOR,20210220
0.074814,0.003197,6728.0,Spain,ESP,ESP,20210220
0.083576,0.013362,454.0,Sri Lanka,LKA,LKA,20210220
0.220758,0.017235,584.0,Sudan,SDN,SDN,20210220
0.13895,0.00499,4819.0,Sweden,SWE,SWE,20210220
0.23539,0.008965,2243.0,Switzerland,CHE,CHE,20210220
0.109004,0.00314,9877.0,Taiwan,TWN,TWN,20210220
0.115942,0.015808,416.0,Tanzania,TZA,TZA,20210220
0.092119,0.003855,5617.0,Thailand,THA,THA,20210220
0.176381,0.009869,1482.0,Tunisia,TUN,TUN,20210220
0.184764,0.005257,5428.0,Turkey,TUR,TUR,20210220
0.186856,0.004534,7421.0,Ukraine,UKR,UKR,20210220
0.143399,0.014664,607.0,United Arab Emirates,ARE,ARE,20210220
0.167107,0.005899,4022.0,United Kingdom,GBR,GBR,20210220
0.08983,0.006502,1933.0,Uruguay,URY,URY,20210220
0.160477,0.017972,445.0,Uzbekistan,UZB,UZB,20210220
0.081685,0.005277,2725.0,Venezuela,VEN,VEN,20210220
0.073482,0.002259,13355.0,Vietnam,VNM,VNM,20210220
0.384016,0.030237,275.0,Yemen,YEM,YEM,20210220
0.258756,0.02542,340.0,Afghanistan,AFG,AFG,20210221
0.174072,0.020216,364.0,Albania,ALB,ALB,20210221
0.254371,0.010493,1718.0,Algeria,DZA,DZA,20210221
0.128045,0.021964,228.0,Angola,AGO,AGO,20210221
0.087021,0.003079,8366.0,Argentina,ARG,ARG,20210221
0.172191,0.028339,183.0,Armenia,ARM,ARM,20210221
0.111837,0.00487,4223.0,Australia,AUS,AUS,20210221
0.215117,0.008802,2206.0,Austria,AUT,AUT,20210221
0.227219,0.021955,370.0,Azerbaijan,AZE,AZE,20210221
0.123482,0.009067,1326.0,Bangladesh,BGD,BGD,20210221
0.174604,0.011522,1100.0,Belarus,BLR,BLR,20210221
0.166212,0.007981,2173.0,Belgium,BEL,BEL,20210221
0.072296,0.005792,2032.0,Bolivia,BOL,BOL,20210221
0.204948,0.018269,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.067842,0.001693,22103.0,Brazil,BRA,BRA,20210221
0.248239,0.009452,2102.0,Bulgaria,BGR,BGR,20210221
0.256295,0.035648,145.0,Burkina Faso,BFA,BFA,20210221
0.161111,0.027164,183.0,Cambodia,KHM,KHM,20210221
0.249894,0.022835,371.0,Cameroon,CMR,CMR,20210221
0.168247,0.004693,6357.0,Canada,CAN,CAN,20210221
0.079042,0.005158,2731.0,Chile,CHL,CHL,20210221
0.08227,0.003423,6468.0,Colombia,COL,COL,20210221
0.119467,0.010458,966.0,Costa Rica,CRI,CRI,20210221
0.167691,0.018338,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.2514,0.01325,1099.0,Croatia,HRV,HRV,20210221
0.221739,0.006457,4130.0,Czech Republic,CZE,CZE,20210221
0.254374,0.032481,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.17593,0.00954,1608.0,Denmark,DNK,DNK,20210221
0.153646,0.010879,1190.0,Dominican Republic,DOM,DOM,20210221
0.056124,0.003681,3890.0,Ecuador,ECU,ECU,20210221
0.167817,0.005667,4369.0,Egypt,EGY,EGY,20210221
0.057511,0.00642,1333.0,El Salvador,SLV,SLV,20210221
0.109264,0.016913,348.0,Ethiopia,ETH,ETH,20210221
0.132442,0.013084,688.0,Finland,FIN,FIN,20210221
0.155458,0.002809,17332.0,France,FRA,FRA,20210221
0.161256,0.003167,13501.0,Germany,DEU,DEU,20210221
0.159592,0.01155,1018.0,Ghana,GHA,GHA,20210221
0.110949,0.005977,2773.0,Greece,GRC,GRC,20210221
0.094817,0.008231,1277.0,Guatemala,GTM,GTM,20210221
0.33255,0.033099,207.0,Haiti,HTI,HTI,20210221
0.055762,0.007325,981.0,Honduras,HND,HND,20210221
0.081415,0.009215,901.0,Hong Kong,HKG,HKG,20210221
0.227095,0.00589,5083.0,Hungary,HUN,HUN,20210221
0.122218,0.003108,11114.0,India,IND,IND,20210221
0.144298,0.004388,6490.0,Indonesia,IDN,IDN,20210221
0.18155,0.007283,2801.0,Iraq,IRQ,IRQ,20210221
0.163584,0.01125,1074.0,Ireland,IRL,IRL,20210221
0.254809,0.017096,676.0,Israel,ISR,ISR,20210221
0.084323,0.00266,10939.0,Italy,ITA,ITA,20210221
0.042951,0.001097,34209.0,Japan,JPN,JPN,20210221
0.221948,0.011362,1353.0,Jordan,JOR,JOR,20210221
0.226742,0.014404,870.0,Kazakhstan,KAZ,KAZ,20210221
0.129835,0.009317,1328.0,Kenya,KEN,KEN,20210221
0.145835,0.024088,249.0,Kuwait,KWT,KWT,20210221
0.181577,0.023298,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.112104,0.013223,588.0,Lebanon,LBN,LBN,20210221
0.158491,0.014693,612.0,Libya,LBY,LBY,20210221
0.185707,0.039169,104.0,Madagascar,MDG,MDG,20210221
0.064828,0.004624,2843.0,Malaysia,MYS,MYS,20210221
0.19773,0.032797,119.0,Mali,MLI,MLI,20210221
0.061081,0.001784,18057.0,Mexico,MEX,MEX,20210221
0.182091,0.016358,592.0,Moldova,MDA,MDA,20210221
0.202489,0.01583,672.0,Morocco,MAR,MAR,20210221
0.05129,0.010413,452.0,Mozambique,MOZ,MOZ,20210221
0.066643,0.018575,208.0,Myanmar,MMR,MMR,20210221
0.129727,0.011609,849.0,Nepal,NPL,NPL,20210221
0.254347,0.00683,4082.0,Netherlands,NLD,NLD,20210221
0.115034,0.006678,2377.0,New Zealand,NZL,NZL,20210221
0.072531,0.009854,699.0,Nicaragua,NIC,NIC,20210221
0.187088,0.008766,1978.0,Nigeria,NGA,NGA,20210221
0.108278,0.00696,2005.0,Norway,NOR,NOR,20210221
0.161482,0.035916,108.0,Oman,OMN,OMN,20210221
0.171245,0.008926,1788.0,Pakistan,PAK,PAK,20210221
0.175192,0.018292,452.0,Palestine,PSE,PSE,20210221
0.078478,0.010668,646.0,Panama,PAN,PAN,20210221
0.091381,0.009166,983.0,Paraguay,PRY,PRY,20210221
0.07307,0.00391,4420.0,Peru,PER,PER,20210221
0.088624,0.00346,6783.0,Philippines,PHL,PHL,20210221
0.224782,0.00616,4587.0,Poland,POL,POL,20210221
0.054856,0.0034,4483.0,Portugal,PRT,PRT,20210221
0.050859,0.007242,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.129257,0.023273,216.0,Qatar,QAT,QAT,20210221
0.202605,0.007148,3175.0,Romania,ROU,ROU,20210221
0.20435,0.005152,6125.0,Russia,RUS,RUS,20210221
0.174689,0.01086,1240.0,Saudi Arabia,SAU,SAU,20210221
0.153295,0.029177,160.0,Senegal,SEN,SEN,20210221
0.183818,0.00985,1553.0,Serbia,SRB,SRB,20210221
0.052912,0.011077,451.0,Singapore,SGP,SGP,20210221
0.166285,0.008836,1777.0,Slovakia,SVK,SVK,20210221
0.219446,0.015522,711.0,Slovenia,SVN,SVN,20210221
0.126421,0.005736,3353.0,South Africa,ZAF,ZAF,20210221
0.034476,0.003759,2363.0,South Korea,KOR,KOR,20210221
0.076147,0.003265,6560.0,Spain,ESP,ESP,20210221
0.086697,0.013633,453.0,Sri Lanka,LKA,LKA,20210221
0.234756,0.017834,566.0,Sudan,SDN,SDN,20210221
0.138646,0.004981,4841.0,Sweden,SWE,SWE,20210221
0.236716,0.008993,2231.0,Switzerland,CHE,CHE,20210221
0.105673,0.003108,9783.0,Taiwan,TWN,TWN,20210221
0.115339,0.015478,434.0,Tanzania,TZA,TZA,20210221
0.088576,0.003791,5624.0,Thailand,THA,THA,20210221
0.169567,0.009738,1471.0,Tunisia,TUN,TUN,20210221
0.187492,0.005294,5413.0,Turkey,TUR,TUR,20210221
0.18255,0.004476,7465.0,Ukraine,UKR,UKR,20210221
0.122443,0.01341,606.0,United Arab Emirates,ARE,ARE,20210221
0.169404,0.005941,4013.0,United Kingdom,GBR,GBR,20210221
0.092664,0.006586,1942.0,Uruguay,URY,URY,20210221
0.160188,0.017645,460.0,Uzbekistan,UZB,UZB,20210221
0.07766,0.005129,2756.0,Venezuela,VEN,VEN,20210221
0.072784,0.002249,13358.0,Vietnam,VNM,VNM,20210221
0.385069,0.030449,268.0,Yemen,YEM,YEM,20210221
0.243298,0.026078,315.0,Afghanistan,AFG,AFG,20210222
0.17082,0.020485,356.0,Albania,ALB,ALB,20210222
0.260294,0.010667,1687.0,Algeria,DZA,DZA,20210222
0.126338,0.022406,216.0,Angola,AGO,AGO,20210222
0.090402,0.003146,8300.0,Argentina,ARG,ARG,20210222
0.173903,0.029219,175.0,Armenia,ARM,ARM,20210222
0.113653,0.005011,4019.0,Australia,AUS,AUS,20210222
0.226358,0.009001,2194.0,Austria,AUT,AUT,20210222
0.240908,0.022831,360.0,Azerbaijan,AZE,AZE,20210222
0.121579,0.009211,1267.0,Bangladesh,BGD,BGD,20210222
0.174635,0.011529,1105.0,Belarus,BLR,BLR,20210222
0.18026,0.008269,2161.0,Belgium,BEL,BEL,20210222
0.165193,0.032216,101.0,Benin,BEN,BEN,20210222
0.071584,0.005804,2008.0,Bolivia,BOL,BOL,20210222
0.201709,0.018179,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.067583,0.001685,22223.0,Brazil,BRA,BRA,20210222
0.238175,0.009296,2106.0,Bulgaria,BGR,BGR,20210222
0.269338,0.036191,150.0,Burkina Faso,BFA,BFA,20210222
0.146469,0.024984,192.0,Cambodia,KHM,KHM,20210222
0.267409,0.023533,370.0,Cameroon,CMR,CMR,20210222
0.166079,0.004712,6238.0,Canada,CAN,CAN,20210222
0.072134,0.005004,2674.0,Chile,CHL,CHL,20210222
0.08345,0.003484,6327.0,Colombia,COL,COL,20210222
0.121652,0.010563,964.0,Costa Rica,CRI,CRI,20210222
0.162786,0.01831,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.251972,0.013246,1097.0,Croatia,HRV,HRV,20210222
0.21852,0.006406,4147.0,Czech Republic,CZE,CZE,20210222
0.266239,0.031438,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.167739,0.009441,1570.0,Denmark,DNK,DNK,20210222
0.149625,0.011023,1140.0,Dominican Republic,DOM,DOM,20210222
0.058005,0.003729,3909.0,Ecuador,ECU,ECU,20210222
0.167193,0.005697,4316.0,Egypt,EGY,EGY,20210222
0.06848,0.006938,1328.0,El Salvador,SLV,SLV,20210222
0.115597,0.017591,340.0,Ethiopia,ETH,ETH,20210222
0.129923,0.013093,668.0,Finland,FIN,FIN,20210222
0.155948,0.00283,17114.0,France,FRA,FRA,20210222
0.161859,0.003171,13508.0,Germany,DEU,DEU,20210222
0.155438,0.011526,997.0,Ghana,GHA,GHA,20210222
0.119142,0.006207,2740.0,Greece,GRC,GRC,20210222
0.090948,0.008261,1222.0,Guatemala,GTM,GTM,20210222
0.098148,0.032738,100.0,Guinea,GIN,GIN,20210222
0.318251,0.031663,217.0,Haiti,HTI,HTI,20210222
0.054338,0.007356,956.0,Honduras,HND,HND,20210222
0.085686,0.009427,892.0,Hong Kong,HKG,HKG,20210222
