percent_hf,hf_se,percent_hf_unw,hf_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.590294,0.016054,0.628445,0.016338,907.0,"Puerto Rico, U.S.",PRI,PRI,20200506
0.550185,0.033794,0.557604,0.033849,217.0,Qatar,QAT,QAT,20200506
0.421771,0.008633,0.473999,0.008539,3346.0,Romania,ROU,ROU,20200506
0.664472,0.011512,0.658422,0.011462,1698.0,Russia,RUS,RUS,20200506
0.528285,0.018508,0.548343,0.018565,724.0,Saudi Arabia,SAU,SAU,20200506
0.710334,0.046482,0.69,0.045589,100.0,Senegal,SEN,SEN,20200506
0.463205,0.018764,0.49789,0.018714,711.0,Serbia,SRB,SRB,20200506
0.317041,0.035664,0.346369,0.034877,179.0,Singapore,SGP,SGP,20200506
0.376722,0.018587,0.404011,0.018354,698.0,Slovakia,SVK,SVK,20200506
0.266646,0.024647,0.294461,0.023912,343.0,Slovenia,SVN,SVN,20200506
0.657181,0.0105,0.649879,0.010448,2065.0,South Africa,ZAF,ZAF,20200506
0.519628,0.016703,0.493868,0.016691,897.0,South Korea,KOR,KOR,20200506
0.513797,0.007672,0.557119,0.00772,4193.0,Spain,ESP,ESP,20200506
0.628513,0.027566,0.599369,0.027182,317.0,Sri Lanka,LKA,LKA,20200506
0.551285,0.030809,0.583658,0.031085,257.0,Sudan,SDN,SDN,20200506
0.200715,0.007316,0.202649,0.00729,3020.0,Sweden,SWE,SWE,20200506
0.305978,0.014777,0.328388,0.0145,1011.0,Switzerland,CHE,CHE,20200506
0.295321,0.008912,0.288751,0.008971,2587.0,Taiwan,TWN,TWN,20200506
0.611469,0.008827,0.631738,0.00892,2987.0,Thailand,THA,THA,20200506
0.478402,0.021072,0.501773,0.021053,564.0,Tunisia,TUN,TUN,20200506
0.647488,0.008672,0.63073,0.008585,3098.0,Turkey,TUR,TUR,20200506
0.746617,0.008014,0.753718,0.008091,2891.0,Ukraine,UKR,UKR,20200506
0.557326,0.018355,0.597203,0.018589,715.0,United Arab Emirates,ARE,ARE,20200506
0.307753,0.008885,0.353814,0.008577,2897.0,United Kingdom,GBR,GBR,20200506
0.611828,0.016758,0.636364,0.016977,825.0,Uruguay,URY,URY,20200506
0.563323,0.034604,0.57561,0.034725,205.0,Uzbekistan,UZB,UZB,20200506
0.869361,0.014555,0.870544,0.014611,533.0,Venezuela,VEN,VEN,20200506
0.530332,0.009341,0.580021,0.009445,2793.0,Vietnam,VNM,VNM,20200506
0.708389,0.042408,0.65873,0.040652,126.0,Yemen,YEM,YEM,20200506
0.667981,0.04045,0.605442,0.038975,147.0,Afghanistan,AFG,AFG,20200507
0.635743,0.033869,0.697297,0.035476,185.0,Albania,ALB,ALB,20200507
0.381105,0.016895,0.404734,0.016717,845.0,Algeria,DZA,DZA,20200507
0.717535,0.037102,0.708609,0.036759,151.0,Angola,AGO,AGO,20200507
0.725785,0.006534,0.745667,0.006694,4443.0,Argentina,ARG,ARG,20200507
0.681934,0.039842,0.584416,0.037652,154.0,Armenia,ARM,ARM,20200507
0.288204,0.011731,0.307046,0.011519,1547.0,Australia,AUS,AUS,20200507
0.32889,0.016182,0.343387,0.016011,862.0,Austria,AUT,AUT,20200507
0.686052,0.041401,0.623188,0.03965,138.0,Azerbaijan,AZE,AZE,20200507
0.696019,0.017642,0.680973,0.01741,699.0,Bangladesh,BGD,BGD,20200507
0.646229,0.022707,0.668213,0.023058,431.0,Belarus,BLR,BLR,20200507
0.338483,0.016662,0.368296,0.016346,839.0,Belgium,BEL,BEL,20200507
0.803497,0.009181,0.824971,0.009601,1714.0,Bolivia,BOL,BOL,20200507
0.466769,0.033981,0.458333,0.034024,216.0,Bosnia and Herzegovina,BIH,BIH,20200507
0.700744,0.003569,0.725216,0.003661,15645.0,Brazil,BRA,BRA,20200507
0.509321,0.016845,0.503401,0.016843,882.0,Bulgaria,BGR,BGR,20200507
0.754545,0.040794,0.700787,0.038339,127.0,Burkina Faso,BFA,BFA,20200507
0.686424,0.046902,0.673267,0.046395,101.0,Cambodia,KHM,KHM,20200507
0.357335,0.009611,0.360176,0.009594,2496.0,Canada,CAN,CAN,20200507
0.736055,0.009226,0.7443,0.009321,2237.0,Chile,CHL,CHL,20200507
0.760034,0.006368,0.782381,0.006591,4200.0,Colombia,COL,COL,20200507
0.725706,0.013433,0.736305,0.013601,1077.0,Costa Rica,CRI,CRI,20200507
0.681763,0.032822,0.73224,0.034527,183.0,C̫te d'Ivoire,CIV,CIV,20200507
0.475479,0.020531,0.505051,0.020508,594.0,Croatia,HRV,HRV,20200507
0.243813,0.011281,0.284375,0.010738,1600.0,Czech Republic,CZE,CZE,20200507
0.107403,0.006896,0.105104,0.006962,1979.0,Denmark,DNK,DNK,20200507
0.735164,0.01519,0.763729,0.015779,783.0,Dominican Republic,DOM,DOM,20200507
0.834659,0.007549,0.862566,0.008145,2081.0,Ecuador,ECU,ECU,20200507
0.538031,0.009409,0.556472,0.009442,2789.0,Egypt,EGY,EGY,20200507
0.801033,0.010221,0.801311,0.010226,1525.0,El Salvador,SLV,SLV,20200507
0.569263,0.043605,0.581395,0.043768,129.0,Ethiopia,ETH,ETH,20200507
0.272836,0.013401,0.286842,0.013198,1140.0,Finland,FIN,FIN,20200507
0.378121,0.007086,0.413372,0.006977,4831.0,France,FRA,FRA,20200507
0.347715,0.007228,0.388033,0.007064,4546.0,Germany,DEU,DEU,20200507
0.573106,0.02412,0.531469,0.023909,429.0,Ghana,GHA,GHA,20200507
0.605333,0.013724,0.651741,0.014081,1206.0,Greece,GRC,GRC,20200507
0.785956,0.011509,0.789641,0.011582,1255.0,Guatemala,GTM,GTM,20200507
0.829087,0.011947,0.830131,0.011976,989.0,Honduras,HND,HND,20200507
0.392956,0.034515,0.338624,0.035621,189.0,Hong Kong,HKG,HKG,20200507
0.515023,0.00908,0.534614,0.009097,3019.0,Hungary,HUN,HUN,20200507
0.554265,0.007049,0.553166,0.007048,4975.0,India,IND,IND,20200507
0.662716,0.006957,0.685984,0.007087,4452.0,Indonesia,IDN,IDN,20200507
0.703041,0.021266,0.677686,0.020791,484.0,Iraq,IRQ,IRQ,20200507
0.32665,0.013996,0.353042,0.013734,1167.0,Ireland,IRL,IRL,20200507
0.465426,0.01575,0.478649,0.015726,1007.0,Israel,ISR,ISR,20200507
0.449535,0.006667,0.491465,0.006634,5624.0,Italy,ITA,ITA,20200507
0.422369,0.005341,0.433697,0.005323,8612.0,Japan,JPN,JPN,20200507
0.682795,0.015617,0.671082,0.01547,906.0,Jordan,JOR,JOR,20200507
0.612289,0.026828,0.647799,0.027365,318.0,Kazakhstan,KAZ,KAZ,20200507
0.790204,0.015735,0.794251,0.015849,661.0,Kenya,KEN,KEN,20200507
0.522294,0.033031,0.548246,0.033153,228.0,Kuwait,KWT,KWT,20200507
0.663109,0.038616,0.662252,0.038591,151.0,Kyrgyzstan,KGZ,KGZ,20200507
0.678798,0.034356,0.716763,0.035604,173.0,Lebanon,LBN,LBN,20200507
0.5065,0.022611,0.497959,0.022609,490.0,Libya,LBY,LBY,20200507
0.516212,0.012721,0.555337,0.012793,1527.0,Malaysia,MYS,MYS,20200507
0.733721,0.003917,0.74238,0.003959,12468.0,Mexico,MEX,MEX,20200507
0.67834,0.027496,0.701439,0.028066,278.0,Moldova,MDA,MDA,20200507
0.52878,0.018341,0.508065,0.018313,744.0,Morocco,MAR,MAR,20200507
0.760588,0.028994,0.766355,0.029239,214.0,Mozambique,MOZ,MOZ,20200507
0.49109,0.017913,0.518614,0.017923,779.0,Myanmar,MMR,MMR,20200507
0.584606,0.020031,0.638889,0.020551,576.0,Nepal,NPL,NPL,20200507
0.176422,0.007766,0.190867,0.007532,2562.0,Netherlands,NLD,NLD,20200507
0.268665,0.01373,0.287684,0.013445,1088.0,New Zealand,NZL,NZL,20200507
0.828354,0.010744,0.849414,0.011328,1109.0,Nicaragua,NIC,NIC,20200507
0.766056,0.012796,0.764065,0.012758,1102.0,Nigeria,NGA,NGA,20200507
0.199454,0.010722,0.17502,0.011275,1257.0,Norway,NOR,NOR,20200507
0.520441,0.016611,0.516556,0.016607,906.0,Pakistan,PAK,PAK,20200507
0.644673,0.034872,0.623711,0.034451,194.0,Palestine,PSE,PSE,20200507
0.699346,0.021498,0.719178,0.021935,438.0,Panama,PAN,PAN,20200507
0.735857,0.016297,0.741355,0.016408,723.0,Paraguay,PRY,PRY,20200507
0.78434,0.00791,0.801257,0.008153,2546.0,Peru,PER,PER,20200507
0.645262,0.010078,0.672041,0.010271,2171.0,Philippines,PHL,PHL,20200507
0.514963,0.009293,0.539611,0.009318,2878.0,Poland,POL,POL,20200507
0.5269,0.010348,0.54907,0.010384,2313.0,Portugal,PRT,PRT,20200507
0.616723,0.016101,0.660508,0.016531,866.0,"Puerto Rico, U.S.",PRI,PRI,20200507
0.472873,0.03417,0.488372,0.034129,215.0,Qatar,QAT,QAT,20200507
0.407733,0.008955,0.450453,0.008845,3088.0,Romania,ROU,ROU,20200507
0.642036,0.011197,0.646027,0.011225,1825.0,Russia,RUS,RUS,20200507
0.516534,0.017693,0.557668,0.017802,789.0,Saudi Arabia,SAU,SAU,20200507
0.49025,0.017802,0.524112,0.01782,788.0,Serbia,SRB,SRB,20200507
0.322991,0.02363,0.356796,0.023066,412.0,Singapore,SGP,SGP,20200507
0.415686,0.020283,0.427852,0.020204,596.0,Slovakia,SVK,SVK,20200507
0.346615,0.026521,0.363636,0.026237,330.0,Slovenia,SVN,SVN,20200507
0.662096,0.010865,0.645694,0.010744,1939.0,South Africa,ZAF,ZAF,20200507
0.450087,0.016464,0.437844,0.01651,909.0,South Korea,KOR,KOR,20200507
0.496633,0.007633,0.536425,0.007653,4269.0,Spain,ESP,ESP,20200507
0.602373,0.026215,0.59375,0.026123,352.0,Sri Lanka,LKA,LKA,20200507
0.563483,0.030285,0.603053,0.030699,262.0,Sudan,SDN,SDN,20200507
0.193555,0.007484,0.204475,0.007331,2905.0,Sweden,SWE,SWE,20200507
0.275519,0.015536,0.304892,0.015078,879.0,Switzerland,CHE,CHE,20200507
0.283195,0.008806,0.282326,0.008814,2614.0,Taiwan,TWN,TWN,20200507
0.605229,0.016126,0.597192,0.016072,926.0,Thailand,THA,THA,20200507
0.552638,0.019089,0.533626,0.019026,684.0,Tunisia,TUN,TUN,20200507
0.622073,0.008721,0.621726,0.00872,3093.0,Turkey,TUR,TUR,20200507
0.700601,0.008028,0.738246,0.008365,2999.0,Ukraine,UKR,UKR,20200507
0.636008,0.019259,0.603715,0.018945,646.0,United Arab Emirates,ARE,ARE,20200507
0.308716,0.008932,0.361217,0.00859,2893.0,United Kingdom,GBR,GBR,20200507
0.62381,0.015504,0.651163,0.015758,946.0,Uruguay,URY,URY,20200507
0.564301,0.032848,0.591111,0.03313,225.0,Uzbekistan,UZB,UZB,20200507
0.898414,0.01095,0.891925,0.010654,805.0,Venezuela,VEN,VEN,20200507
0.525302,0.008863,0.581988,0.008973,3098.0,Vietnam,VNM,VNM,20200507
0.694373,0.03838,0.70922,0.038934,141.0,Yemen,YEM,YEM,20200507
0.645346,0.039919,0.588235,0.038804,153.0,Afghanistan,AFG,AFG,20200508
0.653908,0.033949,0.68254,0.034696,189.0,Albania,ALB,ALB,20200508
0.432838,0.016266,0.448718,0.016204,936.0,Algeria,DZA,DZA,20200508
0.637152,0.035834,0.674419,0.036769,172.0,Angola,AGO,AGO,20200508
0.713493,0.006342,0.744191,0.006572,4734.0,Argentina,ARG,ARG,20200508
0.700813,0.041308,0.716667,0.041976,120.0,Armenia,ARM,ARM,20200508
0.274829,0.011448,0.288449,0.011281,1567.0,Australia,AUS,AUS,20200508
0.381863,0.01671,0.379147,0.016733,844.0,Austria,AUT,AUT,20200508
0.614799,0.038594,0.653595,0.039472,153.0,Azerbaijan,AZE,AZE,20200508
0.62771,0.017963,0.642356,0.018117,713.0,Bangladesh,BGD,BGD,20200508
0.610141,0.022321,0.644252,0.02274,461.0,Belarus,BLR,BLR,20200508
0.343506,0.016138,0.368009,0.015891,894.0,Belgium,BEL,BEL,20200508
0.781204,0.009412,0.807167,0.009863,1758.0,Bolivia,BOL,BOL,20200508
0.469351,0.036817,0.524324,0.036791,185.0,Bosnia and Herzegovina,BIH,BIH,20200508
0.698618,0.003625,0.715855,0.003688,15478.0,Brazil,BRA,BRA,20200508
0.506723,0.017567,0.530941,0.017599,808.0,Bulgaria,BGR,BGR,20200508
0.729442,0.039084,0.716418,0.038521,134.0,Burkina Faso,BFA,BFA,20200508
0.603199,0.046573,0.584071,0.046228,113.0,Cambodia,KHM,KHM,20200508
0.329014,0.009444,0.340349,0.009365,2518.0,Canada,CAN,CAN,20200508
0.709985,0.009594,0.718182,0.009677,2200.0,Chile,CHL,CHL,20200508
0.781084,0.006225,0.793152,0.006355,4235.0,Colombia,COL,COL,20200508
0.703831,0.013249,0.719374,0.013463,1151.0,Costa Rica,CRI,CRI,20200508
0.734148,0.027577,0.782222,0.029518,225.0,C̫te d'Ivoire,CIV,CIV,20200508
0.448182,0.022315,0.50497,0.022196,503.0,Croatia,HRV,HRV,20200508
0.23817,0.011473,0.27018,0.011006,1499.0,Czech Republic,CZE,CZE,20200508
0.129674,0.007108,0.111564,0.007584,1963.0,Denmark,DNK,DNK,20200508
0.750323,0.014977,0.774359,0.015508,780.0,Dominican Republic,DOM,DOM,20200508
0.826021,0.008041,0.849975,0.008537,1973.0,Ecuador,ECU,ECU,20200508
0.531207,0.009018,0.56552,0.009079,3022.0,Egypt,EGY,EGY,20200508
0.781935,0.010391,0.796013,0.010648,1505.0,El Salvador,SLV,SLV,20200508
0.262768,0.013044,0.268398,0.012956,1155.0,Finland,FIN,FIN,20200508
0.359298,0.006866,0.400353,0.006724,5093.0,France,FRA,FRA,20200508
0.343834,0.007267,0.378451,0.007117,4455.0,Germany,DEU,DEU,20200508
0.579014,0.02311,0.586813,0.023171,455.0,Ghana,GHA,GHA,20200508
0.622729,0.013992,0.640612,0.014134,1177.0,Greece,GRC,GRC,20200508
0.796199,0.011374,0.794304,0.011335,1264.0,Guatemala,GTM,GTM,20200508
0.843856,0.011966,0.830957,0.011589,982.0,Honduras,HND,HND,20200508
0.354212,0.039397,0.375,0.038921,152.0,Hong Kong,HKG,HKG,20200508
0.505724,0.009478,0.526297,0.009491,2776.0,Hungary,HUN,HUN,20200508
0.540219,0.007129,0.553135,0.007146,4865.0,India,IND,IND,20200508
0.672828,0.006795,0.700793,0.006962,4542.0,Indonesia,IDN,IDN,20200508
0.648355,0.020598,0.60746,0.020141,563.0,Iraq,IRQ,IRQ,20200508
0.299099,0.014564,0.329175,0.014191,1042.0,Ireland,IRL,IRL,20200508
0.47913,0.015631,0.476517,0.015634,1022.0,Israel,ISR,ISR,20200508
0.445274,0.006691,0.482431,0.006655,5578.0,Italy,ITA,ITA,20200508
0.425798,0.005127,0.421365,0.005134,9277.0,Japan,JPN,JPN,20200508
0.642892,0.01396,0.653482,0.014056,1163.0,Jordan,JOR,JOR,20200508
0.586016,0.027596,0.579439,0.027534,321.0,Kazakhstan,KAZ,KAZ,20200508
0.785741,0.015526,0.804281,0.016057,654.0,Kenya,KEN,KEN,20200508
0.583235,0.0328,0.615385,0.03324,221.0,Kuwait,KWT,KWT,20200508
0.747605,0.03885,0.718519,0.037525,135.0,Kyrgyzstan,KGZ,KGZ,20200508
0.685433,0.033981,0.724138,0.035303,174.0,Lebanon,LBN,LBN,20200508
0.432769,0.021494,0.468519,0.021341,540.0,Libya,LBY,LBY,20200508
0.56138,0.012708,0.574257,0.012753,1515.0,Malaysia,MYS,MYS,20200508
0.727481,0.003905,0.744311,0.003986,12480.0,Mexico,MEX,MEX,20200508
0.711515,0.027146,0.724265,0.027521,272.0,Moldova,MDA,MDA,20200508
0.524894,0.01844,0.491848,0.01842,736.0,Morocco,MAR,MAR,20200508
0.717221,0.029606,0.740909,0.030432,220.0,Mozambique,MOZ,MOZ,20200508
0.474273,0.020178,0.500813,0.020152,615.0,Myanmar,MMR,MMR,20200508
0.600788,0.020387,0.619718,0.020567,568.0,Nepal,NPL,NPL,20200508
0.177583,0.007549,0.181435,0.007486,2607.0,Netherlands,NLD,NLD,20200508
0.267138,0.013929,0.294118,0.013527,1071.0,New Zealand,NZL,NZL,20200508
0.834483,0.010513,0.850087,0.010945,1154.0,Nicaragua,NIC,NIC,20200508
0.772876,0.012394,0.77533,0.012442,1135.0,Nigeria,NGA,NGA,20200508
0.173073,0.010613,0.159966,0.010953,1194.0,Norway,NOR,NOR,20200508
0.500078,0.047625,0.477477,0.047673,111.0,Oman,OMN,OMN,20200508
0.463507,0.016484,0.5038,0.016441,921.0,Pakistan,PAK,PAK,20200508
0.697085,0.031489,0.711538,0.031939,208.0,Palestine,PSE,PSE,20200508
0.714084,0.023439,0.728532,0.023815,361.0,Panama,PAN,PAN,20200508
0.734732,0.016446,0.73509,0.016453,721.0,Paraguay,PRY,PRY,20200508
0.76836,0.008043,0.794455,0.008397,2525.0,Peru,PER,PER,20200508
0.693266,0.01006,0.705453,0.010177,2054.0,Philippines,PHL,PHL,20200508
0.542469,0.00957,0.566157,0.00962,2683.0,Poland,POL,POL,20200508
0.515534,0.010269,0.557027,0.010331,2341.0,Portugal,PRT,PRT,20200508
0.580373,0.015905,0.609342,0.016088,942.0,"Puerto Rico, U.S.",PRI,PRI,20200508
0.427834,0.032672,0.485106,0.032344,235.0,Qatar,QAT,QAT,20200508
0.422767,0.009082,0.452064,0.009015,3004.0,Romania,ROU,ROU,20200508
0.638732,0.011121,0.642973,0.01115,1857.0,Russia,RUS,RUS,20200508
0.550379,0.017446,0.553506,0.017457,813.0,Saudi Arabia,SAU,SAU,20200508
0.446054,0.019146,0.457227,0.019104,678.0,Serbia,SRB,SRB,20200508
0.383128,0.025651,0.377095,0.02573,358.0,Singapore,SGP,SGP,20200508
0.394252,0.020179,0.385935,0.020257,583.0,Slovakia,SVK,SVK,20200508
0.342115,0.028446,0.357895,0.028152,285.0,Slovenia,SVN,SVN,20200508
0.627835,0.011198,0.628556,0.011202,1863.0,South Africa,ZAF,ZAF,20200508
0.456262,0.015686,0.443227,0.015727,1004.0,South Korea,KOR,KOR,20200508
0.496133,0.007692,0.541816,0.007719,4197.0,Spain,ESP,ESP,20200508
0.577688,0.026133,0.569444,0.026069,360.0,Sri Lanka,LKA,LKA,20200508
0.614023,0.02926,0.601423,0.029093,281.0,Sudan,SDN,SDN,20200508
0.200277,0.0075,0.201399,0.007485,2860.0,Sweden,SWE,SWE,20200508
0.278856,0.0153,0.301111,0.014956,900.0,Switzerland,CHE,CHE,20200508
0.271078,0.00851,0.267725,0.008544,2708.0,Taiwan,TWN,TWN,20200508
0.554892,0.015634,0.571286,0.0157,1003.0,Thailand,THA,THA,20200508
0.555864,0.019433,0.499246,0.019311,663.0,Tunisia,TUN,TUN,20200508
0.599531,0.008773,0.625287,0.008881,3045.0,Turkey,TUR,TUR,20200508
0.706258,0.007995,0.742399,0.008327,2993.0,Ukraine,UKR,UKR,20200508
0.617492,0.018905,0.56686,0.018542,688.0,United Arab Emirates,ARE,ARE,20200508
0.284798,0.008805,0.326401,0.008475,2837.0,United Kingdom,GBR,GBR,20200508
0.640178,0.015521,0.654255,0.015663,940.0,Uruguay,URY,URY,20200508
0.581987,0.03355,0.559091,0.03333,220.0,Uzbekistan,UZB,UZB,20200508
0.888587,0.011238,0.891645,0.011376,766.0,Venezuela,VEN,VEN,20200508
0.55497,0.009088,0.592681,0.009192,2924.0,Vietnam,VNM,VNM,20200508
0.6427,0.03861,0.675676,0.039524,148.0,Yemen,YEM,YEM,20200508
0.650908,0.040475,0.654676,0.040578,139.0,Afghanistan,AFG,AFG,20200509
0.626252,0.032826,0.679803,0.03404,203.0,Albania,ALB,ALB,20200509
0.42332,0.016553,0.42905,0.016525,895.0,Algeria,DZA,DZA,20200509
0.742246,0.03801,0.708333,0.036577,144.0,Angola,AGO,AGO,20200509
0.700893,0.006682,0.725196,0.006853,4465.0,Argentina,ARG,ARG,20200509
0.625945,0.039544,0.641892,0.03991,148.0,Armenia,ARM,ARM,20200509
0.267109,0.010763,0.273733,0.010681,1717.0,Australia,AUS,AUS,20200509
0.3051,0.016438,0.349169,0.015878,842.0,Austria,AUT,AUT,20200509
0.622497,0.038678,0.634615,0.038937,156.0,Azerbaijan,AZE,AZE,20200509
0.688185,0.017015,0.686828,0.016994,744.0,Bangladesh,BGD,BGD,20200509
0.601631,0.023139,0.589404,0.023027,453.0,Belarus,BLR,BLR,20200509
0.309654,0.016308,0.360599,0.015702,868.0,Belgium,BEL,BEL,20200509
0.794857,0.009293,0.810568,0.009577,1779.0,Bolivia,BOL,BOL,20200509
0.537838,0.036752,0.489247,0.036655,186.0,Bosnia and Herzegovina,BIH,BIH,20200509
0.69613,0.003722,0.699901,0.003735,15165.0,Brazil,BRA,BRA,20200509
0.517601,0.017295,0.541516,0.017344,831.0,Bulgaria,BGR,BGR,20200509
0.722876,0.041664,0.671875,0.039716,128.0,Burkina Faso,BFA,BFA,20200509
0.757716,0.039851,0.80198,0.042847,101.0,Cameroon,CMR,CMR,20200509
0.34503,0.009379,0.356212,0.00931,2608.0,Canada,CAN,CAN,20200509
0.723363,0.009209,0.736566,0.009352,2289.0,Chile,CHL,CHL,20200509
0.766373,0.006655,0.765025,0.006642,4060.0,Colombia,COL,COL,20200509
0.740827,0.013071,0.747064,0.013176,1107.0,Costa Rica,CRI,CRI,20200509
0.66427,0.035632,0.688235,0.036327,170.0,C̫te d'Ivoire,CIV,CIV,20200509
0.451433,0.021602,0.464419,0.021555,534.0,Croatia,HRV,HRV,20200509
0.239862,0.011812,0.275332,0.011292,1431.0,Czech Republic,CZE,CZE,20200509
0.104416,0.00701,0.104462,0.007008,1905.0,Denmark,DNK,DNK,20200509
0.719553,0.015748,0.747051,0.016273,763.0,Dominican Republic,DOM,DOM,20200509
0.84499,0.007704,0.863021,0.008109,1993.0,Ecuador,ECU,ECU,20200509
0.549888,0.009272,0.575448,0.009332,2843.0,Egypt,EGY,EGY,20200509
0.777939,0.010008,0.807469,0.01055,1553.0,El Salvador,SLV,SLV,20200509
0.273695,0.013367,0.279894,0.013275,1129.0,Finland,FIN,FIN,20200509
0.345666,0.006841,0.394752,0.006656,5107.0,France,FRA,FRA,20200509
0.349385,0.007169,0.371479,0.007074,4544.0,Germany,DEU,DEU,20200509
0.497416,0.023135,0.50641,0.023137,468.0,Ghana,GHA,GHA,20200509
0.607436,0.014626,0.636196,0.014845,1083.0,Greece,GRC,GRC,20200509
0.785532,0.011986,0.783418,0.011944,1182.0,Guatemala,GTM,GTM,20200509
0.808185,0.012669,0.821663,0.013031,914.0,Honduras,HND,HND,20200509
0.253357,0.034356,0.283237,0.033163,173.0,Hong Kong,HKG,HKG,20200509
0.533833,0.009441,0.534742,0.009443,2792.0,Hungary,HUN,HUN,20200509
0.542298,0.007181,0.537855,0.007176,4821.0,India,IND,IND,20200509
0.667089,0.007025,0.687888,0.007145,4351.0,Indonesia,IDN,IDN,20200509
0.617807,0.020442,0.602787,0.0203,574.0,Iraq,IRQ,IRQ,20200509
0.30847,0.014197,0.34492,0.013795,1122.0,Ireland,IRL,IRL,20200509
0.498144,0.014427,0.479167,0.01444,1200.0,Israel,ISR,ISR,20200509
0.456228,0.006512,0.47201,0.006498,5877.0,Italy,ITA,ITA,20200509
0.414308,0.004998,0.413164,0.005,9708.0,Japan,JPN,JPN,20200509
0.633067,0.015351,0.64876,0.015499,968.0,Jordan,JOR,JOR,20200509
0.605636,0.027317,0.609375,0.027363,320.0,Kazakhstan,KAZ,KAZ,20200509
0.74222,0.016066,0.781297,0.017001,663.0,Kenya,KEN,KEN,20200509
0.559913,0.033512,0.563636,0.033543,220.0,Kuwait,KWT,KWT,20200509
0.698445,0.038317,0.714286,0.038926,140.0,Kyrgyzstan,KGZ,KGZ,20200509
0.710557,0.03283,0.738889,0.033896,180.0,Lebanon,LBN,LBN,20200509
0.500587,0.023067,0.478723,0.023088,470.0,Libya,LBY,LBY,20200509
0.543681,0.01256,0.551307,0.012579,1569.0,Malaysia,MYS,MYS,20200509
0.711436,0.004157,0.724174,0.004215,11558.0,Mexico,MEX,MEX,20200509
0.691485,0.028606,0.69084,0.02859,262.0,Moldova,MDA,MDA,20200509
0.384625,0.017021,0.441315,0.016677,852.0,Morocco,MAR,MAR,20200509
0.774532,0.032837,0.766467,0.032435,167.0,Mozambique,MOZ,MOZ,20200509
0.444693,0.021982,0.486486,0.021855,518.0,Myanmar,MMR,MMR,20200509
0.675982,0.020579,0.63388,0.019992,549.0,Nepal,NPL,NPL,20200509
0.17249,0.00749,0.178339,0.007392,2613.0,Netherlands,NLD,NLD,20200509
0.241483,0.012954,0.258741,0.012659,1144.0,New Zealand,NZL,NZL,20200509
0.834977,0.010396,0.853322,0.010908,1159.0,Nicaragua,NIC,NIC,20200509
0.770526,0.012354,0.779255,0.012526,1128.0,Nigeria,NGA,NGA,20200509
0.171259,0.01039,0.159839,0.010681,1245.0,Norway,NOR,NOR,20200509
0.478986,0.016903,0.47079,0.016917,873.0,Pakistan,PAK,PAK,20200509
0.694874,0.030225,0.731481,0.031403,216.0,Palestine,PSE,PSE,20200509
0.651614,0.022201,0.691244,0.022897,434.0,Panama,PAN,PAN,20200509
0.708118,0.017941,0.705882,0.017901,646.0,Paraguay,PRY,PRY,20200509
0.762287,0.008419,0.777323,0.008614,2443.0,Peru,PER,PER,20200509
0.680823,0.010395,0.680576,0.010392,2013.0,Philippines,PHL,PHL,20200509
0.52199,0.009637,0.534328,0.009651,2680.0,Poland,POL,POL,20200509
0.496694,0.010119,0.529581,0.010137,2434.0,Portugal,PRT,PRT,20200509
0.596553,0.015681,0.603696,0.015728,974.0,"Puerto Rico, U.S.",PRI,PRI,20200509
0.559329,0.035128,0.527094,0.034931,203.0,Qatar,QAT,QAT,20200509
0.405752,0.009131,0.440311,0.009032,2957.0,Romania,ROU,ROU,20200509
0.613798,0.011391,0.622517,0.011441,1812.0,Russia,RUS,RUS,20200509
0.53765,0.018274,0.572207,0.018415,734.0,Saudi Arabia,SAU,SAU,20200509
0.433334,0.019197,0.45549,0.019101,674.0,Serbia,SRB,SRB,20200509
0.404045,0.023986,0.408551,0.023944,421.0,Singapore,SGP,SGP,20200509
0.354817,0.020703,0.377049,0.020439,549.0,Slovakia,SVK,SVK,20200509
0.340876,0.028319,0.350877,0.028127,285.0,Slovenia,SVN,SVN,20200509
0.660323,0.010933,0.631417,0.010733,1948.0,South Africa,ZAF,ZAF,20200509
0.454622,0.014261,0.474328,0.014221,1227.0,South Korea,KOR,KOR,20200509
0.486647,0.007593,0.516501,0.007594,4333.0,Spain,ESP,ESP,20200509
0.499374,0.027004,0.545455,0.027116,341.0,Sri Lanka,LKA,LKA,20200509
0.572692,0.032739,0.536481,0.032478,233.0,Sudan,SDN,SDN,20200509
0.186862,0.007215,0.185389,0.007237,2902.0,Sweden,SWE,SWE,20200509
0.253768,0.014543,0.274655,0.014178,943.0,Switzerland,CHE,CHE,20200509
0.260414,0.008333,0.26246,0.008312,2789.0,Taiwan,TWN,TWN,20200509
