smoothed_pct_hes_religious,smoothed_hes_religious_se,sample_size,country,iso_code,gid_0,survey_date
0.028324,0.015665,112.0,Madagascar,MDG,MDG,20210218
0.022084,0.00264,3136.0,Malaysia,MYS,MYS,20210218
0.01356,0.011117,128.0,Mali,MLI,MLI,20210218
0.010305,0.00072,19646.0,Mexico,MEX,MEX,20210218
0.020165,0.005915,600.0,Moldova,MDA,MDA,20210218
0.019572,0.005196,679.0,Morocco,MAR,MAR,20210218
0.035517,0.008179,525.0,Mozambique,MOZ,MOZ,20210218
0.005538,0.005315,241.0,Myanmar,MMR,MMR,20210218
0.006001,0.002389,959.0,Nepal,NPL,NPL,20210218
0.020107,0.002174,4131.0,Netherlands,NLD,NLD,20210218
0.013467,0.002268,2644.0,New Zealand,NZL,NZL,20210218
0.021214,0.005223,768.0,Nicaragua,NIC,NIC,20210218
0.041404,0.004446,2008.0,Nigeria,NGA,NGA,20210218
0.004853,0.001505,2146.0,Norway,NOR,NOR,20210218
0.0,0.0,122.0,Oman,OMN,OMN,20210218
0.029789,0.004015,1837.0,Pakistan,PAK,PAK,20210218
0.010031,0.004752,465.0,Palestine,PSE,PSE,20210218
0.018358,0.005272,658.0,Panama,PAN,PAN,20210218
0.014091,0.003866,998.0,Paraguay,PRY,PRY,20210218
0.017171,0.001894,4735.0,Peru,PER,PER,20210218
0.015707,0.001498,6942.0,Philippines,PHL,PHL,20210218
0.021782,0.002117,4756.0,Poland,POL,POL,20210218
0.004779,0.001001,4754.0,Portugal,PRT,PRT,20210218
0.019217,0.004471,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.016778,0.008131,231.0,Qatar,QAT,QAT,20210218
0.015962,0.002131,3491.0,Romania,ROU,ROU,20210218
0.013349,0.001456,6259.0,Russia,RUS,RUS,20210218
0.013699,0.003328,1322.0,Saudi Arabia,SAU,SAU,20210218
0.039408,0.016257,140.0,Senegal,SEN,SEN,20210218
0.020913,0.003499,1668.0,Serbia,SRB,SRB,20210218
0.007203,0.003879,504.0,Singapore,SGP,SGP,20210218
0.014576,0.002803,1729.0,Slovakia,SVK,SVK,20210218
0.013196,0.0042,729.0,Slovenia,SVN,SVN,20210218
0.045051,0.003573,3393.0,South Africa,ZAF,ZAF,20210218
0.007342,0.001589,2736.0,South Korea,KOR,KOR,20210218
0.004179,0.000759,7203.0,Spain,ESP,ESP,20210218
0.007219,0.003917,488.0,Sri Lanka,LKA,LKA,20210218
0.009488,0.004239,590.0,Sudan,SDN,SDN,20210218
0.004608,0.000959,5054.0,Sweden,SWE,SWE,20210218
0.014076,0.00236,2469.0,Switzerland,CHE,CHE,20210218
0.002252,0.000459,10477.0,Taiwan,TWN,TWN,20210218
0.03219,0.008468,423.0,Tanzania,TZA,TZA,20210218
0.008294,0.001175,6119.0,Thailand,THA,THA,20210218
0.016827,0.003183,1589.0,Tunisia,TUN,TUN,20210218
0.012235,0.001465,5653.0,Turkey,TUR,TUR,20210218
0.014147,0.001348,7755.0,Ukraine,UKR,UKR,20210218
0.024478,0.005346,636.0,United Arab Emirates,ARE,ARE,20210218
0.011538,0.001605,4371.0,United Kingdom,GBR,GBR,20210218
0.00573,0.001644,2064.0,Uruguay,URY,URY,20210218
0.010627,0.005385,451.0,Uzbekistan,UZB,UZB,20210218
0.015676,0.002355,2815.0,Venezuela,VEN,VEN,20210218
0.005923,0.000662,13439.0,Vietnam,VNM,VNM,20210218
0.008704,0.005582,282.0,Yemen,YEM,YEM,20210218
0.060797,0.013927,370.0,Afghanistan,AFG,AFG,20210219
0.009979,0.005434,387.0,Albania,ALB,ALB,20210219
0.019098,0.003268,1772.0,Algeria,DZA,DZA,20210219
0.02413,0.011078,224.0,Angola,AGO,AGO,20210219
0.007401,0.000919,8648.0,Argentina,ARG,ARG,20210219
0.026887,0.009304,178.0,Armenia,ARM,ARM,20210219
0.02199,0.002141,4629.0,Australia,AUS,AUS,20210219
0.021635,0.003132,2205.0,Austria,AUT,AUT,20210219
0.012653,0.005788,366.0,Azerbaijan,AZE,AZE,20210219
0.032356,0.004985,1383.0,Bangladesh,BGD,BGD,20210219
0.011653,0.003154,1160.0,Belarus,BLR,BLR,20210219
0.013232,0.002382,2309.0,Belgium,BEL,BEL,20210219
0.0179,0.002857,2082.0,Bolivia,BOL,BOL,20210219
0.031592,0.007853,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.016776,0.000863,22155.0,Brazil,BRA,BRA,20210219
0.018138,0.002867,2168.0,Bulgaria,BGR,BGR,20210219
0.038276,0.014712,145.0,Burkina Faso,BFA,BFA,20210219
0.028781,0.013334,181.0,Cambodia,KHM,KHM,20210219
0.035682,0.009918,361.0,Cameroon,CMR,CMR,20210219
0.020555,0.001754,6540.0,Canada,CAN,CAN,20210219
0.016209,0.002326,2915.0,Chile,CHL,CHL,20210219
0.015064,0.001476,6939.0,Colombia,COL,COL,20210219
0.023498,0.004907,996.0,Costa Rica,CRI,CRI,20210219
0.014893,0.005892,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.025607,0.004576,1207.0,Croatia,HRV,HRV,20210219
0.009573,0.001501,4208.0,Czech Republic,CZE,CZE,20210219
0.033743,0.012204,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.00319,0.001374,1664.0,Denmark,DNK,DNK,20210219
0.03208,0.004952,1254.0,Dominican Republic,DOM,DOM,20210219
0.016982,0.002109,3856.0,Ecuador,ECU,ECU,20210219
0.004733,0.001034,4491.0,Egypt,EGY,EGY,20210219
0.017668,0.003625,1347.0,El Salvador,SLV,SLV,20210219
0.171824,0.02034,371.0,Ethiopia,ETH,ETH,20210219
0.012447,0.004088,730.0,Finland,FIN,FIN,20210219
0.006204,0.000598,18064.0,France,FRA,FRA,20210219
0.014966,0.001027,13940.0,Germany,DEU,DEU,20210219
0.029137,0.005112,1064.0,Ghana,GHA,GHA,20210219
0.016932,0.002357,2955.0,Greece,GRC,GRC,20210219
0.033526,0.004938,1308.0,Guatemala,GTM,GTM,20210219
0.065952,0.018501,195.0,Haiti,HTI,HTI,20210219
0.027624,0.005126,1038.0,Honduras,HND,HND,20210219
0.004109,0.002236,918.0,Hong Kong,HKG,HKG,20210219
0.007107,0.001193,5011.0,Hungary,HUN,HUN,20210219
0.013784,0.001114,10941.0,India,IND,IND,20210219
0.048732,0.002603,6875.0,Indonesia,IDN,IDN,20210219
0.011292,0.002048,2735.0,Iraq,IRQ,IRQ,20210219
0.015098,0.003762,1078.0,Ireland,IRL,IRL,20210219
0.015791,0.004548,773.0,Israel,ISR,ISR,20210219
0.007069,0.000801,11055.0,Italy,ITA,ITA,20210219
0.002138,0.000241,37044.0,Japan,JPN,JPN,20210219
0.008337,0.0025,1293.0,Jordan,JOR,JOR,20210219
0.019864,0.004836,880.0,Kazakhstan,KAZ,KAZ,20210219
0.023318,0.004182,1307.0,Kenya,KEN,KEN,20210219
0.033526,0.012171,262.0,Kuwait,KWT,KWT,20210219
0.022504,0.008784,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.022861,0.014309,103.0,Laos,LAO,LAO,20210219
0.012177,0.004414,623.0,Lebanon,LBN,LBN,20210219
0.014722,0.004771,673.0,Libya,LBY,LBY,20210219
0.037305,0.018023,111.0,Madagascar,MDG,MDG,20210219
0.019464,0.002536,3009.0,Malaysia,MYS,MYS,20210219
0.009531,0.009783,127.0,Mali,MLI,MLI,20210219
0.009675,0.000719,18527.0,Mexico,MEX,MEX,20210219
0.019449,0.005829,592.0,Moldova,MDA,MDA,20210219
0.013924,0.004603,682.0,Morocco,MAR,MAR,20210219
0.031539,0.007909,490.0,Mozambique,MOZ,MOZ,20210219
0.0097,0.00744,225.0,Myanmar,MMR,MMR,20210219
0.010741,0.003519,903.0,Nepal,NPL,NPL,20210219
0.01813,0.002067,4113.0,Netherlands,NLD,NLD,20210219
0.014108,0.002333,2625.0,New Zealand,NZL,NZL,20210219
0.024744,0.005813,721.0,Nicaragua,NIC,NIC,20210219
0.04815,0.004882,1954.0,Nigeria,NGA,NGA,20210219
0.004649,0.001497,2063.0,Norway,NOR,NOR,20210219
0.0,0.0,119.0,Oman,OMN,OMN,20210219
0.027681,0.003901,1807.0,Pakistan,PAK,PAK,20210219
0.00153,0.001639,463.0,Palestine,PSE,PSE,20210219
0.022961,0.005876,668.0,Panama,PAN,PAN,20210219
0.012797,0.003795,956.0,Paraguay,PRY,PRY,20210219
0.018417,0.002,4531.0,Peru,PER,PER,20210219
0.018615,0.00167,6625.0,Philippines,PHL,PHL,20210219
0.020639,0.002091,4625.0,Poland,POL,POL,20210219
0.004646,0.001003,4576.0,Portugal,PRT,PRT,20210219
0.01578,0.004086,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.017933,0.008511,223.0,Qatar,QAT,QAT,20210219
0.013984,0.002053,3320.0,Romania,ROU,ROU,20210219
0.014913,0.001532,6282.0,Russia,RUS,RUS,20210219
0.014728,0.00348,1290.0,Saudi Arabia,SAU,SAU,20210219
0.040978,0.016071,151.0,Senegal,SEN,SEN,20210219
0.017348,0.003275,1599.0,Serbia,SRB,SRB,20210219
0.007652,0.004121,507.0,Singapore,SGP,SGP,20210219
0.013203,0.00267,1729.0,Slovakia,SVK,SVK,20210219
0.010183,0.003762,704.0,Slovenia,SVN,SVN,20210219
0.04872,0.003716,3357.0,South Africa,ZAF,ZAF,20210219
0.003035,0.001105,2637.0,South Korea,KOR,KOR,20210219
0.004229,0.00078,6961.0,Spain,ESP,ESP,20210219
0.009944,0.004753,464.0,Sri Lanka,LKA,LKA,20210219
0.012022,0.004779,590.0,Sudan,SDN,SDN,20210219
0.004011,0.000912,4914.0,Sweden,SWE,SWE,20210219
0.01233,0.00225,2368.0,Switzerland,CHE,CHE,20210219
0.002575,0.000495,10162.0,Taiwan,TWN,TWN,20210219
0.032487,0.008544,422.0,Tanzania,TZA,TZA,20210219
0.01012,0.001336,5741.0,Thailand,THA,THA,20210219
0.014104,0.00292,1564.0,Tunisia,TUN,TUN,20210219
0.011114,0.001399,5608.0,Turkey,TUR,TUR,20210219
0.012996,0.001301,7606.0,Ukraine,UKR,UKR,20210219
0.010101,0.0041,603.0,United Arab Emirates,ARE,ARE,20210219
0.014197,0.001827,4175.0,United Kingdom,GBR,GBR,20210219
0.009626,0.002202,1962.0,Uruguay,URY,URY,20210219
0.010851,0.005573,449.0,Uzbekistan,UZB,UZB,20210219
0.015922,0.002409,2713.0,Venezuela,VEN,VEN,20210219
0.005304,0.000627,13440.0,Vietnam,VNM,VNM,20210219
0.025971,0.008944,279.0,Yemen,YEM,YEM,20210219
0.052426,0.01351,342.0,Afghanistan,AFG,AFG,20210220
0.011496,0.0059,374.0,Albania,ALB,ALB,20210220
0.013391,0.002795,1731.0,Algeria,DZA,DZA,20210220
0.016543,0.009102,219.0,Angola,AGO,AGO,20210220
0.007537,0.000946,8339.0,Argentina,ARG,ARG,20210220
0.029737,0.009828,181.0,Armenia,ARM,ARM,20210220
0.025749,0.002382,4379.0,Australia,AUS,AUS,20210220
0.020494,0.003052,2182.0,Austria,AUT,AUT,20210220
0.011749,0.005692,365.0,Azerbaijan,AZE,AZE,20210220
0.028904,0.00464,1354.0,Bangladesh,BGD,BGD,20210220
0.009659,0.002936,1117.0,Belarus,BLR,BLR,20210220
0.010914,0.002206,2224.0,Belgium,BEL,BEL,20210220
0.017372,0.002824,2064.0,Bolivia,BOL,BOL,20210220
0.030142,0.007863,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.016898,0.000872,21850.0,Brazil,BRA,BRA,20210220
0.01172,0.002363,2094.0,Bulgaria,BGR,BGR,20210220
0.045526,0.016073,148.0,Burkina Faso,BFA,BFA,20210220
0.024554,0.011376,186.0,Cambodia,KHM,KHM,20210220
0.02857,0.00854,367.0,Cameroon,CMR,CMR,20210220
0.019667,0.00174,6358.0,Canada,CAN,CAN,20210220
0.01779,0.002477,2821.0,Chile,CHL,CHL,20210220
0.017288,0.001616,6625.0,Colombia,COL,COL,20210220
0.025946,0.005189,971.0,Costa Rica,CRI,CRI,20210220
0.019359,0.006479,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.026019,0.00489,1111.0,Croatia,HRV,HRV,20210220
0.010497,0.001585,4135.0,Czech Republic,CZE,CZE,20210220
0.035404,0.014522,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.005723,0.001915,1605.0,Denmark,DNK,DNK,20210220
0.034753,0.005375,1213.0,Dominican Republic,DOM,DOM,20210220
0.01529,0.001995,3828.0,Ecuador,ECU,ECU,20210220
0.004874,0.001067,4341.0,Egypt,EGY,EGY,20210220
0.017589,0.003664,1315.0,El Salvador,SLV,SLV,20210220
0.165771,0.020123,361.0,Ethiopia,ETH,ETH,20210220
0.005045,0.002599,712.0,Finland,FIN,FIN,20210220
0.005657,0.000579,17661.0,France,FRA,FRA,20210220
0.015415,0.001058,13545.0,Germany,DEU,DEU,20210220
0.031427,0.00542,1031.0,Ghana,GHA,GHA,20210220
0.015133,0.002269,2862.0,Greece,GRC,GRC,20210220
0.028516,0.004607,1269.0,Guatemala,GTM,GTM,20210220
0.076954,0.019345,203.0,Haiti,HTI,HTI,20210220
0.034273,0.005953,967.0,Honduras,HND,HND,20210220
0.003969,0.00216,918.0,Hong Kong,HKG,HKG,20210220
0.008731,0.001319,5009.0,Hungary,HUN,HUN,20210220
0.01342,0.001105,10827.0,India,IND,IND,20210220
0.045197,0.00255,6660.0,Indonesia,IDN,IDN,20210220
0.010389,0.001968,2733.0,Iraq,IRQ,IRQ,20210220
0.013208,0.003574,1062.0,Ireland,IRL,IRL,20210220
0.011317,0.004069,709.0,Israel,ISR,ISR,20210220
0.007239,0.000819,10825.0,Italy,ITA,ITA,20210220
0.002249,0.000253,35151.0,Japan,JPN,JPN,20210220
0.00945,0.00266,1299.0,Jordan,JOR,JOR,20210220
0.01777,0.004829,853.0,Kazakhstan,KAZ,KAZ,20210220
0.019193,0.003793,1319.0,Kenya,KEN,KEN,20210220
0.016227,0.00891,253.0,Kuwait,KWT,KWT,20210220
0.014953,0.007573,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.010901,0.004335,588.0,Lebanon,LBN,LBN,20210220
0.012422,0.00449,643.0,Libya,LBY,LBY,20210220
0.038806,0.018748,110.0,Madagascar,MDG,MDG,20210220
0.016972,0.002427,2847.0,Malaysia,MYS,MYS,20210220
0.009867,0.010128,122.0,Mali,MLI,MLI,20210220
0.010543,0.000762,18011.0,Mexico,MEX,MEX,20210220
0.019384,0.005909,577.0,Moldova,MDA,MDA,20210220
0.01819,0.005408,666.0,Morocco,MAR,MAR,20210220
0.032296,0.008099,464.0,Mozambique,MOZ,MOZ,20210220
0.018681,0.011115,203.0,Myanmar,MMR,MMR,20210220
0.010179,0.003499,862.0,Nepal,NPL,NPL,20210220
0.018443,0.002093,4085.0,Netherlands,NLD,NLD,20210220
0.01478,0.002406,2595.0,New Zealand,NZL,NZL,20210220
0.020485,0.005367,696.0,Nicaragua,NIC,NIC,20210220
0.048771,0.004937,1930.0,Nigeria,NGA,NGA,20210220
0.006524,0.001771,2024.0,Norway,NOR,NOR,20210220
0.0,0.0,108.0,Oman,OMN,OMN,20210220
0.022954,0.00359,1769.0,Pakistan,PAK,PAK,20210220
0.001626,0.001741,458.0,Palestine,PSE,PSE,20210220
0.025772,0.006302,641.0,Panama,PAN,PAN,20210220
0.013271,0.003848,940.0,Paraguay,PRY,PRY,20210220
0.019475,0.002077,4405.0,Peru,PER,PER,20210220
0.01975,0.001705,6750.0,Philippines,PHL,PHL,20210220
0.021137,0.00213,4560.0,Poland,POL,POL,20210220
0.004886,0.001043,4463.0,Portugal,PRT,PRT,20210220
0.023827,0.00495,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.019186,0.009105,210.0,Qatar,QAT,QAT,20210220
0.015359,0.002189,3201.0,Romania,ROU,ROU,20210220
0.014712,0.001538,6142.0,Russia,RUS,RUS,20210220
0.014487,0.003519,1260.0,Saudi Arabia,SAU,SAU,20210220
0.033978,0.014889,150.0,Senegal,SEN,SEN,20210220
0.017587,0.003382,1541.0,Serbia,SRB,SRB,20210220
0.009427,0.004711,466.0,Singapore,SGP,SGP,20210220
0.014965,0.002853,1722.0,Slovakia,SVK,SVK,20210220
0.011977,0.004018,708.0,Slovenia,SVN,SVN,20210220
0.049213,0.003787,3263.0,South Africa,ZAF,ZAF,20210220
0.003244,0.001178,2482.0,South Korea,KOR,KOR,20210220
0.004247,0.000796,6728.0,Spain,ESP,ESP,20210220
0.010104,0.00483,454.0,Sri Lanka,LKA,LKA,20210220
0.010738,0.004535,584.0,Sudan,SDN,SDN,20210220
0.005137,0.001028,4819.0,Sweden,SWE,SWE,20210220
0.013046,0.002368,2243.0,Switzerland,CHE,CHE,20210220
0.002765,0.000522,9877.0,Taiwan,TWN,TWN,20210220
0.028564,0.008229,416.0,Tanzania,TZA,TZA,20210220
0.008899,0.001254,5617.0,Thailand,THA,THA,20210220
0.013534,0.002906,1482.0,Tunisia,TUN,TUN,20210220
0.012877,0.001529,5428.0,Turkey,TUR,TUR,20210220
0.014436,0.001388,7421.0,Ukraine,UKR,UKR,20210220
0.010785,0.004256,607.0,United Arab Emirates,ARE,ARE,20210220
0.014349,0.001872,4022.0,United Kingdom,GBR,GBR,20210220
0.01213,0.00249,1933.0,Uruguay,URY,URY,20210220
0.011996,0.005694,445.0,Uzbekistan,UZB,UZB,20210220
0.014767,0.002326,2725.0,Venezuela,VEN,VEN,20210220
0.004917,0.000606,13355.0,Vietnam,VNM,VNM,20210220
0.024989,0.008606,275.0,Yemen,YEM,YEM,20210220
0.082262,0.01604,340.0,Afghanistan,AFG,AFG,20210221
0.012345,0.006068,364.0,Albania,ALB,ALB,20210221
0.013048,0.00277,1718.0,Algeria,DZA,DZA,20210221
0.013821,0.008092,228.0,Angola,AGO,AGO,20210221
0.007793,0.00096,8366.0,Argentina,ARG,ARG,20210221
0.024079,0.007204,183.0,Armenia,ARM,ARM,20210221
0.025506,0.002415,4223.0,Australia,AUS,AUS,20210221
0.02194,0.003149,2206.0,Austria,AUT,AUT,20210221
0.019584,0.00699,370.0,Azerbaijan,AZE,AZE,20210221
0.036032,0.005127,1326.0,Bangladesh,BGD,BGD,20210221
0.00643,0.002381,1100.0,Belarus,BLR,BLR,20210221
0.010678,0.002201,2173.0,Belgium,BEL,BEL,20210221
0.018045,0.002909,2032.0,Bolivia,BOL,BOL,20210221
0.026383,0.007216,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.018613,0.000909,22103.0,Brazil,BRA,BRA,20210221
0.012449,0.002415,2102.0,Bulgaria,BGR,BGR,20210221
0.044307,0.015643,145.0,Burkina Faso,BFA,BFA,20210221
0.022963,0.01138,183.0,Cambodia,KHM,KHM,20210221
0.036164,0.009628,371.0,Cameroon,CMR,CMR,20210221
0.018826,0.001703,6357.0,Canada,CAN,CAN,20210221
0.016096,0.002395,2731.0,Chile,CHL,CHL,20210221
0.01953,0.001722,6468.0,Colombia,COL,COL,20210221
0.023221,0.004911,966.0,Costa Rica,CRI,CRI,20210221
0.019253,0.006443,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.024727,0.004786,1099.0,Croatia,HRV,HRV,20210221
0.010889,0.001615,4130.0,Czech Republic,CZE,CZE,20210221
0.04345,0.016068,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.005128,0.001789,1608.0,Denmark,DNK,DNK,20210221
0.033378,0.005298,1190.0,Dominican Republic,DOM,DOM,20210221
0.012399,0.001778,3890.0,Ecuador,ECU,ECU,20210221
0.004468,0.001014,4369.0,Egypt,EGY,EGY,20210221
0.019492,0.003828,1333.0,El Salvador,SLV,SLV,20210221
0.158653,0.019972,348.0,Ethiopia,ETH,ETH,20210221
0.005139,0.002647,688.0,Finland,FIN,FIN,20210221
0.00602,0.000604,17332.0,France,FRA,FRA,20210221
0.014272,0.001022,13501.0,Germany,DEU,DEU,20210221
0.032578,0.005575,1018.0,Ghana,GHA,GHA,20210221
0.015483,0.002333,2773.0,Greece,GRC,GRC,20210221
0.022354,0.004105,1277.0,Guatemala,GTM,GTM,20210221
0.077832,0.019193,207.0,Haiti,HTI,HTI,20210221
0.033694,0.00583,981.0,Honduras,HND,HND,20210221
0.002752,0.001783,901.0,Hong Kong,HKG,HKG,20210221
0.01147,0.001494,5083.0,Hungary,HUN,HUN,20210221
0.013218,0.001083,11114.0,India,IND,IND,20210221
0.045945,0.002608,6490.0,Indonesia,IDN,IDN,20210221
0.010743,0.001965,2801.0,Iraq,IRQ,IRQ,20210221
0.01251,0.003416,1074.0,Ireland,IRL,IRL,20210221
0.021393,0.00596,676.0,Israel,ISR,ISR,20210221
0.006461,0.000771,10939.0,Italy,ITA,ITA,20210221
0.002456,0.000268,34209.0,Japan,JPN,JPN,20210221
0.009333,0.002587,1353.0,Jordan,JOR,JOR,20210221
0.022334,0.005274,870.0,Kazakhstan,KAZ,KAZ,20210221
0.019643,0.003861,1328.0,Kenya,KEN,KEN,20210221
0.026365,0.011354,249.0,Kuwait,KWT,KWT,20210221
0.014589,0.007388,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.006674,0.003115,588.0,Lebanon,LBN,LBN,20210221
0.010509,0.004246,612.0,Libya,LBY,LBY,20210221
0.039817,0.019237,104.0,Madagascar,MDG,MDG,20210221
0.017276,0.002442,2843.0,Malaysia,MYS,MYS,20210221
0.010086,0.010353,119.0,Mali,MLI,MLI,20210221
0.011207,0.000785,18057.0,Mexico,MEX,MEX,20210221
0.016219,0.005281,592.0,Moldova,MDA,MDA,20210221
0.015553,0.005003,672.0,Morocco,MAR,MAR,20210221
0.03646,0.008732,452.0,Mozambique,MOZ,MOZ,20210221
0.018502,0.011008,208.0,Myanmar,MMR,MMR,20210221
0.011438,0.003745,849.0,Nepal,NPL,NPL,20210221
0.019831,0.002176,4082.0,Netherlands,NLD,NLD,20210221
0.013172,0.002362,2377.0,New Zealand,NZL,NZL,20210221
0.018808,0.005133,699.0,Nicaragua,NIC,NIC,20210221
0.048799,0.004885,1978.0,Nigeria,NGA,NGA,20210221
0.006188,0.001735,2005.0,Norway,NOR,NOR,20210221
0.0,0.0,108.0,Oman,OMN,OMN,20210221
0.021712,0.003478,1788.0,Pakistan,PAK,PAK,20210221
0.001648,0.001765,452.0,Palestine,PSE,PSE,20210221
0.029635,0.006657,646.0,Panama,PAN,PAN,20210221
0.014061,0.003804,983.0,Paraguay,PRY,PRY,20210221
0.019633,0.002081,4420.0,Peru,PER,PER,20210221
0.020881,0.00175,6783.0,Philippines,PHL,PHL,20210221
0.021997,0.002166,4587.0,Poland,POL,POL,20210221
0.005061,0.001059,4483.0,Portugal,PRT,PRT,20210221
0.022125,0.004666,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.024539,0.010385,216.0,Qatar,QAT,QAT,20210221
0.013813,0.002099,3175.0,Romania,ROU,ROU,20210221
0.013944,0.001499,6125.0,Russia,RUS,RUS,20210221
0.012072,0.003255,1240.0,Saudi Arabia,SAU,SAU,20210221
0.03183,0.013948,160.0,Senegal,SEN,SEN,20210221
0.019278,0.003528,1553.0,Serbia,SRB,SRB,20210221
0.009659,0.004827,451.0,Singapore,SGP,SGP,20210221
0.008692,0.002191,1777.0,Slovakia,SVK,SVK,20210221
0.013479,0.004262,711.0,Slovenia,SVN,SVN,20210221
0.051858,0.003822,3353.0,South Africa,ZAF,ZAF,20210221
0.002482,0.001067,2363.0,South Korea,KOR,KOR,20210221
0.005485,0.000915,6560.0,Spain,ESP,ESP,20210221
0.007928,0.004202,453.0,Sri Lanka,LKA,LKA,20210221
0.011585,0.004748,566.0,Sudan,SDN,SDN,20210221
0.004428,0.000952,4841.0,Sweden,SWE,SWE,20210221
0.015592,0.002626,2231.0,Switzerland,CHE,CHE,20210221
0.002436,0.00049,9783.0,Taiwan,TWN,TWN,20210221
0.036361,0.008936,434.0,Tanzania,TZA,TZA,20210221
0.008969,0.001259,5624.0,Thailand,THA,THA,20210221
0.010566,0.002576,1471.0,Tunisia,TUN,TUN,20210221
0.012647,0.001517,5413.0,Turkey,TUR,TUR,20210221
0.015923,0.001455,7465.0,Ukraine,UKR,UKR,20210221
0.014012,0.005028,606.0,United Arab Emirates,ARE,ARE,20210221
0.014407,0.001879,4013.0,United Kingdom,GBR,GBR,20210221
0.014359,0.00272,1942.0,Uruguay,URY,URY,20210221
0.013175,0.005778,460.0,Uzbekistan,UZB,UZB,20210221
0.014455,0.002286,2756.0,Venezuela,VEN,VEN,20210221
0.004112,0.000555,13358.0,Vietnam,VNM,VNM,20210221
0.026246,0.009178,268.0,Yemen,YEM,YEM,20210221
0.090286,0.017211,315.0,Afghanistan,AFG,AFG,20210222
0.01445,0.006487,356.0,Albania,ALB,ALB,20210222
0.009285,0.002346,1687.0,Algeria,DZA,DZA,20210222
0.004545,0.004469,216.0,Angola,AGO,AGO,20210222
0.008476,0.001005,8300.0,Argentina,ARG,ARG,20210222
0.032638,0.010749,175.0,Armenia,ARM,ARM,20210222
0.021431,0.002285,4019.0,Australia,AUS,AUS,20210222
0.023547,0.003273,2194.0,Austria,AUT,AUT,20210222
0.019503,0.006961,360.0,Azerbaijan,AZE,AZE,20210222
0.035416,0.005201,1267.0,Bangladesh,BGD,BGD,20210222
0.005253,0.002128,1105.0,Belarus,BLR,BLR,20210222
0.009461,0.002074,2161.0,Belgium,BEL,BEL,20210222
0.027023,0.018203,101.0,Benin,BEN,BEN,20210222
0.018039,0.002928,2008.0,Bolivia,BOL,BOL,20210222
0.032224,0.007964,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.019245,0.000921,22223.0,Brazil,BRA,BRA,20210222
0.010188,0.00216,2106.0,Bulgaria,BGR,BGR,20210222
0.041528,0.014662,150.0,Burkina Faso,BFA,BFA,20210222
0.010917,0.007791,192.0,Cambodia,KHM,KHM,20210222
0.038262,0.009833,370.0,Cameroon,CMR,CMR,20210222
0.018788,0.001717,6238.0,Canada,CAN,CAN,20210222
0.013021,0.002186,2674.0,Chile,CHL,CHL,20210222
0.019828,0.001755,6327.0,Colombia,COL,COL,20210222
0.022018,0.004792,964.0,Costa Rica,CRI,CRI,20210222
0.014087,0.005387,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.022875,0.00459,1097.0,Croatia,HRV,HRV,20210222
0.011412,0.00165,4147.0,Czech Republic,CZE,CZE,20210222
0.055378,0.017446,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.005116,0.001785,1570.0,Denmark,DNK,DNK,20210222
0.034474,0.005505,1140.0,Dominican Republic,DOM,DOM,20210222
0.011722,0.001719,3909.0,Ecuador,ECU,ECU,20210222
0.004483,0.001023,4316.0,Egypt,EGY,EGY,20210222
0.024355,0.00426,1328.0,El Salvador,SLV,SLV,20210222
0.165931,0.020324,340.0,Ethiopia,ETH,ETH,20210222
0.005556,0.002862,668.0,Finland,FIN,FIN,20210222
0.006209,0.000617,17114.0,France,FRA,FRA,20210222
0.013768,0.001004,13508.0,Germany,DEU,DEU,20210222
0.026718,0.005107,997.0,Ghana,GHA,GHA,20210222
0.016743,0.00244,2740.0,Greece,GRC,GRC,20210222
0.020708,0.004036,1222.0,Guatemala,GTM,GTM,20210222
0.063503,0.027446,100.0,Guinea,GIN,GIN,20210222
0.055463,0.015464,217.0,Haiti,HTI,HTI,20210222
0.031098,0.005753,956.0,Honduras,HND,HND,20210222
0.005591,0.002483,892.0,Hong Kong,HKG,HKG,20210222
0.012816,0.00157,5156.0,Hungary,HUN,HUN,20210222
0.013281,0.001073,11387.0,India,IND,IND,20210222
0.045332,0.00263,6312.0,Indonesia,IDN,IDN,20210222
0.010798,0.001971,2787.0,Iraq,IRQ,IRQ,20210222
