smoothed_trust_govt,smoothed_trust_govt_se,sample_size,country,iso_code,gid_0,survey_date
0.45471,0.01514,1102.0,Panama,PAN,PAN,20210212
0.372761,0.013117,1372.0,Paraguay,PRY,PRY,20210212
0.474647,0.005267,8979.0,Peru,PER,PER,20210212
0.360237,0.005123,8822.0,Philippines,PHL,PHL,20210212
0.169655,0.004355,7443.0,Poland,POL,POL,20210212
0.461992,0.004839,10649.0,Portugal,PRT,PRT,20210212
0.539795,0.009978,2516.0,"Puerto Rico, U.S.",PRI,PRI,20210212
0.542845,0.025683,451.0,Qatar,QAT,QAT,20210212
0.255603,0.005858,5557.0,Romania,ROU,ROU,20210212
0.126085,0.004179,6362.0,Russia,RUS,RUS,20210212
0.511574,0.010751,2184.0,Saudi Arabia,SAU,SAU,20210212
0.385959,0.039736,154.0,Senegal,SEN,SEN,20210212
0.199674,0.008897,2029.0,Serbia,SRB,SRB,20210212
0.50348,0.017564,826.0,Singapore,SGP,SGP,20210212
0.252894,0.00776,3143.0,Slovakia,SVK,SVK,20210212
0.231093,0.01212,1232.0,Slovenia,SVN,SVN,20210212
0.307693,0.006514,5022.0,South Africa,ZAF,ZAF,20210212
0.527166,0.008134,3798.0,South Korea,KOR,KOR,20210212
0.528036,0.003691,18314.0,Spain,ESP,ESP,20210212
0.590809,0.017451,802.0,Sri Lanka,LKA,LKA,20210212
0.353525,0.015486,967.0,Sudan,SDN,SDN,20210212
0.453354,0.003803,17156.0,Sweden,SWE,SWE,20210212
0.327299,0.007246,4215.0,Switzerland,CHE,CHE,20210212
0.389256,0.004642,11046.0,Taiwan,TWN,TWN,20210212
0.392343,0.02333,458.0,Tanzania,TZA,TZA,20210212
0.445619,0.005344,8689.0,Thailand,THA,THA,20210212
0.302193,0.011144,1756.0,Tunisia,TUN,TUN,20210212
0.437583,0.005611,7825.0,Turkey,TUR,TUR,20210212
0.133263,0.003934,7499.0,Ukraine,UKR,UKR,20210212
0.480665,0.015545,1068.0,United Arab Emirates,ARE,ARE,20210212
0.380314,0.003886,15595.0,United Kingdom,GBR,GBR,20210212
0.427408,0.009272,2858.0,Uruguay,URY,URY,20210212
0.213924,0.019817,455.0,Uzbekistan,UZB,UZB,20210212
0.341593,0.007866,3655.0,Venezuela,VEN,VEN,20210212
0.596673,0.003591,18663.0,Vietnam,VNM,VNM,20210212
0.292373,0.022971,376.0,Yemen,YEM,YEM,20210212
0.464582,0.021208,545.0,Afghanistan,AFG,AFG,20210213
0.357469,0.023007,500.0,Albania,ALB,ALB,20210213
0.264142,0.010066,1910.0,Algeria,DZA,DZA,20210213
0.395744,0.031245,257.0,Angola,AGO,AGO,20210213
0.386725,0.003957,15178.0,Argentina,ARG,ARG,20210213
0.182842,0.030547,165.0,Armenia,ARM,ARM,20210213
0.405649,0.004927,9958.0,Australia,AUS,AUS,20210213
0.363145,0.006945,4808.0,Austria,AUT,AUT,20210213
0.195915,0.020472,376.0,Azerbaijan,AZE,AZE,20210213
0.491868,0.010138,2455.0,Bangladesh,BGD,BGD,20210213
0.109465,0.009271,1156.0,Belarus,BLR,BLR,20210213
0.242779,0.006256,4694.0,Belgium,BEL,BEL,20210213
0.232371,0.039094,120.0,Benin,BEN,BEN,20210213
0.333286,0.008125,3417.0,Bolivia,BOL,BOL,20210213
0.249662,0.01637,716.0,Bosnia and Herzegovina,BIH,BIH,20210213
0.547804,0.002039,59591.0,Brazil,BRA,BRA,20210213
0.26279,0.00842,2747.0,Bulgaria,BGR,BGR,20210213
0.368171,0.039649,170.0,Burkina Faso,BFA,BFA,20210213
0.388459,0.037262,188.0,Cambodia,KHM,KHM,20210213
0.320122,0.025127,351.0,Cameroon,CMR,CMR,20210213
0.384508,0.003939,15991.0,Canada,CAN,CAN,20210213
0.451955,0.005824,7319.0,Chile,CHL,CHL,20210213
0.469619,0.004292,13541.0,Colombia,COL,COL,20210213
0.574269,0.010446,2242.0,Costa Rica,CRI,CRI,20210213
0.293976,0.021179,476.0,C̫te d'Ivoire,CIV,CIV,20210213
0.134761,0.007762,1938.0,Croatia,HRV,HRV,20210213
0.268393,0.005701,6042.0,Czech Republic,CZE,CZE,20210213
0.30167,0.031176,229.0,Democratic Republic of the Congo,COD,COD,20210213
0.505679,0.005837,7337.0,Denmark,DNK,DNK,20210213
0.379441,0.012518,1681.0,Dominican Republic,DOM,DOM,20210213
0.387924,0.00662,5437.0,Ecuador,ECU,ECU,20210213
0.296858,0.006255,5341.0,Egypt,EGY,EGY,20210213
0.498601,0.010161,2432.0,El Salvador,SLV,SLV,20210213
0.522357,0.019668,672.0,Ethiopia,ETH,ETH,20210213
0.490816,0.010526,2259.0,Finland,FIN,FIN,20210213
0.259459,0.002673,27091.0,France,FRA,FRA,20210213
0.341087,0.002794,28798.0,Germany,DEU,DEU,20210213
0.420278,0.012702,1524.0,Ghana,GHA,GHA,20210213
0.256782,0.005762,5725.0,Greece,GRC,GRC,20210213
0.445709,0.010654,2189.0,Guatemala,GTM,GTM,20210213
0.377416,0.05141,105.0,Guinea,GIN,GIN,20210213
0.320599,0.038876,154.0,Haiti,HTI,HTI,20210213
0.354975,0.011048,1897.0,Honduras,HND,HND,20210213
0.274271,0.0131,1164.0,Hong Kong,HKG,HKG,20210213
0.157014,0.003688,9766.0,Hungary,HUN,HUN,20210213
0.517176,0.003704,18214.0,India,IND,IND,20210213
0.426365,0.004904,10171.0,Indonesia,IDN,IDN,20210213
0.308886,0.00838,3057.0,Iraq,IRQ,IRQ,20210213
0.448355,0.008134,3748.0,Ireland,IRL,IRL,20210213
0.265828,0.012822,1182.0,Israel,ISR,ISR,20210213
0.484957,0.002974,28257.0,Italy,ITA,ITA,20210213
0.399573,0.002117,53627.0,Japan,JPN,JPN,20210213
0.24644,0.010871,1583.0,Jordan,JOR,JOR,20210213
0.136063,0.011888,846.0,Kazakhstan,KAZ,KAZ,20210213
0.445185,0.011235,1966.0,Kenya,KEN,KEN,20210213
0.436939,0.023325,454.0,Kuwait,KWT,KWT,20210213
0.217155,0.025097,282.0,Kyrgyzstan,KGZ,KGZ,20210213
0.406029,0.041399,142.0,Laos,LAO,LAO,20210213
0.30145,0.012615,1326.0,Lebanon,LBN,LBN,20210213
0.357567,0.01417,1169.0,Libya,LBY,LBY,20210213
0.240847,0.043453,104.0,Madagascar,MDG,MDG,20210213
0.51741,0.007137,4916.0,Malaysia,MYS,MYS,20210213
0.447598,0.034688,200.0,Mali,MLI,MLI,20210213
0.535665,0.002099,56474.0,Mexico,MEX,MEX,20210213
0.16572,0.014863,625.0,Moldova,MDA,MDA,20210213
0.386423,0.013886,1280.0,Morocco,MAR,MAR,20210213
0.485611,0.019862,646.0,Mozambique,MOZ,MOZ,20210213
0.611599,0.023233,466.0,Myanmar,MMR,MMR,20210213
0.483981,0.013581,1364.0,Nepal,NPL,NPL,20210213
0.229567,0.004227,9907.0,Netherlands,NLD,NLD,20210213
0.447066,0.008319,3575.0,New Zealand,NZL,NZL,20210213
0.381002,0.014165,1177.0,Nicaragua,NIC,NIC,20210213
0.387561,0.008942,2980.0,Nigeria,NGA,NGA,20210213
0.518906,0.005741,7590.0,Norway,NOR,NOR,20210213
0.4641,0.035041,201.0,Oman,OMN,OMN,20210213
0.505013,0.009612,2760.0,Pakistan,PAK,PAK,20210213
0.332139,0.020545,556.0,Palestine,PSE,PSE,20210213
0.440333,0.01493,1124.0,Panama,PAN,PAN,20210213
0.367285,0.012937,1399.0,Paraguay,PRY,PRY,20210213
0.481483,0.005223,9150.0,Peru,PER,PER,20210213
0.366469,0.005112,8936.0,Philippines,PHL,PHL,20210213
0.171424,0.004288,7739.0,Poland,POL,POL,20210213
0.456801,0.004775,10935.0,Portugal,PRT,PRT,20210213
0.540525,0.009977,2511.0,"Puerto Rico, U.S.",PRI,PRI,20210213
0.539067,0.025465,456.0,Qatar,QAT,QAT,20210213
0.251015,0.005728,5739.0,Romania,ROU,ROU,20210213
0.127961,0.004128,6597.0,Russia,RUS,RUS,20210213
0.507569,0.010688,2214.0,Saudi Arabia,SAU,SAU,20210213
0.368171,0.039048,159.0,Senegal,SEN,SEN,20210213
0.206854,0.008968,2052.0,Serbia,SRB,SRB,20210213
0.495491,0.017036,879.0,Singapore,SGP,SGP,20210213
0.253366,0.007709,3189.0,Slovakia,SVK,SVK,20210213
0.226151,0.011864,1250.0,Slovenia,SVN,SVN,20210213
0.310283,0.00644,5170.0,South Africa,ZAF,ZAF,20210213
0.522117,0.00794,3990.0,South Korea,KOR,KOR,20210213
0.529867,0.003654,18694.0,Spain,ESP,ESP,20210213
0.594197,0.017248,820.0,Sri Lanka,LKA,LKA,20210213
0.348966,0.015466,966.0,Sudan,SDN,SDN,20210213
0.453977,0.003755,17603.0,Sweden,SWE,SWE,20210213
0.325572,0.007142,4332.0,Switzerland,CHE,CHE,20210213
0.384132,0.004559,11401.0,Taiwan,TWN,TWN,20210213
0.374828,0.022613,470.0,Tanzania,TZA,TZA,20210213
0.445558,0.00532,8785.0,Thailand,THA,THA,20210213
0.291131,0.010871,1814.0,Tunisia,TUN,TUN,20210213
0.442644,0.005487,8203.0,Turkey,TUR,TUR,20210213
0.129895,0.003841,7702.0,Ukraine,UKR,UKR,20210213
0.509761,0.01501,1121.0,United Arab Emirates,ARE,ARE,20210213
0.379362,0.00386,15799.0,United Kingdom,GBR,GBR,20210213
0.42591,0.00918,2909.0,Uruguay,URY,URY,20210213
0.211939,0.019296,475.0,Uzbekistan,UZB,UZB,20210213
0.338715,0.007814,3685.0,Venezuela,VEN,VEN,20210213
0.594138,0.003569,18927.0,Vietnam,VNM,VNM,20210213
0.290828,0.022949,382.0,Yemen,YEM,YEM,20210213
0.45097,0.021125,562.0,Afghanistan,AFG,AFG,20210214
0.341477,0.022802,503.0,Albania,ALB,ALB,20210214
0.253003,0.009973,1899.0,Algeria,DZA,DZA,20210214
0.401226,0.031785,249.0,Angola,AGO,AGO,20210214
0.3899,0.003981,15042.0,Argentina,ARG,ARG,20210214
0.18738,0.030658,168.0,Armenia,ARM,ARM,20210214
0.405594,0.00489,10113.0,Australia,AUS,AUS,20210214
0.367379,0.006947,4826.0,Austria,AUT,AUT,20210214
0.207072,0.021169,369.0,Azerbaijan,AZE,AZE,20210214
0.484912,0.010127,2449.0,Bangladesh,BGD,BGD,20210214
0.109511,0.009233,1166.0,Belarus,BLR,BLR,20210214
0.237191,0.006217,4691.0,Belgium,BEL,BEL,20210214
0.265132,0.041858,111.0,Benin,BEN,BEN,20210214
0.336194,0.008154,3411.0,Bolivia,BOL,BOL,20210214
0.249404,0.016324,713.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.546723,0.002027,60330.0,Brazil,BRA,BRA,20210214
0.249112,0.008253,2756.0,Bulgaria,BGR,BGR,20210214
0.317377,0.03794,176.0,Burkina Faso,BFA,BFA,20210214
0.354275,0.034707,204.0,Cambodia,KHM,KHM,20210214
0.326529,0.025616,346.0,Cameroon,CMR,CMR,20210214
0.389392,0.003947,15994.0,Canada,CAN,CAN,20210214
0.447679,0.005814,7333.0,Chile,CHL,CHL,20210214
0.472443,0.004315,13420.0,Colombia,COL,COL,20210214
0.572398,0.010482,2229.0,Costa Rica,CRI,CRI,20210214
0.295687,0.020987,483.0,C̫te d'Ivoire,CIV,CIV,20210214
0.131023,0.007731,1916.0,Croatia,HRV,HRV,20210214
0.268264,0.005661,6126.0,Czech Republic,CZE,CZE,20210214
0.311728,0.032573,220.0,Democratic Republic of the Congo,COD,COD,20210214
0.505874,0.005815,7391.0,Denmark,DNK,DNK,20210214
0.384989,0.012537,1686.0,Dominican Republic,DOM,DOM,20210214
0.384806,0.006592,5474.0,Ecuador,ECU,ECU,20210214
0.296852,0.006223,5406.0,Egypt,EGY,EGY,20210214
0.501877,0.010241,2394.0,El Salvador,SLV,SLV,20210214
0.534201,0.019208,697.0,Ethiopia,ETH,ETH,20210214
0.48485,0.01043,2302.0,Finland,FIN,FIN,20210214
0.255334,0.002658,27097.0,France,FRA,FRA,20210214
0.341366,0.002789,28923.0,Germany,DEU,DEU,20210214
0.413881,0.012712,1518.0,Ghana,GHA,GHA,20210214
0.264233,0.005772,5819.0,Greece,GRC,GRC,20210214
0.434195,0.010591,2221.0,Guatemala,GTM,GTM,20210214
0.32528,0.045093,114.0,Guinea,GIN,GIN,20210214
0.313195,0.037401,159.0,Haiti,HTI,HTI,20210214
0.357201,0.011199,1835.0,Honduras,HND,HND,20210214
0.275451,0.013068,1175.0,Hong Kong,HKG,HKG,20210214
0.158058,0.003676,9882.0,Hungary,HUN,HUN,20210214
0.517884,0.003701,18252.0,India,IND,IND,20210214
0.430334,0.004863,10375.0,Indonesia,IDN,IDN,20210214
0.295297,0.008131,3171.0,Iraq,IRQ,IRQ,20210214
0.450267,0.008241,3743.0,Ireland,IRL,IRL,20210214
0.247316,0.012783,1146.0,Israel,ISR,ISR,20210214
0.48568,0.002976,28211.0,Italy,ITA,ITA,20210214
0.400996,0.002103,54403.0,Japan,JPN,JPN,20210214
0.235784,0.010603,1612.0,Jordan,JOR,JOR,20210214
0.138916,0.011972,844.0,Kazakhstan,KAZ,KAZ,20210214
0.453132,0.011244,1968.0,Kenya,KEN,KEN,20210214
0.440544,0.023508,446.0,Kuwait,KWT,KWT,20210214
0.253498,0.026544,272.0,Kyrgyzstan,KGZ,KGZ,20210214
0.428297,0.042395,146.0,Laos,LAO,LAO,20210214
0.29917,0.012576,1326.0,Lebanon,LBN,LBN,20210214
0.361171,0.013964,1206.0,Libya,LBY,LBY,20210214
0.239099,0.042291,110.0,Madagascar,MDG,MDG,20210214
0.51831,0.007128,4925.0,Malaysia,MYS,MYS,20210214
0.457888,0.035479,195.0,Mali,MLI,MLI,20210214
0.537686,0.002109,55865.0,Mexico,MEX,MEX,20210214
0.16973,0.014761,646.0,Moldova,MDA,MDA,20210214
0.396784,0.013846,1293.0,Morocco,MAR,MAR,20210214
0.479302,0.02005,632.0,Mozambique,MOZ,MOZ,20210214
0.597832,0.023815,452.0,Myanmar,MMR,MMR,20210214
0.484347,0.013658,1360.0,Nepal,NPL,NPL,20210214
0.22977,0.004191,10089.0,Netherlands,NLD,NLD,20210214
0.443825,0.007881,3976.0,New Zealand,NZL,NZL,20210214
0.369957,0.014363,1142.0,Nicaragua,NIC,NIC,20210214
0.378303,0.009027,2896.0,Nigeria,NGA,NGA,20210214
0.514368,0.005768,7530.0,Norway,NOR,NOR,20210214
0.509149,0.033744,208.0,Oman,OMN,OMN,20210214
0.494318,0.009625,2733.0,Pakistan,PAK,PAK,20210214
0.336873,0.019864,593.0,Palestine,PSE,PSE,20210214
0.454583,0.015037,1098.0,Panama,PAN,PAN,20210214
0.379172,0.013119,1371.0,Paraguay,PRY,PRY,20210214
0.484849,0.005266,9015.0,Peru,PER,PER,20210214
0.367894,0.005103,8982.0,Philippines,PHL,PHL,20210214
0.171317,0.004277,7775.0,Poland,POL,POL,20210214
0.455425,0.004798,10816.0,Portugal,PRT,PRT,20210214
0.535185,0.010177,2413.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.542869,0.025871,446.0,Qatar,QAT,QAT,20210214
0.253874,0.00569,5859.0,Romania,ROU,ROU,20210214
0.131741,0.004171,6607.0,Russia,RUS,RUS,20210214
0.498039,0.01073,2202.0,Saudi Arabia,SAU,SAU,20210214
0.374986,0.039775,154.0,Senegal,SEN,SEN,20210214
0.207727,0.008958,2063.0,Serbia,SRB,SRB,20210214
0.489639,0.016815,902.0,Singapore,SGP,SGP,20210214
0.253189,0.007797,3116.0,Slovakia,SVK,SVK,20210214
0.233238,0.011938,1260.0,Slovenia,SVN,SVN,20210214
0.307304,0.006478,5085.0,South Africa,ZAF,ZAF,20210214
0.525288,0.007704,4232.0,South Korea,KOR,KOR,20210214
0.526662,0.003666,18569.0,Spain,ESP,ESP,20210214
0.593931,0.016963,848.0,Sri Lanka,LKA,LKA,20210214
0.362246,0.015468,976.0,Sudan,SDN,SDN,20210214
0.459583,0.003762,17557.0,Sweden,SWE,SWE,20210214
0.332727,0.007217,4292.0,Switzerland,CHE,CHE,20210214
0.385642,0.004532,11568.0,Taiwan,TWN,TWN,20210214
0.381453,0.022531,469.0,Tanzania,TZA,TZA,20210214
0.447864,0.005332,8727.0,Thailand,THA,THA,20210214
0.303273,0.011256,1723.0,Tunisia,TUN,TUN,20210214
0.448146,0.005451,8333.0,Turkey,TUR,TUR,20210214
0.128138,0.003816,7707.0,Ukraine,UKR,UKR,20210214
0.512296,0.014944,1127.0,United Arab Emirates,ARE,ARE,20210214
0.37991,0.003883,15626.0,United Kingdom,GBR,GBR,20210214
0.426558,0.009212,2890.0,Uruguay,URY,URY,20210214
0.219423,0.019567,464.0,Uzbekistan,UZB,UZB,20210214
0.331151,0.00782,3636.0,Venezuela,VEN,VEN,20210214
0.597105,0.003538,19207.0,Vietnam,VNM,VNM,20210214
0.248371,0.022607,376.0,Yemen,YEM,YEM,20210214
0.454103,0.020836,577.0,Afghanistan,AFG,AFG,20210215
0.353535,0.02296,506.0,Albania,ALB,ALB,20210215
0.259796,0.010027,1916.0,Algeria,DZA,DZA,20210215
0.433755,0.031451,252.0,Angola,AGO,AGO,20210215
0.392868,0.003975,15118.0,Argentina,ARG,ARG,20210215
0.181143,0.031035,160.0,Armenia,ARM,ARM,20210215
0.403185,0.004836,10328.0,Australia,AUS,AUS,20210215
0.370962,0.006901,4910.0,Austria,AUT,AUT,20210215
0.185927,0.020826,358.0,Azerbaijan,AZE,AZE,20210215
0.488247,0.010098,2473.0,Bangladesh,BGD,BGD,20210215
0.114728,0.009309,1183.0,Belarus,BLR,BLR,20210215
0.238031,0.006201,4727.0,Belgium,BEL,BEL,20210215
0.295368,0.045091,107.0,Benin,BEN,BEN,20210215
0.335985,0.008146,3417.0,Bolivia,BOL,BOL,20210215
0.257288,0.016543,710.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.547356,0.002004,61699.0,Brazil,BRA,BRA,20210215
0.248688,0.008284,2733.0,Bulgaria,BGR,BGR,20210215
0.340303,0.038601,175.0,Burkina Faso,BFA,BFA,20210215
0.328449,0.032992,217.0,Cambodia,KHM,KHM,20210215
0.300749,0.025092,346.0,Cameroon,CMR,CMR,20210215
0.388186,0.003895,16395.0,Canada,CAN,CAN,20210215
0.452596,0.005826,7322.0,Chile,CHL,CHL,20210215
0.480466,0.004319,13412.0,Colombia,COL,COL,20210215
0.575775,0.01039,2257.0,Costa Rica,CRI,CRI,20210215
0.300455,0.021229,480.0,C̫te d'Ivoire,CIV,CIV,20210215
0.130039,0.007697,1919.0,Croatia,HRV,HRV,20210215
0.271621,0.005602,6306.0,Czech Republic,CZE,CZE,20210215
0.324177,0.033926,210.0,Democratic Republic of the Congo,COD,COD,20210215
0.50098,0.005742,7576.0,Denmark,DNK,DNK,20210215
0.375961,0.012294,1733.0,Dominican Republic,DOM,DOM,20210215
0.375291,0.006491,5586.0,Ecuador,ECU,ECU,20210215
0.293908,0.00611,5584.0,Egypt,EGY,EGY,20210215
0.490756,0.010243,2390.0,El Salvador,SLV,SLV,20210215
0.518198,0.019031,701.0,Ethiopia,ETH,ETH,20210215
0.491345,0.010315,2365.0,Finland,FIN,FIN,20210215
0.252752,0.002639,27321.0,France,FRA,FRA,20210215
0.341097,0.002771,29292.0,Germany,DEU,DEU,20210215
0.41212,0.012653,1521.0,Ghana,GHA,GHA,20210215
0.263764,0.005755,5846.0,Greece,GRC,GRC,20210215
0.419268,0.01037,2304.0,Guatemala,GTM,GTM,20210215
0.345354,0.04392,121.0,Guinea,GIN,GIN,20210215
0.337873,0.037777,166.0,Haiti,HTI,HTI,20210215
0.351822,0.011155,1839.0,Honduras,HND,HND,20210215
0.276172,0.012865,1216.0,Hong Kong,HKG,HKG,20210215
0.157452,0.003658,9942.0,Hungary,HUN,HUN,20210215
0.517415,0.00368,18445.0,India,IND,IND,20210215
0.432687,0.004813,10613.0,Indonesia,IDN,IDN,20210215
0.300002,0.007972,3330.0,Iraq,IRQ,IRQ,20210215
0.453868,0.008212,3776.0,Ireland,IRL,IRL,20210215
0.262884,0.012992,1145.0,Israel,ISR,ISR,20210215
0.486171,0.002958,28567.0,Italy,ITA,ITA,20210215
0.400469,0.002093,54912.0,Japan,JPN,JPN,20210215
0.235855,0.01033,1698.0,Jordan,JOR,JOR,20210215
0.130023,0.011798,833.0,Kazakhstan,KAZ,KAZ,20210215
0.44701,0.011016,2043.0,Kenya,KEN,KEN,20210215
0.462472,0.023353,453.0,Kuwait,KWT,KWT,20210215
0.279924,0.027908,268.0,Kyrgyzstan,KGZ,KGZ,20210215
0.425866,0.041824,150.0,Laos,LAO,LAO,20210215
0.311736,0.012582,1363.0,Lebanon,LBN,LBN,20210215
0.360737,0.014052,1191.0,Libya,LBY,LBY,20210215
0.248143,0.041487,119.0,Madagascar,MDG,MDG,20210215
0.510807,0.007067,5009.0,Malaysia,MYS,MYS,20210215
0.42805,0.037023,185.0,Mali,MLI,MLI,20210215
0.54027,0.002109,55823.0,Mexico,MEX,MEX,20210215
0.169921,0.015282,655.0,Moldova,MDA,MDA,20210215
0.398436,0.013943,1260.0,Morocco,MAR,MAR,20210215
0.493234,0.020452,611.0,Mozambique,MOZ,MOZ,20210215
0.600725,0.023981,448.0,Myanmar,MMR,MMR,20210215
0.463082,0.013694,1352.0,Nepal,NPL,NPL,20210215
0.234016,0.004202,10158.0,Netherlands,NLD,NLD,20210215
0.44369,0.007546,4335.0,New Zealand,NZL,NZL,20210215
0.362219,0.014292,1145.0,Nicaragua,NIC,NIC,20210215
0.382154,0.009024,2908.0,Nigeria,NGA,NGA,20210215
0.519219,0.005769,7512.0,Norway,NOR,NOR,20210215
0.541541,0.034421,206.0,Oman,OMN,OMN,20210215
0.477817,0.009543,2748.0,Pakistan,PAK,PAK,20210215
0.341181,0.019512,600.0,Palestine,PSE,PSE,20210215
0.446364,0.014765,1133.0,Panama,PAN,PAN,20210215
0.37479,0.013038,1387.0,Paraguay,PRY,PRY,20210215
0.487965,0.005257,9055.0,Peru,PER,PER,20210215
0.359665,0.005045,9084.0,Philippines,PHL,PHL,20210215
0.167107,0.0042,7895.0,Poland,POL,POL,20210215
0.457135,0.004801,10809.0,Portugal,PRT,PRT,20210215
0.535187,0.010197,2400.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.54712,0.025923,455.0,Qatar,QAT,QAT,20210215
0.25066,0.005599,6003.0,Romania,ROU,ROU,20210215
0.135247,0.004178,6741.0,Russia,RUS,RUS,20210215
0.495053,0.010598,2252.0,Saudi Arabia,SAU,SAU,20210215
0.36495,0.039226,157.0,Senegal,SEN,SEN,20210215
0.211665,0.008848,2144.0,Serbia,SRB,SRB,20210215
0.502962,0.01636,948.0,Singapore,SGP,SGP,20210215
0.258408,0.007794,3161.0,Slovakia,SVK,SVK,20210215
0.229377,0.012105,1210.0,Slovenia,SVN,SVN,20210215
0.304415,0.006461,5085.0,South Africa,ZAF,ZAF,20210215
0.530344,0.007559,4390.0,South Korea,KOR,KOR,20210215
0.527705,0.003663,18595.0,Spain,ESP,ESP,20210215
0.582296,0.016854,867.0,Sri Lanka,LKA,LKA,20210215
0.368752,0.015497,977.0,Sudan,SDN,SDN,20210215
0.458702,0.003749,17675.0,Sweden,SWE,SWE,20210215
0.329533,0.007172,4327.0,Switzerland,CHE,CHE,20210215
0.378372,0.004434,11967.0,Taiwan,TWN,TWN,20210215
0.395765,0.02193,500.0,Tanzania,TZA,TZA,20210215
0.446709,0.005302,8817.0,Thailand,THA,THA,20210215
0.307117,0.011239,1735.0,Tunisia,TUN,TUN,20210215
0.446433,0.005431,8405.0,Turkey,TUR,TUR,20210215
0.128069,0.003789,7809.0,Ukraine,UKR,UKR,20210215
0.503154,0.014855,1128.0,United Arab Emirates,ARE,ARE,20210215
0.383245,0.003905,15505.0,United Kingdom,GBR,GBR,20210215
0.421394,0.009157,2923.0,Uruguay,URY,URY,20210215
0.222511,0.019884,463.0,Uzbekistan,UZB,UZB,20210215
0.337463,0.007741,3739.0,Venezuela,VEN,VEN,20210215
0.599644,0.003475,19877.0,Vietnam,VNM,VNM,20210215
0.271789,0.023294,393.0,Yemen,YEM,YEM,20210215
0.465294,0.021125,579.0,Afghanistan,AFG,AFG,20210216
0.353243,0.02304,502.0,Albania,ALB,ALB,20210216
0.260349,0.010092,1894.0,Algeria,DZA,DZA,20210216
0.454737,0.031166,259.0,Angola,AGO,AGO,20210216
0.397215,0.003934,15497.0,Argentina,ARG,ARG,20210216
0.209128,0.031882,169.0,Armenia,ARM,ARM,20210216
0.397872,0.004776,10539.0,Australia,AUS,AUS,20210216
0.372847,0.006927,4886.0,Austria,AUT,AUT,20210216
0.18122,0.020075,377.0,Azerbaijan,AZE,AZE,20210216
0.492861,0.010035,2495.0,Bangladesh,BGD,BGD,20210216
0.10551,0.008934,1212.0,Belarus,BLR,BLR,20210216
0.242239,0.006199,4790.0,Belgium,BEL,BEL,20210216
0.405532,0.046015,115.0,Benin,BEN,BEN,20210216
0.34237,0.00822,3365.0,Bolivia,BOL,BOL,20210216
0.24435,0.016095,717.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.547869,0.001976,63470.0,Brazil,BRA,BRA,20210216
0.252716,0.008264,2772.0,Bulgaria,BGR,BGR,20210216
0.324057,0.037142,177.0,Burkina Faso,BFA,BFA,20210216
0.345137,0.032143,232.0,Cambodia,KHM,KHM,20210216
0.294153,0.024744,352.0,Cameroon,CMR,CMR,20210216
0.385353,0.00386,16627.0,Canada,CAN,CAN,20210216
0.459649,0.005818,7349.0,Chile,CHL,CHL,20210216
0.481609,0.004316,13436.0,Colombia,COL,COL,20210216
0.569136,0.010294,2309.0,Costa Rica,CRI,CRI,20210216
0.296333,0.020977,488.0,C̫te d'Ivoire,CIV,CIV,20210216
0.129441,0.007651,1933.0,Croatia,HRV,HRV,20210216
0.268999,0.005544,6395.0,Czech Republic,CZE,CZE,20210216
0.339234,0.034215,222.0,Democratic Republic of the Congo,COD,COD,20210216
0.502122,0.00571,7661.0,Denmark,DNK,DNK,20210216
0.384913,0.012041,1815.0,Dominican Republic,DOM,DOM,20210216
0.379915,0.006441,5695.0,Ecuador,ECU,ECU,20210216
0.305471,0.006101,5727.0,Egypt,EGY,EGY,20210216
0.491682,0.010199,2411.0,El Salvador,SLV,SLV,20210216
0.520604,0.019128,697.0,Ethiopia,ETH,ETH,20210216
0.497725,0.010263,2388.0,Finland,FIN,FIN,20210216
0.249315,0.002654,27326.0,France,FRA,FRA,20210216
0.338628,0.002755,29519.0,Germany,DEU,DEU,20210216
0.398736,0.012655,1506.0,Ghana,GHA,GHA,20210216
0.260311,0.005777,5743.0,Greece,GRC,GRC,20210216
0.412104,0.010369,2296.0,Guatemala,GTM,GTM,20210216
0.374852,0.045406,120.0,Guinea,GIN,GIN,20210216
0.302948,0.036284,168.0,Haiti,HTI,HTI,20210216
0.344555,0.011181,1813.0,Honduras,HND,HND,20210216
0.279371,0.012682,1262.0,Hong Kong,HKG,HKG,20210216
0.158866,0.00366,10017.0,Hungary,HUN,HUN,20210216
0.517663,0.003673,18506.0,India,IND,IND,20210216
0.430038,0.004778,10771.0,Indonesia,IDN,IDN,20210216
0.284324,0.007632,3523.0,Iraq,IRQ,IRQ,20210216
0.453915,0.00819,3798.0,Ireland,IRL,IRL,20210216
0.268868,0.0131,1145.0,Israel,ISR,ISR,20210216
0.483807,0.002932,29097.0,Italy,ITA,ITA,20210216
0.402021,0.002079,55689.0,Japan,JPN,JPN,20210216
0.240143,0.010233,1751.0,Jordan,JOR,JOR,20210216
0.145182,0.01211,848.0,Kazakhstan,KAZ,KAZ,20210216
0.454218,0.010932,2080.0,Kenya,KEN,KEN,20210216
0.453466,0.023475,447.0,Kuwait,KWT,KWT,20210216
