smoothed_trust_healthcare,smoothed_trust_healthcare_se,sample_size,country,iso_code,gid_0,survey_date
0.455685,0.007959,3919.0,Norway,NOR,NOR,20201225
0.504489,0.037854,178.0,Oman,OMN,OMN,20201225
0.467076,0.009139,2974.0,Pakistan,PAK,PAK,20201225
0.404124,0.01964,642.0,Palestine,PSE,PSE,20201225
0.60242,0.01528,1028.0,Panama,PAN,PAN,20201225
0.556029,0.017266,836.0,Paraguay,PRY,PRY,20201225
0.522701,0.008666,3338.0,Peru,PER,PER,20201225
0.472941,0.006972,5132.0,Philippines,PHL,PHL,20201225
0.381108,0.007025,4783.0,Poland,POL,POL,20201225
0.598859,0.007475,4379.0,Portugal,PRT,PRT,20201225
0.668455,0.010217,2126.0,"Puerto Rico, U.S.",PRI,PRI,20201225
0.558206,0.02945,321.0,Qatar,QAT,QAT,20201225
0.41316,0.007705,4096.0,Romania,ROU,ROU,20201225
0.259194,0.006132,5122.0,Russia,RUS,RUS,20201225
0.508353,0.012549,1586.0,Saudi Arabia,SAU,SAU,20201225
0.318339,0.011874,1564.0,Serbia,SRB,SRB,20201225
0.537358,0.017785,790.0,Singapore,SGP,SGP,20201225
0.42959,0.010896,2069.0,Slovakia,SVK,SVK,20201225
0.387568,0.018097,727.0,Slovenia,SVN,SVN,20201225
0.462034,0.007468,4494.0,South Africa,ZAF,ZAF,20201225
0.675207,0.008077,3354.0,South Korea,KOR,KOR,20201225
0.613754,0.004772,10421.0,Spain,ESP,ESP,20201225
0.510274,0.020853,568.0,Sri Lanka,LKA,LKA,20201225
0.450604,0.017257,841.0,Sudan,SDN,SDN,20201225
0.523659,0.004722,11734.0,Sweden,SWE,SWE,20201225
0.371156,0.00924,2748.0,Switzerland,CHE,CHE,20201225
0.549126,0.005736,7540.0,Taiwan,TWN,TWN,20201225
0.503942,0.040273,157.0,Tanzania,TZA,TZA,20201225
0.546139,0.004151,14400.0,Thailand,THA,THA,20201225
0.421065,0.01432,1180.0,Tunisia,TUN,TUN,20201225
0.357662,0.005301,8184.0,Turkey,TUR,TUR,20201225
0.301612,0.00582,6252.0,Ukraine,UKR,UKR,20201225
0.497776,0.01444,1206.0,United Arab Emirates,ARE,ARE,20201225
0.496194,0.004917,10347.0,United Kingdom,GBR,GBR,20201225
0.550577,0.009504,2758.0,Uruguay,URY,URY,20201225
0.266335,0.024706,323.0,Uzbekistan,UZB,UZB,20201225
0.522192,0.009624,2723.0,Venezuela,VEN,VEN,20201225
0.522362,0.006698,5583.0,Vietnam,VNM,VNM,20201225
0.298686,0.023845,372.0,Yemen,YEM,YEM,20201225
0.484016,0.022084,507.0,Afghanistan,AFG,AFG,20201226
0.424129,0.027321,335.0,Albania,ALB,ALB,20201226
0.363474,0.011828,1656.0,Algeria,DZA,DZA,20201226
0.596613,0.031837,242.0,Angola,AGO,AGO,20201226
0.578029,0.004657,11315.0,Argentina,ARG,ARG,20201226
0.295273,0.034003,184.0,Armenia,ARM,ARM,20201226
0.516985,0.005652,7857.0,Australia,AUS,AUS,20201226
0.348245,0.008343,3274.0,Austria,AUT,AUT,20201226
0.212735,0.01907,473.0,Azerbaijan,AZE,AZE,20201226
0.572644,0.010155,2396.0,Bangladesh,BGD,BGD,20201226
0.232213,0.012122,1228.0,Belarus,BLR,BLR,20201226
0.404232,0.008345,3548.0,Belgium,BEL,BEL,20201226
0.552552,0.009333,2837.0,Bolivia,BOL,BOL,20201226
0.31264,0.019967,571.0,Bosnia and Herzegovina,BIH,BIH,20201226
0.684845,0.001915,58861.0,Brazil,BRA,BRA,20201226
0.357274,0.011379,1787.0,Bulgaria,BGR,BGR,20201226
0.404876,0.038005,170.0,Burkina Faso,BFA,BFA,20201226
0.416186,0.030041,274.0,Cambodia,KHM,KHM,20201226
0.359687,0.031714,220.0,Cameroon,CMR,CMR,20201226
0.517988,0.004451,12644.0,Canada,CAN,CAN,20201226
0.594964,0.006342,5982.0,Chile,CHL,CHL,20201226
0.603162,0.004408,12336.0,Colombia,COL,COL,20201226
0.694997,0.009001,2618.0,Costa Rica,CRI,CRI,20201226
0.396226,0.028703,293.0,C̫te d'Ivoire,CIV,CIV,20201226
0.32857,0.011035,1825.0,Croatia,HRV,HRV,20201226
0.377731,0.007753,3914.0,Czech Republic,CZE,CZE,20201226
0.242323,0.03635,135.0,Democratic Republic of the Congo,COD,COD,20201226
0.480236,0.006325,6282.0,Denmark,DNK,DNK,20201226
0.438012,0.012154,1669.0,Dominican Republic,DOM,DOM,20201226
0.514621,0.007575,4369.0,Ecuador,ECU,ECU,20201226
0.417438,0.005428,8284.0,Egypt,EGY,EGY,20201226
0.577077,0.010951,2049.0,El Salvador,SLV,SLV,20201226
0.586309,0.027531,326.0,Ethiopia,ETH,ETH,20201226
0.55393,0.011583,1861.0,Finland,FIN,FIN,20201226
0.41544,0.003727,17503.0,France,FRA,FRA,20201226
0.39516,0.003274,22316.0,Germany,DEU,DEU,20201226
0.434354,0.018176,753.0,Ghana,GHA,GHA,20201226
0.486344,0.008838,3221.0,Greece,GRC,GRC,20201226
0.573029,0.011471,1861.0,Guatemala,GTM,GTM,20201226
0.358919,0.043144,125.0,Haiti,HTI,HTI,20201226
0.539536,0.013769,1307.0,Honduras,HND,HND,20201226
0.474935,0.013184,1446.0,Hong Kong,HKG,HKG,20201226
0.356735,0.005732,6989.0,Hungary,HUN,HUN,20201226
0.551613,0.003582,19297.0,India,IND,IND,20201226
0.375027,0.004747,10418.0,Indonesia,IDN,IDN,20201226
0.439261,0.010023,2494.0,Iraq,IRQ,IRQ,20201226
0.538428,0.009552,2732.0,Ireland,IRL,IRL,20201226
0.479931,0.007859,4160.0,Israel,ISR,ISR,20201226
0.605507,0.003379,21006.0,Italy,ITA,ITA,20201226
0.577313,0.002452,40575.0,Japan,JPN,JPN,20201226
0.349014,0.011275,1801.0,Jordan,JOR,JOR,20201226
0.178082,0.015141,645.0,Kazakhstan,KAZ,KAZ,20201226
0.587966,0.011351,1884.0,Kenya,KEN,KEN,20201226
0.501204,0.024155,440.0,Kuwait,KWT,KWT,20201226
0.337725,0.031181,247.0,Kyrgyzstan,KGZ,KGZ,20201226
0.458818,0.038213,172.0,Laos,LAO,LAO,20201226
0.370979,0.017136,789.0,Lebanon,LBN,LBN,20201226
0.537565,0.015466,1053.0,Libya,LBY,LBY,20201226
0.513838,0.008186,3734.0,Malaysia,MYS,MYS,20201226
0.506441,0.036589,199.0,Mali,MLI,MLI,20201226
0.655456,0.00225,44616.0,Mexico,MEX,MEX,20201226
0.31064,0.018951,592.0,Moldova,MDA,MDA,20201226
0.464236,0.014483,1198.0,Morocco,MAR,MAR,20201226
0.607254,0.035073,196.0,Mozambique,MOZ,MOZ,20201226
0.660415,0.012121,1531.0,Myanmar,MMR,MMR,20201226
0.581995,0.013655,1318.0,Nepal,NPL,NPL,20201226
0.298656,0.005045,8330.0,Netherlands,NLD,NLD,20201226
0.528154,0.009964,2516.0,New Zealand,NZL,NZL,20201226
0.525777,0.015545,1035.0,Nicaragua,NIC,NIC,20201226
0.464443,0.009833,2570.0,Nigeria,NGA,NGA,20201226
0.449386,0.006999,5053.0,Norway,NOR,NOR,20201226
0.528296,0.034285,216.0,Oman,OMN,OMN,20201226
0.463785,0.0083,3606.0,Pakistan,PAK,PAK,20201226
0.416035,0.017692,801.0,Palestine,PSE,PSE,20201226
0.605139,0.013395,1337.0,Panama,PAN,PAN,20201226
0.544632,0.015122,1092.0,Paraguay,PRY,PRY,20201226
0.526498,0.007713,4208.0,Peru,PER,PER,20201226
0.472161,0.006154,6593.0,Philippines,PHL,PHL,20201226
0.37593,0.006235,6037.0,Poland,POL,POL,20201226
0.601652,0.006538,5688.0,Portugal,PRT,PRT,20201226
0.668925,0.009174,2636.0,"Puerto Rico, U.S.",PRI,PRI,20201226
0.566773,0.026235,394.0,Qatar,QAT,QAT,20201226
0.421194,0.006854,5198.0,Romania,ROU,ROU,20201226
0.259922,0.005552,6258.0,Russia,RUS,RUS,20201226
0.497981,0.011277,1967.0,Saudi Arabia,SAU,SAU,20201226
0.369557,0.045747,112.0,Senegal,SEN,SEN,20201226
0.313776,0.010674,1915.0,Serbia,SRB,SRB,20201226
0.530505,0.015781,1007.0,Singapore,SGP,SGP,20201226
0.429144,0.00969,2615.0,Slovakia,SVK,SVK,20201226
0.387974,0.016178,911.0,Slovenia,SVN,SVN,20201226
0.462976,0.006667,5635.0,South Africa,ZAF,ZAF,20201226
0.676416,0.007229,4183.0,South Korea,KOR,KOR,20201226
0.613312,0.004242,13188.0,Spain,ESP,ESP,20201226
0.501532,0.01863,714.0,Sri Lanka,LKA,LKA,20201226
0.448862,0.015451,1047.0,Sudan,SDN,SDN,20201226
0.529797,0.004188,14795.0,Sweden,SWE,SWE,20201226
0.37022,0.008214,3471.0,Switzerland,CHE,CHE,20201226
0.549783,0.005153,9338.0,Taiwan,TWN,TWN,20201226
0.474057,0.034534,211.0,Tanzania,TZA,TZA,20201226
0.543559,0.003796,17229.0,Thailand,THA,THA,20201226
0.436897,0.01293,1465.0,Tunisia,TUN,TUN,20201226
0.362371,0.004723,10366.0,Turkey,TUR,TUR,20201226
0.301834,0.005274,7651.0,Ukraine,UKR,UKR,20201226
0.496204,0.013123,1467.0,United Arab Emirates,ARE,ARE,20201226
0.494748,0.004375,13065.0,United Kingdom,GBR,GBR,20201226
0.553976,0.008463,3474.0,Uruguay,URY,URY,20201226
0.267665,0.022876,379.0,Uzbekistan,UZB,UZB,20201226
0.520856,0.008642,3375.0,Venezuela,VEN,VEN,20201226
0.517448,0.006005,6945.0,Vietnam,VNM,VNM,20201226
0.303888,0.021792,452.0,Yemen,YEM,YEM,20201226
0.507855,0.020287,596.0,Afghanistan,AFG,AFG,20201227
0.431504,0.024594,414.0,Albania,ALB,ALB,20201227
0.37892,0.010901,1976.0,Algeria,DZA,DZA,20201227
0.583835,0.029385,286.0,Angola,AGO,AGO,20201227
0.575726,0.004203,13920.0,Argentina,ARG,ARG,20201227
0.289921,0.031026,219.0,Armenia,ARM,ARM,20201227
0.520481,0.005115,9614.0,Australia,AUS,AUS,20201227
0.355437,0.007527,4064.0,Austria,AUT,AUT,20201227
0.223531,0.0177,565.0,Azerbaijan,AZE,AZE,20201227
0.570693,0.009378,2810.0,Bangladesh,BGD,BGD,20201227
0.235014,0.011077,1483.0,Belarus,BLR,BLR,20201227
0.403419,0.007478,4395.0,Belgium,BEL,BEL,20201227
0.505016,0.051026,105.0,Benin,BEN,BEN,20201227
0.551119,0.008513,3416.0,Bolivia,BOL,BOL,20201227
0.333278,0.018276,692.0,Bosnia and Herzegovina,BIH,BIH,20201227
0.68399,0.001732,72115.0,Brazil,BRA,BRA,20201227
0.365297,0.010361,2172.0,Bulgaria,BGR,BGR,20201227
0.392807,0.034878,200.0,Burkina Faso,BFA,BFA,20201227
0.391828,0.027234,325.0,Cambodia,KHM,KHM,20201227
0.350465,0.029067,261.0,Cameroon,CMR,CMR,20201227
0.520211,0.004031,15420.0,Canada,CAN,CAN,20201227
0.601773,0.005665,7460.0,Chile,CHL,CHL,20201227
0.60038,0.004013,14919.0,Colombia,COL,COL,20201227
0.698329,0.008121,3196.0,Costa Rica,CRI,CRI,20201227
0.387247,0.026076,352.0,C̫te d'Ivoire,CIV,CIV,20201227
0.32716,0.009868,2275.0,Croatia,HRV,HRV,20201227
0.384951,0.00706,4750.0,Czech Republic,CZE,CZE,20201227
0.284363,0.034226,164.0,Democratic Republic of the Congo,COD,COD,20201227
0.477358,0.005804,7717.0,Denmark,DNK,DNK,20201227
0.449737,0.011042,2029.0,Dominican Republic,DOM,DOM,20201227
0.521294,0.006903,5249.0,Ecuador,ECU,ECU,20201227
0.420446,0.004986,9837.0,Egypt,EGY,EGY,20201227
0.583862,0.009949,2468.0,El Salvador,SLV,SLV,20201227
0.584042,0.025596,378.0,Ethiopia,ETH,ETH,20201227
0.54467,0.010463,2284.0,Finland,FIN,FIN,20201227
0.415102,0.003336,21851.0,France,FRA,FRA,20201227
0.395943,0.002971,27119.0,Germany,DEU,DEU,20201227
0.436258,0.016742,890.0,Ghana,GHA,GHA,20201227
0.490486,0.008005,3926.0,Greece,GRC,GRC,20201227
0.572412,0.010418,2265.0,Guatemala,GTM,GTM,20201227
0.465616,0.048845,115.0,Guinea,GIN,GIN,20201227
0.361906,0.041427,139.0,Haiti,HTI,HTI,20201227
0.53602,0.012412,1612.0,Honduras,HND,HND,20201227
0.476538,0.012062,1727.0,Hong Kong,HKG,HKG,20201227
0.352138,0.005181,8502.0,Hungary,HUN,HUN,20201227
0.551143,0.003303,22709.0,India,IND,IND,20201227
0.374325,0.004347,12418.0,Indonesia,IDN,IDN,20201227
0.436148,0.009222,2936.0,Iraq,IRQ,IRQ,20201227
0.540458,0.008546,3410.0,Ireland,IRL,IRL,20201227
0.48547,0.007149,5006.0,Israel,ISR,ISR,20201227
0.606295,0.003023,26240.0,Italy,ITA,ITA,20201227
0.577103,0.002247,48374.0,Japan,JPN,JPN,20201227
0.34028,0.010273,2139.0,Jordan,JOR,JOR,20201227
0.187735,0.014084,777.0,Kazakhstan,KAZ,KAZ,20201227
0.593311,0.010225,2315.0,Kenya,KEN,KEN,20201227
0.510233,0.022062,529.0,Kuwait,KWT,KWT,20201227
0.356759,0.02829,304.0,Kyrgyzstan,KGZ,KGZ,20201227
0.451685,0.035216,203.0,Laos,LAO,LAO,20201227
0.379233,0.015802,937.0,Lebanon,LBN,LBN,20201227
0.520855,0.014272,1239.0,Libya,LBY,LBY,20201227
0.513148,0.00749,4463.0,Malaysia,MYS,MYS,20201227
0.472507,0.033258,233.0,Mali,MLI,MLI,20201227
0.658715,0.002042,53872.0,Mexico,MEX,MEX,20201227
0.315251,0.017686,690.0,Moldova,MDA,MDA,20201227
0.45345,0.013187,1436.0,Morocco,MAR,MAR,20201227
0.625835,0.031087,244.0,Mozambique,MOZ,MOZ,20201227
0.671159,0.011154,1774.0,Myanmar,MMR,MMR,20201227
0.586301,0.012401,1591.0,Nepal,NPL,NPL,20201227
0.302123,0.004585,10162.0,Netherlands,NLD,NLD,20201227
0.520326,0.009107,3016.0,New Zealand,NZL,NZL,20201227
0.511833,0.014256,1233.0,Nicaragua,NIC,NIC,20201227
0.46998,0.008975,3090.0,Nigeria,NGA,NGA,20201227
0.449871,0.006296,6249.0,Norway,NOR,NOR,20201227
0.511887,0.031643,253.0,Oman,OMN,OMN,20201227
0.46289,0.007655,4243.0,Pakistan,PAK,PAK,20201227
0.413508,0.016404,930.0,Palestine,PSE,PSE,20201227
0.596716,0.011959,1687.0,Panama,PAN,PAN,20201227
0.543219,0.013722,1348.0,Paraguay,PRY,PRY,20201227
0.528455,0.007003,5102.0,Peru,PER,PER,20201227
0.468124,0.005488,8278.0,Philippines,PHL,PHL,20201227
0.373187,0.00557,7542.0,Poland,POL,POL,20201227
0.610659,0.005736,7300.0,Portugal,PRT,PRT,20201227
0.682087,0.008129,3275.0,"Puerto Rico, U.S.",PRI,PRI,20201227
0.578738,0.023922,463.0,Qatar,QAT,QAT,20201227
0.427078,0.006189,6402.0,Romania,ROU,ROU,20201227
0.258163,0.005058,7503.0,Russia,RUS,RUS,20201227
0.500798,0.010414,2308.0,Saudi Arabia,SAU,SAU,20201227
0.318045,0.039328,133.0,Senegal,SEN,SEN,20201227
0.310199,0.009738,2283.0,Serbia,SRB,SRB,20201227
0.531235,0.014311,1224.0,Singapore,SGP,SGP,20201227
0.42957,0.008759,3203.0,Slovakia,SVK,SVK,20201227
0.383267,0.014523,1125.0,Slovenia,SVN,SVN,20201227
0.47066,0.006035,6876.0,South Africa,ZAF,ZAF,20201227
0.676601,0.00664,4959.0,South Korea,KOR,KOR,20201227
0.616433,0.003802,16369.0,Spain,ESP,ESP,20201227
0.506823,0.01715,845.0,Sri Lanka,LKA,LKA,20201227
0.446439,0.01402,1269.0,Sudan,SDN,SDN,20201227
0.528358,0.003789,17973.0,Sweden,SWE,SWE,20201227
0.378474,0.007456,4255.0,Switzerland,CHE,CHE,20201227
0.553769,0.004661,11387.0,Taiwan,TWN,TWN,20201227
0.474776,0.032716,236.0,Tanzania,TZA,TZA,20201227
0.537216,0.003523,20053.0,Thailand,THA,THA,20201227
0.426505,0.011835,1742.0,Tunisia,TUN,TUN,20201227
0.364403,0.004305,12504.0,Turkey,TUR,TUR,20201227
0.30364,0.004842,9092.0,Ukraine,UKR,UKR,20201227
0.499693,0.011981,1771.0,United Arab Emirates,ARE,ARE,20201227
0.495334,0.003928,16210.0,United Kingdom,GBR,GBR,20201227
0.55048,0.007976,4224.0,Uruguay,URY,URY,20201227
0.267345,0.020645,465.0,Uzbekistan,UZB,UZB,20201227
0.529643,0.007793,4139.0,Venezuela,VEN,VEN,20201227
0.516625,0.005449,8439.0,Vietnam,VNM,VNM,20201227
0.281452,0.019329,542.0,Yemen,YEM,YEM,20201227
0.513533,0.019386,659.0,Afghanistan,AFG,AFG,20201228
0.437524,0.023474,464.0,Albania,ALB,ALB,20201228
0.377543,0.010212,2255.0,Algeria,DZA,DZA,20201228
0.575921,0.027874,320.0,Angola,AGO,AGO,20201228
0.573321,0.003923,15986.0,Argentina,ARG,ARG,20201228
0.314309,0.029604,248.0,Armenia,ARM,ARM,20201228
0.522704,0.00486,10753.0,Australia,AUS,AUS,20201228
0.362179,0.006992,4775.0,Austria,AUT,AUT,20201228
0.218202,0.016591,631.0,Azerbaijan,AZE,AZE,20201228
0.575865,0.008879,3134.0,Bangladesh,BGD,BGD,20201228
0.244565,0.01073,1627.0,Belarus,BLR,BLR,20201228
0.402583,0.006892,5099.0,Belgium,BEL,BEL,20201228
0.492421,0.048559,116.0,Benin,BEN,BEN,20201228
0.555954,0.007902,3958.0,Bolivia,BOL,BOL,20201228
0.352331,0.017243,787.0,Bosnia and Herzegovina,BIH,BIH,20201228
0.685203,0.00162,82219.0,Brazil,BRA,BRA,20201228
0.371024,0.009546,2572.0,Bulgaria,BGR,BGR,20201228
0.388364,0.033042,224.0,Burkina Faso,BFA,BFA,20201228
0.420261,0.026598,340.0,Cambodia,KHM,KHM,20201228
0.332061,0.027955,286.0,Cameroon,CMR,CMR,20201228
0.518778,0.003782,17519.0,Canada,CAN,CAN,20201228
0.603431,0.005343,8387.0,Chile,CHL,CHL,20201228
0.599269,0.003787,16767.0,Colombia,COL,COL,20201228
0.696946,0.007698,3568.0,Costa Rica,CRI,CRI,20201228
0.387602,0.023869,423.0,C̫te d'Ivoire,CIV,CIV,20201228
0.326079,0.009125,2652.0,Croatia,HRV,HRV,20201228
0.384705,0.006499,5603.0,Czech Republic,CZE,CZE,20201228
0.302207,0.033717,161.0,Democratic Republic of the Congo,COD,COD,20201228
0.479694,0.005364,8979.0,Denmark,DNK,DNK,20201228
0.448076,0.010358,2306.0,Dominican Republic,DOM,DOM,20201228
0.515969,0.006547,5835.0,Ecuador,ECU,ECU,20201228
0.42313,0.004728,10978.0,Egypt,EGY,EGY,20201228
0.58819,0.009445,2720.0,El Salvador,SLV,SLV,20201228
0.563592,0.023639,444.0,Ethiopia,ETH,ETH,20201228
0.543276,0.009616,2700.0,Finland,FIN,FIN,20201228
0.414573,0.003087,25467.0,France,FRA,FRA,20201228
0.394156,0.002758,31415.0,Germany,DEU,DEU,20201228
0.444995,0.015877,990.0,Ghana,GHA,GHA,20201228
0.498969,0.007463,4513.0,Greece,GRC,GRC,20201228
0.585847,0.009952,2451.0,Guatemala,GTM,GTM,20201228
0.445101,0.045231,127.0,Guinea,GIN,GIN,20201228
0.371427,0.038234,167.0,Haiti,HTI,HTI,20201228
0.55142,0.011676,1811.0,Honduras,HND,HND,20201228
0.476176,0.011404,1929.0,Hong Kong,HKG,HKG,20201228
0.352661,0.004766,10057.0,Hungary,HUN,HUN,20201228
0.55018,0.003152,24939.0,India,IND,IND,20201228
0.36631,0.004106,13773.0,Indonesia,IDN,IDN,20201228
0.436133,0.008705,3291.0,Iraq,IRQ,IRQ,20201228
0.542771,0.007824,4059.0,Ireland,IRL,IRL,20201228
0.487268,0.006626,5728.0,Israel,ISR,ISR,20201228
0.613352,0.002783,30709.0,Italy,ITA,ITA,20201228
0.579544,0.002147,52924.0,Japan,JPN,JPN,20201228
0.333108,0.009713,2375.0,Jordan,JOR,JOR,20201228
0.198697,0.01373,857.0,Kazakhstan,KAZ,KAZ,20201228
0.588136,0.009591,2640.0,Kenya,KEN,KEN,20201228
0.511168,0.020939,585.0,Kuwait,KWT,KWT,20201228
0.35717,0.026707,337.0,Kyrgyzstan,KGZ,KGZ,20201228
0.444776,0.034347,215.0,Laos,LAO,LAO,20201228
0.370961,0.014525,1103.0,Lebanon,LBN,LBN,20201228
0.505624,0.013598,1364.0,Libya,LBY,LBY,20201228
0.517503,0.007058,5017.0,Malaysia,MYS,MYS,20201228
0.464546,0.032233,249.0,Mali,MLI,MLI,20201228
0.66004,0.00193,60210.0,Mexico,MEX,MEX,20201228
0.322069,0.016718,786.0,Moldova,MDA,MDA,20201228
0.464143,0.012434,1619.0,Morocco,MAR,MAR,20201228
0.626047,0.028509,290.0,Mozambique,MOZ,MOZ,20201228
0.674905,0.010663,1929.0,Myanmar,MMR,MMR,20201228
0.591092,0.011748,1773.0,Nepal,NPL,NPL,20201228
0.300454,0.004227,11902.0,Netherlands,NLD,NLD,20201228
0.525309,0.008671,3323.0,New Zealand,NZL,NZL,20201228
0.503198,0.013353,1404.0,Nicaragua,NIC,NIC,20201228
0.455531,0.008457,3471.0,Nigeria,NGA,NGA,20201228
0.445903,0.005793,7368.0,Norway,NOR,NOR,20201228
0.522311,0.029883,282.0,Oman,OMN,OMN,20201228
0.466669,0.007271,4715.0,Pakistan,PAK,PAK,20201228
0.409783,0.015596,1015.0,Palestine,PSE,PSE,20201228
0.601389,0.011306,1882.0,Panama,PAN,PAN,20201228
0.536671,0.012719,1563.0,Paraguay,PRY,PRY,20201228
0.53076,0.006634,5679.0,Peru,PER,PER,20201228
0.465315,0.005129,9464.0,Philippines,PHL,PHL,20201228
0.377477,0.005127,8941.0,Poland,POL,POL,20201228
0.61733,0.005212,8719.0,Portugal,PRT,PRT,20201228
0.67964,0.007666,3687.0,"Puerto Rico, U.S.",PRI,PRI,20201228
0.583366,0.022486,514.0,Qatar,QAT,QAT,20201228
0.432934,0.00571,7539.0,Romania,ROU,ROU,20201228
0.26032,0.004827,8281.0,Russia,RUS,RUS,20201228
0.509175,0.009867,2567.0,Saudi Arabia,SAU,SAU,20201228
0.324852,0.035905,166.0,Senegal,SEN,SEN,20201228
0.303549,0.009157,2548.0,Serbia,SRB,SRB,20201228
0.543423,0.013669,1334.0,Singapore,SGP,SGP,20201228
0.434325,0.008131,3725.0,Slovakia,SVK,SVK,20201228
0.387789,0.013444,1318.0,Slovenia,SVN,SVN,20201228
0.466034,0.005543,8141.0,South Africa,ZAF,ZAF,20201228
0.681197,0.006367,5368.0,South Korea,KOR,KOR,20201228
0.618627,0.003543,18817.0,Spain,ESP,ESP,20201228
0.504363,0.016316,948.0,Sri Lanka,LKA,LKA,20201228
0.452988,0.013351,1403.0,Sudan,SDN,SDN,20201228
0.532013,0.003503,20925.0,Sweden,SWE,SWE,20201228
0.38155,0.00693,4935.0,Switzerland,CHE,CHE,20201228
0.548567,0.004394,12833.0,Taiwan,TWN,TWN,20201228
0.500423,0.03018,273.0,Tanzania,TZA,TZA,20201228
0.533594,0.003379,21825.0,Thailand,THA,THA,20201228
0.427934,0.011149,1969.0,Tunisia,TUN,TUN,20201228
0.369525,0.004091,13912.0,Turkey,TUR,TUR,20201228
0.304389,0.004586,10143.0,Ukraine,UKR,UKR,20201228
0.500968,0.011405,1972.0,United Arab Emirates,ARE,ARE,20201228
0.49564,0.003592,19382.0,United Kingdom,GBR,GBR,20201228
0.560672,0.007414,4810.0,Uruguay,URY,URY,20201228
0.279839,0.02015,503.0,Uzbekistan,UZB,UZB,20201228
0.53982,0.007318,4681.0,Venezuela,VEN,VEN,20201228
0.527876,0.005066,9727.0,Vietnam,VNM,VNM,20201228
0.28617,0.018676,588.0,Yemen,YEM,YEM,20201228
0.50426,0.019772,635.0,Afghanistan,AFG,AFG,20201229
0.446763,0.023459,469.0,Albania,ALB,ALB,20201229
0.374025,0.010169,2265.0,Algeria,DZA,DZA,20201229
0.572328,0.027758,324.0,Angola,AGO,AGO,20201229
0.577677,0.003838,16643.0,Argentina,ARG,ARG,20201229
0.326678,0.030409,242.0,Armenia,ARM,ARM,20201229
0.523609,0.00481,10973.0,Australia,AUS,AUS,20201229
0.368511,0.006979,4832.0,Austria,AUT,AUT,20201229
0.223457,0.017165,611.0,Azerbaijan,AZE,AZE,20201229
0.583614,0.008931,3077.0,Bangladesh,BGD,BGD,20201229
0.266694,0.011091,1622.0,Belarus,BLR,BLR,20201229
0.396046,0.0068,5215.0,Belgium,BEL,BEL,20201229
0.446755,0.049322,110.0,Benin,BEN,BEN,20201229
0.553574,0.007785,4092.0,Bolivia,BOL,BOL,20201229
0.353735,0.016839,802.0,Bosnia and Herzegovina,BIH,BIH,20201229
0.685228,0.001601,84185.0,Brazil,BRA,BRA,20201229
0.382509,0.009562,2599.0,Bulgaria,BGR,BGR,20201229
0.425824,0.032805,227.0,Burkina Faso,BFA,BFA,20201229
0.443172,0.026736,335.0,Cambodia,KHM,KHM,20201229
0.345883,0.028133,288.0,Cameroon,CMR,CMR,20201229
0.515471,0.003751,17855.0,Canada,CAN,CAN,20201229
0.60904,0.005255,8630.0,Chile,CHL,CHL,20201229
0.592492,0.003767,17033.0,Colombia,COL,COL,20201229
0.702057,0.007583,3643.0,Costa Rica,CRI,CRI,20201229
0.368045,0.023296,437.0,C̫te d'Ivoire,CIV,CIV,20201229
0.326464,0.009229,2595.0,Croatia,HRV,HRV,20201229
0.388566,0.006362,5871.0,Czech Republic,CZE,CZE,20201229
0.311175,0.033809,168.0,Democratic Republic of the Congo,COD,COD,20201229
0.479768,0.005331,9071.0,Denmark,DNK,DNK,20201229
0.448942,0.010279,2345.0,Dominican Republic,DOM,DOM,20201229
0.518032,0.006559,5810.0,Ecuador,ECU,ECU,20201229
0.415022,0.004715,11004.0,Egypt,EGY,EGY,20201229
0.597382,0.009431,2709.0,El Salvador,SLV,SLV,20201229
0.565397,0.024066,428.0,Ethiopia,ETH,ETH,20201229
0.543623,0.009494,2783.0,Finland,FIN,FIN,20201229
0.412168,0.003049,26107.0,France,FRA,FRA,20201229
0.393865,0.00273,32043.0,Germany,DEU,DEU,20201229
0.455453,0.01568,1015.0,Ghana,GHA,GHA,20201229
0.508703,0.007401,4584.0,Greece,GRC,GRC,20201229
0.586819,0.009951,2452.0,Guatemala,GTM,GTM,20201229
0.46154,0.044301,130.0,Guinea,GIN,GIN,20201229
0.360566,0.036615,178.0,Haiti,HTI,HTI,20201229
0.547523,0.011515,1865.0,Honduras,HND,HND,20201229
0.475432,0.011457,1909.0,Hong Kong,HKG,HKG,20201229
0.353788,0.004713,10294.0,Hungary,HUN,HUN,20201229
0.549553,0.003173,24616.0,India,IND,IND,20201229
0.361923,0.004048,14099.0,Indonesia,IDN,IDN,20201229
0.441399,0.008817,3206.0,Iraq,IRQ,IRQ,20201229
0.549137,0.007623,4271.0,Ireland,IRL,IRL,20201229
0.497954,0.006574,5815.0,Israel,ISR,ISR,20201229
0.617869,0.002731,31729.0,Italy,ITA,ITA,20201229
0.582071,0.00212,54224.0,Japan,JPN,JPN,20201229
0.341503,0.009817,2345.0,Jordan,JOR,JOR,20201229
0.204441,0.013888,856.0,Kazakhstan,KAZ,KAZ,20201229
0.590516,0.009503,2683.0,Kenya,KEN,KEN,20201229
0.514324,0.021193,564.0,Kuwait,KWT,KWT,20201229
0.384325,0.027234,335.0,Kyrgyzstan,KGZ,KGZ,20201229
