percent_mc,mc_se,percent_mc_unw,mc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.871336,0.015285,0.899485,0.01702,388.0,El Salvador,SLV,SLV,20200917
0.184865,0.01523,0.180251,0.015381,638.0,Finland,FIN,FIN,20200917
0.909185,0.004993,0.917768,0.005223,3028.0,France,FRA,FRA,20200917
0.835432,0.007364,0.823749,0.007166,2678.0,Germany,DEU,DEU,20200917
0.723664,0.041858,0.76699,0.044278,103.0,Ghana,GHA,GHA,20200917
0.805589,0.012616,0.831818,0.013348,880.0,Greece,GRC,GRC,20200917
0.858872,0.012261,0.915058,0.015312,518.0,Guatemala,GTM,GTM,20200917
0.786074,0.028126,0.79902,0.028782,204.0,Honduras,HND,HND,20200917
0.968477,0.012598,0.961538,0.011447,234.0,Hong Kong,HKG,HKG,20200917
0.874615,0.008638,0.878852,0.008766,1428.0,Hungary,HUN,HUN,20200917
0.828989,0.005745,0.844205,0.005964,3986.0,India,IND,IND,20200917
0.846603,0.007186,0.864377,0.007564,2271.0,Indonesia,IDN,IDN,20200917
0.649282,0.024211,0.585542,0.023453,415.0,Iraq,IRQ,IRQ,20200917
0.876905,0.012889,0.888147,0.013435,599.0,Ireland,IRL,IRL,20200917
0.903643,0.009849,0.927746,0.011225,692.0,Israel,ISR,ISR,20200917
0.922852,0.003985,0.933113,0.004256,3932.0,Italy,ITA,ITA,20200917
0.95624,0.002772,0.956643,0.002785,5397.0,Japan,JPN,JPN,20200917
0.631356,0.022321,0.689095,0.023265,431.0,Jordan,JOR,JOR,20200917
0.81446,0.029874,0.803371,0.029219,178.0,Kazakhstan,KAZ,KAZ,20200917
0.744241,0.024075,0.774834,0.025147,302.0,Kenya,KEN,KEN,20200917
0.423771,0.049486,0.485437,0.048929,103.0,Kyrgyzstan,KGZ,KGZ,20200917
0.715223,0.041236,0.776699,0.044686,103.0,Lebanon,LBN,LBN,20200917
0.431557,0.03587,0.445596,0.035745,193.0,Libya,LBY,LBY,20200917
0.886406,0.011918,0.897081,0.012446,651.0,Malaysia,MYS,MYS,20200917
0.862126,0.003654,0.896756,0.00414,6935.0,Mexico,MEX,MEX,20200917
0.67339,0.042777,0.720721,0.044715,111.0,Moldova,MDA,MDA,20200917
0.832491,0.023365,0.850427,0.024464,234.0,Morocco,MAR,MAR,20200917
0.782355,0.019132,0.815534,0.020354,412.0,Myanmar,MMR,MMR,20200917
0.814965,0.021793,0.813084,0.021708,321.0,Nepal,NPL,NPL,20200917
0.128807,0.008423,0.118644,0.008725,1475.0,Netherlands,NLD,NLD,20200917
0.264099,0.018478,0.280405,0.018134,592.0,New Zealand,NZL,NZL,20200917
0.793686,0.030802,0.789773,0.030589,176.0,Nicaragua,NIC,NIC,20200917
0.580568,0.026522,0.604106,0.026762,341.0,Nigeria,NGA,NGA,20200917
0.05893,0.007073,0.046927,0.007876,895.0,Norway,NOR,NOR,20200917
0.521483,0.018772,0.557775,0.018881,701.0,Pakistan,PAK,PAK,20200917
0.505578,0.044232,0.559055,0.044541,127.0,Palestine,PSE,PSE,20200917
0.900678,0.024768,0.888889,0.023572,162.0,Panama,PAN,PAN,20200917
0.847536,0.021011,0.881857,0.0234,237.0,Paraguay,PRY,PRY,20200917
0.879101,0.009258,0.903638,0.010228,1017.0,Peru,PER,PER,20200917
0.869853,0.008695,0.893566,0.009486,1259.0,Philippines,PHL,PHL,20200917
0.681814,0.015141,0.687633,0.015216,938.0,Poland,POL,POL,20200917
0.8584,0.007295,0.913688,0.009056,1483.0,Portugal,PRT,PRT,20200917
0.951655,0.009251,0.956701,0.00975,485.0,"Puerto Rico, U.S.",PRI,PRI,20200917
0.843453,0.011048,0.851495,0.011289,1037.0,Romania,ROU,ROU,20200917
0.552437,0.016138,0.603261,0.016403,920.0,Russia,RUS,RUS,20200917
0.805504,0.025806,0.822727,0.026747,220.0,Saudi Arabia,SAU,SAU,20200917
0.728534,0.027943,0.709434,0.02737,265.0,Serbia,SRB,SRB,20200917
0.980113,0.010125,0.979592,0.009998,196.0,Singapore,SGP,SGP,20200917
0.770679,0.026223,0.750916,0.02549,273.0,Slovakia,SVK,SVK,20200917
0.840921,0.027227,0.843575,0.027414,179.0,Slovenia,SVN,SVN,20200917
0.933621,0.009683,0.9376,0.009966,625.0,South Africa,ZAF,ZAF,20200917
0.958896,0.008419,0.957895,0.008323,570.0,South Korea,KOR,KOR,20200917
0.968861,0.002657,0.977037,0.003081,3179.0,Spain,ESP,ESP,20200917
0.888722,0.034423,0.831933,0.02895,119.0,Sri Lanka,LKA,LKA,20200917
0.315751,0.036221,0.23741,0.039568,139.0,Sudan,SDN,SDN,20200917
0.018611,0.003026,0.01726,0.00314,1854.0,Sweden,SWE,SWE,20200917
0.518526,0.021332,0.532847,0.021364,548.0,Switzerland,CHE,CHE,20200917
0.799962,0.012688,0.793713,0.012544,1018.0,Taiwan,TWN,TWN,20200917
0.854765,0.009992,0.863176,0.010244,1184.0,Thailand,THA,THA,20200917
0.6188,0.027717,0.62215,0.027765,307.0,Tunisia,TUN,TUN,20200917
0.885961,0.006645,0.90129,0.007081,2016.0,Turkey,TUR,TUR,20200917
0.742089,0.010998,0.726719,0.010796,1643.0,Ukraine,UKR,UKR,20200917
0.867439,0.020099,0.900901,0.02281,222.0,United Arab Emirates,ARE,ARE,20200917
0.709987,0.009491,0.730014,0.009701,2189.0,United Kingdom,GBR,GBR,20200917
0.8659,0.016418,0.873479,0.016829,411.0,Uruguay,URY,URY,20200917
0.846993,0.035224,0.827586,0.03357,116.0,Uzbekistan,UZB,UZB,20200917
0.878103,0.014227,0.881783,0.014417,516.0,Venezuela,VEN,VEN,20200917
0.758101,0.009629,0.797135,0.010254,1745.0,Vietnam,VNM,VNM,20200917
0.553808,0.048094,0.513761,0.047833,109.0,Algeria,DZA,DZA,20200918
0.867185,0.006514,0.874662,0.006676,2585.0,Argentina,ARG,ARG,20200918
0.38199,0.014105,0.384034,0.014091,1190.0,Australia,AUS,AUS,20200918
0.755551,0.016829,0.773829,0.017287,619.0,Austria,AUT,AUT,20200918
0.724974,0.023992,0.736686,0.024324,338.0,Bangladesh,BGD,BGD,20200918
0.25723,0.03268,0.259669,0.03258,181.0,Belarus,BLR,BLR,20200918
0.865948,0.013525,0.883186,0.014346,565.0,Belgium,BEL,BEL,20200918
0.893739,0.01418,0.905882,0.014966,425.0,Bolivia,BOL,BOL,20200918
0.858838,0.003982,0.876058,0.004207,6850.0,Brazil,BRA,BRA,20200918
0.549307,0.03029,0.570896,0.03045,268.0,Bulgaria,BGR,BGR,20200918
0.845203,0.00909,0.827546,0.008704,1728.0,Canada,CAN,CAN,20200918
0.905785,0.009328,0.912148,0.009626,922.0,Chile,CHL,CHL,20200918
0.85784,0.008009,0.877308,0.008525,1679.0,Colombia,COL,COL,20200918
0.894884,0.012793,0.909091,0.013648,506.0,Costa Rica,CRI,CRI,20200918
0.498378,0.03322,0.524229,0.033259,227.0,Croatia,HRV,HRV,20200918
0.639756,0.014068,0.674167,0.014409,1111.0,Czech Republic,CZE,CZE,20200918
0.10212,0.00582,0.061844,0.007316,1714.0,Denmark,DNK,DNK,20200918
0.897099,0.017307,0.90942,0.018322,276.0,Dominican Republic,DOM,DOM,20200918
0.845632,0.011951,0.891176,0.013865,680.0,Ecuador,ECU,ECU,20200918
0.392482,0.016662,0.424518,0.016461,881.0,Egypt,EGY,EGY,20200918
0.887013,0.016638,0.881266,0.016283,379.0,El Salvador,SLV,SLV,20200918
0.129686,0.014874,0.156928,0.013738,599.0,Finland,FIN,FIN,20200918
0.911966,0.005227,0.917056,0.00537,2785.0,France,FRA,FRA,20200918
0.82407,0.007428,0.829754,0.007525,2561.0,Germany,DEU,DEU,20200918
0.79934,0.012342,0.836485,0.013365,899.0,Greece,GRC,GRC,20200918
0.873324,0.013822,0.894737,0.01498,494.0,Guatemala,GTM,GTM,20200918
0.892462,0.021724,0.884793,0.021079,217.0,Honduras,HND,HND,20200918
0.951576,0.013418,0.954545,0.013827,242.0,Hong Kong,HKG,HKG,20200918
0.8617,0.008711,0.873626,0.00905,1456.0,Hungary,HUN,HUN,20200918
0.815919,0.005645,0.838429,0.005944,4252.0,India,IND,IND,20200918
0.86205,0.007468,0.859852,0.007418,2162.0,Indonesia,IDN,IDN,20200918
0.607119,0.022408,0.611814,0.022456,474.0,Iraq,IRQ,IRQ,20200918
0.843606,0.014787,0.854386,0.015227,570.0,Ireland,IRL,IRL,20200918
0.906816,0.01024,0.917241,0.010803,725.0,Israel,ISR,ISR,20200918
0.931272,0.003867,0.937357,0.004038,3927.0,Italy,ITA,ITA,20200918
0.958691,0.00268,0.956862,0.002625,5749.0,Japan,JPN,JPN,20200918
0.711131,0.021621,0.68319,0.021064,464.0,Jordan,JOR,JOR,20200918
0.860853,0.02968,0.857143,0.029356,140.0,Kazakhstan,KAZ,KAZ,20200918
0.801819,0.025538,0.782443,0.024675,262.0,Kenya,KEN,KEN,20200918
0.800349,0.040926,0.784314,0.039775,102.0,Lebanon,LBN,LBN,20200918
0.461178,0.035169,0.512315,0.035074,203.0,Libya,LBY,LBY,20200918
0.872749,0.012038,0.889543,0.012799,679.0,Malaysia,MYS,MYS,20200918
0.869242,0.003787,0.892271,0.004118,6702.0,Mexico,MEX,MEX,20200918
0.852334,0.023421,0.840816,0.022712,245.0,Morocco,MAR,MAR,20200918
0.788726,0.019479,0.795349,0.019709,430.0,Myanmar,MMR,MMR,20200918
0.807344,0.020278,0.827586,0.021172,348.0,Nepal,NPL,NPL,20200918
0.113116,0.007705,0.104563,0.007976,1578.0,Netherlands,NLD,NLD,20200918
0.328578,0.021178,0.3125,0.021461,480.0,New Zealand,NZL,NZL,20200918
0.858965,0.025666,0.850515,0.025054,194.0,Nicaragua,NIC,NIC,20200918
0.610238,0.028016,0.613861,0.028064,303.0,Nigeria,NGA,NGA,20200918
0.046722,0.006296,0.03683,0.007054,896.0,Norway,NOR,NOR,20200918
0.540226,0.021741,0.537002,0.02173,527.0,Pakistan,PAK,PAK,20200918
0.645076,0.036915,0.689873,0.038188,158.0,Palestine,PSE,PSE,20200918
0.900164,0.024913,0.888199,0.0237,161.0,Panama,PAN,PAN,20200918
0.816248,0.021358,0.882096,0.025648,229.0,Paraguay,PRY,PRY,20200918
0.890858,0.010083,0.889463,0.010027,968.0,Peru,PER,PER,20200918
0.889057,0.009359,0.882601,0.009131,1184.0,Philippines,PHL,PHL,20200918
0.700663,0.014588,0.717733,0.014843,953.0,Poland,POL,POL,20200918
0.906896,0.007012,0.912562,0.007213,1624.0,Portugal,PRT,PRT,20200918
0.951381,0.009918,0.950207,0.009806,482.0,"Puerto Rico, U.S.",PRI,PRI,20200918
0.84785,0.010725,0.846767,0.010694,1129.0,Romania,ROU,ROU,20200918
0.599005,0.016768,0.61639,0.0169,842.0,Russia,RUS,RUS,20200918
0.904129,0.016877,0.906355,0.017055,299.0,Saudi Arabia,SAU,SAU,20200918
0.682834,0.026902,0.683333,0.026913,300.0,Serbia,SRB,SRB,20200918
0.963374,0.016029,0.95082,0.013924,183.0,Singapore,SGP,SGP,20200918
0.697959,0.02376,0.739766,0.024864,342.0,Slovakia,SVK,SVK,20200918
0.830924,0.032303,0.810811,0.030915,148.0,Slovenia,SVN,SVN,20200918
0.938643,0.010822,0.935798,0.010596,514.0,South Africa,ZAF,ZAF,20200918
0.966547,0.007508,0.968577,0.007738,541.0,South Korea,KOR,KOR,20200918
0.9712,0.002707,0.976603,0.002995,3120.0,Spain,ESP,ESP,20200918
0.192947,0.036449,0.208,0.035437,125.0,Sudan,SDN,SDN,20200918
0.020369,0.003077,0.01728,0.003336,1794.0,Sweden,SWE,SWE,20200918
0.543992,0.02116,0.553345,0.021199,553.0,Switzerland,CHE,CHE,20200918
0.812685,0.011953,0.812559,0.01195,1067.0,Taiwan,TWN,TWN,20200918
0.843839,0.010392,0.855769,0.010737,1144.0,Thailand,THA,THA,20200918
0.606967,0.025474,0.630556,0.025778,360.0,Tunisia,TUN,TUN,20200918
0.876925,0.006825,0.892892,0.007251,2054.0,Turkey,TUR,TUR,20200918
0.73659,0.011407,0.736595,0.011407,1492.0,Ukraine,UKR,UKR,20200918
0.93838,0.013717,0.947368,0.014772,266.0,United Arab Emirates,ARE,ARE,20200918
0.713511,0.009088,0.736596,0.009329,2350.0,United Kingdom,GBR,GBR,20200918
0.835022,0.016157,0.886305,0.018892,387.0,Uruguay,URY,URY,20200918
0.866547,0.033149,0.862385,0.032723,109.0,Uzbekistan,UZB,UZB,20200918
0.870408,0.014509,0.874046,0.014686,524.0,Venezuela,VEN,VEN,20200918
0.75803,0.010732,0.796731,0.011422,1407.0,Vietnam,VNM,VNM,20200918
0.509979,0.045927,0.586207,0.046616,116.0,Algeria,DZA,DZA,20200919
0.87161,0.006546,0.873354,0.006585,2582.0,Argentina,ARG,ARG,20200919
0.376248,0.014142,0.426471,0.013853,1224.0,Australia,AUS,AUS,20200919
0.769899,0.016738,0.791525,0.017343,590.0,Austria,AUT,AUT,20200919
0.765621,0.023334,0.77918,0.02383,317.0,Bangladesh,BGD,BGD,20200919
0.365083,0.038233,0.337662,0.038923,154.0,Belarus,BLR,BLR,20200919
0.881988,0.012606,0.896082,0.013327,587.0,Belgium,BEL,BEL,20200919
0.88109,0.01536,0.889688,0.01587,417.0,Bolivia,BOL,BOL,20200919
0.861642,0.003976,0.879493,0.004217,6705.0,Brazil,BRA,BRA,20200919
0.607933,0.027709,0.612903,0.027773,310.0,Bulgaria,BGR,BGR,20200919
0.86074,0.008947,0.835369,0.008353,1719.0,Canada,CAN,CAN,20200919
0.906227,0.009591,0.90326,0.009458,951.0,Chile,CHL,CHL,20200919
0.831471,0.008823,0.863068,0.009608,1519.0,Colombia,COL,COL,20200919
0.87763,0.013342,0.896552,0.014357,522.0,Costa Rica,CRI,CRI,20200919
0.586223,0.032022,0.528689,0.031594,244.0,Croatia,HRV,HRV,20200919
0.644636,0.014973,0.684647,0.015423,964.0,Czech Republic,CZE,CZE,20200919
0.137459,0.006442,0.071025,0.008635,1591.0,Denmark,DNK,DNK,20200919
0.867831,0.020414,0.876923,0.021044,260.0,Dominican Republic,DOM,DOM,20200919
0.848505,0.012329,0.890796,0.014172,641.0,Ecuador,ECU,ECU,20200919
0.423019,0.016839,0.435484,0.016778,868.0,Egypt,EGY,EGY,20200919
0.877414,0.015604,0.898667,0.016958,375.0,El Salvador,SLV,SLV,20200919
0.162867,0.017068,0.198905,0.015788,548.0,Finland,FIN,FIN,20200919
0.920239,0.004982,0.924946,0.005123,2798.0,France,FRA,FRA,20200919
0.835414,0.007323,0.8195,0.007061,2759.0,Germany,DEU,DEU,20200919
0.711936,0.045895,0.669811,0.044195,106.0,Ghana,GHA,GHA,20200919
0.830015,0.012391,0.822479,0.01218,952.0,Greece,GRC,GRC,20200919
0.870773,0.013793,0.888676,0.01471,521.0,Guatemala,GTM,GTM,20200919
0.763898,0.026137,0.8125,0.028439,224.0,Honduras,HND,HND,20200919
0.915544,0.016883,0.930131,0.018416,229.0,Hong Kong,HKG,HKG,20200919
0.873168,0.008777,0.883808,0.009115,1334.0,Hungary,HUN,HUN,20200919
0.803196,0.005905,0.828789,0.006232,4071.0,India,IND,IND,20200919
0.858865,0.007532,0.865272,0.00768,2056.0,Indonesia,IDN,IDN,20200919
0.545239,0.022434,0.597077,0.022776,479.0,Iraq,IRQ,IRQ,20200919
0.812062,0.015539,0.840215,0.016568,557.0,Ireland,IRL,IRL,20200919
0.913494,0.008624,0.927858,0.00937,901.0,Israel,ISR,ISR,20200919
0.939756,0.003662,0.941912,0.003726,4080.0,Italy,ITA,ITA,20200919
0.948914,0.002647,0.954341,0.002792,6220.0,Japan,JPN,JPN,20200919
0.619311,0.021514,0.694989,0.022689,459.0,Jordan,JOR,JOR,20200919
0.849282,0.026818,0.846154,0.026593,182.0,Kazakhstan,KAZ,KAZ,20200919
0.740783,0.026359,0.742754,0.026425,276.0,Kenya,KEN,KEN,20200919
0.828683,0.03324,0.847458,0.034834,118.0,Lebanon,LBN,LBN,20200919
0.505679,0.036759,0.494624,0.036758,186.0,Libya,LBY,LBY,20200919
0.892755,0.011437,0.901471,0.011875,680.0,Malaysia,MYS,MYS,20200919
0.865182,0.003763,0.894508,0.004184,6664.0,Mexico,MEX,MEX,20200919
0.807035,0.03874,0.813725,0.039267,102.0,Moldova,MDA,MDA,20200919
0.837246,0.022153,0.858871,0.023488,248.0,Morocco,MAR,MAR,20200919
0.825422,0.018009,0.809224,0.017399,477.0,Myanmar,MMR,MMR,20200919
0.843067,0.019868,0.831461,0.019305,356.0,Nepal,NPL,NPL,20200919
0.111694,0.007649,0.095109,0.008213,1472.0,Netherlands,NLD,NLD,20200919
0.273514,0.02099,0.287554,0.020672,466.0,New Zealand,NZL,NZL,20200919
0.802557,0.029256,0.811111,0.029753,180.0,Nicaragua,NIC,NIC,20200919
0.596866,0.025416,0.621918,0.025711,365.0,Nigeria,NGA,NGA,20200919
0.038429,0.006734,0.041237,0.00651,873.0,Norway,NOR,NOR,20200919
0.532423,0.023343,0.520697,0.023314,459.0,Pakistan,PAK,PAK,20200919
0.604001,0.041101,0.642336,0.041937,137.0,Palestine,PSE,PSE,20200919
0.828762,0.030254,0.842466,0.031285,146.0,Panama,PAN,PAN,20200919
0.846934,0.023364,0.848101,0.023437,237.0,Paraguay,PRY,PRY,20200919
0.87671,0.010448,0.884615,0.010752,936.0,Peru,PER,PER,20200919
0.887259,0.008945,0.889431,0.009022,1230.0,Philippines,PHL,PHL,20200919
0.681928,0.015241,0.676564,0.015174,943.0,Poland,POL,POL,20200919
0.893373,0.006701,0.917857,0.007532,1680.0,Portugal,PRT,PRT,20200919
0.952992,0.009712,0.949219,0.009363,512.0,"Puerto Rico, U.S.",PRI,PRI,20200919
0.866366,0.010324,0.872605,0.010536,1044.0,Romania,ROU,ROU,20200919
0.565432,0.015576,0.578529,0.015636,1006.0,Russia,RUS,RUS,20200919
0.825183,0.022075,0.84058,0.022903,276.0,Saudi Arabia,SAU,SAU,20200919
0.673744,0.02713,0.693103,0.027579,290.0,Serbia,SRB,SRB,20200919
0.94651,0.013157,0.964646,0.016031,198.0,Singapore,SGP,SGP,20200919
0.783335,0.022732,0.773529,0.022375,340.0,Slovakia,SVK,SVK,20200919
0.788369,0.033555,0.794521,0.033921,146.0,Slovenia,SVN,SVN,20200919
0.943138,0.010471,0.946237,0.010751,465.0,South Africa,ZAF,ZAF,20200919
0.962178,0.008356,0.963928,0.008548,499.0,South Korea,KOR,KOR,20200919
0.971501,0.002564,0.978315,0.002929,3228.0,Spain,ESP,ESP,20200919
0.812633,0.037752,0.798246,0.036707,114.0,Sri Lanka,LKA,LKA,20200919
0.28306,0.040599,0.241071,0.042758,112.0,Sudan,SDN,SDN,20200919
0.02425,0.003384,0.02022,0.003698,1731.0,Sweden,SWE,SWE,20200919
0.599864,0.021349,0.609943,0.021443,523.0,Switzerland,CHE,CHE,20200919
0.80439,0.012093,0.795863,0.011901,1112.0,Taiwan,TWN,TWN,20200919
0.848903,0.010709,0.849462,0.010726,1116.0,Thailand,THA,THA,20200919
0.669598,0.025195,0.661017,0.025035,354.0,Tunisia,TUN,TUN,20200919
0.872803,0.006914,0.891412,0.007404,2026.0,Turkey,TUR,TUR,20200919
0.718323,0.011329,0.735178,0.011549,1518.0,Ukraine,UKR,UKR,20200919
0.949915,0.010918,0.964912,0.012943,285.0,United Arab Emirates,ARE,ARE,20200919
0.72799,0.008849,0.74053,0.008983,2455.0,United Kingdom,GBR,GBR,20200919
0.886592,0.015464,0.888889,0.015603,414.0,Uruguay,URY,URY,20200919
0.780247,0.034331,0.801471,0.035638,136.0,Uzbekistan,UZB,UZB,20200919
0.837469,0.015453,0.845173,0.01576,549.0,Venezuela,VEN,VEN,20200919
0.786126,0.010951,0.80045,0.011235,1333.0,Vietnam,VNM,VNM,20200919
0.864485,0.006282,0.881465,0.006651,2649.0,Argentina,ARG,ARG,20200920
0.379371,0.01372,0.40094,0.013584,1277.0,Australia,AUS,AUS,20200920
0.755242,0.017225,0.762684,0.017408,611.0,Austria,AUT,AUT,20200920
0.780667,0.023918,0.772727,0.023617,308.0,Bangladesh,BGD,BGD,20200920
0.309072,0.034886,0.292398,0.035442,171.0,Belarus,BLR,BLR,20200920
0.883019,0.012263,0.90084,0.013187,595.0,Belgium,BEL,BEL,20200920
0.884935,0.012103,0.929047,0.015043,451.0,Bolivia,BOL,BOL,20200920
0.860034,0.00315,0.882997,0.003401,10410.0,Brazil,BRA,BRA,20200920
0.585944,0.028456,0.619863,0.028874,292.0,Bulgaria,BGR,BGR,20200920
0.854778,0.008458,0.840812,0.008145,1872.0,Canada,CAN,CAN,20200920
0.896091,0.008579,0.900164,0.008733,1222.0,Chile,CHL,CHL,20200920
0.816574,0.007515,0.878708,0.008909,1888.0,Colombia,COL,COL,20200920
0.873676,0.013752,0.898551,0.015132,483.0,Costa Rica,CRI,CRI,20200920
0.469864,0.032207,0.495868,0.032149,242.0,Croatia,HRV,HRV,20200920
0.620013,0.01463,0.653447,0.014923,1059.0,Czech Republic,CZE,CZE,20200920
0.075867,0.005662,0.062975,0.006171,1842.0,Denmark,DNK,DNK,20200920
0.860209,0.019434,0.881295,0.020835,278.0,Dominican Republic,DOM,DOM,20200920
0.932327,0.009654,0.927778,0.009368,720.0,Ecuador,ECU,ECU,20200920
0.416186,0.017218,0.444844,0.017079,834.0,Egypt,EGY,EGY,20200920
0.859576,0.014834,0.9,0.017179,410.0,El Salvador,SLV,SLV,20200920
0.132328,0.015075,0.163907,0.013799,604.0,Finland,FIN,FIN,20200920
0.912509,0.005056,0.914943,0.005121,3045.0,France,FRA,FRA,20200920
0.829575,0.006895,0.823472,0.006799,3059.0,Germany,DEU,DEU,20200920
0.816733,0.012588,0.815126,0.012546,952.0,Greece,GRC,GRC,20200920
0.838615,0.013899,0.885714,0.016071,525.0,Guatemala,GTM,GTM,20200920
0.861498,0.024224,0.865,0.024487,200.0,Honduras,HND,HND,20200920
0.94926,0.012341,0.956364,0.013258,275.0,Hong Kong,HKG,HKG,20200920
0.872376,0.008011,0.884833,0.008373,1589.0,Hungary,HUN,HUN,20200920
0.82047,0.005517,0.843232,0.005824,4344.0,India,IND,IND,20200920
0.859259,0.007014,0.87284,0.007322,2257.0,Indonesia,IDN,IDN,20200920
0.596254,0.023495,0.60739,0.023606,433.0,Iraq,IRQ,IRQ,20200920
0.832196,0.013943,0.85381,0.014748,643.0,Ireland,IRL,IRL,20200920
0.874279,0.008675,0.913958,0.010256,1046.0,Israel,ISR,ISR,20200920
0.935614,0.003653,0.939586,0.003764,4254.0,Italy,ITA,ITA,20200920
0.960789,0.002395,0.963318,0.002473,6161.0,Japan,JPN,JPN,20200920
0.64551,0.022894,0.692875,0.023741,407.0,Jordan,JOR,JOR,20200920
0.784639,0.030301,0.774869,0.029822,191.0,Kazakhstan,KAZ,KAZ,20200920
0.77401,0.024337,0.762215,0.023909,307.0,Kenya,KEN,KEN,20200920
0.760059,0.037832,0.75,0.037311,132.0,Lebanon,LBN,LBN,20200920
0.528294,0.035159,0.482759,0.035124,203.0,Libya,LBY,LBY,20200920
0.93108,0.009452,0.927249,0.009219,756.0,Malaysia,MYS,MYS,20200920
0.874695,0.003483,0.905709,0.003945,7042.0,Mexico,MEX,MEX,20200920
0.829446,0.025516,0.800813,0.024029,246.0,Morocco,MAR,MAR,20200920
0.7755,0.018059,0.814655,0.019391,464.0,Myanmar,MMR,MMR,20200920
0.817339,0.021156,0.826087,0.021566,322.0,Nepal,NPL,NPL,20200920
0.109337,0.00767,0.102367,0.007896,1563.0,Netherlands,NLD,NLD,20200920
0.281914,0.019941,0.2846,0.019884,513.0,New Zealand,NZL,NZL,20200920
0.837318,0.024636,0.854369,0.025777,206.0,Nicaragua,NIC,NIC,20200920
0.614316,0.027522,0.653333,0.02815,300.0,Nigeria,NGA,NGA,20200920
0.045658,0.006207,0.042533,0.006421,1058.0,Norway,NOR,NOR,20200920
0.522653,0.022772,0.507246,0.022751,483.0,Pakistan,PAK,PAK,20200920
0.613307,0.040935,0.624113,0.041158,141.0,Palestine,PSE,PSE,20200920
0.876292,0.021931,0.899471,0.024013,189.0,Panama,PAN,PAN,20200920
0.846626,0.01997,0.890244,0.023022,246.0,Paraguay,PRY,PRY,20200920
0.911667,0.009389,0.902196,0.008969,1002.0,Peru,PER,PER,20200920
0.852383,0.009457,0.875,0.010143,1224.0,Philippines,PHL,PHL,20200920
0.651589,0.014307,0.676004,0.014566,1071.0,Poland,POL,POL,20200920
0.895603,0.006341,0.917329,0.007041,1887.0,Portugal,PRT,PRT,20200920
0.94945,0.009076,0.950791,0.009192,569.0,"Puerto Rico, U.S.",PRI,PRI,20200920
0.854084,0.010823,0.846709,0.010606,1109.0,Romania,ROU,ROU,20200920
0.558322,0.015061,0.583955,0.015174,1072.0,Russia,RUS,RUS,20200920
0.859704,0.020506,0.889362,0.022703,235.0,Saudi Arabia,SAU,SAU,20200920
0.627966,0.028006,0.621262,0.027906,301.0,Serbia,SRB,SRB,20200920
0.939198,0.015833,0.957317,0.018717,164.0,Singapore,SGP,SGP,20200920
0.779602,0.023876,0.767516,0.02343,314.0,Slovakia,SVK,SVK,20200920
0.759443,0.032798,0.78481,0.034112,158.0,Slovenia,SVN,SVN,20200920
0.952445,0.009739,0.948077,0.009342,520.0,South Africa,ZAF,ZAF,20200920
0.975607,0.006986,0.97451,0.006838,510.0,South Korea,KOR,KOR,20200920
0.970155,0.002646,0.975159,0.002892,3462.0,Spain,ESP,ESP,20200920
0.777023,0.035371,0.808,0.03738,125.0,Sri Lanka,LKA,LKA,20200920
0.200454,0.036642,0.169811,0.039069,106.0,Sudan,SDN,SDN,20200920
0.024014,0.003064,0.019067,0.00343,1993.0,Sweden,SWE,SWE,20200920
0.539713,0.020028,0.550162,0.020066,618.0,Switzerland,CHE,CHE,20200920
0.809685,0.011529,0.807167,0.011471,1172.0,Taiwan,TWN,TWN,20200920
0.851692,0.010045,0.865169,0.010453,1157.0,Thailand,THA,THA,20200920
0.694464,0.02381,0.642857,0.022889,406.0,Tunisia,TUN,TUN,20200920
0.871459,0.006748,0.88623,0.007113,2215.0,Turkey,TUR,TUR,20200920
0.697244,0.011025,0.713183,0.011199,1684.0,Ukraine,UKR,UKR,20200920
0.902694,0.014659,0.939623,0.018241,265.0,United Arab Emirates,ARE,ARE,20200920
0.733102,0.008463,0.748574,0.008629,2629.0,United Kingdom,GBR,GBR,20200920
0.90302,0.014756,0.899281,0.014509,417.0,Uruguay,URY,URY,20200920
0.819859,0.031071,0.841727,0.032714,139.0,Uzbekistan,UZB,UZB,20200920
0.842923,0.014057,0.867698,0.015096,582.0,Venezuela,VEN,VEN,20200920
0.776578,0.01053,0.807117,0.011117,1405.0,Vietnam,VNM,VNM,20200920
0.849284,0.006447,0.869773,0.006854,2726.0,Argentina,ARG,ARG,20200921
0.387936,0.013778,0.398734,0.013711,1264.0,Australia,AUS,AUS,20200921
0.74553,0.016179,0.79393,0.017423,626.0,Austria,AUT,AUT,20200921
0.772968,0.022021,0.786744,0.022521,347.0,Bangladesh,BGD,BGD,20200921
0.237333,0.032693,0.242775,0.03244,173.0,Belarus,BLR,BLR,20200921
0.895912,0.012234,0.907473,0.012893,562.0,Belgium,BEL,BEL,20200921
0.88277,0.015429,0.889157,0.01581,415.0,Bolivia,BOL,BOL,20200921
0.862567,0.003058,0.878809,0.003227,11387.0,Brazil,BRA,BRA,20200921
0.590516,0.028183,0.60066,0.028296,303.0,Bulgaria,BGR,BGR,20200921
0.865416,0.008306,0.851006,0.00796,1839.0,Canada,CAN,CAN,20200921
0.900705,0.008716,0.896721,0.008566,1220.0,Chile,CHL,CHL,20200921
