smoothed_pct_hes_sideeffects,smoothed_hes_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.622738,0.044744,112.0,Madagascar,MDG,MDG,20210218
0.558527,0.008864,3136.0,Malaysia,MYS,MYS,20210218
0.557397,0.045793,128.0,Mali,MLI,MLI,20210218
0.564772,0.003537,19646.0,Mexico,MEX,MEX,20210218
0.515647,0.021078,600.0,Moldova,MDA,MDA,20210218
0.463884,0.019441,679.0,Morocco,MAR,MAR,20210218
0.508757,0.022044,525.0,Mozambique,MOZ,MOZ,20210218
0.26057,0.029484,241.0,Myanmar,MMR,MMR,20210218
0.350474,0.0157,959.0,Nepal,NPL,NPL,20210218
0.46046,0.007764,4131.0,Netherlands,NLD,NLD,20210218
0.51439,0.009872,2644.0,New Zealand,NZL,NZL,20210218
0.615585,0.017532,768.0,Nicaragua,NIC,NIC,20210218
0.495683,0.011189,2008.0,Nigeria,NGA,NGA,20210218
0.588416,0.010635,2146.0,Norway,NOR,NOR,20210218
0.494863,0.043921,122.0,Oman,OMN,OMN,20210218
0.41329,0.011496,1837.0,Pakistan,PAK,PAK,20210218
0.560265,0.023184,465.0,Palestine,PSE,PSE,20210218
0.513418,0.019603,658.0,Panama,PAN,PAN,20210218
0.526387,0.015957,998.0,Paraguay,PRY,PRY,20210218
0.577901,0.007193,4735.0,Peru,PER,PER,20210218
0.687198,0.005581,6942.0,Philippines,PHL,PHL,20210218
0.544383,0.007226,4756.0,Poland,POL,POL,20210218
0.430753,0.007194,4754.0,Portugal,PRT,PRT,20210218
0.541527,0.01624,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.559906,0.033293,231.0,Qatar,QAT,QAT,20210218
0.444363,0.008428,3491.0,Romania,ROU,ROU,20210218
0.448344,0.006293,6259.0,Russia,RUS,RUS,20210218
0.441076,0.013709,1322.0,Saudi Arabia,SAU,SAU,20210218
0.693618,0.039617,140.0,Senegal,SEN,SEN,20210218
0.367907,0.011801,1668.0,Serbia,SRB,SRB,20210218
0.626273,0.021515,504.0,Singapore,SGP,SGP,20210218
0.468831,0.012022,1729.0,Slovakia,SVK,SVK,20210218
0.447428,0.01846,729.0,Slovenia,SVN,SVN,20210218
0.503696,0.008614,3393.0,South Africa,ZAF,ZAF,20210218
0.651553,0.009148,2736.0,South Korea,KOR,KOR,20210218
0.491846,0.005898,7203.0,Spain,ESP,ESP,20210218
0.468835,0.022927,488.0,Sri Lanka,LKA,LKA,20210218
0.476495,0.020921,590.0,Sudan,SDN,SDN,20210218
0.564016,0.006987,5054.0,Sweden,SWE,SWE,20210218
0.476316,0.010069,2469.0,Switzerland,CHE,CHE,20210218
0.577784,0.004827,10477.0,Taiwan,TWN,TWN,20210218
0.398245,0.02418,423.0,Tanzania,TZA,TZA,20210218
0.556991,0.006356,6119.0,Thailand,THA,THA,20210218
0.58204,0.0124,1589.0,Tunisia,TUN,TUN,20210218
0.475609,0.006645,5653.0,Turkey,TUR,TUR,20210218
0.511587,0.005684,7755.0,Ukraine,UKR,UKR,20210218
0.52842,0.02031,636.0,United Arab Emirates,ARE,ARE,20210218
0.476094,0.007569,4371.0,United Kingdom,GBR,GBR,20210218
0.579449,0.010911,2064.0,Uruguay,URY,URY,20210218
0.467478,0.024214,451.0,Uzbekistan,UZB,UZB,20210218
0.616719,0.009186,2815.0,Venezuela,VEN,VEN,20210218
0.394864,0.004214,13439.0,Vietnam,VNM,VNM,20210218
0.346994,0.0309,282.0,Yemen,YEM,YEM,20210218
0.350645,0.02654,370.0,Afghanistan,AFG,AFG,20210219
0.488106,0.025843,387.0,Albania,ALB,ALB,20210219
0.49034,0.011905,1772.0,Algeria,DZA,DZA,20210219
0.48919,0.033257,224.0,Angola,AGO,AGO,20210219
0.480772,0.005375,8648.0,Argentina,ARG,ARG,20210219
0.513015,0.040835,178.0,Armenia,ARM,ARM,20210219
0.551194,0.007337,4629.0,Australia,AUS,AUS,20210219
0.492643,0.010726,2205.0,Austria,AUT,AUT,20210219
0.464463,0.026381,366.0,Azerbaijan,AZE,AZE,20210219
0.431122,0.01348,1383.0,Bangladesh,BGD,BGD,20210219
0.503211,0.014765,1160.0,Belarus,BLR,BLR,20210219
0.522913,0.010424,2309.0,Belgium,BEL,BEL,20210219
0.560283,0.010929,2082.0,Bolivia,BOL,BOL,20210219
0.436478,0.021827,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.494966,0.003362,22155.0,Brazil,BRA,BRA,20210219
0.456331,0.010697,2168.0,Bulgaria,BGR,BGR,20210219
0.523688,0.042742,145.0,Burkina Faso,BFA,BFA,20210219
0.461043,0.036487,181.0,Cambodia,KHM,KHM,20210219
0.569084,0.026579,361.0,Cameroon,CMR,CMR,20210219
0.532408,0.006178,6540.0,Canada,CAN,CAN,20210219
0.552669,0.009234,2915.0,Chile,CHL,CHL,20210219
0.594725,0.005902,6939.0,Colombia,COL,COL,20210219
0.523088,0.015888,996.0,Costa Rica,CRI,CRI,20210219
0.650019,0.023844,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.433398,0.014337,1207.0,Croatia,HRV,HRV,20210219
0.45767,0.007687,4208.0,Czech Republic,CZE,CZE,20210219
0.436672,0.036856,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.563526,0.012205,1664.0,Denmark,DNK,DNK,20210219
0.621391,0.013932,1254.0,Dominican Republic,DOM,DOM,20210219
0.58186,0.007971,3856.0,Ecuador,ECU,ECU,20210219
0.560578,0.007427,4491.0,Egypt,EGY,EGY,20210219
0.628774,0.013211,1347.0,El Salvador,SLV,SLV,20210219
0.421818,0.026574,371.0,Ethiopia,ETH,ETH,20210219
0.540688,0.018755,730.0,Finland,FIN,FIN,20210219
0.524927,0.00378,18064.0,France,FRA,FRA,20210219
0.539751,0.004221,13940.0,Germany,DEU,DEU,20210219
0.619732,0.01495,1064.0,Ghana,GHA,GHA,20210219
0.578135,0.009099,2955.0,Greece,GRC,GRC,20210219
0.578913,0.01372,1308.0,Guatemala,GTM,GTM,20210219
0.644754,0.034428,195.0,Haiti,HTI,HTI,20210219
0.589774,0.01533,1038.0,Honduras,HND,HND,20210219
0.606368,0.016256,918.0,Hong Kong,HKG,HKG,20210219
0.502382,0.007076,5011.0,Hungary,HUN,HUN,20210219
0.352779,0.004573,10941.0,India,IND,IND,20210219
0.488135,0.006043,6875.0,Indonesia,IDN,IDN,20210219
0.505951,0.009569,2735.0,Iraq,IRQ,IRQ,20210219
0.540583,0.015235,1078.0,Ireland,IRL,IRL,20210219
0.466413,0.018042,773.0,Israel,ISR,ISR,20210219
0.453324,0.004746,11055.0,Italy,ITA,ITA,20210219
0.581483,0.002564,37044.0,Japan,JPN,JPN,20210219
0.509635,0.013947,1293.0,Jordan,JOR,JOR,20210219
0.460761,0.017001,880.0,Kazakhstan,KAZ,KAZ,20210219
0.561963,0.013755,1307.0,Kenya,KEN,KEN,20210219
0.483539,0.033208,262.0,Kuwait,KWT,KWT,20210219
0.402183,0.028933,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.587113,0.04883,103.0,Laos,LAO,LAO,20210219
0.516439,0.020269,623.0,Lebanon,LBN,LBN,20210219
0.493648,0.019292,673.0,Libya,LBY,LBY,20210219
0.633637,0.04457,111.0,Madagascar,MDG,MDG,20210219
0.56034,0.009042,3009.0,Malaysia,MYS,MYS,20210219
0.533862,0.045817,127.0,Mali,MLI,MLI,20210219
0.559322,0.003648,18527.0,Mexico,MEX,MEX,20210219
0.518786,0.021251,592.0,Moldova,MDA,MDA,20210219
0.458214,0.019375,682.0,Morocco,MAR,MAR,20210219
0.498111,0.02268,490.0,Mozambique,MOZ,MOZ,20210219
0.283936,0.031329,225.0,Myanmar,MMR,MMR,20210219
0.365849,0.016388,903.0,Nepal,NPL,NPL,20210219
0.460613,0.007787,4113.0,Netherlands,NLD,NLD,20210219
0.513416,0.009908,2625.0,New Zealand,NZL,NZL,20210219
0.625577,0.018022,721.0,Nicaragua,NIC,NIC,20210219
0.497928,0.01133,1954.0,Nigeria,NGA,NGA,20210219
0.575895,0.010886,2063.0,Norway,NOR,NOR,20210219
0.475382,0.045062,119.0,Oman,OMN,OMN,20210219
0.414281,0.011591,1807.0,Pakistan,PAK,PAK,20210219
0.589067,0.022924,463.0,Palestine,PSE,PSE,20210219
0.529097,0.019461,668.0,Panama,PAN,PAN,20210219
0.496798,0.016211,956.0,Paraguay,PRY,PRY,20210219
0.571461,0.007348,4531.0,Peru,PER,PER,20210219
0.685731,0.005722,6625.0,Philippines,PHL,PHL,20210219
0.549608,0.007321,4625.0,Poland,POL,POL,20210219
0.432968,0.007339,4576.0,Portugal,PRT,PRT,20210219
0.527681,0.016717,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.537281,0.03403,223.0,Qatar,QAT,QAT,20210219
0.441184,0.008631,3320.0,Romania,ROU,ROU,20210219
0.44721,0.006279,6282.0,Russia,RUS,RUS,20210219
0.425175,0.013774,1290.0,Saudi Arabia,SAU,SAU,20210219
0.675578,0.03888,151.0,Senegal,SEN,SEN,20210219
0.370672,0.01207,1599.0,Serbia,SRB,SRB,20210219
0.620854,0.021723,507.0,Singapore,SGP,SGP,20210219
0.471754,0.012018,1729.0,Slovakia,SVK,SVK,20210219
0.439381,0.018773,704.0,Slovenia,SVN,SVN,20210219
0.502164,0.008664,3357.0,South Africa,ZAF,ZAF,20210219
0.649965,0.009326,2637.0,South Korea,KOR,KOR,20210219
0.495409,0.006005,6961.0,Spain,ESP,ESP,20210219
0.483035,0.02355,464.0,Sri Lanka,LKA,LKA,20210219
0.458371,0.020874,590.0,Sudan,SDN,SDN,20210219
0.566084,0.007083,4914.0,Sweden,SWE,SWE,20210219
0.477816,0.010284,2368.0,Switzerland,CHE,CHE,20210219
0.57812,0.004904,10162.0,Taiwan,TWN,TWN,20210219
0.432373,0.024618,422.0,Tanzania,TZA,TZA,20210219
0.556494,0.006565,5741.0,Thailand,THA,THA,20210219
0.576717,0.012523,1564.0,Tunisia,TUN,TUN,20210219
0.478476,0.006676,5608.0,Turkey,TUR,TUR,20210219
0.513867,0.005741,7606.0,Ukraine,UKR,UKR,20210219
0.518211,0.021068,603.0,United Arab Emirates,ARE,ARE,20210219
0.485333,0.007757,4175.0,United Kingdom,GBR,GBR,20210219
0.577201,0.011193,1962.0,Uruguay,URY,URY,20210219
0.453037,0.024358,449.0,Uzbekistan,UZB,UZB,20210219
0.610094,0.009389,2713.0,Venezuela,VEN,VEN,20210219
0.398013,0.004222,13440.0,Vietnam,VNM,VNM,20210219
0.324392,0.030256,279.0,Yemen,YEM,YEM,20210219
0.376007,0.027413,342.0,Afghanistan,AFG,AFG,20210220
0.468169,0.026225,374.0,Albania,ALB,ALB,20210220
0.491836,0.012053,1731.0,Algeria,DZA,DZA,20210220
0.506425,0.03352,219.0,Angola,AGO,AGO,20210220
0.474913,0.005471,8339.0,Argentina,ARG,ARG,20210220
0.450149,0.040284,181.0,Armenia,ARM,ARM,20210220
0.551278,0.007543,4379.0,Australia,AUS,AUS,20210220
0.490969,0.010771,2182.0,Austria,AUT,AUT,20210220
0.486295,0.02648,365.0,Azerbaijan,AZE,AZE,20210220
0.431772,0.013497,1354.0,Bangladesh,BGD,BGD,20210220
0.517018,0.015035,1117.0,Belarus,BLR,BLR,20210220
0.515991,0.010636,2224.0,Belgium,BEL,BEL,20210220
0.559525,0.010978,2064.0,Bolivia,BOL,BOL,20210220
0.439249,0.022525,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.497069,0.003386,21850.0,Brazil,BRA,BRA,20210220
0.465395,0.010913,2094.0,Bulgaria,BGR,BGR,20210220
0.517886,0.042272,148.0,Burkina Faso,BFA,BFA,20210220
0.498583,0.03778,186.0,Cambodia,KHM,KHM,20210220
0.544658,0.026759,367.0,Cameroon,CMR,CMR,20210220
0.537457,0.006259,6358.0,Canada,CAN,CAN,20210220
0.553102,0.009384,2821.0,Chile,CHL,CHL,20210220
0.586544,0.006057,6625.0,Colombia,COL,COL,20210220
0.524771,0.01607,971.0,Costa Rica,CRI,CRI,20210220
0.65104,0.023631,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.423546,0.015145,1111.0,Croatia,HRV,HRV,20210220
0.462169,0.007759,4135.0,Czech Republic,CZE,CZE,20210220
0.476386,0.03806,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.580321,0.012338,1605.0,Denmark,DNK,DNK,20210220
0.626894,0.014447,1213.0,Dominican Republic,DOM,DOM,20210220
0.577184,0.008002,3828.0,Ecuador,ECU,ECU,20210220
0.550516,0.007589,4341.0,Egypt,EGY,EGY,20210220
0.634537,0.013315,1315.0,El Salvador,SLV,SLV,20210220
0.434104,0.02689,361.0,Ethiopia,ETH,ETH,20210220
0.534083,0.019023,712.0,Finland,FIN,FIN,20210220
0.528713,0.003823,17661.0,France,FRA,FRA,20210220
0.540829,0.004282,13545.0,Germany,DEU,DEU,20210220
0.635481,0.015075,1031.0,Ghana,GHA,GHA,20210220
0.571831,0.009274,2862.0,Greece,GRC,GRC,20210220
0.600496,0.013696,1269.0,Guatemala,GTM,GTM,20210220
0.61946,0.033881,203.0,Haiti,HTI,HTI,20210220
0.601763,0.015808,967.0,Honduras,HND,HND,20210220
0.615083,0.016162,918.0,Hong Kong,HKG,HKG,20210220
0.503571,0.007077,5009.0,Hungary,HUN,HUN,20210220
0.356614,0.004606,10827.0,India,IND,IND,20210220
0.488647,0.006143,6660.0,Indonesia,IDN,IDN,20210220
0.497333,0.009556,2733.0,Iraq,IRQ,IRQ,20210220
0.537142,0.015364,1062.0,Ireland,IRL,IRL,20210220
0.474048,0.018784,709.0,Israel,ISR,ISR,20210220
0.456318,0.004798,10825.0,Italy,ITA,ITA,20210220
0.575068,0.002637,35151.0,Japan,JPN,JPN,20210220
0.526885,0.013898,1299.0,Jordan,JOR,JOR,20210220
0.467668,0.017568,853.0,Kazakhstan,KAZ,KAZ,20210220
0.557833,0.013702,1319.0,Kenya,KEN,KEN,20210220
0.549139,0.033664,253.0,Kuwait,KWT,KWT,20210220
0.404516,0.029921,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.485668,0.020765,588.0,Lebanon,LBN,LBN,20210220
0.474859,0.019666,643.0,Libya,LBY,LBY,20210220
0.615929,0.04576,110.0,Madagascar,MDG,MDG,20210220
0.558556,0.009291,2847.0,Malaysia,MYS,MYS,20210220
0.558245,0.046122,122.0,Mali,MLI,MLI,20210220
0.556304,0.003703,18011.0,Mexico,MEX,MEX,20210220
0.525348,0.021547,577.0,Moldova,MDA,MDA,20210220
0.477759,0.019681,666.0,Morocco,MAR,MAR,20210220
0.50366,0.023203,464.0,Mozambique,MOZ,MOZ,20210220
0.275009,0.032599,203.0,Myanmar,MMR,MMR,20210220
0.375592,0.01672,862.0,Nepal,NPL,NPL,20210220
0.464109,0.007817,4085.0,Netherlands,NLD,NLD,20210220
0.511043,0.009967,2595.0,New Zealand,NZL,NZL,20210220
0.610483,0.018454,696.0,Nicaragua,NIC,NIC,20210220
0.495774,0.011395,1930.0,Nigeria,NGA,NGA,20210220
0.579493,0.010974,2024.0,Norway,NOR,NOR,20210220
0.444119,0.047492,108.0,Oman,OMN,OMN,20210220
0.407399,0.011693,1769.0,Pakistan,PAK,PAK,20210220
0.58447,0.023193,458.0,Palestine,PSE,PSE,20210220
0.532022,0.019853,641.0,Panama,PAN,PAN,20210220
0.496346,0.016331,940.0,Paraguay,PRY,PRY,20210220
0.568326,0.007469,4405.0,Peru,PER,PER,20210220
0.683358,0.005679,6750.0,Philippines,PHL,PHL,20210220
0.550281,0.007372,4560.0,Poland,POL,POL,20210220
0.430065,0.007423,4463.0,Portugal,PRT,PRT,20210220
0.519094,0.016576,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.538689,0.035111,210.0,Qatar,QAT,QAT,20210220
0.45018,0.008809,3201.0,Romania,ROU,ROU,20210220
0.443658,0.006345,6142.0,Russia,RUS,RUS,20210220
0.443897,0.014067,1260.0,Saudi Arabia,SAU,SAU,20210220
0.638111,0.039434,150.0,Senegal,SEN,SEN,20210220
0.386725,0.012382,1541.0,Serbia,SRB,SRB,20210220
0.628546,0.022654,466.0,Singapore,SGP,SGP,20210220
0.469061,0.01204,1722.0,Slovakia,SVK,SVK,20210220
0.460745,0.018803,708.0,Slovenia,SVN,SVN,20210220
0.509116,0.008792,3263.0,South Africa,ZAF,ZAF,20210220
0.647725,0.00963,2482.0,South Korea,KOR,KOR,20210220
0.501762,0.006109,6728.0,Spain,ESP,ESP,20210220
0.511057,0.023659,454.0,Sri Lanka,LKA,LKA,20210220
0.443183,0.020929,584.0,Sudan,SDN,SDN,20210220
0.567079,0.007155,4819.0,Sweden,SWE,SWE,20210220
0.47056,0.010559,2243.0,Switzerland,CHE,CHE,20210220
0.582529,0.00497,9877.0,Taiwan,TWN,TWN,20210220
0.447149,0.025062,416.0,Tanzania,TZA,TZA,20210220
0.557368,0.006624,5617.0,Thailand,THA,THA,20210220
0.578694,0.012871,1482.0,Tunisia,TUN,TUN,20210220
0.478604,0.006786,5428.0,Turkey,TUR,TUR,20210220
0.505789,0.005818,7421.0,Ukraine,UKR,UKR,20210220
0.527635,0.021106,607.0,United Arab Emirates,ARE,ARE,20210220
0.484737,0.007901,4022.0,United Kingdom,GBR,GBR,20210220
0.590598,0.011236,1933.0,Uruguay,URY,URY,20210220
0.473484,0.024554,445.0,Uzbekistan,UZB,UZB,20210220
0.606749,0.009396,2725.0,Venezuela,VEN,VEN,20210220
0.40788,0.00425,13355.0,Vietnam,VNM,VNM,20210220
0.34206,0.030327,275.0,Yemen,YEM,YEM,20210220
0.418385,0.027837,340.0,Afghanistan,AFG,AFG,20210221
0.458293,0.02661,364.0,Albania,ALB,ALB,20210221
0.488432,0.012098,1718.0,Algeria,DZA,DZA,20210221
0.505333,0.032803,228.0,Angola,AGO,AGO,20210221
0.470616,0.005459,8366.0,Argentina,ARG,ARG,20210221
0.490853,0.039883,183.0,Armenia,ARM,ARM,20210221
0.550355,0.007682,4223.0,Australia,AUS,AUS,20210221
0.481672,0.010704,2206.0,Austria,AUT,AUT,20210221
0.476055,0.0262,370.0,Azerbaijan,AZE,AZE,20210221
0.429093,0.013623,1326.0,Bangladesh,BGD,BGD,20210221
0.532769,0.015192,1100.0,Belarus,BLR,BLR,20210221
0.513678,0.010739,2173.0,Belgium,BEL,BEL,20210221
0.554078,0.011089,2032.0,Bolivia,BOL,BOL,20210221
0.442333,0.022337,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.495814,0.003366,22103.0,Brazil,BRA,BRA,20210221
0.449924,0.010884,2102.0,Bulgaria,BGR,BGR,20210221
0.549804,0.041519,145.0,Burkina Faso,BFA,BFA,20210221
0.51932,0.038951,183.0,Cambodia,KHM,KHM,20210221
0.528069,0.026726,371.0,Cameroon,CMR,CMR,20210221
0.54437,0.00625,6357.0,Canada,CAN,CAN,20210221
0.544213,0.009546,2731.0,Chile,CHL,CHL,20210221
0.586948,0.006121,6468.0,Colombia,COL,COL,20210221
0.511318,0.016101,966.0,Costa Rica,CRI,CRI,20210221
0.647114,0.023553,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.418688,0.015213,1099.0,Croatia,HRV,HRV,20210221
0.468651,0.007769,4130.0,Czech Republic,CZE,CZE,20210221
0.500156,0.037536,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.577546,0.012361,1608.0,Denmark,DNK,DNK,20210221
0.622292,0.014626,1190.0,Dominican Republic,DOM,DOM,20210221
0.574386,0.007944,3890.0,Ecuador,ECU,ECU,20210221
0.538387,0.007562,4369.0,Egypt,EGY,EGY,20210221
0.645035,0.01316,1333.0,El Salvador,SLV,SLV,20210221
0.432708,0.027194,348.0,Ethiopia,ETH,ETH,20210221
0.512832,0.019463,688.0,Finland,FIN,FIN,20210221
0.529209,0.00386,17332.0,France,FRA,FRA,20210221
0.541083,0.004288,13501.0,Germany,DEU,DEU,20210221
0.632797,0.015234,1018.0,Ghana,GHA,GHA,20210221
0.573711,0.009413,2773.0,Greece,GRC,GRC,20210221
0.614294,0.013541,1277.0,Guatemala,GTM,GTM,20210221
0.621726,0.033659,207.0,Haiti,HTI,HTI,20210221
0.603198,0.015667,981.0,Honduras,HND,HND,20210221
0.616936,0.016348,901.0,Hong Kong,HKG,HKG,20210221
0.512965,0.007018,5083.0,Hungary,HUN,HUN,20210221
0.359135,0.004553,11114.0,India,IND,IND,20210221
0.483784,0.006229,6490.0,Indonesia,IDN,IDN,20210221
0.50101,0.009445,2801.0,Iraq,IRQ,IRQ,20210221
0.548679,0.015164,1074.0,Ireland,IRL,IRL,20210221
0.472147,0.019383,676.0,Israel,ISR,ISR,20210221
0.456791,0.004773,10939.0,Italy,ITA,ITA,20210221
0.568755,0.002678,34209.0,Japan,JPN,JPN,20210221
0.517024,0.01361,1353.0,Jordan,JOR,JOR,20210221
0.467636,0.017376,870.0,Kazakhstan,KAZ,KAZ,20210221
0.554481,0.013795,1328.0,Kenya,KEN,KEN,20210221
0.552131,0.034029,249.0,Kuwait,KWT,KWT,20210221
0.420499,0.030424,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.479882,0.020907,588.0,Lebanon,LBN,LBN,20210221
0.464283,0.020116,612.0,Libya,LBY,LBY,20210221
0.627447,0.046585,104.0,Madagascar,MDG,MDG,20210221
0.566931,0.009281,2843.0,Malaysia,MYS,MYS,20210221
0.564372,0.046678,119.0,Mali,MLI,MLI,20210221
0.554426,0.0037,18057.0,Mexico,MEX,MEX,20210221
0.50126,0.021275,592.0,Moldova,MDA,MDA,20210221
0.474851,0.019578,672.0,Morocco,MAR,MAR,20210221
0.508742,0.023504,452.0,Mozambique,MOZ,MOZ,20210221
0.292056,0.032834,208.0,Myanmar,MMR,MMR,20210221
0.367785,0.016743,849.0,Nepal,NPL,NPL,20210221
0.46201,0.007814,4082.0,Netherlands,NLD,NLD,20210221
0.515623,0.010439,2377.0,New Zealand,NZL,NZL,20210221
0.601313,0.018463,699.0,Nicaragua,NIC,NIC,20210221
0.495264,0.011264,1978.0,Nigeria,NGA,NGA,20210221
0.576661,0.011047,2005.0,Norway,NOR,NOR,20210221
0.467732,0.047634,108.0,Oman,OMN,OMN,20210221
0.415671,0.011654,1788.0,Pakistan,PAK,PAK,20210221
0.573381,0.023365,452.0,Palestine,PSE,PSE,20210221
0.542055,0.019729,646.0,Panama,PAN,PAN,20210221
0.48599,0.015898,983.0,Paraguay,PRY,PRY,20210221
0.566,0.007462,4420.0,Peru,PER,PER,20210221
0.685787,0.005654,6783.0,Philippines,PHL,PHL,20210221
0.554256,0.007343,4587.0,Poland,POL,POL,20210221
0.43456,0.007418,4483.0,Portugal,PRT,PRT,20210221
0.510842,0.016375,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.559095,0.034499,216.0,Qatar,QAT,QAT,20210221
0.454992,0.008861,3175.0,Romania,ROU,ROU,20210221
0.437464,0.006342,6125.0,Russia,RUS,RUS,20210221
0.434333,0.01418,1240.0,Saudi Arabia,SAU,SAU,20210221
0.628071,0.038355,160.0,Senegal,SEN,SEN,20210221
0.381046,0.012303,1553.0,Serbia,SRB,SRB,20210221
0.625206,0.023113,451.0,Singapore,SGP,SGP,20210221
0.47024,0.011852,1777.0,Slovakia,SVK,SVK,20210221
0.480206,0.0188,711.0,Slovenia,SVN,SVN,20210221
0.506326,0.008677,3353.0,South Africa,ZAF,ZAF,20210221
0.658838,0.009782,2363.0,South Korea,KOR,KOR,20210221
0.503452,0.006185,6560.0,Spain,ESP,ESP,20210221
0.524383,0.023873,453.0,Sri Lanka,LKA,LKA,20210221
0.464129,0.021216,566.0,Sudan,SDN,SDN,20210221
0.558901,0.00715,4841.0,Sweden,SWE,SWE,20210221
0.46304,0.010555,2231.0,Switzerland,CHE,CHE,20210221
0.576863,0.004999,9783.0,Taiwan,TWN,TWN,20210221
0.436085,0.024354,434.0,Tanzania,TZA,TZA,20210221
0.559015,0.00662,5624.0,Thailand,THA,THA,20210221
0.586033,0.0129,1471.0,Tunisia,TUN,TUN,20210221
0.477992,0.006795,5413.0,Turkey,TUR,TUR,20210221
0.503367,0.005799,7465.0,Ukraine,UKR,UKR,20210221
0.518132,0.021101,606.0,United Arab Emirates,ARE,ARE,20210221
0.483383,0.007912,4013.0,United Kingdom,GBR,GBR,20210221
0.599802,0.011169,1942.0,Uruguay,URY,URY,20210221
0.487293,0.02413,460.0,Uzbekistan,UZB,UZB,20210221
0.615183,0.009301,2756.0,Venezuela,VEN,VEN,20210221
0.408095,0.00425,13358.0,Vietnam,VNM,VNM,20210221
0.340106,0.030471,268.0,Yemen,YEM,YEM,20210221
0.4688,0.029633,315.0,Afghanistan,AFG,AFG,20210222
0.476446,0.026953,356.0,Albania,ALB,ALB,20210222
0.503556,0.012173,1687.0,Algeria,DZA,DZA,20210222
0.553288,0.033892,216.0,Angola,AGO,AGO,20210222
0.470112,0.005481,8300.0,Argentina,ARG,ARG,20210222
0.495669,0.040985,175.0,Armenia,ARM,ARM,20210222
0.549305,0.007856,4019.0,Australia,AUS,AUS,20210222
0.495013,0.010737,2194.0,Austria,AUT,AUT,20210222
0.462837,0.026453,360.0,Azerbaijan,AZE,AZE,20210222
0.41262,0.013846,1267.0,Bangladesh,BGD,BGD,20210222
0.545348,0.01516,1105.0,Belarus,BLR,BLR,20210222
0.523422,0.01076,2161.0,Belgium,BEL,BEL,20210222
0.519165,0.051539,101.0,Benin,BEN,BEN,20210222
0.551275,0.011168,2008.0,Bolivia,BOL,BOL,20210222
0.434094,0.022362,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.49616,0.003357,22223.0,Brazil,BRA,BRA,20210222
0.441227,0.010841,2106.0,Bulgaria,BGR,BGR,20210222
0.559977,0.041092,150.0,Burkina Faso,BFA,BFA,20210222
0.529186,0.037861,192.0,Cambodia,KHM,KHM,20210222
0.526737,0.026765,370.0,Cameroon,CMR,CMR,20210222
0.544222,0.00631,6238.0,Canada,CAN,CAN,20210222
0.533187,0.009659,2674.0,Chile,CHL,CHL,20210222
0.580222,0.006205,6327.0,Colombia,COL,COL,20210222
0.52121,0.016122,964.0,Costa Rica,CRI,CRI,20210222
0.655529,0.023742,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.419549,0.015209,1097.0,Croatia,HRV,HRV,20210222
0.472186,0.007756,4147.0,Czech Republic,CZE,CZE,20210222
0.547632,0.035415,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.574909,0.012497,1570.0,Denmark,DNK,DNK,20210222
0.622164,0.014988,1140.0,Dominican Republic,DOM,DOM,20210222
0.566873,0.007941,3909.0,Ecuador,ECU,ECU,20210222
0.533061,0.007615,4316.0,Egypt,EGY,EGY,20210222
0.628192,0.013284,1328.0,El Salvador,SLV,SLV,20210222
0.402422,0.026685,340.0,Ethiopia,ETH,ETH,20210222
0.527271,0.019609,668.0,Finland,FIN,FIN,20210222
0.531957,0.003883,17114.0,France,FRA,FRA,20210222
0.539919,0.004288,13508.0,Germany,DEU,DEU,20210222
0.63019,0.015426,997.0,Ghana,GHA,GHA,20210222
0.574667,0.009467,2740.0,Greece,GRC,GRC,20210222
0.618664,0.013811,1222.0,Guatemala,GTM,GTM,20210222
0.377641,0.047647,100.0,Guinea,GIN,GIN,20210222
0.585088,0.034002,217.0,Haiti,HTI,HTI,20210222
0.61243,0.015885,956.0,Honduras,HND,HND,20210222
0.628369,0.01631,892.0,Hong Kong,HKG,HKG,20210222
0.511627,0.006969,5156.0,Hungary,HUN,HUN,20210222
0.361793,0.004507,11387.0,India,IND,IND,20210222
0.474669,0.006312,6312.0,Indonesia,IDN,IDN,20210222
0.510286,0.009452,2787.0,Iraq,IRQ,IRQ,20210222
