smoothed_pct_hes_otherpeople,smoothed_hes_otherpeople_se,sample_size,country,iso_code,gid_0,survey_date
0.409567,0.044957,128.0,Mali,MLI,MLI,20210218
0.431719,0.003534,19646.0,Mexico,MEX,MEX,20210218
0.258128,0.018551,600.0,Moldova,MDA,MDA,20210218
0.362741,0.01892,679.0,Morocco,MAR,MAR,20210218
0.349998,0.021088,525.0,Mozambique,MOZ,MOZ,20210218
0.509126,0.0335,241.0,Myanmar,MMR,MMR,20210218
0.367551,0.015698,959.0,Nepal,NPL,NPL,20210218
0.386112,0.007579,4131.0,Netherlands,NLD,NLD,20210218
0.418667,0.009743,2644.0,New Zealand,NZL,NZL,20210218
0.348757,0.017221,768.0,Nicaragua,NIC,NIC,20210218
0.20548,0.009034,2008.0,Nigeria,NGA,NGA,20210218
0.530364,0.010751,2146.0,Norway,NOR,NOR,20210218
0.42894,0.04592,122.0,Oman,OMN,OMN,20210218
0.39082,0.011405,1837.0,Pakistan,PAK,PAK,20210218
0.269662,0.020892,465.0,Palestine,PSE,PSE,20210218
0.357124,0.018787,658.0,Panama,PAN,PAN,20210218
0.314438,0.014748,998.0,Paraguay,PRY,PRY,20210218
0.35328,0.006957,4735.0,Peru,PER,PER,20210218
0.297663,0.005495,6942.0,Philippines,PHL,PHL,20210218
0.331573,0.006828,4756.0,Poland,POL,POL,20210218
0.600641,0.007116,4754.0,Portugal,PRT,PRT,20210218
0.351534,0.015669,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.333766,0.031279,231.0,Qatar,QAT,QAT,20210218
0.32356,0.007929,3491.0,Romania,ROU,ROU,20210218
0.15467,0.004572,6259.0,Russia,RUS,RUS,20210218
0.303108,0.012784,1322.0,Saudi Arabia,SAU,SAU,20210218
0.31549,0.038898,140.0,Senegal,SEN,SEN,20210218
0.29749,0.011211,1668.0,Serbia,SRB,SRB,20210218
0.358679,0.021466,504.0,Singapore,SGP,SGP,20210218
0.328384,0.01132,1729.0,Slovakia,SVK,SVK,20210218
0.392105,0.017927,729.0,Slovenia,SVN,SVN,20210218
0.26684,0.007617,3393.0,South Africa,ZAF,ZAF,20210218
0.341038,0.009134,2736.0,South Korea,KOR,KOR,20210218
0.482246,0.005892,7203.0,Spain,ESP,ESP,20210218
0.374172,0.022035,488.0,Sri Lanka,LKA,LKA,20210218
0.325048,0.019392,590.0,Sudan,SDN,SDN,20210218
0.494497,0.007049,5054.0,Sweden,SWE,SWE,20210218
0.449329,0.010037,2469.0,Switzerland,CHE,CHE,20210218
0.473689,0.004886,10477.0,Taiwan,TWN,TWN,20210218
0.14256,0.017061,423.0,Tanzania,TZA,TZA,20210218
0.478955,0.006399,6119.0,Thailand,THA,THA,20210218
0.298638,0.011484,1589.0,Tunisia,TUN,TUN,20210218
0.285748,0.006011,5653.0,Turkey,TUR,TUR,20210218
0.197313,0.004518,7755.0,Ukraine,UKR,UKR,20210218
0.253363,0.01758,636.0,United Arab Emirates,ARE,ARE,20210218
0.460564,0.007546,4371.0,United Kingdom,GBR,GBR,20210218
0.300544,0.010138,2064.0,Uruguay,URY,URY,20210218
0.241001,0.020523,451.0,Uzbekistan,UZB,UZB,20210218
0.303991,0.008685,2815.0,Venezuela,VEN,VEN,20210218
0.482067,0.004306,13439.0,Vietnam,VNM,VNM,20210218
0.219017,0.025965,282.0,Yemen,YEM,YEM,20210218
0.465689,0.027265,370.0,Afghanistan,AFG,AFG,20210219
0.342535,0.024661,387.0,Albania,ALB,ALB,20210219
0.309298,0.011008,1772.0,Algeria,DZA,DZA,20210219
0.392524,0.033224,224.0,Angola,AGO,AGO,20210219
0.415739,0.005297,8648.0,Argentina,ARG,ARG,20210219
0.214851,0.033968,178.0,Armenia,ARM,ARM,20210219
0.3649,0.007107,4629.0,Australia,AUS,AUS,20210219
0.368007,0.01034,2205.0,Austria,AUT,AUT,20210219
0.21317,0.021491,366.0,Azerbaijan,AZE,AZE,20210219
0.399659,0.013387,1383.0,Bangladesh,BGD,BGD,20210219
0.14315,0.010341,1160.0,Belarus,BLR,BLR,20210219
0.380594,0.010117,2309.0,Belgium,BEL,BEL,20210219
0.339901,0.010433,2082.0,Bolivia,BOL,BOL,20210219
0.319708,0.020699,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.391876,0.003283,22155.0,Brazil,BRA,BRA,20210219
0.290166,0.009757,2168.0,Bulgaria,BGR,BGR,20210219
0.354161,0.040256,145.0,Burkina Faso,BFA,BFA,20210219
0.372802,0.034603,181.0,Cambodia,KHM,KHM,20210219
0.234663,0.022847,361.0,Cameroon,CMR,CMR,20210219
0.428578,0.006119,6540.0,Canada,CAN,CAN,20210219
0.368897,0.008959,2915.0,Chile,CHL,CHL,20210219
0.375477,0.005818,6939.0,Colombia,COL,COL,20210219
0.438108,0.015791,996.0,Costa Rica,CRI,CRI,20210219
0.326229,0.023325,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.438683,0.014297,1207.0,Croatia,HRV,HRV,20210219
0.462402,0.007686,4208.0,Czech Republic,CZE,CZE,20210219
0.302731,0.033105,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.439799,0.012215,1664.0,Denmark,DNK,DNK,20210219
0.342921,0.013659,1254.0,Dominican Republic,DOM,DOM,20210219
0.3892,0.007867,3856.0,Ecuador,ECU,ECU,20210219
0.236712,0.006357,4491.0,Egypt,EGY,EGY,20210219
0.383195,0.013324,1347.0,El Salvador,SLV,SLV,20210219
0.249105,0.023403,371.0,Ethiopia,ETH,ETH,20210219
0.442928,0.018639,730.0,Finland,FIN,FIN,20210219
0.44594,0.003762,18064.0,France,FRA,FRA,20210219
0.407019,0.004163,13940.0,Germany,DEU,DEU,20210219
0.194665,0.012146,1064.0,Ghana,GHA,GHA,20210219
0.356236,0.008838,2955.0,Greece,GRC,GRC,20210219
0.379853,0.013375,1308.0,Guatemala,GTM,GTM,20210219
0.379177,0.035653,195.0,Haiti,HTI,HTI,20210219
0.328748,0.014605,1038.0,Honduras,HND,HND,20210219
0.311308,0.015414,918.0,Hong Kong,HKG,HKG,20210219
0.255645,0.006164,5011.0,Hungary,HUN,HUN,20210219
0.395658,0.004678,10941.0,India,IND,IND,20210219
0.304982,0.00556,6875.0,Indonesia,IDN,IDN,20210219
0.259023,0.008375,2735.0,Iraq,IRQ,IRQ,20210219
0.352725,0.014528,1078.0,Ireland,IRL,IRL,20210219
0.20095,0.014401,773.0,Israel,ISR,ISR,20210219
0.35052,0.004547,11055.0,Italy,ITA,ITA,20210219
0.313532,0.002411,37044.0,Japan,JPN,JPN,20210219
0.292723,0.012743,1293.0,Jordan,JOR,JOR,20210219
0.131564,0.011499,880.0,Kazakhstan,KAZ,KAZ,20210219
0.175861,0.010541,1307.0,Kenya,KEN,KEN,20210219
0.327359,0.031246,262.0,Kuwait,KWT,KWT,20210219
0.188974,0.02291,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.414772,0.048578,103.0,Laos,LAO,LAO,20210219
0.303735,0.018599,623.0,Lebanon,LBN,LBN,20210219
0.298538,0.017722,673.0,Libya,LBY,LBY,20210219
0.273207,0.042861,111.0,Madagascar,MDG,MDG,20210219
0.398204,0.008941,3009.0,Malaysia,MYS,MYS,20210219
0.359311,0.044205,127.0,Mali,MLI,MLI,20210219
0.437031,0.003645,18527.0,Mexico,MEX,MEX,20210219
0.255951,0.018628,592.0,Moldova,MDA,MDA,20210219
0.356738,0.018775,682.0,Morocco,MAR,MAR,20210219
0.364881,0.021818,490.0,Mozambique,MOZ,MOZ,20210219
0.485068,0.034523,225.0,Myanmar,MMR,MMR,20210219
0.35388,0.016144,903.0,Nepal,NPL,NPL,20210219
0.38216,0.007589,4113.0,Netherlands,NLD,NLD,20210219
0.415028,0.009764,2625.0,New Zealand,NZL,NZL,20210219
0.348407,0.017769,721.0,Nicaragua,NIC,NIC,20210219
0.214264,0.009309,1954.0,Nigeria,NGA,NGA,20210219
0.549448,0.010956,2063.0,Norway,NOR,NOR,20210219
0.444894,0.047061,119.0,Oman,OMN,OMN,20210219
0.374252,0.011417,1807.0,Pakistan,PAK,PAK,20210219
0.299208,0.021554,463.0,Palestine,PSE,PSE,20210219
0.36775,0.01878,668.0,Panama,PAN,PAN,20210219
0.302022,0.014947,956.0,Paraguay,PRY,PRY,20210219
0.358104,0.007117,4531.0,Peru,PER,PER,20210219
0.296015,0.005618,6625.0,Philippines,PHL,PHL,20210219
0.331279,0.006922,4625.0,Poland,POL,POL,20210219
0.60469,0.007241,4576.0,Portugal,PRT,PRT,20210219
0.356304,0.016082,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.326648,0.031665,223.0,Qatar,QAT,QAT,20210219
0.31433,0.008064,3320.0,Romania,ROU,ROU,20210219
0.157659,0.004598,6282.0,Russia,RUS,RUS,20210219
0.313966,0.013085,1290.0,Saudi Arabia,SAU,SAU,20210219
0.305643,0.037161,151.0,Senegal,SEN,SEN,20210219
0.317914,0.011639,1599.0,Serbia,SRB,SRB,20210219
0.343548,0.021568,507.0,Singapore,SGP,SGP,20210219
0.334773,0.011375,1729.0,Slovakia,SVK,SVK,20210219
0.388342,0.018183,704.0,Slovenia,SVN,SVN,20210219
0.272348,0.007702,3357.0,South Africa,ZAF,ZAF,20210219
0.344399,0.009325,2637.0,South Korea,KOR,KOR,20210219
0.484862,0.006001,6961.0,Spain,ESP,ESP,20210219
0.364879,0.02234,464.0,Sri Lanka,LKA,LKA,20210219
0.346563,0.019758,590.0,Sudan,SDN,SDN,20210219
0.501364,0.00715,4914.0,Sweden,SWE,SWE,20210219
0.448518,0.010247,2368.0,Switzerland,CHE,CHE,20210219
0.47509,0.004964,10162.0,Taiwan,TWN,TWN,20210219
0.168786,0.018611,422.0,Tanzania,TZA,TZA,20210219
0.485274,0.006615,5741.0,Thailand,THA,THA,20210219
0.289573,0.011484,1564.0,Tunisia,TUN,TUN,20210219
0.289629,0.006062,5608.0,Turkey,TUR,TUR,20210219
0.196266,0.004551,7606.0,Ukraine,UKR,UKR,20210219
0.240691,0.018079,603.0,United Arab Emirates,ARE,ARE,20210219
0.461206,0.007723,4175.0,United Kingdom,GBR,GBR,20210219
0.302601,0.010412,1962.0,Uruguay,URY,URY,20210219
0.233269,0.020405,449.0,Uzbekistan,UZB,UZB,20210219
0.299264,0.008803,2713.0,Venezuela,VEN,VEN,20210219
0.479481,0.004306,13440.0,Vietnam,VNM,VNM,20210219
0.235685,0.026336,279.0,Yemen,YEM,YEM,20210219
0.478663,0.027868,342.0,Afghanistan,AFG,AFG,20210220
0.349768,0.025237,374.0,Albania,ALB,ALB,20210220
0.302134,0.011051,1731.0,Algeria,DZA,DZA,20210220
0.396934,0.033416,219.0,Angola,AGO,AGO,20210220
0.423219,0.005407,8339.0,Argentina,ARG,ARG,20210220
0.235666,0.034439,181.0,Armenia,ARM,ARM,20210220
0.362664,0.007298,4379.0,Australia,AUS,AUS,20210220
0.363437,0.01036,2182.0,Austria,AUT,AUT,20210220
0.211396,0.021467,365.0,Azerbaijan,AZE,AZE,20210220
0.381662,0.013252,1354.0,Bangladesh,BGD,BGD,20210220
0.135228,0.010293,1117.0,Belarus,BLR,BLR,20210220
0.389209,0.010371,2224.0,Belgium,BEL,BEL,20210220
0.35122,0.010552,2064.0,Bolivia,BOL,BOL,20210220
0.310667,0.021133,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.391701,0.003306,21850.0,Brazil,BRA,BRA,20210220
0.282289,0.009859,2094.0,Bulgaria,BGR,BGR,20210220
0.363748,0.040251,148.0,Burkina Faso,BFA,BFA,20210220
0.41911,0.036551,186.0,Cambodia,KHM,KHM,20210220
0.240161,0.023018,367.0,Cameroon,CMR,CMR,20210220
0.428506,0.006205,6358.0,Canada,CAN,CAN,20210220
0.364886,0.009082,2821.0,Chile,CHL,CHL,20210220
0.385489,0.005981,6625.0,Colombia,COL,COL,20210220
0.425136,0.015889,971.0,Costa Rica,CRI,CRI,20210220
0.315404,0.022965,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.432209,0.015104,1111.0,Croatia,HRV,HRV,20210220
0.457495,0.007743,4135.0,Czech Republic,CZE,CZE,20210220
0.281595,0.034097,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.428255,0.012401,1605.0,Denmark,DNK,DNK,20210220
0.349883,0.014271,1213.0,Dominican Republic,DOM,DOM,20210220
0.39215,0.007888,3828.0,Ecuador,ECU,ECU,20210220
0.240498,0.006508,4341.0,Egypt,EGY,EGY,20210220
0.37546,0.01342,1315.0,El Salvador,SLV,SLV,20210220
0.27623,0.024128,361.0,Ethiopia,ETH,ETH,20210220
0.417404,0.018686,712.0,Finland,FIN,FIN,20210220
0.441732,0.003802,17661.0,France,FRA,FRA,20210220
0.408718,0.004226,13545.0,Germany,DEU,DEU,20210220
0.209323,0.012655,1031.0,Ghana,GHA,GHA,20210220
0.349052,0.008946,2862.0,Greece,GRC,GRC,20210220
0.368438,0.013512,1269.0,Guatemala,GTM,GTM,20210220
0.371581,0.034902,203.0,Haiti,HTI,HTI,20210220
0.339671,0.015258,967.0,Honduras,HND,HND,20210220
0.33536,0.015675,918.0,Hong Kong,HKG,HKG,20210220
0.253421,0.006146,5009.0,Hungary,HUN,HUN,20210220
0.388363,0.004685,10827.0,India,IND,IND,20210220
0.304505,0.00565,6660.0,Indonesia,IDN,IDN,20210220
0.255582,0.008333,2733.0,Iraq,IRQ,IRQ,20210220
0.367232,0.014732,1062.0,Ireland,IRL,IRL,20210220
0.185274,0.014433,709.0,Israel,ISR,ISR,20210220
0.35162,0.004597,10825.0,Italy,ITA,ITA,20210220
0.314767,0.002478,35151.0,Japan,JPN,JPN,20210220
0.287336,0.012656,1299.0,Jordan,JOR,JOR,20210220
0.134187,0.011782,853.0,Kazakhstan,KAZ,KAZ,20210220
0.181706,0.010627,1319.0,Kenya,KEN,KEN,20210220
0.330411,0.032046,253.0,Kuwait,KWT,KWT,20210220
0.196616,0.023944,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.309837,0.019287,588.0,Lebanon,LBN,LBN,20210220
0.298231,0.018121,643.0,Libya,LBY,LBY,20210220
0.236546,0.04241,110.0,Madagascar,MDG,MDG,20210220
0.398577,0.009188,2847.0,Malaysia,MYS,MYS,20210220
0.352505,0.045048,122.0,Mali,MLI,MLI,20210220
0.441696,0.003701,18011.0,Mexico,MEX,MEX,20210220
0.246978,0.018707,577.0,Moldova,MDA,MDA,20210220
0.364005,0.018946,666.0,Morocco,MAR,MAR,20210220
0.38942,0.02263,464.0,Mozambique,MOZ,MOZ,20210220
0.478058,0.036724,203.0,Myanmar,MMR,MMR,20210220
0.368488,0.016512,862.0,Nepal,NPL,NPL,20210220
0.377988,0.007595,4085.0,Netherlands,NLD,NLD,20210220
0.414312,0.009825,2595.0,New Zealand,NZL,NZL,20210220
0.364802,0.018246,696.0,Nicaragua,NIC,NIC,20210220
0.207606,0.009262,1930.0,Nigeria,NGA,NGA,20210220
0.541546,0.011069,2024.0,Norway,NOR,NOR,20210220
0.440578,0.049537,108.0,Oman,OMN,OMN,20210220
0.377016,0.011561,1769.0,Pakistan,PAK,PAK,20210220
0.280575,0.021344,458.0,Palestine,PSE,PSE,20210220
0.385626,0.019333,641.0,Panama,PAN,PAN,20210220
0.307644,0.01513,940.0,Paraguay,PRY,PRY,20210220
0.358364,0.007222,4405.0,Peru,PER,PER,20210220
0.296298,0.005566,6750.0,Philippines,PHL,PHL,20210220
0.325247,0.006942,4560.0,Poland,POL,POL,20210220
0.605192,0.007326,4463.0,Portugal,PRT,PRT,20210220
0.352103,0.015905,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.342531,0.033143,210.0,Qatar,QAT,QAT,20210220
0.321986,0.008266,3201.0,Romania,ROU,ROU,20210220
0.152139,0.004582,6142.0,Russia,RUS,RUS,20210220
0.319125,0.013313,1260.0,Saudi Arabia,SAU,SAU,20210220
0.286665,0.036615,150.0,Senegal,SEN,SEN,20210220
0.320636,0.011887,1541.0,Serbia,SRB,SRB,20210220
0.326144,0.022339,466.0,Singapore,SGP,SGP,20210220
0.33741,0.011418,1722.0,Slovakia,SVK,SVK,20210220
0.385907,0.018116,708.0,Slovenia,SVN,SVN,20210220
0.27382,0.007825,3263.0,South Africa,ZAF,ZAF,20210220
0.341347,0.009595,2482.0,South Korea,KOR,KOR,20210220
0.474104,0.006091,6728.0,Spain,ESP,ESP,20210220
0.373479,0.022777,454.0,Sri Lanka,LKA,LKA,20210220
0.323026,0.019385,584.0,Sudan,SDN,SDN,20210220
0.501356,0.007224,4819.0,Sweden,SWE,SWE,20210220
0.46711,0.010575,2243.0,Switzerland,CHE,CHE,20210220
0.474745,0.005037,9877.0,Taiwan,TWN,TWN,20210220
0.165933,0.01876,416.0,Tanzania,TZA,TZA,20210220
0.480214,0.006677,5617.0,Thailand,THA,THA,20210220
0.28449,0.011718,1482.0,Tunisia,TUN,TUN,20210220
0.284792,0.006129,5428.0,Turkey,TUR,TUR,20210220
0.195657,0.004608,7421.0,Ukraine,UKR,UKR,20210220
0.271533,0.018593,607.0,United Arab Emirates,ARE,ARE,20210220
0.452214,0.007852,4022.0,United Kingdom,GBR,GBR,20210220
0.300643,0.01047,1933.0,Uruguay,URY,URY,20210220
0.239585,0.020726,445.0,Uzbekistan,UZB,UZB,20210220
0.296947,0.008779,2725.0,Venezuela,VEN,VEN,20210220
0.477255,0.004318,13355.0,Vietnam,VNM,VNM,20210220
0.202913,0.024706,275.0,Yemen,YEM,YEM,20210220
0.496004,0.028294,340.0,Afghanistan,AFG,AFG,20210221
0.3552,0.025708,364.0,Albania,ALB,ALB,20210221
0.307267,0.011138,1718.0,Algeria,DZA,DZA,20210221
0.386708,0.032629,228.0,Angola,AGO,AGO,20210221
0.423777,0.005399,8366.0,Argentina,ARG,ARG,20210221
0.237874,0.034575,183.0,Armenia,ARM,ARM,20210221
0.360693,0.007423,4223.0,Australia,AUS,AUS,20210221
0.361059,0.010295,2206.0,Austria,AUT,AUT,20210221
0.230268,0.021802,370.0,Azerbaijan,AZE,AZE,20210221
0.390141,0.013488,1326.0,Bangladesh,BGD,BGD,20210221
0.14542,0.010752,1100.0,Belarus,BLR,BLR,20210221
0.387657,0.010459,2173.0,Belgium,BEL,BEL,20210221
0.349895,0.010637,2032.0,Bolivia,BOL,BOL,20210221
0.307672,0.020875,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.392646,0.003288,22103.0,Brazil,BRA,BRA,20210221
0.281136,0.009857,2102.0,Bulgaria,BGR,BGR,20210221
0.332197,0.040164,145.0,Burkina Faso,BFA,BFA,20210221
0.452743,0.037862,183.0,Cambodia,KHM,KHM,20210221
0.25257,0.023293,371.0,Cameroon,CMR,CMR,20210221
0.44113,0.006226,6357.0,Canada,CAN,CAN,20210221
0.364933,0.009228,2731.0,Chile,CHL,CHL,20210221
0.389345,0.006056,6468.0,Colombia,COL,COL,20210221
0.418035,0.015912,966.0,Costa Rica,CRI,CRI,20210221
0.326997,0.023001,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.43903,0.015228,1099.0,Croatia,HRV,HRV,20210221
0.450175,0.00774,4130.0,Czech Republic,CZE,CZE,20210221
0.305223,0.034113,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.438578,0.012436,1608.0,Denmark,DNK,DNK,20210221
0.362189,0.01456,1190.0,Dominican Republic,DOM,DOM,20210221
0.39646,0.007845,3890.0,Ecuador,ECU,ECU,20210221
0.251398,0.006581,4369.0,Egypt,EGY,EGY,20210221
0.364099,0.013251,1333.0,El Salvador,SLV,SLV,20210221
0.260908,0.024223,348.0,Ethiopia,ETH,ETH,20210221
0.422422,0.019051,688.0,Finland,FIN,FIN,20210221
0.437855,0.003835,17332.0,France,FRA,FRA,20210221
0.406043,0.004228,13501.0,Germany,DEU,DEU,20210221
0.215796,0.01293,1018.0,Ghana,GHA,GHA,20210221
0.350485,0.009091,2773.0,Greece,GRC,GRC,20210221
0.37852,0.013567,1277.0,Guatemala,GTM,GTM,20210221
0.365987,0.034352,207.0,Haiti,HTI,HTI,20210221
0.334237,0.015092,981.0,Honduras,HND,HND,20210221
0.329573,0.015791,901.0,Hong Kong,HKG,HKG,20210221
0.259753,0.006156,5083.0,Hungary,HUN,HUN,20210221
0.382464,0.00461,11114.0,India,IND,IND,20210221
0.301651,0.005718,6490.0,Indonesia,IDN,IDN,20210221
0.246092,0.008128,2801.0,Iraq,IRQ,IRQ,20210221
0.350703,0.01451,1074.0,Ireland,IRL,IRL,20210221
0.177441,0.014603,676.0,Israel,ISR,ISR,20210221
0.350491,0.00457,10939.0,Italy,ITA,ITA,20210221
0.314752,0.002511,34209.0,Japan,JPN,JPN,20210221
0.295058,0.012502,1353.0,Jordan,JOR,JOR,20210221
0.136959,0.011773,870.0,Kazakhstan,KAZ,KAZ,20210221
0.187755,0.010831,1328.0,Kenya,KEN,KEN,20210221
0.34318,0.032707,249.0,Kuwait,KWT,KWT,20210221
0.22195,0.025142,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.338769,0.019785,588.0,Lebanon,LBN,LBN,20210221
0.29724,0.018552,612.0,Libya,LBY,LBY,20210221
0.243095,0.043713,104.0,Madagascar,MDG,MDG,20210221
0.39272,0.009176,2843.0,Malaysia,MYS,MYS,20210221
0.335675,0.045022,119.0,Mali,MLI,MLI,20210221
0.440532,0.003695,18057.0,Mexico,MEX,MEX,20210221
0.271456,0.01895,592.0,Moldova,MDA,MDA,20210221
0.349956,0.018685,672.0,Morocco,MAR,MAR,20210221
0.404113,0.023107,452.0,Mozambique,MOZ,MOZ,20210221
0.479715,0.036408,208.0,Myanmar,MMR,MMR,20210221
0.359536,0.016535,849.0,Nepal,NPL,NPL,20210221
0.379772,0.007601,4082.0,Netherlands,NLD,NLD,20210221
0.428505,0.010328,2377.0,New Zealand,NZL,NZL,20210221
0.381148,0.018396,699.0,Nicaragua,NIC,NIC,20210221
0.21118,0.009219,1978.0,Nigeria,NGA,NGA,20210221
0.542093,0.011128,2005.0,Norway,NOR,NOR,20210221
0.393986,0.048142,108.0,Oman,OMN,OMN,20210221
0.38411,0.011537,1788.0,Pakistan,PAK,PAK,20210221
0.271545,0.021259,452.0,Palestine,PSE,PSE,20210221
0.377356,0.019149,646.0,Panama,PAN,PAN,20210221
0.313279,0.014813,983.0,Paraguay,PRY,PRY,20210221
0.371532,0.007273,4420.0,Peru,PER,PER,20210221
0.297039,0.005558,6783.0,Philippines,PHL,PHL,20210221
0.323836,0.006913,4587.0,Poland,POL,POL,20210221
0.616465,0.007276,4483.0,Portugal,PRT,PRT,20210221
0.341559,0.015594,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.34394,0.032605,216.0,Qatar,QAT,QAT,20210221
0.323761,0.008322,3175.0,Romania,ROU,ROU,20210221
0.147125,0.004525,6125.0,Russia,RUS,RUS,20210221
0.320622,0.013438,1240.0,Saudi Arabia,SAU,SAU,20210221
0.283624,0.035339,160.0,Senegal,SEN,SEN,20210221
0.322931,0.01187,1553.0,Serbia,SRB,SRB,20210221
0.31281,0.022574,451.0,Singapore,SGP,SGP,20210221
0.336656,0.011231,1777.0,Slovakia,SVK,SVK,20210221
0.378137,0.01808,711.0,Slovenia,SVN,SVN,20210221
0.274376,0.007724,3353.0,South Africa,ZAF,ZAF,20210221
0.343614,0.009833,2363.0,South Korea,KOR,KOR,20210221
0.467372,0.006164,6560.0,Spain,ESP,ESP,20210221
0.366215,0.022895,453.0,Sri Lanka,LKA,LKA,20210221
0.319242,0.019629,566.0,Sudan,SDN,SDN,20210221
0.505321,0.007206,4841.0,Sweden,SWE,SWE,20210221
0.471657,0.010584,2231.0,Switzerland,CHE,CHE,20210221
0.471629,0.005057,9783.0,Taiwan,TWN,TWN,20210221
0.183746,0.019341,434.0,Tanzania,TZA,TZA,20210221
0.481777,0.006676,5624.0,Thailand,THA,THA,20210221
0.299675,0.011891,1471.0,Tunisia,TUN,TUN,20210221
0.285449,0.006142,5413.0,Turkey,TUR,TUR,20210221
0.194351,0.00458,7465.0,Ukraine,UKR,UKR,20210221
0.253375,0.017979,606.0,United Arab Emirates,ARE,ARE,20210221
0.458153,0.007874,4013.0,United Kingdom,GBR,GBR,20210221
0.294124,0.010373,1942.0,Uruguay,URY,URY,20210221
0.236895,0.02027,460.0,Uzbekistan,UZB,UZB,20210221
0.299676,0.008755,2756.0,Venezuela,VEN,VEN,20210221
0.48552,0.004321,13358.0,Vietnam,VNM,VNM,20210221
0.214468,0.025497,268.0,Yemen,YEM,YEM,20210221
0.510595,0.029292,315.0,Afghanistan,AFG,AFG,20210222
0.360871,0.026253,356.0,Albania,ALB,ALB,20210222
0.313493,0.01128,1687.0,Algeria,DZA,DZA,20210222
0.39756,0.033855,216.0,Angola,AGO,AGO,20210222
0.446828,0.005449,8300.0,Argentina,ARG,ARG,20210222
0.226857,0.03457,175.0,Armenia,ARM,ARM,20210222
0.362692,0.007598,4019.0,Australia,AUS,AUS,20210222
0.37574,0.010424,2194.0,Austria,AUT,AUT,20210222
0.212853,0.02137,360.0,Azerbaijan,AZE,AZE,20210222
0.403923,0.013884,1267.0,Bangladesh,BGD,BGD,20210222
0.154431,0.011082,1105.0,Belarus,BLR,BLR,20210222
0.384391,0.010468,2161.0,Belgium,BEL,BEL,20210222
0.285529,0.044916,101.0,Benin,BEN,BEN,20210222
0.347193,0.010688,2008.0,Bolivia,BOL,BOL,20210222
0.308527,0.02092,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.395075,0.003282,22223.0,Brazil,BRA,BRA,20210222
0.283448,0.009876,2106.0,Bulgaria,BGR,BGR,20210222
0.347317,0.040266,150.0,Burkina Faso,BFA,BFA,20210222
0.353195,0.035786,192.0,Cambodia,KHM,KHM,20210222
0.245598,0.023073,370.0,Cameroon,CMR,CMR,20210222
0.446041,0.006292,6238.0,Canada,CAN,CAN,20210222
0.377587,0.009384,2674.0,Chile,CHL,CHL,20210222
0.399652,0.00616,6327.0,Colombia,COL,COL,20210222
0.420575,0.015949,964.0,Costa Rica,CRI,CRI,20210222
0.355381,0.023909,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.440868,0.015231,1097.0,Croatia,HRV,HRV,20210222
0.439411,0.007711,4147.0,Czech Republic,CZE,CZE,20210222
0.31468,0.033106,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.449836,0.012574,1570.0,Denmark,DNK,DNK,20210222
0.356286,0.014856,1140.0,Dominican Republic,DOM,DOM,20210222
0.405822,0.007864,3909.0,Ecuador,ECU,ECU,20210222
0.260581,0.00669,4316.0,Egypt,EGY,EGY,20210222
0.370443,0.013292,1328.0,El Salvador,SLV,SLV,20210222
0.27093,0.023873,340.0,Ethiopia,ETH,ETH,20210222
0.411516,0.019106,668.0,Finland,FIN,FIN,20210222
0.436775,0.003858,17114.0,France,FRA,FRA,20210222
0.400299,0.004216,13508.0,Germany,DEU,DEU,20210222
0.233316,0.013504,997.0,Ghana,GHA,GHA,20210222
0.347037,0.009125,2740.0,Greece,GRC,GRC,20210222
0.371461,0.013829,1222.0,Guatemala,GTM,GTM,20210222
0.318733,0.046304,100.0,Guinea,GIN,GIN,20210222
0.374523,0.033678,217.0,Haiti,HTI,HTI,20210222
0.322846,0.015206,956.0,Honduras,HND,HND,20210222
0.32139,0.01572,892.0,Hong Kong,HKG,HKG,20210222
0.257449,0.006096,5156.0,Hungary,HUN,HUN,20210222
0.378913,0.004549,11387.0,India,IND,IND,20210222
0.3041,0.005812,6312.0,Indonesia,IDN,IDN,20210222
0.23621,0.008037,2787.0,Iraq,IRQ,IRQ,20210222
0.358181,0.014798,1037.0,Ireland,IRL,IRL,20210222
0.1879,0.014988,677.0,Israel,ISR,ISR,20210222
