smoothed_sideeffects,smoothed_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.742019,0.029608,221.0,Cameroon,CMR,CMR,20210118
0.415631,0.00413,14314.0,Canada,CAN,CAN,20210118
0.693783,0.005469,7102.0,Chile,CHL,CHL,20210118
0.712318,0.003774,14357.0,Colombia,COL,COL,20210118
0.538098,0.010274,2409.0,Costa Rica,CRI,CRI,20210118
0.635632,0.022812,450.0,C̫te d'Ivoire,CIV,CIV,20210118
0.434242,0.011197,1962.0,Croatia,HRV,HRV,20210118
0.283394,0.006346,5052.0,Czech Republic,CZE,CZE,20210118
0.71789,0.032354,198.0,Democratic Republic of the Congo,COD,COD,20210118
0.302861,0.005192,7853.0,Denmark,DNK,DNK,20210118
0.738323,0.009958,1952.0,Dominican Republic,DOM,DOM,20210118
0.756001,0.006233,4760.0,Ecuador,ECU,ECU,20210118
0.70494,0.005884,6008.0,Egypt,EGY,EGY,20210118
0.720251,0.009571,2216.0,El Salvador,SLV,SLV,20210118
0.646288,0.023646,413.0,Ethiopia,ETH,ETH,20210118
0.322076,0.010866,1877.0,Finland,FIN,FIN,20210118
0.476711,0.003217,24132.0,France,FRA,FRA,20210118
0.379924,0.002958,26945.0,Germany,DEU,DEU,20210118
0.834573,0.012418,898.0,Ghana,GHA,GHA,20210118
0.438705,0.0081,3782.0,Greece,GRC,GRC,20210118
0.718044,0.010059,2015.0,Guatemala,GTM,GTM,20210118
0.428744,0.047817,111.0,Guinea,GIN,GIN,20210118
0.678774,0.033364,204.0,Haiti,HTI,HTI,20210118
0.727415,0.01084,1699.0,Honduras,HND,HND,20210118
0.617808,0.015197,1032.0,Hong Kong,HKG,HKG,20210118
0.431106,0.005278,8824.0,Hungary,HUN,HUN,20210118
0.516972,0.004422,12766.0,India,IND,IND,20210118
0.542226,0.004836,10620.0,Indonesia,IDN,IDN,20210118
0.547775,0.010271,2356.0,Iraq,IRQ,IRQ,20210118
0.429251,0.007489,4515.0,Ireland,IRL,IRL,20210118
0.403451,0.006705,5401.0,Israel,ISR,ISR,20210118
0.478637,0.00306,26676.0,Italy,ITA,ITA,20210118
0.838561,0.001681,47976.0,Japan,JPN,JPN,20210118
0.620585,0.012375,1576.0,Jordan,JOR,JOR,20210118
0.723074,0.015681,820.0,Kazakhstan,KAZ,KAZ,20210118
0.785098,0.009498,1864.0,Kenya,KEN,KEN,20210118
0.527293,0.027138,347.0,Kuwait,KWT,KWT,20210118
0.667871,0.026923,307.0,Kyrgyzstan,KGZ,KGZ,20210118
0.526511,0.040702,148.0,Laos,LAO,LAO,20210118
0.664926,0.01301,1373.0,Lebanon,LBN,LBN,20210118
0.598793,0.014938,1092.0,Libya,LBY,LBY,20210118
0.7634,0.00572,5540.0,Malaysia,MYS,MYS,20210118
0.550251,0.034001,217.0,Mali,MLI,MLI,20210118
0.638575,0.002157,49639.0,Mexico,MEX,MEX,20210118
0.740436,0.018154,584.0,Moldova,MDA,MDA,20210118
0.563362,0.015006,1096.0,Morocco,MAR,MAR,20210118
0.866396,0.014934,522.0,Mozambique,MOZ,MOZ,20210118
0.522316,0.012912,1509.0,Myanmar,MMR,MMR,20210118
0.627945,0.013766,1239.0,Nepal,NPL,NPL,20210118
0.30689,0.004424,10894.0,Netherlands,NLD,NLD,20210118
0.48843,0.008904,3170.0,New Zealand,NZL,NZL,20210118
0.716385,0.012933,1224.0,Nicaragua,NIC,NIC,20210118
0.754841,0.007737,3089.0,Nigeria,NGA,NGA,20210118
0.260915,0.005385,6675.0,Norway,NOR,NOR,20210118
0.552671,0.036206,191.0,Oman,OMN,OMN,20210118
0.572772,0.009819,2542.0,Pakistan,PAK,PAK,20210118
0.598631,0.020063,620.0,Palestine,PSE,PSE,20210118
0.685346,0.013043,1289.0,Panama,PAN,PAN,20210118
0.621782,0.013951,1208.0,Paraguay,PRY,PRY,20210118
0.70723,0.005779,6220.0,Peru,PER,PER,20210118
0.826054,0.004266,7912.0,Philippines,PHL,PHL,20210118
0.496128,0.005533,8176.0,Poland,POL,POL,20210118
0.657316,0.004704,10216.0,Portugal,PRT,PRT,20210118
0.607121,0.009581,2712.0,"Puerto Rico, U.S.",PRI,PRI,20210118
0.548371,0.029828,305.0,Qatar,QAT,QAT,20210118
0.496858,0.005963,7045.0,Romania,ROU,ROU,20210118
0.706513,0.005362,7222.0,Russia,RUS,RUS,20210118
0.542497,0.012529,1576.0,Saudi Arabia,SAU,SAU,20210118
0.68226,0.032787,207.0,Senegal,SEN,SEN,20210118
0.505686,0.010016,2491.0,Serbia,SRB,SRB,20210118
0.627635,0.016204,903.0,Singapore,SGP,SGP,20210118
0.284945,0.008018,3172.0,Slovakia,SVK,SVK,20210118
0.513432,0.013808,1315.0,Slovenia,SVN,SVN,20210118
0.728229,0.00578,5947.0,South Africa,ZAF,ZAF,20210118
0.644884,0.007829,3742.0,South Korea,KOR,KOR,20210118
0.554403,0.003758,17501.0,Spain,ESP,ESP,20210118
0.731532,0.017143,674.0,Sri Lanka,LKA,LKA,20210118
0.595819,0.016147,930.0,Sudan,SDN,SDN,20210118
0.373972,0.00378,16475.0,Sweden,SWE,SWE,20210118
0.446825,0.007891,4007.0,Switzerland,CHE,CHE,20210118
0.593789,0.0049,10046.0,Taiwan,TWN,TWN,20210118
0.722601,0.030363,216.0,Tanzania,TZA,TZA,20210118
0.636239,0.004224,12965.0,Thailand,THA,THA,20210118
0.692088,0.010246,2022.0,Tunisia,TUN,TUN,20210118
0.682747,0.005233,7928.0,Turkey,TUR,TUR,20210118
0.766195,0.004607,8455.0,Ukraine,UKR,UKR,20210118
0.578521,0.011938,1728.0,United Arab Emirates,ARE,ARE,20210118
0.32355,0.003533,17551.0,United Kingdom,GBR,GBR,20210118
0.705448,0.007909,3321.0,Uruguay,URY,URY,20210118
0.668191,0.022523,440.0,Uzbekistan,UZB,UZB,20210118
0.771686,0.006786,3860.0,Venezuela,VEN,VEN,20210118
0.466051,0.005809,7383.0,Vietnam,VNM,VNM,20210118
0.478015,0.027652,328.0,Yemen,YEM,YEM,20210118
0.572572,0.019598,634.0,Afghanistan,AFG,AFG,20210119
0.559404,0.024069,439.0,Albania,ALB,ALB,20210119
0.604695,0.010872,2028.0,Algeria,DZA,DZA,20210119
0.735605,0.02382,341.0,Angola,AGO,AGO,20210119
0.642453,0.003727,16594.0,Argentina,ARG,ARG,20210119
0.616464,0.032311,231.0,Armenia,ARM,ARM,20210119
0.490642,0.004994,10261.0,Australia,AUS,AUS,20210119
0.376402,0.006535,5618.0,Austria,AUT,AUT,20210119
0.741816,0.019444,504.0,Azerbaijan,AZE,AZE,20210119
0.617524,0.009893,2421.0,Bangladesh,BGD,BGD,20210119
0.802623,0.009948,1611.0,Belarus,BLR,BLR,20210119
0.408137,0.006877,5179.0,Belgium,BEL,BEL,20210119
0.633757,0.038564,153.0,Benin,BEN,BEN,20210119
0.740325,0.006453,4675.0,Bolivia,BOL,BOL,20210119
0.519176,0.017465,858.0,Bosnia and Herzegovina,BIH,BIH,20210119
0.446696,0.001678,87558.0,Brazil,BRA,BRA,20210119
0.540762,0.009046,3135.0,Bulgaria,BGR,BGR,20210119
0.626676,0.032093,222.0,Burkina Faso,BFA,BFA,20210119
0.622757,0.029113,275.0,Cambodia,KHM,KHM,20210119
0.757903,0.026435,264.0,Cameroon,CMR,CMR,20210119
0.417959,0.003777,17141.0,Canada,CAN,CAN,20210119
0.692593,0.005045,8366.0,Chile,CHL,CHL,20210119
0.713838,0.003453,17111.0,Colombia,COL,COL,20210119
0.53249,0.009398,2872.0,Costa Rica,CRI,CRI,20210119
0.648328,0.020623,540.0,C̫te d'Ivoire,CIV,CIV,20210119
0.42876,0.01023,2348.0,Croatia,HRV,HRV,20210119
0.280149,0.005752,6104.0,Czech Republic,CZE,CZE,20210119
0.712398,0.030355,228.0,Democratic Republic of the Congo,COD,COD,20210119
0.302455,0.004748,9381.0,Denmark,DNK,DNK,20210119
0.737945,0.00912,2348.0,Dominican Republic,DOM,DOM,20210119
0.756868,0.005651,5776.0,Ecuador,ECU,ECU,20210119
0.704604,0.005428,7065.0,Egypt,EGY,EGY,20210119
0.728568,0.008597,2705.0,El Salvador,SLV,SLV,20210119
0.656603,0.021947,472.0,Ethiopia,ETH,ETH,20210119
0.32058,0.009966,2224.0,Finland,FIN,FIN,20210119
0.480122,0.002948,28793.0,France,FRA,FRA,20210119
0.379656,0.002711,32054.0,Germany,DEU,DEU,20210119
0.833923,0.011209,1106.0,Ghana,GHA,GHA,20210119
0.437207,0.007462,4449.0,Greece,GRC,GRC,20210119
0.725499,0.009038,2454.0,Guatemala,GTM,GTM,20210119
0.44617,0.041682,147.0,Guinea,GIN,GIN,20210119
0.679742,0.030188,248.0,Haiti,HTI,HTI,20210119
0.725446,0.009895,2047.0,Honduras,HND,HND,20210119
0.62196,0.013757,1266.0,Hong Kong,HKG,HKG,20210119
0.43394,0.004825,10570.0,Hungary,HUN,HUN,20210119
0.519669,0.004033,15336.0,India,IND,IND,20210119
0.544949,0.004428,12651.0,Indonesia,IDN,IDN,20210119
0.556708,0.009358,2830.0,Iraq,IRQ,IRQ,20210119
0.428968,0.00685,5370.0,Ireland,IRL,IRL,20210119
0.406161,0.0061,6561.0,Israel,ISR,ISR,20210119
0.477208,0.002815,31519.0,Italy,ITA,ITA,20210119
0.839168,0.001541,56925.0,Japan,JPN,JPN,20210119
0.621623,0.011256,1896.0,Jordan,JOR,JOR,20210119
0.730465,0.014244,976.0,Kazakhstan,KAZ,KAZ,20210119
0.781861,0.008719,2244.0,Kenya,KEN,KEN,20210119
0.543398,0.024389,425.0,Kuwait,KWT,KWT,20210119
0.695493,0.023826,370.0,Kyrgyzstan,KGZ,KGZ,20210119
0.525731,0.03657,185.0,Laos,LAO,LAO,20210119
0.66169,0.011989,1616.0,Lebanon,LBN,LBN,20210119
0.575706,0.0136,1327.0,Libya,LBY,LBY,20210119
0.707931,0.039353,121.0,Madagascar,MDG,MDG,20210119
0.763156,0.005203,6706.0,Malaysia,MYS,MYS,20210119
0.553423,0.031863,254.0,Mali,MLI,MLI,20210119
0.639609,0.001958,60149.0,Mexico,MEX,MEX,20210119
0.748396,0.016449,698.0,Moldova,MDA,MDA,20210119
0.565093,0.013658,1323.0,Morocco,MAR,MAR,20210119
0.861759,0.013706,637.0,Mozambique,MOZ,MOZ,20210119
0.524562,0.011815,1802.0,Myanmar,MMR,MMR,20210119
0.644879,0.012411,1484.0,Nepal,NPL,NPL,20210119
0.308088,0.004041,13117.0,Netherlands,NLD,NLD,20210119
0.483061,0.00812,3805.0,New Zealand,NZL,NZL,20210119
0.72139,0.011726,1471.0,Nicaragua,NIC,NIC,20210119
0.756672,0.007061,3692.0,Nigeria,NGA,NGA,20210119
0.259781,0.004928,7944.0,Norway,NOR,NOR,20210119
0.545759,0.033849,222.0,Oman,OMN,OMN,20210119
0.579079,0.008861,3108.0,Pakistan,PAK,PAK,20210119
0.597647,0.018394,737.0,Palestine,PSE,PSE,20210119
0.678758,0.011977,1546.0,Panama,PAN,PAN,20210119
0.631505,0.012601,1474.0,Paraguay,PRY,PRY,20210119
0.711847,0.005222,7544.0,Peru,PER,PER,20210119
0.828723,0.003888,9401.0,Philippines,PHL,PHL,20210119
0.501865,0.005073,9722.0,Poland,POL,POL,20210119
0.66208,0.004234,12514.0,Portugal,PRT,PRT,20210119
0.597227,0.008721,3288.0,"Puerto Rico, U.S.",PRI,PRI,20210119
0.538197,0.026916,371.0,Qatar,QAT,QAT,20210119
0.495478,0.00543,8501.0,Romania,ROU,ROU,20210119
0.704593,0.00492,8610.0,Russia,RUS,RUS,20210119
0.539848,0.01141,1904.0,Saudi Arabia,SAU,SAU,20210119
0.663664,0.030868,238.0,Senegal,SEN,SEN,20210119
0.498032,0.009221,2937.0,Serbia,SRB,SRB,20210119
0.639417,0.014655,1084.0,Singapore,SGP,SGP,20210119
0.288935,0.007403,3753.0,Slovakia,SVK,SVK,20210119
0.513049,0.012646,1568.0,Slovenia,SVN,SVN,20210119
0.729124,0.005201,7333.0,South Africa,ZAF,ZAF,20210119
0.643601,0.007168,4471.0,South Korea,KOR,KOR,20210119
0.55442,0.003435,20952.0,Spain,ESP,ESP,20210119
0.747446,0.015343,806.0,Sri Lanka,LKA,LKA,20210119
0.598765,0.01486,1095.0,Sudan,SDN,SDN,20210119
0.375137,0.003461,19703.0,Sweden,SWE,SWE,20210119
0.44689,0.007205,4802.0,Switzerland,CHE,CHE,20210119
0.596918,0.004408,12402.0,Taiwan,TWN,TWN,20210119
0.716446,0.028734,246.0,Tanzania,TZA,TZA,20210119
0.641459,0.003869,15357.0,Thailand,THA,THA,20210119
0.693782,0.009547,2324.0,Tunisia,TUN,TUN,20210119
0.683402,0.004786,9473.0,Turkey,TUR,TUR,20210119
0.765259,0.004229,10063.0,Ukraine,UKR,UKR,20210119
0.578102,0.010871,2086.0,United Arab Emirates,ARE,ARE,20210119
0.324801,0.003237,20938.0,United Kingdom,GBR,GBR,20210119
0.701587,0.007251,3984.0,Uruguay,URY,URY,20210119
0.67791,0.020562,519.0,Uzbekistan,UZB,UZB,20210119
0.766479,0.006228,4645.0,Venezuela,VEN,VEN,20210119
0.47118,0.005316,8821.0,Vietnam,VNM,VNM,20210119
0.448593,0.025109,390.0,Yemen,YEM,YEM,20210119
0.566272,0.017827,770.0,Afghanistan,AFG,AFG,20210120
0.567146,0.021998,522.0,Albania,ALB,ALB,20210120
0.613021,0.010026,2363.0,Algeria,DZA,DZA,20210120
0.745246,0.021822,397.0,Angola,AGO,AGO,20210120
0.642393,0.003439,19483.0,Argentina,ARG,ARG,20210120
0.640321,0.028866,279.0,Armenia,ARM,ARM,20210120
0.489228,0.004641,11866.0,Australia,AUS,AUS,20210120
0.375437,0.006091,6444.0,Austria,AUT,AUT,20210120
0.73212,0.018082,597.0,Azerbaijan,AZE,AZE,20210120
0.613719,0.009101,2878.0,Bangladesh,BGD,BGD,20210120
0.799247,0.009319,1858.0,Belarus,BLR,BLR,20210120
0.41227,0.006413,5961.0,Belgium,BEL,BEL,20210120
0.636871,0.035543,181.0,Benin,BEN,BEN,20210120
0.745048,0.005913,5487.0,Bolivia,BOL,BOL,20210120
0.508978,0.015983,1018.0,Bosnia and Herzegovina,BIH,BIH,20210120
0.442356,0.001556,101704.0,Brazil,BRA,BRA,20210120
0.536166,0.008428,3601.0,Bulgaria,BGR,BGR,20210120
0.62962,0.030446,249.0,Burkina Faso,BFA,BFA,20210120
0.61974,0.02675,329.0,Cambodia,KHM,KHM,20210120
0.759826,0.024205,314.0,Cameroon,CMR,CMR,20210120
0.41966,0.003514,19817.0,Canada,CAN,CAN,20210120
0.691189,0.00469,9706.0,Chile,CHL,CHL,20210120
0.714152,0.003187,20082.0,Colombia,COL,COL,20210120
0.533406,0.008744,3312.0,Costa Rica,CRI,CRI,20210120
0.626264,0.019346,625.0,C̫te d'Ivoire,CIV,CIV,20210120
0.426592,0.00951,2717.0,Croatia,HRV,HRV,20210120
0.278055,0.00532,7101.0,Czech Republic,CZE,CZE,20210120
0.696907,0.029046,256.0,Democratic Republic of the Congo,COD,COD,20210120
0.298406,0.00441,10796.0,Denmark,DNK,DNK,20210120
0.737044,0.008427,2754.0,Dominican Republic,DOM,DOM,20210120
0.754991,0.005223,6797.0,Ecuador,ECU,ECU,20210120
0.699322,0.005082,8141.0,Egypt,EGY,EGY,20210120
0.730489,0.007914,3187.0,El Salvador,SLV,SLV,20210120
0.665969,0.020051,557.0,Ethiopia,ETH,ETH,20210120
0.318106,0.009229,2581.0,Finland,FIN,FIN,20210120
0.483813,0.00273,33578.0,France,FRA,FRA,20210120
0.378413,0.002519,37092.0,Germany,DEU,DEU,20210120
0.825404,0.010315,1359.0,Ghana,GHA,GHA,20210120
0.436678,0.006897,5203.0,Greece,GRC,GRC,20210120
0.722886,0.008266,2953.0,Guatemala,GTM,GTM,20210120
0.452129,0.039931,161.0,Guinea,GIN,GIN,20210120
0.659157,0.028637,281.0,Haiti,HTI,HTI,20210120
0.730976,0.009045,2417.0,Honduras,HND,HND,20210120
0.632473,0.012434,1527.0,Hong Kong,HKG,HKG,20210120
0.435145,0.004485,12240.0,Hungary,HUN,HUN,20210120
0.519805,0.003717,18062.0,India,IND,IND,20210120
0.543902,0.004102,14747.0,Indonesia,IDN,IDN,20210120
0.558776,0.008739,3243.0,Iraq,IRQ,IRQ,20210120
0.431381,0.006402,6142.0,Ireland,IRL,IRL,20210120
0.403192,0.005641,7639.0,Israel,ISR,ISR,20210120
0.474848,0.002618,36433.0,Italy,ITA,ITA,20210120
0.840017,0.001427,66047.0,Japan,JPN,JPN,20210120
0.614732,0.010544,2168.0,Jordan,JOR,JOR,20210120
0.71943,0.013234,1155.0,Kazakhstan,KAZ,KAZ,20210120
0.77834,0.008131,2611.0,Kenya,KEN,KEN,20210120
0.563603,0.022687,483.0,Kuwait,KWT,KWT,20210120
0.69491,0.02196,441.0,Kyrgyzstan,KGZ,KGZ,20210120
0.541939,0.033685,217.0,Laos,LAO,LAO,20210120
0.665371,0.011129,1859.0,Lebanon,LBN,LBN,20210120
0.567984,0.012618,1547.0,Libya,LBY,LBY,20210120
0.677453,0.037453,144.0,Madagascar,MDG,MDG,20210120
0.766739,0.00479,7821.0,Malaysia,MYS,MYS,20210120
0.568371,0.029778,292.0,Mali,MLI,MLI,20210120
0.639508,0.001803,70939.0,Mexico,MEX,MEX,20210120
0.751469,0.015087,824.0,Moldova,MDA,MDA,20210120
0.570144,0.012515,1571.0,Morocco,MAR,MAR,20210120
0.858298,0.012553,775.0,Mozambique,MOZ,MOZ,20210120
0.529387,0.010912,2108.0,Myanmar,MMR,MMR,20210120
0.638631,0.011478,1754.0,Nepal,NPL,NPL,20210120
0.3107,0.003753,15263.0,Netherlands,NLD,NLD,20210120
0.481512,0.007531,4420.0,New Zealand,NZL,NZL,20210120
0.719023,0.010856,1725.0,Nicaragua,NIC,NIC,20210120
0.759873,0.006484,4338.0,Nigeria,NGA,NGA,20210120
0.259289,0.004572,9220.0,Norway,NOR,NOR,20210120
0.560017,0.030539,270.0,Oman,OMN,OMN,20210120
0.575723,0.008194,3642.0,Pakistan,PAK,PAK,20210120
0.612299,0.017331,824.0,Palestine,PSE,PSE,20210120
0.673872,0.011156,1797.0,Panama,PAN,PAN,20210120
0.623448,0.011659,1739.0,Paraguay,PRY,PRY,20210120
0.709081,0.004809,8942.0,Peru,PER,PER,20210120
0.827846,0.003602,11001.0,Philippines,PHL,PHL,20210120
0.50406,0.004717,11246.0,Poland,POL,POL,20210120
0.661854,0.003877,14926.0,Portugal,PRT,PRT,20210120
0.591653,0.00804,3864.0,"Puerto Rico, U.S.",PRI,PRI,20210120
0.538203,0.025008,428.0,Qatar,QAT,QAT,20210120
0.496785,0.005032,9897.0,Romania,ROU,ROU,20210120
0.705778,0.004548,10051.0,Russia,RUS,RUS,20210120
0.545283,0.010579,2213.0,Saudi Arabia,SAU,SAU,20210120
0.675702,0.02892,265.0,Senegal,SEN,SEN,20210120
0.497585,0.008554,3418.0,Serbia,SRB,SRB,20210120
0.645897,0.013526,1263.0,Singapore,SGP,SGP,20210120
0.287137,0.006884,4325.0,Slovakia,SVK,SVK,20210120
0.514963,0.011714,1827.0,Slovenia,SVN,SVN,20210120
0.731608,0.004813,8509.0,South Africa,ZAF,ZAF,20210120
0.639641,0.006708,5128.0,South Korea,KOR,KOR,20210120
0.553646,0.003178,24496.0,Spain,ESP,ESP,20210120
0.751596,0.013907,970.0,Sri Lanka,LKA,LKA,20210120
0.594883,0.013892,1258.0,Sudan,SDN,SDN,20210120
0.369758,0.003198,22907.0,Sweden,SWE,SWE,20210120
0.447252,0.006689,5572.0,Switzerland,CHE,CHE,20210120
0.598418,0.004008,14979.0,Taiwan,TWN,TWN,20210120
0.700246,0.026634,295.0,Tanzania,TZA,TZA,20210120
0.645756,0.003579,17838.0,Thailand,THA,THA,20210120
0.680052,0.00901,2655.0,Tunisia,TUN,TUN,20210120
0.683829,0.004452,10944.0,Turkey,TUR,TUR,20210120
0.768155,0.003905,11694.0,Ukraine,UKR,UKR,20210120
0.571607,0.01005,2454.0,United Arab Emirates,ARE,ARE,20210120
0.324113,0.003003,24300.0,United Kingdom,GBR,GBR,20210120
0.696007,0.006762,4625.0,Uruguay,URY,URY,20210120
0.680386,0.019045,603.0,Uzbekistan,UZB,UZB,20210120
0.768148,0.005712,5490.0,Venezuela,VEN,VEN,20210120
0.471628,0.004841,10644.0,Vietnam,VNM,VNM,20210120
0.42976,0.023025,457.0,Yemen,YEM,YEM,20210120
0.542308,0.017787,793.0,Afghanistan,AFG,AFG,20210121
0.549922,0.022279,512.0,Albania,ALB,ALB,20210121
0.612884,0.010071,2344.0,Algeria,DZA,DZA,20210121
0.740557,0.021934,397.0,Angola,AGO,AGO,20210121
0.644212,0.003425,19606.0,Argentina,ARG,ARG,20210121
0.650674,0.028849,284.0,Armenia,ARM,ARM,20210121
0.491276,0.004677,11679.0,Australia,AUS,AUS,20210121
0.372189,0.006106,6364.0,Austria,AUT,AUT,20210121
0.725917,0.018471,585.0,Azerbaijan,AZE,AZE,20210121
0.615679,0.009008,2930.0,Bangladesh,BGD,BGD,20210121
0.801805,0.009397,1819.0,Belarus,BLR,BLR,20210121
0.420243,0.006447,5927.0,Belgium,BEL,BEL,20210121
0.628485,0.036443,173.0,Benin,BEN,BEN,20210121
0.748909,0.005923,5406.0,Bolivia,BOL,BOL,20210121
0.503252,0.016423,958.0,Bosnia and Herzegovina,BIH,BIH,20210121
0.435649,0.001564,100316.0,Brazil,BRA,BRA,20210121
0.542703,0.008391,3621.0,Bulgaria,BGR,BGR,20210121
0.611263,0.031421,241.0,Burkina Faso,BFA,BFA,20210121
0.621659,0.026806,327.0,Cambodia,KHM,KHM,20210121
0.758513,0.023294,341.0,Cameroon,CMR,CMR,20210121
0.416968,0.003532,19570.0,Canada,CAN,CAN,20210121
0.694343,0.004691,9646.0,Chile,CHL,CHL,20210121
0.708877,0.003215,19976.0,Colombia,COL,COL,20210121
0.529988,0.008774,3293.0,Costa Rica,CRI,CRI,20210121
0.621303,0.018996,650.0,C̫te d'Ivoire,CIV,CIV,20210121
0.431023,0.009539,2701.0,Croatia,HRV,HRV,20210121
0.285221,0.005381,7045.0,Czech Republic,CZE,CZE,20210121
0.677687,0.029683,252.0,Democratic Republic of the Congo,COD,COD,20210121
0.294177,0.004429,10636.0,Denmark,DNK,DNK,20210121
0.73852,0.008473,2714.0,Dominican Republic,DOM,DOM,20210121
0.751971,0.005245,6801.0,Ecuador,ECU,ECU,20210121
0.696001,0.005172,7916.0,Egypt,EGY,EGY,20210121
0.72747,0.007844,3266.0,El Salvador,SLV,SLV,20210121
0.658631,0.020422,542.0,Ethiopia,ETH,ETH,20210121
0.3226,0.009215,2605.0,Finland,FIN,FIN,20210121
0.488502,0.002727,33641.0,France,FRA,FRA,20210121
0.376041,0.002519,36994.0,Germany,DEU,DEU,20210121
0.815799,0.010292,1420.0,Ghana,GHA,GHA,20210121
0.43647,0.006977,5081.0,Greece,GRC,GRC,20210121
0.714567,0.008327,2967.0,Guatemala,GTM,GTM,20210121
0.479904,0.039927,163.0,Guinea,GIN,GIN,20210121
0.655489,0.028959,275.0,Haiti,HTI,HTI,20210121
0.739604,0.009094,2339.0,Honduras,HND,HND,20210121
0.62797,0.012334,1562.0,Hong Kong,HKG,HKG,20210121
0.440169,0.004513,12099.0,Hungary,HUN,HUN,20210121
0.517415,0.00368,18430.0,India,IND,IND,20210121
0.548312,0.004127,14553.0,Indonesia,IDN,IDN,20210121
0.552416,0.008891,3141.0,Iraq,IRQ,IRQ,20210121
0.435298,0.006526,6011.0,Ireland,IRL,IRL,20210121
0.39419,0.0056,7675.0,Israel,ISR,ISR,20210121
0.475271,0.002623,36281.0,Italy,ITA,ITA,20210121
0.840981,0.001425,65904.0,Japan,JPN,JPN,20210121
0.607996,0.010553,2175.0,Jordan,JOR,JOR,20210121
0.72566,0.013128,1158.0,Kazakhstan,KAZ,KAZ,20210121
0.777345,0.008109,2629.0,Kenya,KEN,KEN,20210121
0.578245,0.02267,483.0,Kuwait,KWT,KWT,20210121
0.673085,0.022267,450.0,Kyrgyzstan,KGZ,KGZ,20210121
0.541113,0.033467,225.0,Laos,LAO,LAO,20210121
0.65804,0.011206,1855.0,Lebanon,LBN,LBN,20210121
0.55824,0.012689,1541.0,Libya,LBY,LBY,20210121
0.682408,0.03781,141.0,Madagascar,MDG,MDG,20210121
0.762897,0.00482,7815.0,Malaysia,MYS,MYS,20210121
0.598307,0.030381,272.0,Mali,MLI,MLI,20210121
0.638949,0.001793,71769.0,Mexico,MEX,MEX,20210121
0.748366,0.015256,812.0,Moldova,MDA,MDA,20210121
0.579406,0.012539,1557.0,Morocco,MAR,MAR,20210121
0.83564,0.013188,787.0,Mozambique,MOZ,MOZ,20210121
0.527823,0.010905,2111.0,Myanmar,MMR,MMR,20210121
0.640485,0.011385,1777.0,Nepal,NPL,NPL,20210121
0.313182,0.003774,15165.0,Netherlands,NLD,NLD,20210121
0.478736,0.007609,4347.0,New Zealand,NZL,NZL,20210121
0.729945,0.010666,1746.0,Nicaragua,NIC,NIC,20210121
0.758819,0.006525,4295.0,Nigeria,NGA,NGA,20210121
0.257012,0.004601,9044.0,Norway,NOR,NOR,20210121
0.557595,0.031188,259.0,Oman,OMN,OMN,20210121
0.580372,0.008171,3648.0,Pakistan,PAK,PAK,20210121
0.620362,0.017368,813.0,Palestine,PSE,PSE,20210121
0.659632,0.011319,1772.0,Panama,PAN,PAN,20210121
0.626418,0.011597,1751.0,Paraguay,PRY,PRY,20210121
0.712597,0.004769,9031.0,Peru,PER,PER,20210121
0.825989,0.003658,10755.0,Philippines,PHL,PHL,20210121
0.501736,0.004756,11061.0,Poland,POL,POL,20210121
0.659372,0.003862,15609.0,Portugal,PRT,PRT,20210121
0.601442,0.008013,3864.0,"Puerto Rico, U.S.",PRI,PRI,20210121
0.536307,0.024731,438.0,Qatar,QAT,QAT,20210121
0.494605,0.005029,9904.0,Romania,ROU,ROU,20210121
0.707463,0.004554,9988.0,Russia,RUS,RUS,20210121
0.549348,0.010523,2240.0,Saudi Arabia,SAU,SAU,20210121
0.669868,0.029104,266.0,Senegal,SEN,SEN,20210121
0.487094,0.00862,3365.0,Serbia,SRB,SRB,20210121
0.642829,0.013425,1286.0,Singapore,SGP,SGP,20210121
0.290984,0.006964,4259.0,Slovakia,SVK,SVK,20210121
0.514812,0.011791,1805.0,Slovenia,SVN,SVN,20210121
0.73335,0.004821,8455.0,South Africa,ZAF,ZAF,20210121
0.642209,0.006728,5093.0,South Korea,KOR,KOR,20210121
0.55264,0.003182,24436.0,Spain,ESP,ESP,20210121
0.763187,0.013613,982.0,Sri Lanka,LKA,LKA,20210121
0.58827,0.013908,1262.0,Sudan,SDN,SDN,20210121
0.36559,0.003271,22719.0,Sweden,SWE,SWE,20210121
0.442608,0.006726,5502.0,Switzerland,CHE,CHE,20210121
0.59759,0.003956,15417.0,Taiwan,TWN,TWN,20210121
0.712655,0.025272,318.0,Tanzania,TZA,TZA,20210121
0.654471,0.00361,17361.0,Thailand,THA,THA,20210121
0.680324,0.009078,2614.0,Tunisia,TUN,TUN,20210121
0.682445,0.004487,10795.0,Turkey,TUR,TUR,20210121
0.76924,0.003885,11781.0,Ukraine,UKR,UKR,20210121
0.562881,0.010007,2486.0,United Arab Emirates,ARE,ARE,20210121
0.324836,0.003012,24196.0,United Kingdom,GBR,GBR,20210121
0.698929,0.006778,4599.0,Uruguay,URY,URY,20210121
0.669828,0.018725,634.0,Uzbekistan,UZB,UZB,20210121
0.762255,0.005783,5468.0,Venezuela,VEN,VEN,20210121
