pct_trust_doctors,trust_doctors_se,pct_trust_doctors_unw,trust_doctors_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.610079,0.009657,0.620103,0.009704,2527.0,Sweden,SWE,SWE,20210217
0.477206,0.020923,0.478109,0.020921,571.0,Switzerland,CHE,CHE,20210217
0.706781,0.010472,0.725771,0.010686,1816.0,Taiwan,TWN,TWN,20210217
0.624505,0.048257,0.61165,0.047948,103.0,Tanzania,TZA,TZA,20210217
0.572014,0.014142,0.577396,0.014166,1221.0,Thailand,THA,THA,20210217
0.510745,0.034337,0.492958,0.034332,213.0,Tunisia,TUN,TUN,20210217
0.517019,0.014289,0.563018,0.014395,1206.0,Turkey,TUR,TUR,20210217
0.35827,0.013441,0.35103,0.013503,1262.0,Ukraine,UKR,UKR,20210217
0.623334,0.039509,0.589744,0.03892,156.0,United Arab Emirates,ARE,ARE,20210217
0.659293,0.010379,0.656325,0.010357,2095.0,United Kingdom,GBR,GBR,20210217
0.626686,0.023198,0.644028,0.023435,427.0,Uruguay,URY,URY,20210217
0.687967,0.018511,0.707438,0.018852,605.0,Venezuela,VEN,VEN,20210217
0.613546,0.008096,0.623674,0.008137,3582.0,Vietnam,VNM,VNM,20210217
0.468899,0.031563,0.456,0.031625,250.0,Algeria,DZA,DZA,20210218
0.733471,0.009342,0.743707,0.009461,2185.0,Argentina,ARG,ARG,20210218
0.622218,0.014567,0.627949,0.014612,1102.0,Australia,AUS,AUS,20210218
0.508459,0.018995,0.526012,0.019018,692.0,Austria,AUT,AUT,20210218
0.634623,0.027876,0.623762,0.027709,303.0,Bangladesh,BGD,BGD,20210218
0.307414,0.034802,0.298851,0.035081,174.0,Belarus,BLR,BLR,20210218
0.542818,0.019405,0.557927,0.019465,656.0,Belgium,BEL,BEL,20210218
0.654631,0.02234,0.682759,0.022824,435.0,Bolivia,BOL,BOL,20210218
0.555517,0.049257,0.490385,0.048962,104.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.799155,0.004016,0.807724,0.004082,9632.0,Brazil,BRA,BRA,20210218
0.432946,0.025285,0.505102,0.025058,392.0,Bulgaria,BGR,BGR,20210218
0.623649,0.010075,0.620422,0.010058,2321.0,Canada,CAN,CAN,20210218
0.736956,0.014831,0.743945,0.014962,867.0,Chile,CHL,CHL,20210218
0.721879,0.010421,0.73043,0.010523,1814.0,Colombia,COL,COL,20210218
0.755304,0.024181,0.750779,0.024033,321.0,Costa Rica,CRI,CRI,20210218
0.504419,0.032966,0.493506,0.032968,231.0,Croatia,HRV,HRV,20210218
0.471639,0.016067,0.474664,0.016061,967.0,Czech Republic,CZE,CZE,20210218
0.546926,0.014843,0.532272,0.014808,1131.0,Denmark,DNK,DNK,20210218
0.659329,0.028902,0.671698,0.029169,265.0,Dominican Republic,DOM,DOM,20210218
0.690507,0.014296,0.707799,0.014532,1013.0,Ecuador,ECU,ECU,20210218
0.506364,0.01767,0.514357,0.017676,801.0,Egypt,EGY,EGY,20210218
0.759037,0.023541,0.751479,0.023297,338.0,El Salvador,SLV,SLV,20210218
0.606769,0.027498,0.621795,0.027698,312.0,Finland,FIN,FIN,20210218
0.482825,0.008102,0.488311,0.0081,3807.0,France,FRA,FRA,20210218
0.527657,0.007981,0.505732,0.00797,3925.0,Germany,DEU,DEU,20210218
0.617749,0.032191,0.641256,0.032614,223.0,Ghana,GHA,GHA,20210218
0.658195,0.017136,0.674232,0.017343,749.0,Greece,GRC,GRC,20210218
0.723159,0.024705,0.767918,0.026184,293.0,Guatemala,GTM,GTM,20210218
0.825186,0.024012,0.801444,0.022862,277.0,Honduras,HND,HND,20210218
0.619224,0.037336,0.601156,0.037025,173.0,Hong Kong,HKG,HKG,20210218
0.516818,0.0127,0.560864,0.012788,1528.0,Hungary,HUN,HUN,20210218
0.60871,0.009642,0.61811,0.009686,2540.0,India,IND,IND,20210218
0.457594,0.013323,0.461099,0.013315,1401.0,Indonesia,IDN,IDN,20210218
0.527928,0.021497,0.521257,0.021483,541.0,Iraq,IRQ,IRQ,20210218
0.708256,0.020226,0.710317,0.020268,504.0,Ireland,IRL,IRL,20210218
0.438718,0.045426,0.433333,0.045489,120.0,Israel,ISR,ISR,20210218
0.75328,0.006772,0.746967,0.006716,4122.0,Italy,ITA,ITA,20210218
0.650252,0.005788,0.647922,0.005779,6811.0,Japan,JPN,JPN,20210218
0.524808,0.036368,0.494737,0.036325,190.0,Jordan,JOR,JOR,20210218
0.168226,0.031111,0.150376,0.032558,133.0,Kazakhstan,KAZ,KAZ,20210218
0.718767,0.026241,0.733333,0.026679,285.0,Kenya,KEN,KEN,20210218
0.566625,0.036379,0.620112,0.037142,179.0,Lebanon,LBN,LBN,20210218
0.494778,0.039528,0.496894,0.039526,161.0,Libya,LBY,LBY,20210218
0.601538,0.019991,0.597015,0.019954,603.0,Malaysia,MYS,MYS,20210218
0.802722,0.004478,0.81631,0.004602,7480.0,Mexico,MEX,MEX,20210218
0.486555,0.040284,0.490323,0.040277,155.0,Morocco,MAR,MAR,20210218
0.70977,0.036779,0.68323,0.035881,161.0,Nepal,NPL,NPL,20210218
0.478541,0.013062,0.464702,0.013083,1459.0,Netherlands,NLD,NLD,20210218
0.617648,0.020356,0.59622,0.020161,582.0,New Zealand,NZL,NZL,20210218
0.648267,0.035996,0.668605,0.036516,172.0,Nicaragua,NIC,NIC,20210218
0.663132,0.022431,0.690141,0.022926,426.0,Nigeria,NGA,NGA,20210218
0.595673,0.015931,0.573057,0.015806,965.0,Norway,NOR,NOR,20210218
0.61194,0.025611,0.617729,0.025683,361.0,Pakistan,PAK,PAK,20210218
0.696293,0.035886,0.69697,0.035909,165.0,Panama,PAN,PAN,20210218
0.673138,0.034658,0.666667,0.034486,186.0,Paraguay,PRY,PRY,20210218
0.722508,0.012213,0.745483,0.012555,1273.0,Peru,PER,PER,20210218
0.619976,0.013343,0.64441,0.01353,1288.0,Philippines,PHL,PHL,20210218
0.467316,0.014692,0.483592,0.014668,1158.0,Poland,POL,POL,20210218
0.722319,0.011579,0.739736,0.011818,1437.0,Portugal,PRT,PRT,20210218
0.659118,0.025815,0.728188,0.027505,298.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.471254,0.017868,0.501276,0.017839,784.0,Romania,ROU,ROU,20210218
0.321982,0.015241,0.323436,0.015223,943.0,Russia,RUS,RUS,20210218
0.49957,0.031117,0.570866,0.031435,254.0,Saudi Arabia,SAU,SAU,20210218
0.399853,0.027758,0.429467,0.02747,319.0,Serbia,SRB,SRB,20210218
0.558522,0.04618,0.568966,0.046305,116.0,Singapore,SGP,SGP,20210218
0.533023,0.0232,0.554348,0.023287,460.0,Slovakia,SVK,SVK,20210218
0.538404,0.040891,0.550336,0.040978,149.0,Slovenia,SVN,SVN,20210218
0.599584,0.016694,0.614571,0.016806,851.0,South Africa,ZAF,ZAF,20210218
0.628162,0.020817,0.633147,0.020875,537.0,South Korea,KOR,KOR,20210218
0.777045,0.008537,0.782776,0.008617,2334.0,Spain,ESP,ESP,20210218
0.693029,0.04586,0.682692,0.045447,104.0,Sri Lanka,LKA,LKA,20210218
0.562212,0.03871,0.63871,0.039978,155.0,Sudan,SDN,SDN,20210218
0.614037,0.009569,0.621159,0.009603,2571.0,Sweden,SWE,SWE,20210218
0.444605,0.020568,0.459184,0.02051,588.0,Switzerland,CHE,CHE,20210218
0.713746,0.011033,0.729796,0.01123,1621.0,Taiwan,TWN,TWN,20210218
0.63544,0.014644,0.611362,0.014459,1109.0,Thailand,THA,THA,20210218
0.438217,0.033075,0.392694,0.033605,219.0,Tunisia,TUN,TUN,20210218
0.539952,0.014445,0.543697,0.014454,1190.0,Turkey,TUR,TUR,20210218
0.299776,0.013275,0.30597,0.013198,1206.0,Ukraine,UKR,UKR,20210218
0.733569,0.040594,0.697674,0.039076,129.0,United Arab Emirates,ARE,ARE,20210218
0.635738,0.010477,0.64,0.010504,2100.0,United Kingdom,GBR,GBR,20210218
0.596801,0.024885,0.623684,0.025197,380.0,Uruguay,URY,URY,20210218
0.765512,0.016788,0.789831,0.017457,590.0,Venezuela,VEN,VEN,20210218
0.593607,0.008228,0.625542,0.00835,3461.0,Vietnam,VNM,VNM,20210218
0.397837,0.028849,0.427119,0.028545,295.0,Algeria,DZA,DZA,20210219
0.716116,0.009723,0.737433,0.009963,2049.0,Argentina,ARG,ARG,20210219
0.59127,0.015144,0.611379,0.015273,1037.0,Australia,AUS,AUS,20210219
0.491818,0.02107,0.492908,0.02107,564.0,Austria,AUT,AUT,20210219
0.683649,0.028418,0.615646,0.027169,294.0,Bangladesh,BGD,BGD,20210219
0.290864,0.035509,0.295181,0.035356,166.0,Belarus,BLR,BLR,20210219
0.524198,0.021523,0.535316,0.021551,538.0,Belgium,BEL,BEL,20210219
0.677163,0.023071,0.669065,0.022924,417.0,Bolivia,BOL,BOL,20210219
0.782463,0.004223,0.798934,0.004347,9007.0,Brazil,BRA,BRA,20210219
0.523572,0.025882,0.569482,0.026106,367.0,Bulgaria,BGR,BGR,20210219
0.603226,0.01071,0.60692,0.010727,2081.0,Canada,CAN,CAN,20210219
0.714612,0.015922,0.716065,0.015947,803.0,Chile,CHL,CHL,20210219
0.732315,0.010562,0.746612,0.010751,1697.0,Colombia,COL,COL,20210219
0.747224,0.024892,0.741935,0.024724,310.0,Costa Rica,CRI,CRI,20210219
0.439331,0.032408,0.42735,0.032514,234.0,Croatia,HRV,HRV,20210219
0.507078,0.016344,0.514957,0.01635,936.0,Czech Republic,CZE,CZE,20210219
0.570044,0.016134,0.546695,0.016045,953.0,Denmark,DNK,DNK,20210219
0.631292,0.030284,0.653226,0.030698,248.0,Dominican Republic,DOM,DOM,20210219
0.699404,0.015262,0.713311,0.015474,879.0,Ecuador,ECU,ECU,20210219
0.576588,0.017078,0.570749,0.017048,841.0,Egypt,EGY,EGY,20210219
0.738318,0.024384,0.75974,0.025086,308.0,El Salvador,SLV,SLV,20210219
0.549527,0.029135,0.579861,0.029369,288.0,Finland,FIN,FIN,20210219
0.470832,0.008453,0.467719,0.008457,3485.0,France,FRA,FRA,20210219
0.515918,0.007962,0.509257,0.00796,3943.0,Germany,DEU,DEU,20210219
0.595856,0.037084,0.596591,0.037095,176.0,Ghana,GHA,GHA,20210219
0.643649,0.016759,0.684416,0.01727,770.0,Greece,GRC,GRC,20210219
0.71141,0.026637,0.721831,0.026934,284.0,Guatemala,GTM,GTM,20210219
0.759807,0.027552,0.75,0.027182,248.0,Honduras,HND,HND,20210219
0.60953,0.03744,0.608187,0.037417,171.0,Hong Kong,HKG,HKG,20210219
0.552879,0.013363,0.579063,0.013457,1366.0,Hungary,HUN,HUN,20210219
0.61373,0.009455,0.633808,0.009556,2597.0,India,IND,IND,20210219
0.43879,0.013915,0.453552,0.01387,1281.0,Indonesia,IDN,IDN,20210219
0.50883,0.020528,0.510101,0.020529,594.0,Iraq,IRQ,IRQ,20210219
0.708409,0.020611,0.721519,0.020898,474.0,Ireland,IRL,IRL,20210219
0.477393,0.045985,0.449153,0.046178,118.0,Israel,ISR,ISR,20210219
0.756898,0.006787,0.753533,0.006755,4033.0,Italy,ITA,ITA,20210219
0.637927,0.005832,0.638292,0.005833,6790.0,Japan,JPN,JPN,20210219
0.424474,0.031216,0.460938,0.030952,256.0,Jordan,JOR,JOR,20210219
0.257971,0.036006,0.186441,0.040449,118.0,Kazakhstan,KAZ,KAZ,20210219
0.674242,0.026216,0.679245,0.026322,318.0,Kenya,KEN,KEN,20210219
0.731696,0.033666,0.727273,0.033493,176.0,Lebanon,LBN,LBN,20210219
0.540321,0.041872,0.567376,0.04212,141.0,Libya,LBY,LBY,20210219
0.640822,0.019168,0.640127,0.01916,628.0,Malaysia,MYS,MYS,20210219
0.792962,0.004603,0.813075,0.004784,7174.0,Mexico,MEX,MEX,20210219
0.472652,0.035155,0.580808,0.03557,198.0,Morocco,MAR,MAR,20210219
0.550122,0.037315,0.579545,0.037606,176.0,Nepal,NPL,NPL,20210219
0.440514,0.013375,0.443881,0.013364,1381.0,Netherlands,NLD,NLD,20210219
0.612966,0.020908,0.616236,0.020941,542.0,New Zealand,NZL,NZL,20210219
0.64939,0.037655,0.681818,0.038576,154.0,Nicaragua,NIC,NIC,20210219
0.645402,0.022783,0.660508,0.023017,433.0,Nigeria,NGA,NGA,20210219
0.563708,0.016742,0.544018,0.01667,886.0,Norway,NOR,NOR,20210219
0.661612,0.02413,0.658915,0.024083,387.0,Pakistan,PAK,PAK,20210219
0.705596,0.034174,0.729412,0.03506,170.0,Panama,PAN,PAN,20210219
0.61987,0.031302,0.695853,0.033029,217.0,Paraguay,PRY,PRY,20210219
0.754611,0.011906,0.76746,0.012128,1260.0,Peru,PER,PER,20210219
0.589566,0.013744,0.595611,0.013776,1276.0,Philippines,PHL,PHL,20210219
0.463254,0.015035,0.485533,0.015001,1106.0,Poland,POL,POL,20210219
0.722418,0.012389,0.72427,0.012415,1302.0,Portugal,PRT,PRT,20210219
0.760173,0.024999,0.752508,0.024734,299.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.529503,0.01805,0.527415,0.018046,766.0,Romania,ROU,ROU,20210219
0.305796,0.015492,0.318232,0.015324,905.0,Russia,RUS,RUS,20210219
0.586285,0.028723,0.57047,0.028578,298.0,Saudi Arabia,SAU,SAU,20210219
0.487447,0.030182,0.48,0.030197,275.0,Serbia,SRB,SRB,20210219
0.53824,0.042039,0.614815,0.043067,135.0,Singapore,SGP,SGP,20210219
0.569745,0.022405,0.567347,0.02239,490.0,Slovakia,SVK,SVK,20210219
0.423102,0.038026,0.447674,0.037781,172.0,Slovenia,SVN,SVN,20210219
0.595266,0.017716,0.596354,0.017723,768.0,South Africa,ZAF,ZAF,20210219
0.622609,0.022077,0.63048,0.022171,479.0,South Korea,KOR,KOR,20210219
0.774105,0.008791,0.78018,0.008877,2220.0,Spain,ESP,ESP,20210219
0.697683,0.043642,0.696429,0.043591,112.0,Sri Lanka,LKA,LKA,20210219
0.558986,0.040428,0.569536,0.04054,151.0,Sudan,SDN,SDN,20210219
0.614164,0.009639,0.618261,0.009659,2541.0,Sweden,SWE,SWE,20210219
0.514144,0.021951,0.520231,0.02196,519.0,Switzerland,CHE,CHE,20210219
0.696885,0.010927,0.724447,0.01124,1673.0,Taiwan,TWN,TWN,20210219
0.588315,0.014708,0.592659,0.014732,1117.0,Thailand,THA,THA,20210219
0.401338,0.032366,0.447257,0.031907,237.0,Tunisia,TUN,TUN,20210219
0.533978,0.01488,0.561545,0.014959,1113.0,Turkey,TUR,TUR,20210219
0.311559,0.014249,0.311909,0.014245,1058.0,Ukraine,UKR,UKR,20210219
0.501618,0.043105,0.64,0.044901,125.0,United Arab Emirates,ARE,ARE,20210219
0.652475,0.010848,0.648942,0.010822,1937.0,United Kingdom,GBR,GBR,20210219
0.67113,0.024409,0.694678,0.024899,357.0,Uruguay,URY,URY,20210219
0.706678,0.019881,0.742268,0.020695,485.0,Venezuela,VEN,VEN,20210219
0.642377,0.008662,0.632258,0.00861,3100.0,Vietnam,VNM,VNM,20210219
0.447503,0.031062,0.467181,0.030957,259.0,Algeria,DZA,DZA,20210220
0.745569,0.009512,0.765358,0.009776,1986.0,Argentina,ARG,ARG,20210220
0.629568,0.014691,0.624081,0.014647,1088.0,Australia,AUS,AUS,20210220
0.5459,0.020279,0.519737,0.020209,608.0,Austria,AUT,AUT,20210220
0.538405,0.027761,0.580442,0.028044,317.0,Bangladesh,BGD,BGD,20210220
0.356127,0.03764,0.390533,0.036944,169.0,Belarus,BLR,BLR,20210220
0.53585,0.0205,0.540541,0.020514,592.0,Belgium,BEL,BEL,20210220
0.697356,0.021725,0.701124,0.021802,445.0,Bolivia,BOL,BOL,20210220
0.792049,0.004122,0.809267,0.004258,9086.0,Brazil,BRA,BRA,20210220
0.448544,0.0261,0.525886,0.025997,367.0,Bulgaria,BGR,BGR,20210220
0.603301,0.010563,0.607577,0.010583,2138.0,Canada,CAN,CAN,20210220
0.719624,0.015451,0.73236,0.015677,822.0,Chile,CHL,CHL,20210220
0.734892,0.010936,0.751601,0.011172,1562.0,Colombia,COL,COL,20210220
0.691726,0.028747,0.706349,0.029147,252.0,Costa Rica,CRI,CRI,20210220
0.388201,0.034557,0.447115,0.033873,208.0,Croatia,HRV,HRV,20210220
0.508674,0.01669,0.511136,0.016692,898.0,Czech Republic,CZE,CZE,20210220
0.531991,0.016055,0.522188,0.016038,969.0,Denmark,DNK,DNK,20210220
0.611378,0.029661,0.660156,0.030524,256.0,Dominican Republic,DOM,DOM,20210220
0.683803,0.015853,0.718362,0.016389,806.0,Ecuador,ECU,ECU,20210220
0.494768,0.018614,0.522885,0.018633,721.0,Egypt,EGY,EGY,20210220
0.726164,0.024749,0.728395,0.024812,324.0,El Salvador,SLV,SLV,20210220
0.660604,0.028552,0.613014,0.027757,292.0,Finland,FIN,FIN,20210220
0.477756,0.008452,0.479542,0.00845,3495.0,France,FRA,FRA,20210220
0.533012,0.00804,0.518509,0.008028,3863.0,Germany,DEU,DEU,20210220
0.4777,0.03684,0.565934,0.037128,182.0,Ghana,GHA,GHA,20210220
0.631768,0.017451,0.659892,0.017767,738.0,Greece,GRC,GRC,20210220
0.686408,0.028939,0.688716,0.028997,257.0,Guatemala,GTM,GTM,20210220
0.723773,0.029013,0.733906,0.029356,233.0,Honduras,HND,HND,20210220
0.601443,0.036807,0.613636,0.03701,176.0,Hong Kong,HKG,HKG,20210220
0.53789,0.012699,0.566273,0.012775,1524.0,Hungary,HUN,HUN,20210220
0.668385,0.009286,0.640344,0.009109,2672.0,India,IND,IND,20210220
0.434799,0.014073,0.461783,0.013993,1256.0,Indonesia,IDN,IDN,20210220
0.475573,0.020528,0.489899,0.020508,594.0,Iraq,IRQ,IRQ,20210220
0.73464,0.019947,0.7251,0.019726,502.0,Ireland,IRL,IRL,20210220
0.483092,0.044042,0.425197,0.044518,127.0,Israel,ISR,ISR,20210220
0.754692,0.006827,0.748947,0.006774,4035.0,Italy,ITA,ITA,20210220
0.643476,0.005676,0.638749,0.005659,7164.0,Japan,JPN,JPN,20210220
0.461194,0.031496,0.468254,0.031465,252.0,Jordan,JOR,JOR,20210220
0.214998,0.040383,0.270492,0.037347,122.0,Kazakhstan,KAZ,KAZ,20210220
0.676566,0.025166,0.686217,0.025369,341.0,Kenya,KEN,KEN,20210220
0.671684,0.035886,0.69697,0.03667,165.0,Lebanon,LBN,LBN,20210220
0.533021,0.041303,0.530612,0.04129,147.0,Libya,LBY,LBY,20210220
0.580077,0.020228,0.605128,0.020423,585.0,Malaysia,MYS,MYS,20210220
0.784316,0.00473,0.81332,0.004993,6787.0,Mexico,MEX,MEX,20210220
0.473753,0.04868,0.423077,0.049199,104.0,Moldova,MDA,MDA,20210220
0.538919,0.037448,0.480447,0.037363,179.0,Morocco,MAR,MAR,20210220
0.588238,0.038855,0.613924,0.039278,158.0,Nepal,NPL,NPL,20210220
0.455222,0.01337,0.449097,0.013386,1385.0,Netherlands,NLD,NLD,20210220
0.603317,0.021051,0.605556,0.021072,540.0,New Zealand,NZL,NZL,20210220
0.61408,0.042542,0.613636,0.042533,132.0,Nicaragua,NIC,NIC,20210220
0.620792,0.024322,0.674731,0.02519,372.0,Nigeria,NGA,NGA,20210220
0.549258,0.016408,0.535135,0.016369,925.0,Norway,NOR,NOR,20210220
0.525738,0.026663,0.578488,0.026962,344.0,Pakistan,PAK,PAK,20210220
0.525196,0.048013,0.53211,0.048051,109.0,Palestine,PSE,PSE,20210220
0.777255,0.029284,0.769231,0.02892,208.0,Panama,PAN,PAN,20210220
0.711702,0.033954,0.703297,0.033669,182.0,Paraguay,PRY,PRY,20210220
0.718674,0.013605,0.732767,0.013824,1059.0,Peru,PER,PER,20210220
0.589645,0.01359,0.618936,0.013765,1278.0,Philippines,PHL,PHL,20210220
0.47981,0.015365,0.499057,0.015352,1060.0,Poland,POL,POL,20210220
0.709642,0.012082,0.711949,0.01211,1406.0,Portugal,PRT,PRT,20210220
0.65991,0.026947,0.689189,0.027582,296.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.507437,0.017995,0.531169,0.018028,770.0,Romania,ROU,ROU,20210220
0.300171,0.015854,0.328783,0.015468,879.0,Russia,RUS,RUS,20210220
0.536446,0.0288,0.560403,0.028936,298.0,Saudi Arabia,SAU,SAU,20210220
0.451617,0.029611,0.48951,0.029478,286.0,Serbia,SRB,SRB,20210220
0.633688,0.046378,0.633028,0.046361,109.0,Singapore,SGP,SGP,20210220
0.522193,0.022826,0.520833,0.022823,480.0,Slovakia,SVK,SVK,20210220
0.426844,0.038133,0.407186,0.03839,167.0,Slovenia,SVN,SVN,20210220
0.609382,0.018636,0.632836,0.018863,670.0,South Africa,ZAF,ZAF,20210220
0.650792,0.021591,0.640404,0.021449,495.0,South Korea,KOR,KOR,20210220
0.781299,0.008698,0.780822,0.008691,2263.0,Spain,ESP,ESP,20210220
0.721988,0.040907,0.756757,0.042717,111.0,Sri Lanka,LKA,LKA,20210220
0.499685,0.045077,0.578512,0.045644,121.0,Sudan,SDN,SDN,20210220
0.620265,0.009738,0.632287,0.009801,2453.0,Sweden,SWE,SWE,20210220
0.447962,0.022381,0.460765,0.022329,497.0,Switzerland,CHE,CHE,20210220
0.707777,0.011475,0.719974,0.011623,1532.0,Taiwan,TWN,TWN,20210220
0.698054,0.048783,0.62,0.046141,100.0,Tanzania,TZA,TZA,20210220
0.58938,0.014572,0.597002,0.014615,1134.0,Thailand,THA,THA,20210220
0.403767,0.034888,0.446078,0.034437,204.0,Tunisia,TUN,TUN,20210220
0.525271,0.014564,0.547476,0.014611,1169.0,Turkey,TUR,TUR,20210220
0.361712,0.014875,0.349854,0.014986,1029.0,Ukraine,UKR,UKR,20210220
0.564415,0.036512,0.634286,0.037589,175.0,United Arab Emirates,ARE,ARE,20210220
0.629746,0.011125,0.631579,0.011137,1881.0,United Kingdom,GBR,GBR,20210220
0.628537,0.023892,0.630807,0.023922,409.0,Uruguay,URY,URY,20210220
0.703493,0.018884,0.746241,0.01982,532.0,Venezuela,VEN,VEN,20210220
0.604422,0.009103,0.619684,0.009169,2845.0,Vietnam,VNM,VNM,20210220
0.4107,0.031557,0.42915,0.031366,247.0,Algeria,DZA,DZA,20210221
0.743344,0.009409,0.751898,0.009516,2108.0,Argentina,ARG,ARG,20210221
0.610458,0.014704,0.610354,0.014703,1101.0,Australia,AUS,AUS,20210221
0.505589,0.019007,0.496392,0.019006,693.0,Austria,AUT,AUT,20210221
0.581185,0.027315,0.625397,0.027842,315.0,Bangladesh,BGD,BGD,20210221
0.333505,0.035083,0.338798,0.034947,183.0,Belarus,BLR,BLR,20210221
0.511953,0.020028,0.536232,0.020075,621.0,Belgium,BEL,BEL,20210221
0.682783,0.02314,0.693467,0.023357,398.0,Bolivia,BOL,BOL,20210221
0.456365,0.047867,0.449541,0.047929,109.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.786052,0.004037,0.801722,0.004153,9754.0,Brazil,BRA,BRA,20210221
0.444525,0.024241,0.462264,0.024161,424.0,Bulgaria,BGR,BGR,20210221
0.600901,0.010192,0.620097,0.010283,2269.0,Canada,CAN,CAN,20210221
0.708053,0.015402,0.730445,0.015781,831.0,Chile,CHL,CHL,20210221
0.752643,0.010654,0.753358,0.010664,1638.0,Colombia,COL,COL,20210221
0.722651,0.025664,0.750877,0.026566,285.0,Costa Rica,CRI,CRI,20210221
0.4867,0.033541,0.484305,0.033546,223.0,Croatia,HRV,HRV,20210221
0.514093,0.015986,0.507661,0.015982,979.0,Czech Republic,CZE,CZE,20210221
0.545251,0.015379,0.52178,0.015331,1056.0,Denmark,DNK,DNK,20210221
0.681217,0.029348,0.690763,0.029591,249.0,Dominican Republic,DOM,DOM,20210221
0.694103,0.015433,0.726077,0.015946,836.0,Ecuador,ECU,ECU,20210221
0.525737,0.017787,0.531726,0.017799,788.0,Egypt,EGY,EGY,20210221
0.742287,0.024109,0.735119,0.023896,336.0,El Salvador,SLV,SLV,20210221
0.586987,0.027018,0.622291,0.027439,323.0,Finland,FIN,FIN,20210221
0.474632,0.008408,0.478335,0.008405,3531.0,France,FRA,FRA,20210221
0.518217,0.007711,0.516068,0.00771,4201.0,Germany,DEU,DEU,20210221
0.61824,0.036564,0.596685,0.036211,181.0,Ghana,GHA,GHA,20210221
0.654428,0.017578,0.673212,0.017822,713.0,Greece,GRC,GRC,20210221
0.729595,0.025077,0.727848,0.025026,316.0,Guatemala,GTM,GTM,20210221
0.769166,0.026302,0.772549,0.026439,255.0,Honduras,HND,HND,20210221
0.63872,0.039126,0.619355,0.038709,155.0,Hong Kong,HKG,HKG,20210221
0.532701,0.012575,0.570968,0.012677,1550.0,Hungary,HUN,HUN,20210221
0.615531,0.009089,0.631075,0.009164,2819.0,India,IND,IND,20210221
0.444889,0.013591,0.454207,0.013566,1343.0,Indonesia,IDN,IDN,20210221
0.477563,0.020255,0.53125,0.020274,608.0,Iraq,IRQ,IRQ,20210221
0.69215,0.019947,0.694757,0.019994,534.0,Ireland,IRL,IRL,20210221
0.482624,0.047867,0.449541,0.048083,109.0,Israel,ISR,ISR,20210221
0.742229,0.006563,0.752544,0.006653,4324.0,Italy,ITA,ITA,20210221
0.637652,0.00565,0.644649,0.005675,7176.0,Japan,JPN,JPN,20210221
0.444426,0.030144,0.431734,0.03024,271.0,Jordan,JOR,JOR,20210221
0.259011,0.038924,0.286765,0.037705,136.0,Kazakhstan,KAZ,KAZ,20210221
0.688556,0.025027,0.716923,0.025727,325.0,Kenya,KEN,KEN,20210221
0.656276,0.035378,0.661111,0.035499,180.0,Lebanon,LBN,LBN,20210221
0.490525,0.041667,0.458333,0.041805,144.0,Libya,LBY,LBY,20210221
0.622083,0.018452,0.621387,0.018445,692.0,Malaysia,MYS,MYS,20210221
0.796301,0.004622,0.812211,0.004766,7141.0,Mexico,MEX,MEX,20210221
0.373511,0.047062,0.367925,0.047208,106.0,Moldova,MDA,MDA,20210221
0.58257,0.03506,0.628272,0.035776,191.0,Morocco,MAR,MAR,20210221
0.557628,0.037315,0.579545,0.037545,176.0,Nepal,NPL,NPL,20210221
0.468871,0.013054,0.465435,0.01306,1461.0,Netherlands,NLD,NLD,20210221
0.61151,0.020435,0.605585,0.02038,573.0,New Zealand,NZL,NZL,20210221
0.721858,0.039446,0.703704,0.038709,135.0,Nicaragua,NIC,NIC,20210221
0.654251,0.023628,0.671717,0.023931,396.0,Nigeria,NGA,NGA,20210221
0.552921,0.015527,0.543689,0.015499,1030.0,Norway,NOR,NOR,20210221
0.740621,0.022659,0.7,0.021672,410.0,Pakistan,PAK,PAK,20210221
0.743766,0.030795,0.755102,0.031262,196.0,Panama,PAN,PAN,20210221
0.613619,0.034929,0.615385,0.034959,195.0,Paraguay,PRY,PRY,20210221
0.746339,0.012365,0.754328,0.012498,1213.0,Peru,PER,PER,20210221
0.583528,0.013754,0.622687,0.013988,1243.0,Philippines,PHL,PHL,20210221
0.480186,0.01463,0.497006,0.014619,1169.0,Poland,POL,POL,20210221
0.704128,0.011693,0.719215,0.011876,1478.0,Portugal,PRT,PRT,20210221
0.713278,0.025924,0.694006,0.02544,317.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.477159,0.017609,0.490706,0.017593,807.0,Romania,ROU,ROU,20210221
0.326745,0.0158,0.328814,0.015775,885.0,Russia,RUS,RUS,20210221
0.546283,0.030769,0.569231,0.030935,260.0,Saudi Arabia,SAU,SAU,20210221
0.42284,0.029519,0.434629,0.029418,283.0,Serbia,SRB,SRB,20210221
0.704435,0.040594,0.697674,0.040331,129.0,Singapore,SGP,SGP,20210221
0.551662,0.022189,0.557769,0.022219,502.0,Slovakia,SVK,SVK,20210221
0.478681,0.040158,0.49359,0.040124,156.0,Slovenia,SVN,SVN,20210221
