percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.570502,0.034225,0.63,0.03509,200.0,Albania,ALB,ALB,20200526
0.452905,0.015794,0.463928,0.015765,998.0,Algeria,DZA,DZA,20200526
0.409815,0.03765,0.412791,0.037609,172.0,Angola,AGO,AGO,20200526
0.387794,0.00732,0.429727,0.007204,4575.0,Argentina,ARG,ARG,20200526
0.530183,0.035727,0.548718,0.035832,195.0,Armenia,ARM,ARM,20200526
0.456168,0.01136,0.482955,0.011323,1936.0,Australia,AUS,AUS,20200526
0.530041,0.015939,0.557613,0.016017,972.0,Austria,AUT,AUT,20200526
0.536657,0.0396,0.54717,0.039671,159.0,Azerbaijan,AZE,AZE,20200526
0.295476,0.015596,0.299769,0.015531,864.0,Bangladesh,BGD,BGD,20200526
0.593235,0.023361,0.607306,0.023499,438.0,Belarus,BLR,BLR,20200526
0.373075,0.016915,0.397375,0.016716,838.0,Belgium,BEL,BEL,20200526
0.36605,0.011207,0.408004,0.010985,1924.0,Bolivia,BOL,BOL,20200526
0.689708,0.032491,0.665094,0.031848,212.0,Bosnia and Herzegovina,BIH,BIH,20200526
0.459515,0.00387,0.47842,0.003861,16659.0,Brazil,BRA,BRA,20200526
0.498039,0.018002,0.53316,0.018042,769.0,Bulgaria,BGR,BGR,20200526
0.318941,0.041937,0.373134,0.040413,134.0,Cambodia,KHM,KHM,20200526
0.541048,0.033333,0.533333,0.033295,225.0,Cameroon,CMR,CMR,20200526
0.299168,0.008983,0.348027,0.008635,2813.0,Canada,CAN,CAN,20200526
0.383272,0.009084,0.409417,0.008982,2931.0,Chile,CHL,CHL,20200526
0.408165,0.007349,0.45304,0.007256,4589.0,Colombia,COL,COL,20200526
0.465578,0.014159,0.496795,0.014126,1248.0,Costa Rica,CRI,CRI,20200526
0.343582,0.030472,0.389105,0.029681,257.0,C̫te d'Ivoire,CIV,CIV,20200526
0.56577,0.021133,0.596296,0.021349,540.0,Croatia,HRV,HRV,20200526
0.694796,0.012059,0.696699,0.012081,1454.0,Czech Republic,CZE,CZE,20200526
0.606586,0.011064,0.605223,0.011057,1953.0,Denmark,DNK,DNK,20200526
0.4607,0.017816,0.486041,0.017768,788.0,Dominican Republic,DOM,DOM,20200526
0.375566,0.010315,0.414549,0.01014,2282.0,Ecuador,ECU,ECU,20200526
0.620936,0.00831,0.630036,0.008351,3376.0,Egypt,EGY,EGY,20200526
0.289095,0.012765,0.321642,0.012389,1340.0,El Salvador,SLV,SLV,20200526
0.381005,0.038733,0.379747,0.038758,158.0,Ethiopia,ETH,ETH,20200526
0.505392,0.014165,0.513644,0.01417,1246.0,Finland,FIN,FIN,20200526
0.453888,0.007262,0.485648,0.007234,4738.0,France,FRA,FRA,20200526
0.512162,0.007261,0.543446,0.007286,4707.0,Germany,DEU,DEU,20200526
0.399119,0.024923,0.431818,0.02464,396.0,Ghana,GHA,GHA,20200526
0.551869,0.014278,0.586062,0.014416,1191.0,Greece,GRC,GRC,20200526
0.375788,0.013621,0.420091,0.013366,1314.0,Guatemala,GTM,GTM,20200526
0.377478,0.016434,0.40604,0.016222,894.0,Honduras,HND,HND,20200526
0.339604,0.020707,0.370642,0.020304,545.0,Hong Kong,HKG,HKG,20200526
0.551054,0.010063,0.553235,0.010067,2442.0,Hungary,HUN,HUN,20200526
0.176802,0.00474,0.188519,0.004623,6811.0,India,IND,IND,20200526
0.420904,0.006799,0.428464,0.006783,5298.0,Indonesia,IDN,IDN,20200526
0.57016,0.015219,0.601351,0.015388,1036.0,Iraq,IRQ,IRQ,20200526
0.329978,0.0137,0.306267,0.013975,1133.0,Ireland,IRL,IRL,20200526
0.6203,0.014208,0.632813,0.014305,1152.0,Israel,ISR,ISR,20200526
0.400305,0.006258,0.436077,0.006183,6281.0,Italy,ITA,ITA,20200526
0.307767,0.004847,0.321452,0.00479,9286.0,Japan,JPN,JPN,20200526
0.49821,0.016262,0.55235,0.016352,936.0,Jordan,JOR,JOR,20200526
0.619303,0.026048,0.62069,0.026066,348.0,Kazakhstan,KAZ,KAZ,20200526
0.345004,0.016371,0.37884,0.016043,879.0,Kenya,KEN,KEN,20200526
0.196809,0.022782,0.187075,0.023227,294.0,Kuwait,KWT,KWT,20200526
0.577317,0.038662,0.569697,0.038574,165.0,Kyrgyzstan,KGZ,KGZ,20200526
0.447638,0.030204,0.505455,0.03004,275.0,Lebanon,LBN,LBN,20200526
0.702765,0.019592,0.698182,0.019506,550.0,Libya,LBY,LBY,20200526
0.263811,0.009981,0.291908,0.009675,2076.0,Malaysia,MYS,MYS,20200526
0.441279,0.004133,0.458586,0.004119,14536.0,Mexico,MEX,MEX,20200526
0.508734,0.029256,0.508532,0.029256,293.0,Moldova,MDA,MDA,20200526
0.261315,0.014504,0.27702,0.014239,953.0,Morocco,MAR,MAR,20200526
0.498223,0.034554,0.54067,0.034669,209.0,Mozambique,MOZ,MOZ,20200526
0.182941,0.019265,0.23614,0.017537,487.0,Myanmar,MMR,MMR,20200526
0.185255,0.016545,0.21521,0.015641,618.0,Nepal,NPL,NPL,20200526
0.372645,0.009442,0.382031,0.009396,2649.0,Netherlands,NLD,NLD,20200526
0.542672,0.016262,0.549626,0.016283,937.0,New Zealand,NZL,NZL,20200526
0.49861,0.014034,0.516154,0.014041,1269.0,Nicaragua,NIC,NIC,20200526
0.431335,0.015298,0.4619,0.015198,1063.0,Nigeria,NGA,NGA,20200526
0.495166,0.013837,0.481992,0.013846,1305.0,Norway,NOR,NOR,20200526
0.183836,0.036705,0.209677,0.034926,124.0,Oman,OMN,OMN,20200526
0.535068,0.014637,0.52921,0.014625,1164.0,Pakistan,PAK,PAK,20200526
0.696607,0.025451,0.71885,0.026027,313.0,Palestine,PSE,PSE,20200526
0.333518,0.022493,0.348889,0.02225,450.0,Panama,PAN,PAN,20200526
0.451944,0.019581,0.496172,0.019491,653.0,Paraguay,PRY,PRY,20200526
0.332778,0.008692,0.339953,0.008646,2971.0,Peru,PER,PER,20200526
0.223922,0.008098,0.229715,0.008026,2699.0,Philippines,PHL,PHL,20200526
0.602277,0.008852,0.607424,0.008872,3044.0,Poland,POL,POL,20200526
0.441822,0.010171,0.474077,0.010116,2411.0,Portugal,PRT,PRT,20200526
0.434389,0.014711,0.426172,0.014745,1131.0,"Puerto Rico, U.S.",PRI,PRI,20200526
0.215968,0.024093,0.25,0.022896,324.0,Qatar,QAT,QAT,20200526
0.48441,0.008892,0.539294,0.008916,3143.0,Romania,ROU,ROU,20200526
0.545609,0.012232,0.498804,0.012181,1672.0,Russia,RUS,RUS,20200526
0.162891,0.011904,0.179635,0.01145,1041.0,Saudi Arabia,SAU,SAU,20200526
0.333369,0.04738,0.371429,0.046226,105.0,Senegal,SEN,SEN,20200526
0.594505,0.017393,0.606329,0.01748,790.0,Serbia,SRB,SRB,20200526
0.113782,0.015182,0.116331,0.015036,447.0,Singapore,SGP,SGP,20200526
0.560417,0.020034,0.566069,0.020063,613.0,Slovakia,SVK,SVK,20200526
0.548455,0.026044,0.580556,0.026265,360.0,Slovenia,SVN,SVN,20200526
0.340778,0.010693,0.352853,0.010606,1998.0,South Africa,ZAF,ZAF,20200526
0.473956,0.014728,0.472174,0.014731,1150.0,South Korea,KOR,KOR,20200526
0.390773,0.007646,0.421381,0.007555,4172.0,Spain,ESP,ESP,20200526
0.295695,0.023623,0.308094,0.023349,383.0,Sri Lanka,LKA,LKA,20200526
0.563471,0.030788,0.596078,0.031119,255.0,Sudan,SDN,SDN,20200526
0.488484,0.008747,0.483002,0.008749,3265.0,Sweden,SWE,SWE,20200526
0.51277,0.015817,0.509,0.015814,1000.0,Switzerland,CHE,CHE,20200526
0.418563,0.009367,0.435605,0.00932,2803.0,Taiwan,TWN,TWN,20200526
0.481218,0.045778,0.475,0.045803,120.0,Tanzania,TZA,TZA,20200526
0.207562,0.010229,0.22913,0.009871,1689.0,Thailand,THA,THA,20200526
0.567561,0.018951,0.618541,0.019328,658.0,Tunisia,TUN,TUN,20200526
0.193618,0.006883,0.225894,0.006504,3692.0,Turkey,TUR,TUR,20200526
0.587571,0.008567,0.614432,0.008664,3229.0,Ukraine,UKR,UKR,20200526
0.260996,0.014759,0.269613,0.014607,905.0,United Arab Emirates,ARE,ARE,20200526
0.202878,0.007043,0.215709,0.006886,3412.0,United Kingdom,GBR,GBR,20200526
0.519674,0.015572,0.534567,0.015598,1027.0,Uruguay,URY,URY,20200526
0.537986,0.02808,0.549206,0.028135,315.0,Uzbekistan,UZB,UZB,20200526
0.428272,0.016161,0.475941,0.016012,956.0,Venezuela,VEN,VEN,20200526
0.552215,0.009386,0.558571,0.009399,2800.0,Vietnam,VNM,VNM,20200526
0.546064,0.037765,0.542857,0.037744,175.0,Yemen,YEM,YEM,20200526
0.529282,0.032795,0.56087,0.032984,230.0,Afghanistan,AFG,AFG,20200527
0.524767,0.035485,0.625668,0.036617,187.0,Albania,ALB,ALB,20200527
0.498829,0.016037,0.504625,0.016037,973.0,Algeria,DZA,DZA,20200527
0.511825,0.037904,0.497143,0.037894,175.0,Angola,AGO,AGO,20200527
0.369307,0.007195,0.403441,0.007078,4650.0,Argentina,ARG,ARG,20200527
0.535685,0.035894,0.507692,0.035806,195.0,Armenia,ARM,ARM,20200527
0.491973,0.011444,0.497906,0.011442,1910.0,Australia,AUS,AUS,20200527
0.594497,0.015892,0.626078,0.016126,928.0,Austria,AUT,AUT,20200527
0.54411,0.038367,0.607362,0.039131,163.0,Azerbaijan,AZE,AZE,20200527
0.258971,0.014566,0.278481,0.014235,948.0,Bangladesh,BGD,BGD,20200527
0.62712,0.021533,0.643145,0.021735,496.0,Belarus,BLR,BLR,20200527
0.358201,0.017679,0.395561,0.017335,766.0,Belgium,BEL,BEL,20200527
0.407681,0.012522,0.427657,0.012438,1562.0,Bolivia,BOL,BOL,20200527
0.603491,0.033333,0.633333,0.033837,210.0,Bosnia and Herzegovina,BIH,BIH,20200527
0.452609,0.003889,0.473458,0.003877,16483.0,Brazil,BRA,BRA,20200527
0.539065,0.017943,0.538163,0.01794,773.0,Bulgaria,BGR,BGR,20200527
0.280633,0.043211,0.327731,0.041362,119.0,Cambodia,KHM,KHM,20200527
0.503283,0.032141,0.497942,0.032141,243.0,Cameroon,CMR,CMR,20200527
0.316799,0.009199,0.343586,0.009012,2666.0,Canada,CAN,CAN,20200527
0.36664,0.008855,0.408177,0.008682,3082.0,Chile,CHL,CHL,20200527
0.391135,0.007304,0.437365,0.007185,4614.0,Colombia,COL,COL,20200527
0.449445,0.013474,0.473071,0.013425,1374.0,Costa Rica,CRI,CRI,20200527
0.38092,0.03241,0.420601,0.031882,233.0,C̫te d'Ivoire,CIV,CIV,20200527
0.519519,0.022374,0.541247,0.022434,497.0,Croatia,HRV,HRV,20200527
0.681747,0.012544,0.685131,0.01258,1372.0,Czech Republic,CZE,CZE,20200527
0.641533,0.011207,0.636117,0.01117,1844.0,Denmark,DNK,DNK,20200527
0.481111,0.01756,0.484587,0.017556,811.0,Dominican Republic,DOM,DOM,20200527
0.382917,0.010721,0.428705,0.01053,2132.0,Ecuador,ECU,ECU,20200527
0.54952,0.008296,0.584419,0.008375,3530.0,Egypt,EGY,EGY,20200527
0.301648,0.012928,0.336574,0.012557,1337.0,El Salvador,SLV,SLV,20200527
0.349083,0.038213,0.346154,0.038288,156.0,Ethiopia,ETH,ETH,20200527
0.519675,0.014873,0.521701,0.014876,1129.0,Finland,FIN,FIN,20200527
0.46435,0.007493,0.491015,0.007475,4452.0,France,FRA,FRA,20200527
0.51839,0.007336,0.556234,0.007378,4588.0,Germany,DEU,DEU,20200527
0.379346,0.025817,0.42663,0.025329,368.0,Ghana,GHA,GHA,20200527
0.552174,0.014429,0.6068,0.014689,1147.0,Greece,GRC,GRC,20200527
0.365634,0.013714,0.425826,0.013357,1301.0,Guatemala,GTM,GTM,20200527
0.401016,0.049889,0.44,0.049257,100.0,Haiti,HTI,HTI,20200527
0.411563,0.016239,0.418831,0.016198,924.0,Honduras,HND,HND,20200527
0.378592,0.020798,0.386157,0.02072,549.0,Hong Kong,HKG,HKG,20200527
0.592725,0.010243,0.59158,0.010238,2304.0,Hungary,HUN,HUN,20200527
0.176722,0.004718,0.189932,0.004588,6913.0,India,IND,IND,20200527
0.395039,0.006751,0.407023,0.006718,5297.0,Indonesia,IDN,IDN,20200527
0.508695,0.015975,0.566978,0.016118,963.0,Iraq,IRQ,IRQ,20200527
0.313316,0.013931,0.319358,0.01386,1121.0,Ireland,IRL,IRL,20200527
0.669755,0.014562,0.67471,0.014619,1036.0,Israel,ISR,ISR,20200527
0.403484,0.006208,0.443004,0.006131,6404.0,Italy,ITA,ITA,20200527
0.325756,0.004901,0.331346,0.004879,9226.0,Japan,JPN,JPN,20200527
0.521745,0.016041,0.554631,0.016122,961.0,Jordan,JOR,JOR,20200527
0.595718,0.024308,0.603448,0.024386,406.0,Kazakhstan,KAZ,KAZ,20200527
0.322494,0.016637,0.370853,0.016099,844.0,Kenya,KEN,KEN,20200527
0.15856,0.023281,0.185714,0.021868,280.0,Kuwait,KWT,KWT,20200527
0.51341,0.041145,0.533784,0.041224,148.0,Kyrgyzstan,KGZ,KGZ,20200527
0.370602,0.031152,0.433071,0.030364,254.0,Lebanon,LBN,LBN,20200527
0.709837,0.017659,0.711684,0.017692,659.0,Libya,LBY,LBY,20200527
0.266874,0.010215,0.280248,0.010061,1934.0,Malaysia,MYS,MYS,20200527
0.414924,0.004197,0.455288,0.004153,14079.0,Mexico,MEX,MEX,20200527
0.524367,0.028352,0.503205,0.028319,312.0,Moldova,MDA,MDA,20200527
0.260142,0.014854,0.289389,0.01437,933.0,Morocco,MAR,MAR,20200527
0.47089,0.036053,0.458333,0.036117,192.0,Mozambique,MOZ,MOZ,20200527
0.261242,0.019108,0.282374,0.018648,556.0,Myanmar,MMR,MMR,20200527
0.198636,0.015305,0.218107,0.014787,729.0,Nepal,NPL,NPL,20200527
0.407693,0.009862,0.406288,0.009868,2481.0,Netherlands,NLD,NLD,20200527
0.584824,0.016485,0.594595,0.016545,888.0,New Zealand,NZL,NZL,20200527
0.444154,0.013873,0.486528,0.013791,1299.0,Nicaragua,NIC,NIC,20200527
0.456364,0.014991,0.482014,0.014944,1112.0,Nigeria,NGA,NGA,20200527
0.520781,0.014385,0.494624,0.014373,1209.0,Norway,NOR,NOR,20200527
0.213624,0.04143,0.235849,0.039999,106.0,Oman,OMN,OMN,20200527
0.481015,0.014396,0.508699,0.014387,1207.0,Pakistan,PAK,PAK,20200527
0.722462,0.024698,0.754098,0.025682,305.0,Palestine,PSE,PSE,20200527
0.361928,0.021999,0.382413,0.021754,489.0,Panama,PAN,PAN,20200527
0.430914,0.018209,0.474104,0.018058,753.0,Paraguay,PRY,PRY,20200527
0.298984,0.008619,0.342348,0.008316,3032.0,Peru,PER,PER,20200527
0.231985,0.00813,0.224583,0.008223,2636.0,Philippines,PHL,PHL,20200527
0.63852,0.008912,0.63273,0.008882,2927.0,Poland,POL,POL,20200527
0.445564,0.010258,0.482308,0.010203,2374.0,Portugal,PRT,PRT,20200527
0.388988,0.015013,0.409683,0.014883,1074.0,"Puerto Rico, U.S.",PRI,PRI,20200527
0.217174,0.026001,0.250896,0.024729,279.0,Qatar,QAT,QAT,20200527
0.475862,0.008924,0.523779,0.008924,3133.0,Romania,ROU,ROU,20200527
0.535966,0.012166,0.50355,0.012135,1690.0,Russia,RUS,RUS,20200527
0.145207,0.011765,0.166998,0.011113,1006.0,Saudi Arabia,SAU,SAU,20200527
0.2989,0.041352,0.355556,0.039546,135.0,Senegal,SEN,SEN,20200527
0.573739,0.018561,0.590327,0.018665,703.0,Serbia,SRB,SRB,20200527
0.123808,0.015101,0.126033,0.014987,484.0,Singapore,SGP,SGP,20200527
0.602561,0.020242,0.629825,0.020515,570.0,Slovakia,SVK,SVK,20200527
0.576526,0.027278,0.60559,0.027578,322.0,Slovenia,SVN,SVN,20200527
0.32424,0.010817,0.343361,0.010663,1928.0,South Africa,ZAF,ZAF,20200527
0.468941,0.014321,0.50082,0.014293,1220.0,South Korea,KOR,KOR,20200527
0.406603,0.007772,0.431701,0.007707,4063.0,Spain,ESP,ESP,20200527
0.222926,0.024782,0.285285,0.022842,333.0,Sri Lanka,LKA,LKA,20200527
0.60751,0.030071,0.645669,0.030699,254.0,Sudan,SDN,SDN,20200527
0.482732,0.008603,0.492007,0.008599,3378.0,Sweden,SWE,SWE,20200527
0.487011,0.016264,0.505285,0.01626,946.0,Switzerland,CHE,CHE,20200527
0.42839,0.009286,0.447891,0.00924,2869.0,Taiwan,TWN,TWN,20200527
0.198271,0.010197,0.203335,0.010101,1559.0,Thailand,THA,THA,20200527
0.549811,0.019585,0.577708,0.019728,637.0,Tunisia,TUN,TUN,20200527
0.309357,0.008539,0.349054,0.008281,3117.0,Turkey,TUR,TUR,20200527
0.596475,0.008802,0.612598,0.008865,3064.0,Ukraine,UKR,UKR,20200527
0.250136,0.015439,0.261406,0.015217,811.0,United Arab Emirates,ARE,ARE,20200527
0.206448,0.006999,0.216513,0.006878,3464.0,United Kingdom,GBR,GBR,20200527
0.546275,0.01557,0.549902,0.015581,1022.0,Uruguay,URY,URY,20200527
0.526391,0.028149,0.544586,0.028222,314.0,Uzbekistan,UZB,UZB,20200527
0.483126,0.015856,0.490452,0.01585,995.0,Venezuela,VEN,VEN,20200527
0.551471,0.009266,0.553664,0.009271,2879.0,Vietnam,VNM,VNM,20200527
0.499739,0.037156,0.489011,0.037165,182.0,Yemen,YEM,YEM,20200527
0.549166,0.031026,0.540541,0.030978,259.0,Afghanistan,AFG,AFG,20200528
0.442751,0.037735,0.528409,0.037548,176.0,Albania,ALB,ALB,20200528
0.46657,0.01524,0.472067,0.01523,1074.0,Algeria,DZA,DZA,20200528
0.458842,0.038424,0.455621,0.038445,169.0,Angola,AGO,AGO,20200528
0.392459,0.007149,0.421747,0.007069,4773.0,Argentina,ARG,ARG,20200528
0.48054,0.036368,0.494737,0.036342,190.0,Armenia,ARM,ARM,20200528
0.506339,0.013975,0.502732,0.013974,1281.0,Australia,AUS,AUS,20200528
0.618259,0.015917,0.608927,0.015845,941.0,Austria,AUT,AUT,20200528
0.507888,0.037843,0.610778,0.038803,167.0,Azerbaijan,AZE,AZE,20200528
0.25069,0.012653,0.270665,0.012343,1234.0,Bangladesh,BGD,BGD,20200528
0.582503,0.023074,0.61435,0.023377,446.0,Belarus,BLR,BLR,20200528
0.364231,0.017159,0.394089,0.016898,812.0,Belgium,BEL,BEL,20200528
0.38592,0.011488,0.440043,0.011266,1868.0,Bolivia,BOL,BOL,20200528
0.495543,0.034591,0.591133,0.035178,203.0,Bosnia and Herzegovina,BIH,BIH,20200528
0.457005,0.00396,0.481505,0.003948,15923.0,Brazil,BRA,BRA,20200528
0.47055,0.017989,0.513583,0.017964,773.0,Bulgaria,BGR,BGR,20200528
0.437816,0.042744,0.406015,0.043182,133.0,Cambodia,KHM,KHM,20200528
0.415621,0.030181,0.463504,0.029827,274.0,Cameroon,CMR,CMR,20200528
0.341366,0.009941,0.368153,0.009773,2355.0,Canada,CAN,CAN,20200528
0.36784,0.009002,0.418968,0.008798,3005.0,Chile,CHL,CHL,20200528
0.432753,0.00725,0.45776,0.00721,4723.0,Colombia,COL,COL,20200528
0.44326,0.013115,0.461964,0.013068,1446.0,Costa Rica,CRI,CRI,20200528
0.440771,0.032174,0.460581,0.032048,241.0,C̫te d'Ivoire,CIV,CIV,20200528
0.549104,0.021738,0.572254,0.021863,519.0,Croatia,HRV,HRV,20200528
0.65665,0.012663,0.693293,0.01304,1327.0,Czech Republic,CZE,CZE,20200528
0.601352,0.011608,0.623637,0.011731,1743.0,Denmark,DNK,DNK,20200528
0.475066,0.016941,0.495413,0.016921,872.0,Dominican Republic,DOM,DOM,20200528
0.41166,0.010546,0.442542,0.01045,2219.0,Ecuador,ECU,ECU,20200528
0.535281,0.007658,0.574341,0.007724,4170.0,Egypt,EGY,EGY,20200528
0.313085,0.012231,0.345671,0.011926,1513.0,El Salvador,SLV,SLV,20200528
0.337572,0.032194,0.374449,0.031456,227.0,Ethiopia,ETH,ETH,20200528
0.494128,0.014195,0.518548,0.014204,1240.0,Finland,FIN,FIN,20200528
0.472732,0.007681,0.506135,0.00767,4238.0,France,FRA,FRA,20200528
0.519848,0.007563,0.547322,0.007592,4332.0,Germany,DEU,DEU,20200528
0.372194,0.024217,0.40534,0.023844,412.0,Ghana,GHA,GHA,20200528
0.59009,0.014242,0.61611,0.014403,1167.0,Greece,GRC,GRC,20200528
0.372547,0.014116,0.416871,0.013842,1221.0,Guatemala,GTM,GTM,20200528
0.336547,0.048355,0.382353,0.047018,102.0,Haiti,HTI,HTI,20200528
0.350599,0.015625,0.417252,0.015119,997.0,Honduras,HND,HND,20200528
0.316092,0.020519,0.408696,0.019407,575.0,Hong Kong,HKG,HKG,20200528
0.579396,0.010448,0.583745,0.010463,2227.0,Hungary,HUN,HUN,20200528
0.179752,0.004601,0.194516,0.004463,7403.0,India,IND,IND,20200528
0.400484,0.006535,0.4095,0.006512,5663.0,Indonesia,IDN,IDN,20200528
0.514888,0.013466,0.537172,0.013498,1372.0,Iraq,IRQ,IRQ,20200528
0.329628,0.014311,0.33025,0.014304,1081.0,Ireland,IRL,IRL,20200528
0.675372,0.014303,0.679812,0.014355,1065.0,Israel,ISR,ISR,20200528
0.397287,0.006255,0.436794,0.006171,6289.0,Italy,ITA,ITA,20200528
0.322315,0.004913,0.321681,0.004916,9040.0,Japan,JPN,JPN,20200528
0.500167,0.016444,0.541893,0.016502,919.0,Jordan,JOR,JOR,20200528
0.524864,0.025514,0.526042,0.025517,384.0,Kazakhstan,KAZ,KAZ,20200528
0.353432,0.015682,0.375916,0.015477,955.0,Kenya,KEN,KEN,20200528
0.185158,0.021811,0.188854,0.021646,323.0,Kuwait,KWT,KWT,20200528
0.590113,0.040172,0.568627,0.039891,153.0,Kyrgyzstan,KGZ,KGZ,20200528
0.433032,0.028406,0.474194,0.028188,310.0,Lebanon,LBN,LBN,20200528
0.618487,0.015909,0.666667,0.016394,879.0,Libya,LBY,LBY,20200528
0.250881,0.009597,0.266824,0.009407,2125.0,Malaysia,MYS,MYS,20200528
0.421113,0.004151,0.450344,0.004119,14369.0,Mexico,MEX,MEX,20200528
0.537523,0.02722,0.517751,0.02716,338.0,Moldova,MDA,MDA,20200528
0.232652,0.014767,0.283262,0.013848,932.0,Morocco,MAR,MAR,20200528
0.504783,0.032095,0.526749,0.03214,243.0,Mozambique,MOZ,MOZ,20200528
0.231947,0.019015,0.286219,0.017757,566.0,Myanmar,MMR,MMR,20200528
0.204765,0.01522,0.234536,0.014495,776.0,Nepal,NPL,NPL,20200528
0.414051,0.010199,0.419974,0.010178,2343.0,Netherlands,NLD,NLD,20200528
0.596128,0.019367,0.601563,0.019411,640.0,New Zealand,NZL,NZL,20200528
0.467819,0.013517,0.4916,0.01349,1369.0,Nicaragua,NIC,NIC,20200528
0.468405,0.014147,0.471108,0.014142,1246.0,Nigeria,NGA,NGA,20200528
0.524236,0.014525,0.5,0.014508,1186.0,Norway,NOR,NOR,20200528
0.273255,0.040832,0.258621,0.041555,116.0,Oman,OMN,OMN,20200528
0.442006,0.013905,0.486466,0.013816,1293.0,Pakistan,PAK,PAK,20200528
0.669478,0.024902,0.712991,0.025895,331.0,Palestine,PSE,PSE,20200528
0.330734,0.022354,0.341463,0.022179,451.0,Panama,PAN,PAN,20200528
0.414323,0.01864,0.448808,0.018461,713.0,Paraguay,PRY,PRY,20200528
0.334932,0.008394,0.338679,0.008371,3180.0,Peru,PER,PER,20200528
0.220959,0.007807,0.22867,0.007712,2895.0,Philippines,PHL,PHL,20200528
0.632649,0.008656,0.640325,0.008695,3075.0,Poland,POL,POL,20200528
0.420109,0.0103,0.456838,0.010206,2340.0,Portugal,PRT,PRT,20200528
0.366513,0.014711,0.40681,0.01443,1116.0,"Puerto Rico, U.S.",PRI,PRI,20200528
0.234827,0.024722,0.213768,0.025562,276.0,Qatar,QAT,QAT,20200528
0.482445,0.009025,0.530239,0.009036,3059.0,Romania,ROU,ROU,20200528
0.542454,0.012292,0.484885,0.012254,1654.0,Russia,RUS,RUS,20200528
0.20483,0.013965,0.269307,0.012705,1010.0,Saudi Arabia,SAU,SAU,20200528
0.307581,0.043556,0.370968,0.041611,124.0,Senegal,SEN,SEN,20200528
0.588844,0.018379,0.638889,0.018828,684.0,Serbia,SRB,SRB,20200528
0.148986,0.017221,0.149184,0.017212,429.0,Singapore,SGP,SGP,20200528
0.614924,0.019484,0.632953,0.01967,613.0,Slovakia,SVK,SVK,20200528
0.626109,0.027391,0.63754,0.027569,309.0,Slovenia,SVN,SVN,20200528
0.35218,0.012367,0.35923,0.012312,1506.0,South Africa,ZAF,ZAF,20200528
0.46451,0.014401,0.472984,0.014385,1203.0,South Korea,KOR,KOR,20200528
0.415782,0.007809,0.441147,0.007751,4044.0,Spain,ESP,ESP,20200528
0.271903,0.024408,0.296296,0.023783,351.0,Sri Lanka,LKA,LKA,20200528
0.553541,0.025976,0.58011,0.026164,362.0,Sudan,SDN,SDN,20200528
0.499599,0.0089,0.497308,0.0089,3157.0,Sweden,SWE,SWE,20200528
0.531986,0.016299,0.533049,0.016301,938.0,Switzerland,CHE,CHE,20200528
0.399604,0.009521,0.438926,0.009397,2718.0,Taiwan,TWN,TWN,20200528
0.372721,0.046915,0.37963,0.046745,108.0,Tanzania,TZA,TZA,20200528
0.200828,0.009763,0.208092,0.009635,1730.0,Thailand,THA,THA,20200528
0.527345,0.019042,0.572485,0.019216,676.0,Tunisia,TUN,TUN,20200528
0.322829,0.008685,0.368233,0.008419,3085.0,Turkey,TUR,TUR,20200528
0.621713,0.008961,0.631815,0.00901,2898.0,Ukraine,UKR,UKR,20200528
0.222091,0.014683,0.252283,0.014052,876.0,United Arab Emirates,ARE,ARE,20200528
0.211403,0.007312,0.219588,0.007212,3206.0,United Kingdom,GBR,GBR,20200528
0.524949,0.015447,0.555019,0.015522,1036.0,Uruguay,URY,URY,20200528
0.406625,0.028565,0.447368,0.028219,304.0,Uzbekistan,UZB,UZB,20200528
0.470586,0.013858,0.487711,0.013838,1302.0,Venezuela,VEN,VEN,20200528
0.556789,0.009243,0.572226,0.009281,2866.0,Vietnam,VNM,VNM,20200528
0.497719,0.028327,0.553398,0.02849,309.0,Yemen,YEM,YEM,20200528
0.548353,0.029361,0.57193,0.02953,285.0,Afghanistan,AFG,AFG,20200529
0.53115,0.03283,0.598214,0.033417,224.0,Albania,ALB,ALB,20200529
0.42118,0.014738,0.461135,0.014598,1145.0,Algeria,DZA,DZA,20200529
0.397484,0.038823,0.463855,0.038098,166.0,Angola,AGO,AGO,20200529
0.376601,0.007179,0.404151,0.007088,4674.0,Argentina,ARG,ARG,20200529
0.437416,0.034833,0.492754,0.034563,207.0,Armenia,ARM,ARM,20200529
0.50285,0.012458,0.52082,0.012469,1609.0,Australia,AUS,AUS,20200529
