smoothed_trust_politicians,smoothed_trust_politicians_se,sample_size,country,iso_code,gid_0,survey_date
0.084542,0.011419,629.0,Azerbaijan,AZE,AZE,20210107
0.238358,0.007978,2867.0,Bangladesh,BGD,BGD,20210107
0.03651,0.004318,1904.0,Belarus,BLR,BLR,20210107
0.102956,0.004001,5820.0,Belgium,BEL,BEL,20210107
0.226135,0.038005,133.0,Benin,BEN,BEN,20210107
0.124191,0.004653,5087.0,Bolivia,BOL,BOL,20210107
0.068872,0.008643,896.0,Bosnia and Herzegovina,BIH,BIH,20210107
0.149054,0.001138,97986.0,Brazil,BRA,BRA,20210107
0.112086,0.006111,2648.0,Bulgaria,BGR,BGR,20210107
0.199458,0.024362,258.0,Burkina Faso,BFA,BFA,20210107
0.262484,0.025063,294.0,Cambodia,KHM,KHM,20210107
0.104579,0.017001,325.0,Cameroon,CMR,CMR,20210107
0.146414,0.002538,19637.0,Canada,CAN,CAN,20210107
0.125999,0.003369,9723.0,Chile,CHL,CHL,20210107
0.144617,0.002452,20581.0,Colombia,COL,COL,20210107
0.208389,0.006632,3768.0,Costa Rica,CRI,CRI,20210107
0.285192,0.020692,475.0,C̫te d'Ivoire,CIV,CIV,20210107
0.057526,0.004343,2900.0,Croatia,HRV,HRV,20210107
0.091901,0.003396,7396.0,Czech Republic,CZE,CZE,20210107
0.182505,0.026525,216.0,Democratic Republic of the Congo,COD,COD,20210107
0.181047,0.003765,11602.0,Denmark,DNK,DNK,20210107
0.124064,0.006069,2946.0,Dominican Republic,DOM,DOM,20210107
0.109363,0.003838,6641.0,Ecuador,ECU,ECU,20210107
0.226967,0.004161,10204.0,Egypt,EGY,EGY,20210107
0.140261,0.006118,3256.0,El Salvador,SLV,SLV,20210107
0.222962,0.020194,421.0,Ethiopia,ETH,ETH,20210107
0.210775,0.007486,3005.0,Finland,FIN,FIN,20210107
0.099427,0.0017,31010.0,France,FRA,FRA,20210107
0.109289,0.001644,36030.0,Germany,DEU,DEU,20210107
0.16293,0.011305,1076.0,Ghana,GHA,GHA,20210107
0.139594,0.004847,5133.0,Greece,GRC,GRC,20210107
0.131994,0.006162,3048.0,Guatemala,GTM,GTM,20210107
0.206066,0.041766,105.0,Guinea,GIN,GIN,20210107
0.187566,0.025051,243.0,Haiti,HTI,HTI,20210107
0.102283,0.006499,2246.0,Honduras,HND,HND,20210107
0.155978,0.008398,1892.0,Hong Kong,HKG,HKG,20210107
0.076889,0.002527,12028.0,Hungary,HUN,HUN,20210107
0.237444,0.002763,23732.0,India,IND,IND,20210107
0.186727,0.003078,16019.0,Indonesia,IDN,IDN,20210107
0.191757,0.007056,3112.0,Iraq,IRQ,IRQ,20210107
0.181733,0.004791,6520.0,Ireland,IRL,IRL,20210107
0.154278,0.004836,5826.0,Israel,ISR,ISR,20210107
0.129254,0.001709,38576.0,Italy,ITA,ITA,20210107
0.169967,0.001446,67490.0,Japan,JPN,JPN,20210107
0.144914,0.007658,2114.0,Jordan,JOR,JOR,20210107
0.10375,0.009848,966.0,Kazakhstan,KAZ,KAZ,20210107
0.19054,0.00717,3013.0,Kenya,KEN,KEN,20210107
0.246383,0.019504,495.0,Kuwait,KWT,KWT,20210107
0.104415,0.014765,411.0,Kyrgyzstan,KGZ,KGZ,20210107
0.233271,0.027418,242.0,Laos,LAO,LAO,20210107
0.101274,0.007121,1816.0,Lebanon,LBN,LBN,20210107
0.262612,0.012276,1309.0,Libya,LBY,LBY,20210107
0.153235,0.030618,132.0,Madagascar,MDG,MDG,20210107
0.248515,0.005439,6321.0,Malaysia,MYS,MYS,20210107
0.286755,0.029661,241.0,Mali,MLI,MLI,20210107
0.160638,0.001421,66832.0,Mexico,MEX,MEX,20210107
0.081072,0.009646,804.0,Moldova,MDA,MDA,20210107
0.208002,0.010095,1614.0,Morocco,MAR,MAR,20210107
0.256909,0.021589,411.0,Mozambique,MOZ,MOZ,20210107
0.43777,0.011606,1834.0,Myanmar,MMR,MMR,20210107
0.196807,0.009419,1773.0,Nepal,NPL,NPL,20210107
0.121011,0.00272,14394.0,Netherlands,NLD,NLD,20210107
0.172087,0.005794,4324.0,New Zealand,NZL,NZL,20210107
0.138114,0.008177,1800.0,Nicaragua,NIC,NIC,20210107
0.156886,0.005842,3878.0,Nigeria,NGA,NGA,20210107
0.180775,0.003882,9883.0,Norway,NOR,NOR,20210107
0.279236,0.026714,284.0,Oman,OMN,OMN,20210107
0.20417,0.006211,4220.0,Pakistan,PAK,PAK,20210107
0.264688,0.014782,924.0,Palestine,PSE,PSE,20210107
0.125307,0.007359,2067.0,Panama,PAN,PAN,20210107
0.09917,0.007062,1806.0,Paraguay,PRY,PRY,20210107
0.128774,0.00383,7683.0,Peru,PER,PER,20210107
0.191752,0.003678,11468.0,Philippines,PHL,PHL,20210107
0.125598,0.00318,10893.0,Poland,POL,POL,20210107
0.248881,0.00428,10927.0,Portugal,PRT,PRT,20210107
0.280833,0.007093,3993.0,"Puerto Rico, U.S.",PRI,PRI,20210107
0.203966,0.018924,472.0,Qatar,QAT,QAT,20210107
0.073967,0.002834,8539.0,Romania,ROU,ROU,20210107
0.072366,0.00265,9550.0,Russia,RUS,RUS,20210107
0.290576,0.00954,2271.0,Saudi Arabia,SAU,SAU,20210107
0.17866,0.026083,213.0,Senegal,SEN,SEN,20210107
0.078242,0.005489,2413.0,Serbia,SRB,SRB,20210107
0.261362,0.011432,1495.0,Singapore,SGP,SGP,20210107
0.158344,0.005192,4955.0,Slovakia,SVK,SVK,20210107
0.087217,0.007163,1567.0,Slovenia,SVN,SVN,20210107
0.172644,0.003507,11631.0,South Africa,ZAF,ZAF,20210107
0.229566,0.005675,5532.0,South Korea,KOR,KOR,20210107
0.10813,0.002067,22606.0,Spain,ESP,ESP,20210107
0.108962,0.009841,1009.0,Sri Lanka,LKA,LKA,20210107
0.235055,0.011515,1348.0,Sudan,SDN,SDN,20210107
0.186981,0.002522,23952.0,Sweden,SWE,SWE,20210107
0.099818,0.003941,5785.0,Switzerland,CHE,CHE,20210107
0.118298,0.002785,13484.0,Taiwan,TWN,TWN,20210107
0.236192,0.023204,333.0,Tanzania,TZA,TZA,20210107
0.243905,0.002677,25754.0,Thailand,THA,THA,20210107
0.213002,0.008727,2190.0,Tunisia,TUN,TUN,20210107
0.087868,0.002447,13392.0,Turkey,TUR,TUR,20210107
0.071349,0.00252,10433.0,Ukraine,UKR,UKR,20210107
0.232097,0.008974,2224.0,United Arab Emirates,ARE,ARE,20210107
0.173738,0.002382,25314.0,United Kingdom,GBR,GBR,20210107
0.126844,0.004676,5103.0,Uruguay,URY,URY,20210107
0.147738,0.014302,623.0,Uzbekistan,UZB,UZB,20210107
0.134583,0.004495,5800.0,Venezuela,VEN,VEN,20210107
0.364806,0.004521,11341.0,Vietnam,VNM,VNM,20210107
0.213845,0.017829,537.0,Yemen,YEM,YEM,20210107
0.265076,0.017883,612.0,Afghanistan,AFG,AFG,20210108
0.214283,0.018434,520.0,Albania,ALB,ALB,20210108
0.201595,0.008905,2032.0,Algeria,DZA,DZA,20210108
0.289911,0.02475,337.0,Angola,AGO,AGO,20210108
0.14135,0.002356,21843.0,Argentina,ARG,ARG,20210108
0.095789,0.01759,304.0,Armenia,ARM,ARM,20210108
0.155542,0.003063,14021.0,Australia,AUS,AUS,20210108
0.105979,0.004023,5851.0,Austria,AUT,AUT,20210108
0.085577,0.011594,619.0,Azerbaijan,AZE,AZE,20210108
0.242181,0.007976,2896.0,Bangladesh,BGD,BGD,20210108
0.038353,0.004391,1926.0,Belarus,BLR,BLR,20210108
0.105929,0.004048,5839.0,Belgium,BEL,BEL,20210108
0.249511,0.038735,136.0,Benin,BEN,BEN,20210108
0.12106,0.004482,5350.0,Bolivia,BOL,BOL,20210108
0.070447,0.008699,909.0,Bosnia and Herzegovina,BIH,BIH,20210108
0.14825,0.001125,99847.0,Brazil,BRA,BRA,20210108
0.115765,0.006153,2679.0,Bulgaria,BGR,BGR,20210108
0.187824,0.022892,275.0,Burkina Faso,BFA,BFA,20210108
0.269769,0.025217,300.0,Cambodia,KHM,KHM,20210108
0.097501,0.015937,348.0,Cameroon,CMR,CMR,20210108
0.147833,0.002531,19817.0,Canada,CAN,CAN,20210108
0.125259,0.003334,9880.0,Chile,CHL,CHL,20210108
0.145538,0.0024,21613.0,Colombia,COL,COL,20210108
0.21087,0.006652,3781.0,Costa Rica,CRI,CRI,20210108
0.287918,0.020058,505.0,C̫te d'Ivoire,CIV,CIV,20210108
0.059336,0.004385,2990.0,Croatia,HRV,HRV,20210108
0.089122,0.003331,7486.0,Czech Republic,CZE,CZE,20210108
0.181418,0.025865,226.0,Democratic Republic of the Congo,COD,COD,20210108
0.186377,0.003806,11641.0,Denmark,DNK,DNK,20210108
0.127664,0.00606,3030.0,Dominican Republic,DOM,DOM,20210108
0.113565,0.00381,6955.0,Ecuador,ECU,ECU,20210108
0.228904,0.00419,10100.0,Egypt,EGY,EGY,20210108
0.135811,0.00602,3263.0,El Salvador,SLV,SLV,20210108
0.209168,0.019885,412.0,Ethiopia,ETH,ETH,20210108
0.204297,0.00739,3013.0,Finland,FIN,FIN,20210108
0.100423,0.001685,31834.0,France,FRA,FRA,20210108
0.108941,0.001632,36439.0,Germany,DEU,DEU,20210108
0.161776,0.011366,1060.0,Ghana,GHA,GHA,20210108
0.141367,0.004846,5199.0,Greece,GRC,GRC,20210108
0.136601,0.006192,3114.0,Guatemala,GTM,GTM,20210108
0.209433,0.040364,113.0,Guinea,GIN,GIN,20210108
0.176218,0.024278,250.0,Haiti,HTI,HTI,20210108
0.109068,0.006588,2309.0,Honduras,HND,HND,20210108
0.150498,0.008329,1848.0,Hong Kong,HKG,HKG,20210108
0.077432,0.002503,12190.0,Hungary,HUN,HUN,20210108
0.237231,0.002791,23236.0,India,IND,IND,20210108
0.181689,0.003031,16178.0,Indonesia,IDN,IDN,20210108
0.194662,0.007108,3108.0,Iraq,IRQ,IRQ,20210108
0.180305,0.004785,6501.0,Ireland,IRL,IRL,20210108
0.152907,0.005003,5425.0,Israel,ISR,ISR,20210108
0.12789,0.001698,38714.0,Italy,ITA,ITA,20210108
0.169065,0.001436,68093.0,Japan,JPN,JPN,20210108
0.145609,0.007647,2126.0,Jordan,JOR,JOR,20210108
0.104322,0.009753,991.0,Kazakhstan,KAZ,KAZ,20210108
0.184831,0.006995,3090.0,Kenya,KEN,KEN,20210108
0.251837,0.01994,488.0,Kuwait,KWT,KWT,20210108
0.097626,0.014368,416.0,Kyrgyzstan,KGZ,KGZ,20210108
0.224388,0.027083,238.0,Laos,LAO,LAO,20210108
0.10271,0.007038,1875.0,Lebanon,LBN,LBN,20210108
0.264304,0.012212,1326.0,Libya,LBY,LBY,20210108
0.134764,0.030327,123.0,Madagascar,MDG,MDG,20210108
0.250109,0.005319,6631.0,Malaysia,MYS,MYS,20210108
0.279638,0.029273,247.0,Mali,MLI,MLI,20210108
0.162481,0.001405,68932.0,Mexico,MEX,MEX,20210108
0.08657,0.009818,825.0,Moldova,MDA,MDA,20210108
0.218734,0.010197,1636.0,Morocco,MAR,MAR,20210108
0.259191,0.020874,441.0,Mozambique,MOZ,MOZ,20210108
0.423871,0.011523,1848.0,Myanmar,MMR,MMR,20210108
0.192822,0.009277,1800.0,Nepal,NPL,NPL,20210108
0.118416,0.002675,14642.0,Netherlands,NLD,NLD,20210108
0.180554,0.005861,4391.0,New Zealand,NZL,NZL,20210108
0.141544,0.008135,1857.0,Nicaragua,NIC,NIC,20210108
0.15189,0.005707,3958.0,Nigeria,NGA,NGA,20210108
0.175839,0.003823,9972.0,Norway,NOR,NOR,20210108
0.25387,0.025965,289.0,Oman,OMN,OMN,20210108
0.200296,0.006185,4192.0,Pakistan,PAK,PAK,20210108
0.243351,0.014494,905.0,Palestine,PSE,PSE,20210108
0.129439,0.007416,2100.0,Panama,PAN,PAN,20210108
0.102393,0.007125,1837.0,Paraguay,PRY,PRY,20210108
0.131171,0.003766,8075.0,Peru,PER,PER,20210108
0.195748,0.003715,11423.0,Philippines,PHL,PHL,20210108
0.122784,0.003122,11063.0,Poland,POL,POL,20210108
0.239071,0.004188,11044.0,Portugal,PRT,PRT,20210108
0.280627,0.007031,4064.0,"Puerto Rico, U.S.",PRI,PRI,20210108
0.212832,0.019054,483.0,Qatar,QAT,QAT,20210108
0.072017,0.00278,8656.0,Romania,ROU,ROU,20210108
0.068123,0.002551,9773.0,Russia,RUS,RUS,20210108
0.290491,0.00965,2214.0,Saudi Arabia,SAU,SAU,20210108
0.164879,0.025337,211.0,Senegal,SEN,SEN,20210108
0.076813,0.005377,2475.0,Serbia,SRB,SRB,20210108
0.257506,0.011311,1509.0,Singapore,SGP,SGP,20210108
0.159485,0.005229,4904.0,Slovakia,SVK,SVK,20210108
0.083903,0.007158,1515.0,Slovenia,SVN,SVN,20210108
0.169551,0.0035,11547.0,South Africa,ZAF,ZAF,20210108
0.226184,0.005631,5545.0,South Korea,KOR,KOR,20210108
0.110215,0.002064,23073.0,Spain,ESP,ESP,20210108
0.107772,0.009696,1026.0,Sri Lanka,LKA,LKA,20210108
0.242494,0.011638,1357.0,Sudan,SDN,SDN,20210108
0.189943,0.00253,24106.0,Sweden,SWE,SWE,20210108
0.099122,0.0039,5870.0,Switzerland,CHE,CHE,20210108
0.114999,0.002766,13350.0,Taiwan,TWN,TWN,20210108
0.240733,0.023644,325.0,Tanzania,TZA,TZA,20210108
0.241745,0.002635,26457.0,Thailand,THA,THA,20210108
0.197819,0.008211,2327.0,Tunisia,TUN,TUN,20210108
0.088905,0.002497,13026.0,Turkey,TUR,TUR,20210108
0.071765,0.002461,11006.0,Ukraine,UKR,UKR,20210108
0.237022,0.008948,2273.0,United Arab Emirates,ARE,ARE,20210108
0.174611,0.002392,25206.0,United Kingdom,GBR,GBR,20210108
0.129237,0.004657,5222.0,Uruguay,URY,URY,20210108
0.142296,0.014063,625.0,Uzbekistan,UZB,UZB,20210108
0.144707,0.004566,5933.0,Venezuela,VEN,VEN,20210108
0.366327,0.004538,11281.0,Vietnam,VNM,VNM,20210108
0.208816,0.017497,544.0,Yemen,YEM,YEM,20210108
0.245993,0.017254,632.0,Afghanistan,AFG,AFG,20210109
0.241307,0.018866,532.0,Albania,ALB,ALB,20210109
0.20628,0.008942,2048.0,Algeria,DZA,DZA,20210109
0.30173,0.024877,343.0,Angola,AGO,AGO,20210109
0.140695,0.002354,21775.0,Argentina,ARG,ARG,20210109
0.087973,0.016556,315.0,Armenia,ARM,ARM,20210109
0.158356,0.003078,14078.0,Australia,AUS,AUS,20210109
0.10906,0.004079,5832.0,Austria,AUT,AUT,20210109
0.079932,0.011189,618.0,Azerbaijan,AZE,AZE,20210109
0.248995,0.008081,2878.0,Bangladesh,BGD,BGD,20210109
0.039926,0.004585,1871.0,Belarus,BLR,BLR,20210109
0.105857,0.004059,5798.0,Belgium,BEL,BEL,20210109
0.262061,0.039511,135.0,Benin,BEN,BEN,20210109
0.117165,0.004407,5362.0,Bolivia,BOL,BOL,20210109
0.073834,0.008945,894.0,Bosnia and Herzegovina,BIH,BIH,20210109
0.148191,0.001129,98971.0,Brazil,BRA,BRA,20210109
0.11462,0.006121,2677.0,Bulgaria,BGR,BGR,20210109
0.165638,0.022775,271.0,Burkina Faso,BFA,BFA,20210109
0.265244,0.024995,304.0,Cambodia,KHM,KHM,20210109
0.100149,0.015946,356.0,Cameroon,CMR,CMR,20210109
0.149021,0.002557,19647.0,Canada,CAN,CAN,20210109
0.125992,0.003368,9729.0,Chile,CHL,CHL,20210109
0.1468,0.002393,21876.0,Colombia,COL,COL,20210109
0.213466,0.00671,3753.0,Costa Rica,CRI,CRI,20210109
0.293277,0.019981,523.0,C̫te d'Ivoire,CIV,CIV,20210109
0.059732,0.004411,2976.0,Croatia,HRV,HRV,20210109
0.085089,0.003284,7383.0,Czech Republic,CZE,CZE,20210109
0.187083,0.025232,243.0,Democratic Republic of the Congo,COD,COD,20210109
0.187414,0.003864,11451.0,Denmark,DNK,DNK,20210109
0.130482,0.006141,3010.0,Dominican Republic,DOM,DOM,20210109
0.115064,0.003853,6887.0,Ecuador,ECU,ECU,20210109
0.22989,0.00419,10137.0,Egypt,EGY,EGY,20210109
0.134116,0.006028,3211.0,El Salvador,SLV,SLV,20210109
0.217598,0.020014,419.0,Ethiopia,ETH,ETH,20210109
0.20355,0.007456,2948.0,Finland,FIN,FIN,20210109
0.101879,0.00169,32039.0,France,FRA,FRA,20210109
0.109192,0.001631,36565.0,Germany,DEU,DEU,20210109
0.161269,0.011395,1055.0,Ghana,GHA,GHA,20210109
0.140081,0.004845,5156.0,Greece,GRC,GRC,20210109
0.126291,0.005993,3095.0,Guatemala,GTM,GTM,20210109
0.225491,0.040133,116.0,Guinea,GIN,GIN,20210109
0.190181,0.025101,251.0,Haiti,HTI,HTI,20210109
0.102793,0.006374,2335.0,Honduras,HND,HND,20210109
0.145762,0.008301,1815.0,Hong Kong,HKG,HKG,20210109
0.077338,0.002498,12229.0,Hungary,HUN,HUN,20210109
0.239608,0.002855,22369.0,India,IND,IND,20210109
0.182343,0.003056,15963.0,Indonesia,IDN,IDN,20210109
0.201781,0.007224,3085.0,Iraq,IRQ,IRQ,20210109
0.182964,0.004811,6512.0,Ireland,IRL,IRL,20210109
0.147121,0.005184,4898.0,Israel,ISR,ISR,20210109
0.127129,0.001701,38359.0,Italy,ITA,ITA,20210109
0.170387,0.001433,68857.0,Japan,JPN,JPN,20210109
0.161185,0.007901,2133.0,Jordan,JOR,JOR,20210109
0.105151,0.009935,964.0,Kazakhstan,KAZ,KAZ,20210109
0.193954,0.007164,3050.0,Kenya,KEN,KEN,20210109
0.25419,0.020123,483.0,Kuwait,KWT,KWT,20210109
0.081887,0.013077,423.0,Kyrgyzstan,KGZ,KGZ,20210109
0.240806,0.028131,232.0,Laos,LAO,LAO,20210109
0.102706,0.006994,1899.0,Lebanon,LBN,LBN,20210109
0.261855,0.012034,1358.0,Libya,LBY,LBY,20210109
0.137644,0.03083,121.0,Madagascar,MDG,MDG,20210109
0.249647,0.005237,6833.0,Malaysia,MYS,MYS,20210109
0.237309,0.028101,240.0,Mali,MLI,MLI,20210109
0.163335,0.001407,69049.0,Mexico,MEX,MEX,20210109
0.089361,0.009949,825.0,Moldova,MDA,MDA,20210109
0.210377,0.010017,1633.0,Morocco,MAR,MAR,20210109
0.251262,0.020869,435.0,Mozambique,MOZ,MOZ,20210109
0.41962,0.011504,1845.0,Myanmar,MMR,MMR,20210109
0.198778,0.009448,1774.0,Nepal,NPL,NPL,20210109
0.121762,0.00271,14624.0,Netherlands,NLD,NLD,20210109
0.179178,0.005839,4396.0,New Zealand,NZL,NZL,20210109
0.138128,0.008073,1851.0,Nicaragua,NIC,NIC,20210109
0.148012,0.005618,3999.0,Nigeria,NGA,NGA,20210109
0.17338,0.003783,10058.0,Norway,NOR,NOR,20210109
0.24114,0.025429,291.0,Oman,OMN,OMN,20210109
0.194452,0.006272,3981.0,Pakistan,PAK,PAK,20210109
0.232973,0.01449,885.0,Palestine,PSE,PSE,20210109
0.118332,0.007091,2112.0,Panama,PAN,PAN,20210109
0.111954,0.007412,1847.0,Paraguay,PRY,PRY,20210109
0.132137,0.003773,8095.0,Peru,PER,PER,20210109
0.194209,0.003726,11312.0,Philippines,PHL,PHL,20210109
0.119481,0.003093,10985.0,Poland,POL,POL,20210109
0.235478,0.00415,11176.0,Portugal,PRT,PRT,20210109
0.279374,0.006987,4106.0,"Puerto Rico, U.S.",PRI,PRI,20210109
0.238821,0.019703,480.0,Qatar,QAT,QAT,20210109
0.072359,0.002788,8633.0,Romania,ROU,ROU,20210109
0.069181,0.002546,9952.0,Russia,RUS,RUS,20210109
0.288504,0.009733,2173.0,Saudi Arabia,SAU,SAU,20210109
0.164016,0.025031,216.0,Senegal,SEN,SEN,20210109
0.085183,0.005571,2517.0,Serbia,SRB,SRB,20210109
0.248386,0.011361,1463.0,Singapore,SGP,SGP,20210109
0.158405,0.005246,4846.0,Slovakia,SVK,SVK,20210109
0.089477,0.007415,1495.0,Slovenia,SVN,SVN,20210109
0.166401,0.003535,11145.0,South Africa,ZAF,ZAF,20210109
0.225863,0.005619,5571.0,South Korea,KOR,KOR,20210109
0.110538,0.002066,23079.0,Spain,ESP,ESP,20210109
0.125625,0.010396,1002.0,Sri Lanka,LKA,LKA,20210109
0.233724,0.011602,1324.0,Sudan,SDN,SDN,20210109
0.194151,0.002558,23947.0,Sweden,SWE,SWE,20210109
0.098746,0.00391,5824.0,Switzerland,CHE,CHE,20210109
0.113585,0.002769,13194.0,Taiwan,TWN,TWN,20210109
0.236257,0.024361,301.0,Tanzania,TZA,TZA,20210109
0.238261,0.00263,26349.0,Thailand,THA,THA,20210109
0.195709,0.008064,2402.0,Tunisia,TUN,TUN,20210109
0.090857,0.002566,12584.0,Turkey,TUR,TUR,20210109
0.074313,0.00248,11236.0,Ukraine,UKR,UKR,20210109
0.234295,0.008969,2243.0,United Arab Emirates,ARE,ARE,20210109
0.176412,0.002409,25047.0,United Kingdom,GBR,GBR,20210109
0.129809,0.004678,5186.0,Uruguay,URY,URY,20210109
0.130479,0.013473,633.0,Uzbekistan,UZB,UZB,20210109
0.144519,0.004578,5897.0,Venezuela,VEN,VEN,20210109
0.362917,0.004552,11170.0,Vietnam,VNM,VNM,20210109
0.204733,0.017529,532.0,Yemen,YEM,YEM,20210109
0.242933,0.017147,636.0,Afghanistan,AFG,AFG,20210110
0.23618,0.018841,526.0,Albania,ALB,ALB,20210110
0.203279,0.008901,2045.0,Algeria,DZA,DZA,20210110
0.274955,0.024575,333.0,Angola,AGO,AGO,20210110
0.139262,0.002363,21441.0,Argentina,ARG,ARG,20210110
0.079131,0.015225,330.0,Armenia,ARM,ARM,20210110
0.162435,0.003113,14118.0,Australia,AUS,AUS,20210110
0.108387,0.004077,5860.0,Austria,AUT,AUT,20210110
0.07662,0.010898,628.0,Azerbaijan,AZE,AZE,20210110
0.250614,0.008196,2809.0,Bangladesh,BGD,BGD,20210110
0.040838,0.004609,1889.0,Belarus,BLR,BLR,20210110
0.107071,0.004099,5739.0,Belgium,BEL,BEL,20210110
0.272448,0.039984,134.0,Benin,BEN,BEN,20210110
0.1119,0.004319,5330.0,Bolivia,BOL,BOL,20210110
0.079349,0.009346,872.0,Bosnia and Herzegovina,BIH,BIH,20210110
0.148407,0.001139,97445.0,Brazil,BRA,BRA,20210110
0.101538,0.005882,2650.0,Bulgaria,BGR,BGR,20210110
0.175478,0.023408,266.0,Burkina Faso,BFA,BFA,20210110
0.244613,0.023622,316.0,Cambodia,KHM,KHM,20210110
0.10478,0.016826,331.0,Cameroon,CMR,CMR,20210110
0.150127,0.002552,19726.0,Canada,CAN,CAN,20210110
0.126456,0.003385,9657.0,Chile,CHL,CHL,20210110
0.146037,0.002393,21795.0,Colombia,COL,COL,20210110
0.218355,0.006888,3629.0,Costa Rica,CRI,CRI,20210110
0.26543,0.019035,536.0,C̫te d'Ivoire,CIV,CIV,20210110
0.060456,0.00451,2882.0,Croatia,HRV,HRV,20210110
0.087475,0.003323,7239.0,Czech Republic,CZE,CZE,20210110
0.189718,0.026439,223.0,Democratic Republic of the Congo,COD,COD,20210110
0.195445,0.003877,11312.0,Denmark,DNK,DNK,20210110
0.126686,0.006106,2967.0,Dominican Republic,DOM,DOM,20210110
0.11704,0.003911,6790.0,Ecuador,ECU,ECU,20210110
0.232342,0.004263,9857.0,Egypt,EGY,EGY,20210110
0.13196,0.005988,3216.0,El Salvador,SLV,SLV,20210110
0.208261,0.019443,430.0,Ethiopia,ETH,ETH,20210110
0.202414,0.007471,2906.0,Finland,FIN,FIN,20210110
0.103708,0.001706,31944.0,France,FRA,FRA,20210110
0.109829,0.001634,36632.0,Germany,DEU,DEU,20210110
0.161502,0.011556,1028.0,Ghana,GHA,GHA,20210110
0.134824,0.00478,5132.0,Greece,GRC,GRC,20210110
0.129336,0.006174,2995.0,Guatemala,GTM,GTM,20210110
0.208016,0.036099,128.0,Guinea,GIN,GIN,20210110
0.205272,0.025652,252.0,Haiti,HTI,HTI,20210110
0.098871,0.006325,2306.0,Honduras,HND,HND,20210110
0.145095,0.00841,1762.0,Hong Kong,HKG,HKG,20210110
0.083288,0.002589,12083.0,Hungary,HUN,HUN,20210110
0.240304,0.002928,21322.0,India,IND,IND,20210110
0.184613,0.003104,15621.0,Indonesia,IDN,IDN,20210110
0.192641,0.007065,3105.0,Iraq,IRQ,IRQ,20210110
0.185655,0.004866,6408.0,Ireland,IRL,IRL,20210110
0.152846,0.005608,4412.0,Israel,ISR,ISR,20210110
0.127493,0.001715,37844.0,Italy,ITA,ITA,20210110
0.171896,0.001427,69866.0,Japan,JPN,JPN,20210110
0.165432,0.007994,2124.0,Jordan,JOR,JOR,20210110
0.097784,0.009469,990.0,Kazakhstan,KAZ,KAZ,20210110
0.205336,0.007342,3027.0,Kenya,KEN,KEN,20210110
0.249251,0.020268,470.0,Kuwait,KWT,KWT,20210110
0.087058,0.013653,409.0,Kyrgyzstan,KGZ,KGZ,20210110
0.253476,0.028331,235.0,Laos,LAO,LAO,20210110
0.110323,0.007182,1902.0,Lebanon,LBN,LBN,20210110
0.279454,0.012305,1354.0,Libya,LBY,LBY,20210110
0.150467,0.031929,126.0,Madagascar,MDG,MDG,20210110
0.250252,0.005148,7076.0,Malaysia,MYS,MYS,20210110
0.244483,0.027561,257.0,Mali,MLI,MLI,20210110
0.164718,0.001414,68871.0,Mexico,MEX,MEX,20210110
0.082523,0.009628,817.0,Moldova,MDA,MDA,20210110
0.212876,0.0101,1622.0,Morocco,MAR,MAR,20210110
0.259957,0.021106,432.0,Mozambique,MOZ,MOZ,20210110
0.416461,0.011467,1853.0,Myanmar,MMR,MMR,20210110
0.202804,0.009531,1775.0,Nepal,NPL,NPL,20210110
0.12551,0.002745,14636.0,Netherlands,NLD,NLD,20210110
0.181561,0.005794,4425.0,New Zealand,NZL,NZL,20210110
0.136239,0.008114,1812.0,Nicaragua,NIC,NIC,20210110
0.148214,0.005541,4115.0,Nigeria,NGA,NGA,20210110
0.171666,0.00379,9945.0,Norway,NOR,NOR,20210110
0.236197,0.02531,289.0,Oman,OMN,OMN,20210110
0.192024,0.006322,3883.0,Pakistan,PAK,PAK,20210110
0.227407,0.014175,907.0,Palestine,PSE,PSE,20210110
0.124998,0.007307,2096.0,Panama,PAN,PAN,20210110
0.117779,0.007622,1825.0,Paraguay,PRY,PRY,20210110
0.13639,0.003823,8097.0,Peru,PER,PER,20210110
0.194586,0.003745,11205.0,Philippines,PHL,PHL,20210110
0.116953,0.003071,10944.0,Poland,POL,POL,20210110
0.237069,0.004039,11294.0,Portugal,PRT,PRT,20210110
0.273074,0.006974,4065.0,"Puerto Rico, U.S.",PRI,PRI,20210110
0.233223,0.019769,464.0,Qatar,QAT,QAT,20210110
0.07254,0.002802,8567.0,Romania,ROU,ROU,20210110
0.068913,0.002514,10166.0,Russia,RUS,RUS,20210110
0.297347,0.009837,2168.0,Saudi Arabia,SAU,SAU,20210110
0.154471,0.024053,225.0,Senegal,SEN,SEN,20210110
0.080633,0.005338,2592.0,Serbia,SRB,SRB,20210110
0.256998,0.01164,1422.0,Singapore,SGP,SGP,20210110
0.158677,0.005309,4738.0,Slovakia,SVK,SVK,20210110
0.083877,0.007243,1480.0,Slovenia,SVN,SVN,20210110
0.162971,0.003568,10733.0,South Africa,ZAF,ZAF,20210110
0.223279,0.005606,5558.0,South Korea,KOR,KOR,20210110
0.113422,0.002093,22945.0,Spain,ESP,ESP,20210110
0.142205,0.011033,982.0,Sri Lanka,LKA,LKA,20210110
0.230888,0.011674,1301.0,Sudan,SDN,SDN,20210110
0.195009,0.002572,23742.0,Sweden,SWE,SWE,20210110
