percent_ili,ili_se,percent_ili_unw,ili_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.012261,0.00757,0.010753,0.004783,465.0,Paraguay,PRY,PRY,20200504
0.037656,0.005837,0.045565,0.004188,2480.0,Peru,PER,PER,20200504
0.003069,0.001731,0.002789,0.001053,2510.0,Philippines,PHL,PHL,20200504
0.003028,0.00141,0.005143,0.001209,3500.0,Poland,POL,POL,20200504
0.000743,0.000772,0.001507,0.000753,2654.0,Portugal,PRT,PRT,20200504
0.003879,0.003429,0.005666,0.002306,1059.0,"Puerto Rico, U.S.",PRI,PRI,20200504
0.005385,0.005884,0.008547,0.006018,234.0,Qatar,QAT,QAT,20200504
0.000743,0.00071,0.001611,0.000657,3725.0,Romania,ROU,ROU,20200504
0.021317,0.004625,0.021627,0.003301,1942.0,Russia,RUS,RUS,20200504
0.012114,0.005944,0.013825,0.003963,868.0,Saudi Arabia,SAU,SAU,20200504
0.007496,0.009796,0.009346,0.009302,107.0,Senegal,SEN,SEN,20200504
0.006461,0.00396,0.007702,0.003132,779.0,Serbia,SRB,SRB,20200504
0.0,0.0,0.0,0.0,198.0,Singapore,SGP,SGP,20200504
0.00329,0.0029,0.005634,0.002809,710.0,Slovakia,SVK,SVK,20200504
0.004788,0.004171,0.002604,0.002601,384.0,Slovenia,SVN,SVN,20200504
0.017565,0.003544,0.01312,0.002304,2439.0,South Africa,ZAF,ZAF,20200504
0.004629,0.002912,0.007346,0.002588,1089.0,South Korea,KOR,KOR,20200504
0.007486,0.001873,0.007378,0.00128,4473.0,Spain,ESP,ESP,20200504
0.004543,0.00508,0.002625,0.002621,381.0,Sri Lanka,LKA,LKA,20200504
0.011517,0.008782,0.021739,0.008778,276.0,Sudan,SDN,SDN,20200504
0.027514,0.003508,0.025888,0.002755,3322.0,Sweden,SWE,SWE,20200504
0.011505,0.003824,0.005133,0.00209,1169.0,Switzerland,CHE,CHE,20200504
0.000795,0.000817,0.001299,0.000649,3079.0,Taiwan,TWN,TWN,20200504
0.005069,0.00182,0.005583,0.001277,3403.0,Thailand,THA,THA,20200504
0.014063,0.00791,0.01194,0.004196,670.0,Tunisia,TUN,TUN,20200504
0.005504,0.002066,0.005067,0.001226,3355.0,Turkey,TUR,TUR,20200504
0.00505,0.00216,0.008254,0.001582,3271.0,Ukraine,UKR,UKR,20200504
0.006566,0.004722,0.005669,0.002528,882.0,United Arab Emirates,ARE,ARE,20200504
0.010313,0.002195,0.012705,0.001882,3542.0,United Kingdom,GBR,GBR,20200504
0.002291,0.002009,0.003311,0.001909,906.0,Uruguay,URY,URY,20200504
0.0,0.0,0.0,0.0,208.0,Uzbekistan,UZB,UZB,20200504
0.008554,0.004755,0.004839,0.002787,620.0,Venezuela,VEN,VEN,20200504
0.002458,0.001434,0.004309,0.00111,3481.0,Vietnam,VNM,VNM,20200504
0.048697,0.024655,0.07438,0.023854,121.0,Yemen,YEM,YEM,20200504
0.010885,0.010107,0.021505,0.010636,186.0,Afghanistan,AFG,AFG,20200505
0.011548,0.012812,0.019139,0.009477,209.0,Albania,ALB,ALB,20200505
0.012459,0.005222,0.011236,0.003369,979.0,Algeria,DZA,DZA,20200505
0.006461,0.007456,0.006667,0.006644,150.0,Angola,AGO,AGO,20200505
0.004151,0.001375,0.005366,0.001011,5218.0,Argentina,ARG,ARG,20200505
0.024318,0.019204,0.022222,0.012687,135.0,Armenia,ARM,ARM,20200505
0.009132,0.002761,0.008827,0.002131,1926.0,Australia,AUS,AUS,20200505
0.005901,0.00361,0.003653,0.001823,1095.0,Austria,AUT,AUT,20200505
0.0,0.0,0.0,0.0,150.0,Azerbaijan,AZE,AZE,20200505
0.0308,0.008525,0.027466,0.005775,801.0,Bangladesh,BGD,BGD,20200505
0.023267,0.010773,0.030181,0.007674,497.0,Belarus,BLR,BLR,20200505
0.002201,0.002139,0.005144,0.002295,972.0,Belgium,BEL,BEL,20200505
0.0,0.0,0.0,0.0,118.0,Benin,BEN,BEN,20200505
0.013332,0.005085,0.0163,0.003615,1227.0,Bolivia,BOL,BOL,20200505
0.009801,0.011752,0.011765,0.00827,170.0,Bosnia and Herzegovina,BIH,BIH,20200505
0.023951,0.001669,0.024355,0.001203,16424.0,Brazil,BRA,BRA,20200505
0.002473,0.002532,0.002045,0.001445,978.0,Bulgaria,BGR,BGR,20200505
0.041643,0.018965,0.030303,0.013345,165.0,Burkina Faso,BFA,BFA,20200505
0.033708,0.021355,0.030534,0.015032,131.0,Cambodia,KHM,KHM,20200505
0.055132,0.025873,0.04902,0.021378,102.0,Cameroon,CMR,CMR,20200505
0.008747,0.002428,0.008006,0.001663,2873.0,Canada,CAN,CAN,20200505
0.008361,0.002533,0.007772,0.001825,2316.0,Chile,CHL,CHL,20200505
0.010943,0.002254,0.01091,0.001583,4308.0,Colombia,COL,COL,20200505
0.011618,0.004393,0.01269,0.003256,1182.0,Costa Rica,CRI,CRI,20200505
0.018822,0.012948,0.016484,0.009438,182.0,C̫te d'Ivoire,CIV,CIV,20200505
0.004196,0.003597,0.003215,0.00227,622.0,Croatia,HRV,HRV,20200505
0.003188,0.001607,0.003532,0.001333,1982.0,Czech Republic,CZE,CZE,20200505
0.009846,0.002521,0.009855,0.00214,2131.0,Denmark,DNK,DNK,20200505
0.014866,0.005677,0.015915,0.004558,754.0,Dominican Republic,DOM,DOM,20200505
0.044703,0.006204,0.041276,0.004308,2132.0,Ecuador,ECU,ECU,20200505
0.005653,0.002259,0.010129,0.001754,3258.0,Egypt,EGY,EGY,20200505
0.00956,0.00415,0.010648,0.003057,1127.0,El Salvador,SLV,SLV,20200505
0.014905,0.012415,0.009524,0.009478,105.0,Ethiopia,ETH,ETH,20200505
0.008496,0.003207,0.010638,0.002828,1316.0,Finland,FIN,FIN,20200505
0.006005,0.001382,0.007191,0.00108,6119.0,France,FRA,FRA,20200505
0.00367,0.001334,0.003517,0.000828,5118.0,Germany,DEU,DEU,20200505
0.011351,0.006648,0.012397,0.005029,484.0,Ghana,GHA,GHA,20200505
0.00821,0.00382,0.00638,0.002248,1254.0,Greece,GRC,GRC,20200505
0.005409,0.003515,0.009378,0.002814,1173.0,Guatemala,GTM,GTM,20200505
0.011072,0.005072,0.01194,0.003426,1005.0,Honduras,HND,HND,20200505
0.002224,0.004238,0.007722,0.005439,259.0,Hong Kong,HKG,HKG,20200505
0.002012,0.000865,0.002281,0.000805,3508.0,Hungary,HUN,HUN,20200505
0.006795,0.00139,0.006716,0.001116,5360.0,India,IND,IND,20200505
0.018979,0.002759,0.018762,0.001917,5010.0,Indonesia,IDN,IDN,20200505
0.016046,0.00756,0.01238,0.004101,727.0,Iraq,IRQ,IRQ,20200505
0.045701,0.01096,0.008264,0.002482,1331.0,Ireland,IRL,IRL,20200505
0.002419,0.001587,0.002536,0.001462,1183.0,Israel,ISR,ISR,20200505
0.001552,0.000753,0.001752,0.000528,6279.0,Italy,ITA,ITA,20200505
0.007789,0.001367,0.008053,0.000855,10927.0,Japan,JPN,JPN,20200505
0.008895,0.004731,0.012672,0.003635,947.0,Jordan,JOR,JOR,20200505
0.01102,0.007029,0.006024,0.004247,332.0,Kazakhstan,KAZ,KAZ,20200505
0.027604,0.008228,0.022069,0.005456,725.0,Kenya,KEN,KEN,20200505
0.011662,0.010883,0.016529,0.008196,242.0,Kuwait,KWT,KWT,20200505
0.015122,0.013125,0.021127,0.012068,142.0,Kyrgyzstan,KGZ,KGZ,20200505
0.001218,0.003238,0.005376,0.005362,186.0,Lebanon,LBN,LBN,20200505
0.007069,0.005105,0.007663,0.003817,522.0,Libya,LBY,LBY,20200505
0.009445,0.003681,0.007524,0.002164,1595.0,Malaysia,MYS,MYS,20200505
0.011051,0.001495,0.011212,0.000932,12754.0,Mexico,MEX,MEX,20200505
0.010469,0.008222,0.015152,0.007518,264.0,Moldova,MDA,MDA,20200505
0.009816,0.005665,0.009238,0.003251,866.0,Morocco,MAR,MAR,20200505
0.049505,0.02081,0.031963,0.011886,219.0,Mozambique,MOZ,MOZ,20200505
0.005152,0.004641,0.011364,0.005053,440.0,Myanmar,MMR,MMR,20200505
0.003751,0.004296,0.005155,0.002968,582.0,Nepal,NPL,NPL,20200505
0.004584,0.001417,0.005653,0.001367,3007.0,Netherlands,NLD,NLD,20200505
0.008239,0.003013,0.009083,0.002726,1211.0,New Zealand,NZL,NZL,20200505
0.027372,0.006683,0.035191,0.005761,1023.0,Nicaragua,NIC,NIC,20200505
0.030135,0.007261,0.029079,0.004776,1238.0,Nigeria,NGA,NGA,20200505
0.012457,0.003458,0.00838,0.002409,1432.0,Norway,NOR,NOR,20200505
0.020463,0.005542,0.018519,0.004003,1134.0,Pakistan,PAK,PAK,20200505
0.005823,0.005735,0.004065,0.004057,246.0,Palestine,PSE,PSE,20200505
0.008252,0.005347,0.009174,0.004566,436.0,Panama,PAN,PAN,20200505
0.004466,0.004565,0.006452,0.003713,465.0,Paraguay,PRY,PRY,20200505
0.030054,0.005481,0.036729,0.003933,2287.0,Peru,PER,PER,20200505
0.002472,0.001631,0.001706,0.000853,2344.0,Philippines,PHL,PHL,20200505
0.005827,0.001876,0.005043,0.00122,3371.0,Poland,POL,POL,20200505
0.002429,0.001397,0.002682,0.001012,2610.0,Portugal,PRT,PRT,20200505
0.004597,0.004311,0.00653,0.00246,1072.0,"Puerto Rico, U.S.",PRI,PRI,20200505
0.019375,0.012276,0.02,0.009899,200.0,Qatar,QAT,QAT,20200505
0.00276,0.001328,0.001862,0.000703,3759.0,Romania,ROU,ROU,20200505
0.019472,0.004484,0.01849,0.003053,1947.0,Russia,RUS,RUS,20200505
0.005997,0.004504,0.007273,0.002958,825.0,Saudi Arabia,SAU,SAU,20200505
0.003142,0.002886,0.00565,0.002817,708.0,Serbia,SRB,SRB,20200505
0.0,0.0,0.0,0.0,226.0,Singapore,SGP,SGP,20200505
0.003695,0.002886,0.002667,0.001883,750.0,Slovakia,SVK,SVK,20200505
0.006498,0.004753,0.005208,0.003673,384.0,Slovenia,SVN,SVN,20200505
0.020254,0.003678,0.018789,0.002774,2395.0,South Africa,ZAF,ZAF,20200505
0.006747,0.003373,0.008576,0.0027,1166.0,South Korea,KOR,KOR,20200505
0.005536,0.001546,0.004774,0.001015,4608.0,Spain,ESP,ESP,20200505
0.003143,0.004563,0.005128,0.003617,390.0,Sri Lanka,LKA,LKA,20200505
0.019476,0.011402,0.014815,0.007352,270.0,Sudan,SDN,SDN,20200505
0.030349,0.003655,0.03151,0.002957,3491.0,Sweden,SWE,SWE,20200505
0.008238,0.003155,0.006999,0.002466,1143.0,Switzerland,CHE,CHE,20200505
0.005266,0.002174,0.002925,0.000974,3077.0,Taiwan,TWN,TWN,20200505
0.003912,0.001536,0.004137,0.001103,3384.0,Thailand,THA,THA,20200505
0.002685,0.003285,0.007112,0.003169,703.0,Tunisia,TUN,TUN,20200505
0.005164,0.001918,0.004423,0.00114,3391.0,Turkey,TUR,TUR,20200505
0.010096,0.002962,0.0092,0.001672,3261.0,Ukraine,UKR,UKR,20200505
0.009537,0.005501,0.012438,0.003909,804.0,United Arab Emirates,ARE,ARE,20200505
0.007569,0.001898,0.008545,0.001553,3511.0,United Kingdom,GBR,GBR,20200505
0.00395,0.002602,0.004459,0.002225,897.0,Uruguay,URY,URY,20200505
0.007289,0.006227,0.00905,0.00637,221.0,Uzbekistan,UZB,UZB,20200505
0.002266,0.0025,0.003252,0.002296,615.0,Venezuela,VEN,VEN,20200505
0.002015,0.001482,0.003134,0.000943,3510.0,Vietnam,VNM,VNM,20200505
0.028866,0.020119,0.040323,0.017666,124.0,Yemen,YEM,YEM,20200505
0.040071,0.018667,0.041667,0.015417,168.0,Afghanistan,AFG,AFG,20200506
0.011083,0.011921,0.009217,0.006487,217.0,Albania,ALB,ALB,20200506
0.021906,0.007435,0.014799,0.003926,946.0,Algeria,DZA,DZA,20200506
0.006155,0.006517,0.010753,0.007562,186.0,Angola,AGO,AGO,20200506
0.005162,0.001511,0.005262,0.000992,5321.0,Argentina,ARG,ARG,20200506
0.0,0.0,0.0,0.0,157.0,Armenia,ARM,ARM,20200506
0.0061,0.002148,0.006126,0.001763,1959.0,Australia,AUS,AUS,20200506
0.011674,0.004878,0.006863,0.002585,1020.0,Austria,AUT,AUT,20200506
0.0,0.0,0.0,0.0,162.0,Azerbaijan,AZE,AZE,20200506
0.027569,0.007549,0.016706,0.004428,838.0,Bangladesh,BGD,BGD,20200506
0.020984,0.009548,0.032319,0.007711,526.0,Belarus,BLR,BLR,20200506
0.005194,0.003077,0.005258,0.002345,951.0,Belgium,BEL,BEL,20200506
0.012506,0.004801,0.013072,0.003247,1224.0,Bolivia,BOL,BOL,20200506
0.002761,0.005196,0.004292,0.004283,233.0,Bosnia and Herzegovina,BIH,BIH,20200506
0.022727,0.00161,0.022823,0.001157,16650.0,Brazil,BRA,BRA,20200506
0.002261,0.00229,0.00286,0.001649,1049.0,Bulgaria,BGR,BGR,20200506
0.020178,0.014236,0.028571,0.01408,140.0,Burkina Faso,BFA,BFA,20200506
0.058453,0.029274,0.04,0.017527,125.0,Cambodia,KHM,KHM,20200506
0.004214,0.001705,0.005828,0.001409,2917.0,Canada,CAN,CAN,20200506
0.009139,0.002709,0.007871,0.001848,2287.0,Chile,CHL,CHL,20200506
0.013007,0.002558,0.013448,0.001754,4313.0,Colombia,COL,COL,20200506
0.004541,0.002666,0.005181,0.00211,1158.0,Costa Rica,CRI,CRI,20200506
0.0074,0.007323,0.009901,0.006966,202.0,C̫te d'Ivoire,CIV,CIV,20200506
0.003325,0.003402,0.004566,0.00263,657.0,Croatia,HRV,HRV,20200506
0.004436,0.002034,0.00416,0.001468,1923.0,Czech Republic,CZE,CZE,20200506
0.006255,0.001873,0.007009,0.001803,2140.0,Denmark,DNK,DNK,20200506
0.005828,0.003201,0.00729,0.002965,823.0,Dominican Republic,DOM,DOM,20200506
0.043573,0.006376,0.039284,0.004332,2011.0,Ecuador,ECU,ECU,20200506
0.006956,0.002524,0.007709,0.001536,3243.0,Egypt,EGY,EGY,20200506
0.015062,0.005379,0.014572,0.003616,1098.0,El Salvador,SLV,SLV,20200506
0.016342,0.012884,0.008621,0.008583,116.0,Ethiopia,ETH,ETH,20200506
0.006036,0.002556,0.006216,0.002191,1287.0,Finland,FIN,FIN,20200506
0.006585,0.001506,0.006592,0.001052,5916.0,France,FRA,FRA,20200506
0.003628,0.001325,0.004149,0.000904,5061.0,Germany,DEU,DEU,20200506
0.012874,0.007858,0.017284,0.006476,405.0,Ghana,GHA,GHA,20200506
0.002059,0.001786,0.002212,0.001276,1356.0,Greece,GRC,GRC,20200506
0.006722,0.004042,0.006617,0.002332,1209.0,Guatemala,GTM,GTM,20200506
0.010151,0.005332,0.009404,0.00312,957.0,Honduras,HND,HND,20200506
0.003776,0.006089,0.004032,0.004024,248.0,Hong Kong,HKG,HKG,20200506
0.003363,0.001093,0.002936,0.000927,3406.0,Hungary,HUN,HUN,20200506
0.003234,0.00097,0.003205,0.000776,5305.0,India,IND,IND,20200506
0.014759,0.002464,0.014652,0.001714,4914.0,Indonesia,IDN,IDN,20200506
0.00544,0.00434,0.007246,0.003229,690.0,Iraq,IRQ,IRQ,20200506
0.004778,0.002815,0.006364,0.002243,1257.0,Ireland,IRL,IRL,20200506
0.002922,0.001903,0.002705,0.00156,1109.0,Israel,ISR,ISR,20200506
0.002808,0.000993,0.003145,0.000702,6359.0,Italy,ITA,ITA,20200506
0.00739,0.001384,0.008446,0.000918,9945.0,Japan,JPN,JPN,20200506
0.007384,0.004241,0.009494,0.003149,948.0,Jordan,JOR,JOR,20200506
0.00344,0.003961,0.005797,0.004087,345.0,Kazakhstan,KAZ,KAZ,20200506
0.015015,0.006033,0.012887,0.004049,776.0,Kenya,KEN,KEN,20200506
0.002774,0.004482,0.004202,0.004193,238.0,Kuwait,KWT,KWT,20200506
0.017752,0.011839,0.013423,0.009427,149.0,Kyrgyzstan,KGZ,KGZ,20200506
0.003342,0.0062,0.010582,0.007443,189.0,Lebanon,LBN,LBN,20200506
0.009073,0.005417,0.00722,0.003597,554.0,Libya,LBY,LBY,20200506
0.008994,0.00369,0.00802,0.002215,1621.0,Malaysia,MYS,MYS,20200506
0.015476,0.001788,0.013493,0.001025,12673.0,Mexico,MEX,MEX,20200506
0.008614,0.008092,0.006826,0.00481,293.0,Moldova,MDA,MDA,20200506
0.011855,0.006463,0.014724,0.004219,815.0,Morocco,MAR,MAR,20200506
0.04313,0.018882,0.02381,0.01052,210.0,Mozambique,MOZ,MOZ,20200506
0.020864,0.00907,0.014257,0.00535,491.0,Myanmar,MMR,MMR,20200506
0.006949,0.00582,0.010135,0.004117,592.0,Nepal,NPL,NPL,20200506
0.004254,0.001436,0.005652,0.001409,2831.0,Netherlands,NLD,NLD,20200506
0.003829,0.002242,0.002549,0.00147,1177.0,New Zealand,NZL,NZL,20200506
0.02886,0.006851,0.029412,0.005204,1054.0,Nicaragua,NIC,NIC,20200506
0.03246,0.007605,0.030648,0.0051,1142.0,Nigeria,NGA,NGA,20200506
0.010664,0.003542,0.008942,0.00257,1342.0,Norway,NOR,NOR,20200506
0.0,0.0,0.0,0.0,117.0,Oman,OMN,OMN,20200506
0.019997,0.005568,0.013749,0.003525,1091.0,Pakistan,PAK,PAK,20200506
0.006772,0.006347,0.012448,0.007142,241.0,Palestine,PSE,PSE,20200506
0.006939,0.005328,0.009479,0.004717,422.0,Panama,PAN,PAN,20200506
0.004024,0.004801,0.007212,0.004149,416.0,Paraguay,PRY,PRY,20200506
0.032949,0.005448,0.034318,0.003637,2506.0,Peru,PER,PER,20200506
4.6e-05,0.000212,0.000407,0.000407,2454.0,Philippines,PHL,PHL,20200506
0.006618,0.002013,0.007775,0.001519,3344.0,Poland,POL,POL,20200506
0.006131,0.002396,0.001948,0.00087,2567.0,Portugal,PRT,PRT,20200506
0.00551,0.003252,0.004931,0.0022,1014.0,"Puerto Rico, U.S.",PRI,PRI,20200506
0.019997,0.011267,0.007937,0.00559,252.0,Qatar,QAT,QAT,20200506
0.001654,0.001032,0.002943,0.000886,3738.0,Romania,ROU,ROU,20200506
0.0188,0.004415,0.021333,0.003337,1875.0,Russia,RUS,RUS,20200506
0.006556,0.004334,0.007026,0.002858,854.0,Saudi Arabia,SAU,SAU,20200506
0.004961,0.007431,0.007937,0.007905,126.0,Senegal,SEN,SEN,20200506
0.010504,0.004731,0.00894,0.003364,783.0,Serbia,SRB,SRB,20200506
0.0,0.0,0.0,0.0,205.0,Singapore,SGP,SGP,20200506
0.001909,0.002186,0.002695,0.001903,742.0,Slovakia,SVK,SVK,20200506
0.002801,0.003047,0.005305,0.003741,377.0,Slovenia,SVN,SVN,20200506
0.020687,0.003682,0.019948,0.002912,2306.0,South Africa,ZAF,ZAF,20200506
0.008225,0.003837,0.018182,0.004133,1045.0,South Korea,KOR,KOR,20200506
0.006973,0.001777,0.007072,0.001246,4525.0,Spain,ESP,ESP,20200506
0.005279,0.005713,0.008021,0.004613,374.0,Sri Lanka,LKA,LKA,20200506
0.049702,0.018872,0.051282,0.012487,312.0,Sudan,SDN,SDN,20200506
0.027406,0.0034,0.027135,0.002853,3243.0,Sweden,SWE,SWE,20200506
0.001715,0.001452,0.002722,0.00157,1102.0,Switzerland,CHE,CHE,20200506
0.00159,0.001184,0.002562,0.000905,3123.0,Taiwan,TWN,TWN,20200506
0.005065,0.001786,0.00562,0.001286,3381.0,Thailand,THA,THA,20200506
0.005807,0.004914,0.005831,0.002907,686.0,Tunisia,TUN,TUN,20200506
0.007337,0.002354,0.006349,0.001349,3465.0,Turkey,TUR,TUR,20200506
0.008985,0.002782,0.009932,0.001747,3222.0,Ukraine,UKR,UKR,20200506
0.020143,0.007502,0.01218,0.003828,821.0,United Arab Emirates,ARE,ARE,20200506
0.007716,0.0021,0.00878,0.001652,3189.0,United Kingdom,GBR,GBR,20200506
0.004739,0.003213,0.007718,0.002906,907.0,Uruguay,URY,URY,20200506
0.006474,0.005828,0.008299,0.005844,241.0,Uzbekistan,UZB,UZB,20200506
0.001641,0.002137,0.001709,0.001708,585.0,Venezuela,VEN,VEN,20200506
0.002267,0.001412,0.003001,0.000948,3332.0,Vietnam,VNM,VNM,20200506
0.049575,0.023602,0.057692,0.018668,156.0,Yemen,YEM,YEM,20200506
0.067225,0.024944,0.08,0.019183,200.0,Afghanistan,AFG,AFG,20200507
0.001256,0.004415,0.004717,0.004706,212.0,Albania,ALB,ALB,20200507
0.0072,0.003981,0.009862,0.003103,1014.0,Algeria,DZA,DZA,20200507
0.0,0.0,0.0,0.0,176.0,Angola,AGO,AGO,20200507
0.004077,0.001338,0.004905,0.000999,4893.0,Argentina,ARG,ARG,20200507
0.0,0.0,0.0,0.0,182.0,Armenia,ARM,ARM,20200507
0.009204,0.002894,0.00814,0.002167,1720.0,Australia,AUS,AUS,20200507
0.003454,0.002614,0.004246,0.002119,942.0,Austria,AUT,AUT,20200507
0.011312,0.011499,0.01227,0.008623,163.0,Azerbaijan,AZE,AZE,20200507
0.008267,0.00452,0.016018,0.004247,874.0,Bangladesh,BGD,BGD,20200507
0.028612,0.01148,0.032653,0.008029,490.0,Belarus,BLR,BLR,20200507
0.004441,0.002974,0.006486,0.002639,925.0,Belgium,BEL,BEL,20200507
0.01293,0.004143,0.015915,0.002882,1885.0,Bolivia,BOL,BOL,20200507
0.002287,0.004222,0.004237,0.004228,236.0,Bosnia and Herzegovina,BIH,BIH,20200507
0.019895,0.001512,0.020815,0.001092,17103.0,Brazil,BRA,BRA,20200507
0.0,0.0,0.0,0.0,966.0,Bulgaria,BGR,BGR,20200507
0.02414,0.014588,0.012048,0.008468,166.0,Burkina Faso,BFA,BFA,20200507
0.023912,0.019015,0.032258,0.015867,124.0,Cambodia,KHM,KHM,20200507
0.018215,0.013813,0.025,0.014252,120.0,Cameroon,CMR,CMR,20200507
0.008723,0.002533,0.006669,0.001567,2699.0,Canada,CAN,CAN,20200507
0.010965,0.002886,0.008078,0.001799,2476.0,Chile,CHL,CHL,20200507
0.008512,0.002021,0.009987,0.001465,4606.0,Colombia,COL,COL,20200507
0.006986,0.00334,0.00674,0.002375,1187.0,Costa Rica,CRI,CRI,20200507
0.021113,0.013283,0.016949,0.008402,236.0,C̫te d'Ivoire,CIV,CIV,20200507
0.008668,0.005494,0.010886,0.004092,643.0,Croatia,HRV,HRV,20200507
0.000912,0.000926,0.001155,0.000817,1731.0,Czech Republic,CZE,CZE,20200507
0.006194,0.001861,0.005695,0.001639,2107.0,Denmark,DNK,DNK,20200507
0.012181,0.004606,0.011429,0.003593,875.0,Dominican Republic,DOM,DOM,20200507
0.031233,0.005173,0.030736,0.003591,2310.0,Ecuador,ECU,ECU,20200507
0.009503,0.002901,0.007596,0.001514,3291.0,Egypt,EGY,EGY,20200507
0.010439,0.003755,0.015394,0.002996,1689.0,El Salvador,SLV,SLV,20200507
0.013605,0.010718,0.006667,0.006644,150.0,Ethiopia,ETH,ETH,20200507
0.008034,0.003023,0.00652,0.002298,1227.0,Finland,FIN,FIN,20200507
0.008653,0.001731,0.006757,0.001122,5328.0,France,FRA,FRA,20200507
0.00359,0.001361,0.003489,0.000845,4873.0,Germany,DEU,DEU,20200507
0.009769,0.006301,0.01,0.00445,500.0,Ghana,GHA,GHA,20200507
0.000835,0.001237,0.000782,0.000782,1278.0,Greece,GRC,GRC,20200507
0.007387,0.003746,0.008708,0.002503,1378.0,Guatemala,GTM,GTM,20200507
0.010393,0.004504,0.012015,0.003312,1082.0,Honduras,HND,HND,20200507
0.007746,0.009058,0.009709,0.006832,206.0,Hong Kong,HKG,HKG,20200507
0.001312,0.000719,0.001559,0.000696,3208.0,Hungary,HUN,HUN,20200507
0.004539,0.001076,0.005544,0.000948,6133.0,India,IND,IND,20200507
0.016822,0.002582,0.015013,0.001676,5262.0,Indonesia,IDN,IDN,20200507
0.005847,0.004947,0.011885,0.004465,589.0,Iraq,IRQ,IRQ,20200507
0.00717,0.002919,0.007031,0.002335,1280.0,Ireland,IRL,IRL,20200507
0.00725,0.003491,0.006189,0.002332,1131.0,Israel,ISR,ISR,20200507
0.002169,0.000918,0.002965,0.000698,6071.0,Italy,ITA,ITA,20200507
0.00726,0.001442,0.007068,0.000874,9196.0,Japan,JPN,JPN,20200507
0.007738,0.00419,0.008571,0.002845,1050.0,Jordan,JOR,JOR,20200507
0.01638,0.008589,0.005602,0.00395,357.0,Kazakhstan,KAZ,KAZ,20200507
0.017785,0.006426,0.016839,0.004631,772.0,Kenya,KEN,KEN,20200507
0.02926,0.014897,0.023166,0.009347,259.0,Kuwait,KWT,KWT,20200507
0.0,0.0,0.0,0.0,169.0,Kyrgyzstan,KGZ,KGZ,20200507
0.0,0.0,0.0,0.0,193.0,Lebanon,LBN,LBN,20200507
0.022093,0.009025,0.015901,0.005258,566.0,Libya,LBY,LBY,20200507
0.009049,0.003531,0.00944,0.002349,1695.0,Malaysia,MYS,MYS,20200507
0.010228,0.001378,0.009924,0.000853,13503.0,Mexico,MEX,MEX,20200507
0.00163,0.003297,0.003236,0.003231,309.0,Moldova,MDA,MDA,20200507
0.002304,0.002628,0.006772,0.002755,886.0,Morocco,MAR,MAR,20200507
0.020068,0.012064,0.012,0.006887,250.0,Mozambique,MOZ,MOZ,20200507
0.002719,0.002499,0.003181,0.001834,943.0,Myanmar,MMR,MMR,20200507
0.01072,0.006787,0.007342,0.003271,681.0,Nepal,NPL,NPL,20200507
0.005757,0.001609,0.006234,0.001507,2727.0,Netherlands,NLD,NLD,20200507
0.004585,0.002311,0.004219,0.001883,1185.0,New Zealand,NZL,NZL,20200507
0.023461,0.005637,0.029719,0.004813,1245.0,Nicaragua,NIC,NIC,20200507
0.035152,0.007722,0.033256,0.004986,1293.0,Nigeria,NGA,NGA,20200507
0.005937,0.002357,0.005155,0.001943,1358.0,Norway,NOR,NOR,20200507
0.0,0.0,0.0,0.0,104.0,Oman,OMN,OMN,20200507
0.037438,0.007616,0.031687,0.005347,1073.0,Pakistan,PAK,PAK,20200507
0.006546,0.006722,0.004098,0.00409,244.0,Palestine,PSE,PSE,20200507
0.01303,0.006778,0.01833,0.006054,491.0,Panama,PAN,PAN,20200507
0.006171,0.004446,0.010139,0.003567,789.0,Paraguay,PRY,PRY,20200507
0.031406,0.004797,0.030983,0.00327,2808.0,Peru,PER,PER,20200507
0.002913,0.001717,0.002919,0.001102,2398.0,Philippines,PHL,PHL,20200507
0.00285,0.001368,0.00257,0.000907,3113.0,Poland,POL,POL,20200507
0.001894,0.001279,0.001624,0.000811,2463.0,Portugal,PRT,PRT,20200507
0.012669,0.005327,0.009288,0.003082,969.0,"Puerto Rico, U.S.",PRI,PRI,20200507
0.017975,0.010933,0.008333,0.005868,240.0,Qatar,QAT,QAT,20200507
0.002494,0.001331,0.002324,0.000821,3442.0,Romania,ROU,ROU,20200507
0.012654,0.003553,0.018668,0.00304,1982.0,Russia,RUS,RUS,20200507
0.014251,0.006497,0.012182,0.00365,903.0,Saudi Arabia,SAU,SAU,20200507
0.012346,0.011552,0.016667,0.011686,120.0,Senegal,SEN,SEN,20200507
0.007052,0.003921,0.008403,0.003163,833.0,Serbia,SRB,SRB,20200507
0.00344,0.003851,0.004367,0.003081,458.0,Singapore,SGP,SGP,20200507
0.000839,0.001465,0.001543,0.001542,648.0,Slovakia,SVK,SVK,20200507
