pct_community_cli,community_cli_se,pct_community_cli_unw,community_cli_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.298061,0.038245,0.280576,0.038937,139.0,Moldova,MDA,MDA,20210114
0.26369,0.026175,0.2397,0.027017,267.0,Morocco,MAR,MAR,20210114
0.253513,0.036221,0.23741,0.037032,139.0,Mozambique,MOZ,MOZ,20210114
0.167418,0.020673,0.190608,0.01965,362.0,Myanmar,MMR,MMR,20210114
0.154912,0.021587,0.147601,0.02202,271.0,Nepal,NPL,NPL,20210114
0.127222,0.006722,0.119863,0.006896,2336.0,Netherlands,NLD,NLD,20210114
0.05733,0.008257,0.047833,0.008995,669.0,New Zealand,NZL,NZL,20210114
0.190163,0.024012,0.198556,0.023621,277.0,Nicaragua,NIC,NIC,20210114
0.132753,0.012173,0.129751,0.012292,763.0,Nigeria,NGA,NGA,20210114
0.085369,0.006238,0.061404,0.007261,1482.0,Norway,NOR,NOR,20210114
0.299935,0.019072,0.314815,0.018817,594.0,Pakistan,PAK,PAK,20210114
0.389231,0.041829,0.398551,0.041656,138.0,Palestine,PSE,PSE,20210114
0.282547,0.025504,0.265781,0.025995,301.0,Panama,PAN,PAN,20210114
0.207527,0.025627,0.231618,0.024635,272.0,Paraguay,PRY,PRY,20210114
0.210356,0.011342,0.217949,0.011197,1326.0,Peru,PER,PER,20210114
0.093806,0.006677,0.094093,0.006668,1913.0,Philippines,PHL,PHL,20210114
0.13411,0.008064,0.132693,0.0081,1771.0,Poland,POL,POL,20210114
0.136971,0.007653,0.134373,0.007715,1987.0,Portugal,PRT,PRT,20210114
0.115384,0.010461,0.069374,0.013153,591.0,"Puerto Rico, U.S.",PRI,PRI,20210114
0.147572,0.009187,0.146801,0.009207,1485.0,Romania,ROU,ROU,20210114
0.303019,0.011471,0.291985,0.011595,1572.0,Russia,RUS,RUS,20210114
0.129386,0.018659,0.134328,0.018365,335.0,Saudi Arabia,SAU,SAU,20210114
0.351942,0.021017,0.37051,0.020784,529.0,Serbia,SRB,SRB,20210114
0.037345,0.013059,0.032432,0.013978,185.0,Singapore,SGP,SGP,20210114
0.225357,0.016603,0.241742,0.016202,666.0,Slovakia,SVK,SVK,20210114
0.394465,0.028123,0.390728,0.02817,302.0,Slovenia,SVN,SVN,20210114
0.251911,0.011874,0.261314,0.011733,1370.0,South Africa,ZAF,ZAF,20210114
0.030898,0.006941,0.04005,0.006126,799.0,South Korea,KOR,KOR,20210114
0.131828,0.005785,0.144366,0.005568,3692.0,Spain,ESP,ESP,20210114
0.093102,0.023971,0.097403,0.023492,154.0,Sri Lanka,LKA,LKA,20210114
0.335016,0.032303,0.307317,0.033046,205.0,Sudan,SDN,SDN,20210114
0.137365,0.005857,0.139468,0.00582,3499.0,Sweden,SWE,SWE,20210114
0.138178,0.011602,0.132319,0.011816,854.0,Switzerland,CHE,CHE,20210114
0.011003,0.002702,0.01564,0.002271,2110.0,Taiwan,TWN,TWN,20210114
0.033851,0.003611,0.041558,0.003272,3056.0,Thailand,THA,THA,20210114
0.241536,0.021465,0.309677,0.01987,465.0,Tunisia,TUN,TUN,20210114
0.110664,0.008126,0.127521,0.007643,1686.0,Turkey,TUR,TUR,20210114
0.308643,0.010846,0.289308,0.011049,1749.0,Ukraine,UKR,UKR,20210114
0.189973,0.020797,0.207349,0.020124,381.0,United Arab Emirates,ARE,ARE,20210114
0.165168,0.006173,0.169285,0.006112,3692.0,United Kingdom,GBR,GBR,20210114
0.142058,0.012957,0.146309,0.012799,745.0,Uruguay,URY,URY,20210114
0.197708,0.014007,0.210153,0.013693,847.0,Venezuela,VEN,VEN,20210114
0.049579,0.004936,0.045172,0.00516,1771.0,Vietnam,VNM,VNM,20210114
0.490161,0.039929,0.422078,0.040415,154.0,Afghanistan,AFG,AFG,20210115
0.230492,0.020255,0.238739,0.020009,444.0,Algeria,DZA,DZA,20210115
0.220022,0.007674,0.220548,0.007668,2920.0,Argentina,ARG,ARG,20210115
0.033791,0.00425,0.033758,0.004252,1807.0,Australia,AUS,AUS,20210115
0.069761,0.008676,0.074317,0.008426,915.0,Austria,AUT,AUT,20210115
0.293645,0.020416,0.288032,0.020532,493.0,Bangladesh,BGD,BGD,20210115
0.535318,0.031129,0.531008,0.031111,258.0,Belarus,BLR,BLR,20210115
0.08186,0.009058,0.074074,0.009482,837.0,Belgium,BEL,BEL,20210115
0.331303,0.016573,0.394948,0.015958,871.0,Bolivia,BOL,BOL,20210115
0.255935,0.035466,0.290909,0.034076,165.0,Bosnia and Herzegovina,BIH,BIH,20210115
0.25848,0.003557,0.279339,0.003471,15909.0,Brazil,BRA,BRA,20210115
0.146913,0.015053,0.152364,0.014828,571.0,Bulgaria,BGR,BGR,20210115
0.070161,0.004743,0.069158,0.004774,2863.0,Canada,CAN,CAN,20210115
0.130594,0.009093,0.129222,0.009134,1362.0,Chile,CHL,CHL,20210115
0.177974,0.00735,0.21165,0.006882,3090.0,Colombia,COL,COL,20210115
0.200291,0.017255,0.189555,0.017619,517.0,Costa Rica,CRI,CRI,20210115
0.176048,0.019022,0.175,0.019067,400.0,Croatia,HRV,HRV,20210115
0.275888,0.013587,0.275416,0.013594,1082.0,Czech Republic,CZE,CZE,20210115
0.122576,0.007399,0.104895,0.007919,1716.0,Denmark,DNK,DNK,20210115
0.289236,0.021697,0.294118,0.021591,442.0,Dominican Republic,DOM,DOM,20210115
0.229983,0.013603,0.240122,0.013402,987.0,Ecuador,ECU,ECU,20210115
0.388622,0.013584,0.41654,0.013432,1318.0,Egypt,EGY,EGY,20210115
0.224369,0.019426,0.229787,0.019263,470.0,El Salvador,SLV,SLV,20210115
0.084076,0.012328,0.06747,0.013638,415.0,Finland,FIN,FIN,20210115
0.064037,0.003407,0.062438,0.003447,5045.0,France,FRA,FRA,20210115
0.085279,0.003878,0.092377,0.003741,5575.0,Germany,DEU,DEU,20210115
0.128013,0.02412,0.117318,0.025042,179.0,Ghana,GHA,GHA,20210115
0.081489,0.009432,0.082944,0.009356,856.0,Greece,GRC,GRC,20210115
0.168482,0.019479,0.195181,0.018396,415.0,Guatemala,GTM,GTM,20210115
0.229548,0.024049,0.276657,0.022608,347.0,Honduras,HND,HND,20210115
0.045614,0.01513,0.051402,0.014296,214.0,Hong Kong,HKG,HKG,20210115
0.066138,0.005731,0.063771,0.005829,1819.0,Hungary,HUN,HUN,20210115
0.098741,0.005637,0.10471,0.005492,2951.0,India,IND,IND,20210115
0.142248,0.007472,0.156448,0.007184,2365.0,Indonesia,IDN,IDN,20210115
0.265134,0.019125,0.262264,0.019192,530.0,Iraq,IRQ,IRQ,20210115
0.25654,0.014292,0.266945,0.01411,959.0,Ireland,IRL,IRL,20210115
0.181118,0.011301,0.156008,0.011994,1032.0,Israel,ISR,ISR,20210115
0.121949,0.004626,0.138869,0.004378,5588.0,Italy,ITA,ITA,20210115
0.034159,0.001715,0.030475,0.001813,10041.0,Japan,JPN,JPN,20210115
0.279308,0.022488,0.245232,0.023452,367.0,Jordan,JOR,JOR,20210115
0.168905,0.031478,0.172414,0.031222,145.0,Kazakhstan,KAZ,KAZ,20210115
0.111668,0.016815,0.128463,0.015827,397.0,Kenya,KEN,KEN,20210115
0.397531,0.028417,0.432787,0.028068,305.0,Lebanon,LBN,LBN,20210115
0.414577,0.032657,0.405286,0.032771,227.0,Libya,LBY,LBY,20210115
0.076416,0.007984,0.084228,0.007637,1211.0,Malaysia,MYS,MYS,20210115
0.352659,0.004828,0.378443,0.004756,10094.0,Mexico,MEX,MEX,20210115
0.214713,0.041861,0.25,0.039696,108.0,Moldova,MDA,MDA,20210115
0.211646,0.025182,0.1893,0.026258,243.0,Morocco,MAR,MAR,20210115
0.241035,0.042295,0.23,0.042987,100.0,Mozambique,MOZ,MOZ,20210115
0.184145,0.01891,0.165375,0.019728,387.0,Myanmar,MMR,MMR,20210115
0.124111,0.020587,0.149502,0.019036,301.0,Nepal,NPL,NPL,20210115
0.128827,0.007159,0.128767,0.00716,2190.0,Netherlands,NLD,NLD,20210115
0.037229,0.007447,0.037152,0.007455,646.0,New Zealand,NZL,NZL,20210115
0.237838,0.025825,0.238095,0.025815,273.0,Nicaragua,NIC,NIC,20210115
0.165276,0.013245,0.146067,0.01393,712.0,Nigeria,NGA,NGA,20210115
0.066619,0.006588,0.061562,0.006835,1332.0,Norway,NOR,NOR,20210115
0.287939,0.018842,0.275311,0.0191,563.0,Pakistan,PAK,PAK,20210115
0.344077,0.038762,0.352941,0.038533,153.0,Palestine,PSE,PSE,20210115
0.226021,0.028536,0.273469,0.026776,245.0,Panama,PAN,PAN,20210115
0.23981,0.028292,0.273092,0.027112,249.0,Paraguay,PRY,PRY,20210115
0.236299,0.01155,0.228852,0.011679,1324.0,Peru,PER,PER,20210115
0.107319,0.007134,0.096379,0.007483,1712.0,Philippines,PHL,PHL,20210115
0.125333,0.008292,0.134865,0.008037,1698.0,Poland,POL,POL,20210115
0.127626,0.007836,0.138974,0.007558,1950.0,Portugal,PRT,PRT,20210115
0.055188,0.010591,0.060784,0.010121,510.0,"Puerto Rico, U.S.",PRI,PRI,20210115
0.126921,0.0092,0.142164,0.008769,1442.0,Romania,ROU,ROU,20210115
0.309693,0.011695,0.283793,0.011994,1487.0,Russia,RUS,RUS,20210115
0.159587,0.020354,0.161585,0.020252,328.0,Saudi Arabia,SAU,SAU,20210115
0.343104,0.020659,0.368132,0.020336,546.0,Serbia,SRB,SRB,20210115
0.045129,0.016872,0.04878,0.01626,164.0,Singapore,SGP,SGP,20210115
0.20496,0.015658,0.208024,0.015572,673.0,Slovakia,SVK,SVK,20210115
0.397511,0.027997,0.395425,0.028022,306.0,Slovenia,SVN,SVN,20210115
0.247492,0.012521,0.25187,0.012448,1203.0,South Africa,ZAF,ZAF,20210115
0.053759,0.007892,0.053152,0.007935,809.0,South Korea,KOR,KOR,20210115
0.153586,0.00609,0.159236,0.006001,3611.0,Spain,ESP,ESP,20210115
0.090305,0.024625,0.110429,0.022519,163.0,Sri Lanka,LKA,LKA,20210115
0.316719,0.029599,0.307377,0.029842,244.0,Sudan,SDN,SDN,20210115
0.124397,0.005685,0.121597,0.005741,3306.0,Sweden,SWE,SWE,20210115
0.12373,0.011696,0.119481,0.011874,770.0,Switzerland,CHE,CHE,20210115
0.018703,0.002982,0.018054,0.003035,1994.0,Taiwan,TWN,TWN,20210115
0.03377,0.003399,0.035798,0.003305,2989.0,Thailand,THA,THA,20210115
0.256406,0.020923,0.291755,0.020098,473.0,Tunisia,TUN,TUN,20210115
0.120835,0.008363,0.123057,0.008298,1544.0,Turkey,TUR,TUR,20210115
0.292956,0.010534,0.278299,0.010698,1811.0,Ukraine,UKR,UKR,20210115
0.119222,0.020004,0.174515,0.017079,361.0,United Arab Emirates,ARE,ARE,20210115
0.163312,0.006387,0.172522,0.006248,3501.0,United Kingdom,GBR,GBR,20210115
0.172194,0.013612,0.15208,0.014311,697.0,Uruguay,URY,URY,20210115
0.18416,0.013992,0.200244,0.013553,819.0,Venezuela,VEN,VEN,20210115
0.035368,0.004852,0.040219,0.004561,1641.0,Vietnam,VNM,VNM,20210115
0.451206,0.044231,0.403226,0.044868,124.0,Afghanistan,AFG,AFG,20210116
0.281175,0.022529,0.272959,0.022736,392.0,Algeria,DZA,DZA,20210116
0.203093,0.007649,0.213514,0.007509,2871.0,Argentina,ARG,ARG,20210116
0.029629,0.004139,0.032027,0.003986,1811.0,Australia,AUS,AUS,20210116
0.091046,0.009096,0.088296,0.009222,974.0,Austria,AUT,AUT,20210116
0.281411,0.045126,0.28,0.045195,100.0,Azerbaijan,AZE,AZE,20210116
0.253722,0.019798,0.257669,0.019698,489.0,Bangladesh,BGD,BGD,20210116
0.472628,0.031197,0.470817,0.031203,257.0,Belarus,BLR,BLR,20210116
0.073913,0.008274,0.064553,0.00881,883.0,Belgium,BEL,BEL,20210116
0.397837,0.017641,0.414853,0.017525,781.0,Bolivia,BOL,BOL,20210116
0.254992,0.0354,0.22695,0.036837,141.0,Bosnia and Herzegovina,BIH,BIH,20210116
0.262198,0.003666,0.282894,0.00358,15094.0,Brazil,BRA,BRA,20210116
0.111746,0.013458,0.115248,0.013278,564.0,Bulgaria,BGR,BGR,20210116
0.069996,0.004539,0.067279,0.004623,3047.0,Canada,CAN,CAN,20210116
0.126523,0.009091,0.142568,0.008644,1480.0,Chile,CHL,CHL,20210116
0.219104,0.007673,0.226846,0.007579,2980.0,Colombia,COL,COL,20210116
0.179218,0.016626,0.155462,0.017598,476.0,Costa Rica,CRI,CRI,20210116
0.069665,0.027703,0.086538,0.025085,104.0,C̫te d'Ivoire,CIV,CIV,20210116
0.198518,0.018597,0.187783,0.018994,442.0,Croatia,HRV,HRV,20210116
0.266538,0.013776,0.260099,0.013885,1015.0,Czech Republic,CZE,CZE,20210116
0.092685,0.007267,0.086667,0.00749,1500.0,Denmark,DNK,DNK,20210116
0.244275,0.022208,0.255814,0.021869,387.0,Dominican Republic,DOM,DOM,20210116
0.221713,0.013471,0.220464,0.013499,948.0,Ecuador,ECU,ECU,20210116
0.395528,0.013618,0.391913,0.01364,1286.0,Egypt,EGY,EGY,20210116
0.194677,0.018722,0.206823,0.018303,469.0,El Salvador,SLV,SLV,20210116
0.07636,0.014312,0.08311,0.013769,373.0,Finland,FIN,FIN,20210116
0.066392,0.00349,0.065065,0.003523,4995.0,France,FRA,FRA,20210116
0.091814,0.003976,0.099506,0.003836,5668.0,Germany,DEU,DEU,20210116
0.13342,0.021995,0.103627,0.024539,193.0,Ghana,GHA,GHA,20210116
0.076625,0.010266,0.087927,0.009642,762.0,Greece,GRC,GRC,20210116
0.175707,0.020969,0.221374,0.019222,393.0,Guatemala,GTM,GTM,20210116
0.264129,0.02417,0.258359,0.024343,329.0,Honduras,HND,HND,20210116
0.047236,0.01516,0.058333,0.013722,240.0,Hong Kong,HKG,HKG,20210116
0.064713,0.005538,0.058758,0.005794,1804.0,Hungary,HUN,HUN,20210116
0.102426,0.005433,0.103929,0.005398,3156.0,India,IND,IND,20210116
0.146288,0.007268,0.150413,0.007185,2420.0,Indonesia,IDN,IDN,20210116
0.315468,0.020128,0.302682,0.020359,522.0,Iraq,IRQ,IRQ,20210116
0.236931,0.014235,0.254797,0.013891,938.0,Ireland,IRL,IRL,20210116
0.180623,0.010354,0.158781,0.010899,1247.0,Israel,ISR,ISR,20210116
0.133264,0.004596,0.143691,0.004453,5825.0,Italy,ITA,ITA,20210116
0.032032,0.001575,0.027002,0.001711,10592.0,Japan,JPN,JPN,20210116
0.266945,0.0227,0.220896,0.024205,335.0,Jordan,JOR,JOR,20210116
0.130567,0.02845,0.157576,0.02631,165.0,Kazakhstan,KAZ,KAZ,20210116
0.112784,0.017416,0.136247,0.016059,389.0,Kenya,KEN,KEN,20210116
0.430371,0.027775,0.4375,0.027722,320.0,Lebanon,LBN,LBN,20210116
0.414391,0.028936,0.389474,0.029231,285.0,Libya,LBY,LBY,20210116
0.097352,0.007848,0.087692,0.008225,1300.0,Malaysia,MYS,MYS,20210116
0.359796,0.004844,0.380981,0.004787,10053.0,Mexico,MEX,MEX,20210116
0.332775,0.039976,0.286822,0.041649,129.0,Moldova,MDA,MDA,20210116
0.196728,0.025902,0.209677,0.025294,248.0,Morocco,MAR,MAR,20210116
0.201773,0.038644,0.207207,0.038265,111.0,Mozambique,MOZ,MOZ,20210116
0.17318,0.020279,0.178771,0.020027,358.0,Myanmar,MMR,MMR,20210116
0.111753,0.020511,0.12782,0.019354,266.0,Nepal,NPL,NPL,20210116
0.114525,0.006801,0.11568,0.006771,2213.0,Netherlands,NLD,NLD,20210116
0.044804,0.00727,0.036254,0.008046,662.0,New Zealand,NZL,NZL,20210116
0.177969,0.024806,0.179167,0.024741,240.0,Nicaragua,NIC,NIC,20210116
0.155986,0.013722,0.138583,0.01441,635.0,Nigeria,NGA,NGA,20210116
0.062685,0.006105,0.053975,0.006549,1371.0,Norway,NOR,NOR,20210116
0.328583,0.01984,0.329181,0.019831,562.0,Pakistan,PAK,PAK,20210116
0.317256,0.041662,0.338462,0.040977,130.0,Palestine,PSE,PSE,20210116
0.324746,0.027203,0.307958,0.027594,289.0,Panama,PAN,PAN,20210116
0.230593,0.02648,0.229249,0.026534,253.0,Paraguay,PRY,PRY,20210116
0.23293,0.01192,0.2291,0.011989,1244.0,Peru,PER,PER,20210116
0.076469,0.006571,0.077063,0.006548,1648.0,Philippines,PHL,PHL,20210116
0.136595,0.0085,0.138536,0.008449,1653.0,Poland,POL,POL,20210116
0.142846,0.007749,0.14459,0.00771,2061.0,Portugal,PRT,PRT,20210116
0.11758,0.01183,0.086572,0.013551,566.0,"Puerto Rico, U.S.",PRI,PRI,20210116
0.136606,0.009155,0.147705,0.008861,1503.0,Romania,ROU,ROU,20210116
0.289908,0.011718,0.27899,0.011854,1466.0,Russia,RUS,RUS,20210116
0.133788,0.017292,0.126685,0.017698,371.0,Saudi Arabia,SAU,SAU,20210116
0.355242,0.020999,0.379439,0.02071,535.0,Serbia,SRB,SRB,20210116
0.018046,0.009637,0.019417,0.009297,206.0,Singapore,SGP,SGP,20210116
0.173172,0.014474,0.180791,0.014231,708.0,Slovakia,SVK,SVK,20210116
0.307138,0.03048,0.322034,0.030092,236.0,Slovenia,SVN,SVN,20210116
0.240925,0.012744,0.274062,0.012218,1226.0,South Africa,ZAF,ZAF,20210116
0.045662,0.007289,0.04472,0.007362,805.0,South Korea,KOR,KOR,20210116
0.159295,0.006243,0.168521,0.006103,3596.0,Spain,ESP,ESP,20210116
0.037259,0.018358,0.049645,0.016007,141.0,Sri Lanka,LKA,LKA,20210116
0.317494,0.03314,0.281081,0.034317,185.0,Sudan,SDN,SDN,20210116
0.148007,0.005746,0.126899,0.00613,3357.0,Sweden,SWE,SWE,20210116
0.130422,0.011346,0.120292,0.011746,823.0,Switzerland,CHE,CHE,20210116
0.023771,0.0034,0.025305,0.003298,2134.0,Taiwan,TWN,TWN,20210116
0.031823,0.003648,0.038295,0.003337,2768.0,Thailand,THA,THA,20210116
0.268528,0.01947,0.269231,0.019454,520.0,Tunisia,TUN,TUN,20210116
0.109131,0.007571,0.122536,0.007199,1877.0,Turkey,TUR,TUR,20210116
0.308872,0.010901,0.308078,0.010908,1795.0,Ukraine,UKR,UKR,20210116
0.159119,0.019598,0.175066,0.018864,377.0,United Arab Emirates,ARE,ARE,20210116
0.160931,0.006125,0.165581,0.006055,3684.0,United Kingdom,GBR,GBR,20210116
0.140204,0.014248,0.149682,0.013866,628.0,Uruguay,URY,URY,20210116
0.172905,0.014527,0.203125,0.013655,768.0,Venezuela,VEN,VEN,20210116
0.037311,0.00472,0.038806,0.004632,1675.0,Vietnam,VNM,VNM,20210116
0.389048,0.041352,0.355556,0.042117,135.0,Afghanistan,AFG,AFG,20210117
0.231686,0.021292,0.260563,0.020466,426.0,Algeria,DZA,DZA,20210117
0.210109,0.007787,0.215285,0.007718,2787.0,Argentina,ARG,ARG,20210117
0.045636,0.00459,0.038593,0.004973,1762.0,Australia,AUS,AUS,20210117
0.092118,0.008755,0.091827,0.008767,1089.0,Austria,AUT,AUT,20210117
0.215122,0.040693,0.236364,0.039358,110.0,Azerbaijan,AZE,AZE,20210117
0.256458,0.020471,0.276151,0.019994,478.0,Bangladesh,BGD,BGD,20210117
0.431461,0.028492,0.45098,0.02836,306.0,Belarus,BLR,BLR,20210117
0.127082,0.00934,0.094608,0.010629,983.0,Belgium,BEL,BEL,20210117
0.383029,0.017379,0.420792,0.017112,808.0,Bolivia,BOL,BOL,20210117
0.149211,0.034578,0.20438,0.030552,137.0,Bosnia and Herzegovina,BIH,BIH,20210117
0.257937,0.003526,0.27085,0.003471,15887.0,Brazil,BRA,BRA,20210117
0.170469,0.014593,0.130841,0.016273,535.0,Bulgaria,BGR,BGR,20210117
0.060847,0.004359,0.061008,0.004354,3016.0,Canada,CAN,CAN,20210117
0.111956,0.008128,0.121362,0.007849,1615.0,Chile,CHL,CHL,20210117
0.220807,0.007599,0.225273,0.007545,3023.0,Colombia,COL,COL,20210117
0.17896,0.016927,0.176817,0.017007,509.0,Costa Rica,CRI,CRI,20210117
0.110532,0.028985,0.100917,0.030172,109.0,C̫te d'Ivoire,CIV,CIV,20210117
0.149568,0.018983,0.167526,0.018129,388.0,Croatia,HRV,HRV,20210117
0.22537,0.012936,0.242259,0.012615,1098.0,Czech Republic,CZE,CZE,20210117
0.085013,0.006716,0.080439,0.006887,1641.0,Denmark,DNK,DNK,20210117
0.31863,0.022011,0.306818,0.022238,440.0,Dominican Republic,DOM,DOM,20210117
0.220097,0.013242,0.216718,0.013316,969.0,Ecuador,ECU,ECU,20210117
0.397001,0.013475,0.393156,0.013498,1315.0,Egypt,EGY,EGY,20210117
0.18546,0.01933,0.215859,0.018261,454.0,El Salvador,SLV,SLV,20210117
0.066383,0.011856,0.058524,0.012574,393.0,Finland,FIN,FIN,20210117
0.064537,0.003481,0.066732,0.003428,5140.0,France,FRA,FRA,20210117
0.075891,0.003676,0.084325,0.003503,5716.0,Germany,DEU,DEU,20210117
0.135755,0.028084,0.16185,0.026118,173.0,Ghana,GHA,GHA,20210117
0.070262,0.009269,0.073935,0.009053,798.0,Greece,GRC,GRC,20210117
0.189682,0.019671,0.188917,0.019701,397.0,Guatemala,GTM,GTM,20210117
0.299784,0.02525,0.32853,0.024631,347.0,Honduras,HND,HND,20210117
0.073811,0.018041,0.081897,0.017203,232.0,Hong Kong,HKG,HKG,20210117
0.069239,0.005506,0.062532,0.005773,1935.0,Hungary,HUN,HUN,20210117
0.092697,0.005403,0.100965,0.005201,3110.0,India,IND,IND,20210117
0.146237,0.007318,0.150398,0.007234,2387.0,Indonesia,IDN,IDN,20210117
0.234926,0.019183,0.265537,0.018415,531.0,Iraq,IRQ,IRQ,20210117
0.24553,0.013787,0.257937,0.013563,1008.0,Ireland,IRL,IRL,20210117
0.185161,0.011179,0.165461,0.011685,1106.0,Israel,ISR,ISR,20210117
0.120983,0.004369,0.134372,0.004177,6095.0,Italy,ITA,ITA,20210117
0.026904,0.00161,0.026001,0.001637,9769.0,Japan,JPN,JPN,20210117
0.19312,0.021036,0.208556,0.020439,374.0,Jordan,JOR,JOR,20210117
0.147879,0.024514,0.157658,0.023879,222.0,Kazakhstan,KAZ,KAZ,20210117
0.09154,0.014471,0.096154,0.014156,416.0,Kenya,KEN,KEN,20210117
0.366261,0.026715,0.37386,0.026602,329.0,Lebanon,LBN,LBN,20210117
0.33303,0.033081,0.339806,0.032917,206.0,Libya,LBY,LBY,20210117
0.08826,0.008832,0.105611,0.008152,1212.0,Malaysia,MYS,MYS,20210117
0.347804,0.004649,0.372978,0.004579,10821.0,Mexico,MEX,MEX,20210117
0.221237,0.034165,0.213793,0.03459,145.0,Moldova,MDA,MDA,20210117
0.178692,0.025969,0.200837,0.024832,239.0,Morocco,MAR,MAR,20210117
0.292472,0.041388,0.273504,0.042236,117.0,Mozambique,MOZ,MOZ,20210117
0.161369,0.021658,0.169435,0.021239,301.0,Myanmar,MMR,MMR,20210117
0.139997,0.020636,0.14433,0.020376,291.0,Nepal,NPL,NPL,20210117
0.116063,0.006853,0.120971,0.006732,2265.0,Netherlands,NLD,NLD,20210117
0.041684,0.007714,0.041667,0.007716,672.0,New Zealand,NZL,NZL,20210117
0.209715,0.024927,0.198444,0.025444,257.0,Nicaragua,NIC,NIC,20210117
0.180604,0.014144,0.152778,0.015124,648.0,Nigeria,NGA,NGA,20210117
0.052209,0.006064,0.055439,0.005895,1425.0,Norway,NOR,NOR,20210117
0.283302,0.018272,0.3,0.017967,630.0,Pakistan,PAK,PAK,20210117
0.299162,0.040153,0.30303,0.040006,132.0,Palestine,PSE,PSE,20210117
0.228171,0.025536,0.268212,0.024188,302.0,Panama,PAN,PAN,20210117
0.240323,0.027004,0.255725,0.026448,262.0,Paraguay,PRY,PRY,20210117
0.22807,0.011803,0.250556,0.011428,1349.0,Peru,PER,PER,20210117
0.090177,0.006874,0.089057,0.006913,1718.0,Philippines,PHL,PHL,20210117
0.133334,0.008068,0.139686,0.007912,1847.0,Poland,POL,POL,20210117
0.130213,0.007317,0.145015,0.006993,2317.0,Portugal,PRT,PRT,20210117
0.07786,0.010009,0.069552,0.010542,647.0,"Puerto Rico, U.S.",PRI,PRI,20210117
0.129963,0.008808,0.140565,0.008522,1558.0,Romania,ROU,ROU,20210117
0.305689,0.011372,0.291171,0.011532,1597.0,Russia,RUS,RUS,20210117
0.119641,0.018252,0.138889,0.017129,360.0,Saudi Arabia,SAU,SAU,20210117
0.331877,0.020531,0.340824,0.020396,534.0,Serbia,SRB,SRB,20210117
0.035511,0.01343,0.038647,0.012894,207.0,Singapore,SGP,SGP,20210117
0.179226,0.014775,0.179259,0.014773,675.0,Slovakia,SVK,SVK,20210117
0.343379,0.02796,0.344828,0.027932,290.0,Slovenia,SVN,SVN,20210117
0.246819,0.012475,0.26746,0.012151,1260.0,South Africa,ZAF,ZAF,20210117
0.035449,0.00714,0.043157,0.006497,811.0,South Korea,KOR,KOR,20210117
0.151645,0.00605,0.166886,0.00582,3799.0,Spain,ESP,ESP,20210117
0.044143,0.019286,0.055944,0.017238,143.0,Sri Lanka,LKA,LKA,20210117
0.281538,0.031745,0.282178,0.031723,202.0,Sudan,SDN,SDN,20210117
0.11945,0.005352,0.118598,0.005368,3651.0,Sweden,SWE,SWE,20210117
0.108851,0.010761,0.113662,0.010559,871.0,Switzerland,CHE,CHE,20210117
0.019688,0.003259,0.02513,0.002892,2308.0,Taiwan,TWN,TWN,20210117
0.025502,0.003276,0.02878,0.003089,2606.0,Thailand,THA,THA,20210117
0.295108,0.02163,0.321199,0.021128,467.0,Tunisia,TUN,TUN,20210117
0.121695,0.007809,0.126106,0.007691,1808.0,Turkey,TUR,TUR,20210117
0.263833,0.010409,0.266482,0.010376,1805.0,Ukraine,UKR,UKR,20210117
0.173664,0.020274,0.198454,0.019257,388.0,United Arab Emirates,ARE,ARE,20210117
0.159374,0.005957,0.163159,0.005901,3849.0,United Kingdom,GBR,GBR,20210117
0.114955,0.012081,0.11855,0.01192,717.0,Uruguay,URY,URY,20210117
0.111673,0.031187,0.119266,0.030307,109.0,Uzbekistan,UZB,UZB,20210117
0.178484,0.014124,0.200993,0.013496,806.0,Venezuela,VEN,VEN,20210117
0.031726,0.004371,0.035028,0.004167,1770.0,Vietnam,VNM,VNM,20210117
0.389595,0.039841,0.333333,0.041215,141.0,Afghanistan,AFG,AFG,20210118
0.211641,0.021421,0.236041,0.020605,394.0,Algeria,DZA,DZA,20210118
0.19889,0.007498,0.214476,0.007291,2998.0,Argentina,ARG,ARG,20210118
0.047379,0.004651,0.039406,0.005078,1751.0,Australia,AUS,AUS,20210118
0.084045,0.008194,0.072144,0.008787,998.0,Austria,AUT,AUT,20210118
0.239542,0.019347,0.243408,0.019242,493.0,Bangladesh,BGD,BGD,20210118
0.513569,0.030481,0.468401,0.030531,269.0,Belarus,BLR,BLR,20210118
0.065322,0.008096,0.067016,0.008,955.0,Belgium,BEL,BEL,20210118
0.34711,0.016961,0.395433,0.016514,832.0,Bolivia,BOL,BOL,20210118
0.220176,0.037882,0.28169,0.034896,142.0,Bosnia and Herzegovina,BIH,BIH,20210118
0.237044,0.003418,0.254997,0.003335,16259.0,Brazil,BRA,BRA,20210118
0.122493,0.013604,0.121317,0.013661,577.0,Bulgaria,BGR,BGR,20210118
0.061171,0.004577,0.065596,0.00443,2927.0,Canada,CAN,CAN,20210118
0.129465,0.008776,0.137191,0.008563,1538.0,Chile,CHL,CHL,20210118
0.202613,0.007388,0.214263,0.007238,3085.0,Colombia,COL,COL,20210118
0.161809,0.015074,0.146739,0.015689,552.0,Costa Rica,CRI,CRI,20210118
0.132876,0.017161,0.136816,0.016951,402.0,Croatia,HRV,HRV,20210118
