smoothed_vu,smoothed_vu_se,sample_size_vu,country,iso_code,gid_0,survey_date
0.874805,0.002226,22130.0,Vietnam,VNM,VNM,20210211
0.503984,0.023138,451.0,Yemen,YEM,YEM,20210211
0.802427,0.016222,618.0,Afghanistan,AFG,AFG,20210212
0.646907,0.021144,540.0,Albania,ALB,ALB,20210212
0.42423,0.010155,2375.0,Algeria,DZA,DZA,20210212
0.638956,0.026922,331.0,Angola,AGO,AGO,20210212
0.757628,0.00335,16689.0,Argentina,ARG,ARG,20210212
0.366659,0.033157,215.0,Armenia,ARM,ARM,20210212
0.774226,0.004404,10054.0,Australia,AUS,AUS,20210212
0.728334,0.006381,4864.0,Austria,AUT,AUT,20210212
0.419899,0.023003,469.0,Azerbaijan,AZE,AZE,20210212
0.693796,0.008741,2837.0,Bangladesh,BGD,BGD,20210212
0.420552,0.014313,1234.0,Belarus,BLR,BLR,20210212
0.773003,0.006029,4834.0,Belgium,BEL,BEL,20210212
0.485956,0.043341,140.0,Benin,BEN,BEN,20210212
0.727842,0.007179,3878.0,Bolivia,BOL,BOL,20210212
0.58224,0.017491,812.0,Bosnia and Herzegovina,BIH,BIH,20210212
0.844194,0.00143,64316.0,Brazil,BRA,BRA,20210212
0.462566,0.008958,3103.0,Bulgaria,BGR,BGR,20210212
0.434923,0.035871,198.0,Burkina Faso,BFA,BFA,20210212
0.729008,0.032464,207.0,Cambodia,KHM,KHM,20210212
0.403645,0.023908,437.0,Cameroon,CMR,CMR,20210212
0.793154,0.003196,16075.0,Canada,CAN,CAN,20210212
0.797018,0.004571,7781.0,Chile,CHL,CHL,20210212
0.778407,0.003377,15163.0,Colombia,COL,COL,20210212
0.833623,0.007654,2393.0,Costa Rica,CRI,CRI,20210212
0.480425,0.021311,573.0,C̫te d'Ivoire,CIV,CIV,20210212
0.615627,0.010914,1993.0,Croatia,HRV,HRV,20210212
0.647485,0.005922,6516.0,Czech Republic,CZE,CZE,20210212
0.380419,0.030768,272.0,Democratic Republic of the Congo,COD,COD,20210212
0.915353,0.003216,7498.0,Denmark,DNK,DNK,20210212
0.644665,0.011445,1965.0,Dominican Republic,DOM,DOM,20210212
0.708529,0.005933,5929.0,Ecuador,ECU,ECU,20210212
0.571933,0.006503,5790.0,Egypt,EGY,EGY,20210212
0.791526,0.007871,2674.0,El Salvador,SLV,SLV,20210212
0.692859,0.016876,753.0,Ethiopia,ETH,ETH,20210212
0.87509,0.006932,2282.0,Finland,FIN,FIN,20210212
0.63874,0.002849,28603.0,France,FRA,FRA,20210212
0.761395,0.002492,29296.0,Germany,DEU,DEU,20210212
0.603209,0.011769,1744.0,Ghana,GHA,GHA,20210212
0.762946,0.005405,6188.0,Greece,GRC,GRC,20210212
0.754455,0.008792,2418.0,Guatemala,GTM,GTM,20210212
0.71693,0.036335,153.0,Guinea,GIN,GIN,20210212
0.468973,0.034619,208.0,Haiti,HTI,HTI,20210212
0.779711,0.009057,2121.0,Honduras,HND,HND,20210212
0.616025,0.014086,1206.0,Hong Kong,HKG,HKG,20210212
0.71863,0.004412,10409.0,Hungary,HUN,HUN,20210212
0.712637,0.003131,20908.0,India,IND,IND,20210212
0.743259,0.004082,11450.0,Indonesia,IDN,IDN,20210212
0.563016,0.00867,3291.0,Iraq,IRQ,IRQ,20210212
0.862409,0.005569,3842.0,Ireland,IRL,IRL,20210212
0.540417,0.014314,1273.0,Israel,ISR,ISR,20210212
0.870836,0.001957,29376.0,Italy,ITA,ITA,20210212
0.80022,0.001735,53241.0,Japan,JPN,JPN,20210212
0.454449,0.011902,1759.0,Jordan,JOR,JOR,20210212
0.350847,0.015442,973.0,Kazakhstan,KAZ,KAZ,20210212
0.673752,0.010122,2154.0,Kenya,KEN,KEN,20210212
0.639303,0.021827,499.0,Kuwait,KWT,KWT,20210212
0.458472,0.027743,330.0,Kyrgyzstan,KGZ,KGZ,20210212
0.707256,0.032662,178.0,Laos,LAO,LAO,20210212
0.666765,0.012624,1424.0,Lebanon,LBN,LBN,20210212
0.68238,0.012933,1331.0,Libya,LBY,LBY,20210212
0.472597,0.043193,131.0,Madagascar,MDG,MDG,20210212
0.7534,0.006024,5134.0,Malaysia,MYS,MYS,20210212
0.559766,0.031568,254.0,Mali,MLI,MLI,20210212
0.885388,0.001302,59869.0,Mexico,MEX,MEX,20210212
0.482488,0.018977,690.0,Moldova,MDA,MDA,20210212
0.771812,0.010798,1509.0,Morocco,MAR,MAR,20210212
0.704022,0.016455,775.0,Mozambique,MOZ,MOZ,20210212
0.810332,0.019667,451.0,Myanmar,MMR,MMR,20210212
0.684629,0.012087,1528.0,Nepal,NPL,NPL,20210212
0.791637,0.004069,9976.0,Netherlands,NLD,NLD,20210212
0.756678,0.007114,3635.0,New Zealand,NZL,NZL,20210212
0.787381,0.011132,1349.0,Nicaragua,NIC,NIC,20210212
0.612937,0.008275,3473.0,Nigeria,NGA,NGA,20210212
0.871582,0.003825,7682.0,Norway,NOR,NOR,20210212
0.677233,0.030949,232.0,Oman,OMN,OMN,20210212
0.694366,0.008382,3068.0,Pakistan,PAK,PAK,20210212
0.493054,0.021141,585.0,Palestine,PSE,PSE,20210212
0.79413,0.011391,1261.0,Panama,PAN,PAN,20210212
0.655449,0.012134,1542.0,Paraguay,PRY,PRY,20210212
0.780979,0.004106,10157.0,Peru,PER,PER,20210212
0.603912,0.005031,9478.0,Philippines,PHL,PHL,20210212
0.67499,0.005122,8375.0,Poland,POL,POL,20210212
0.855889,0.003237,11802.0,Portugal,PRT,PRT,20210212
0.841647,0.006999,2751.0,"Puerto Rico, U.S.",PRI,PRI,20210212
0.805664,0.019428,489.0,Qatar,QAT,QAT,20210212
0.661491,0.005922,6397.0,Romania,ROU,ROU,20210212
0.395457,0.005812,7130.0,Russia,RUS,RUS,20210212
0.696566,0.009316,2458.0,Saudi Arabia,SAU,SAU,20210212
0.457103,0.034828,209.0,Senegal,SEN,SEN,20210212
0.552201,0.010353,2308.0,Serbia,SRB,SRB,20210212
0.809642,0.013231,889.0,Singapore,SGP,SGP,20210212
0.738332,0.007466,3461.0,Slovakia,SVK,SVK,20210212
0.625798,0.013172,1366.0,Slovenia,SVN,SVN,20210212
0.629292,0.006503,5522.0,South Africa,ZAF,ZAF,20210212
0.730367,0.007016,4037.0,South Korea,KOR,KOR,20210212
0.865325,0.002458,19303.0,Spain,ESP,ESP,20210212
0.738727,0.014754,893.0,Sri Lanka,LKA,LKA,20210212
0.632903,0.014619,1110.0,Sudan,SDN,SDN,20210212
0.864275,0.002555,18001.0,Sweden,SWE,SWE,20210212
0.660986,0.007113,4448.0,Switzerland,CHE,CHE,20210212
0.686303,0.004274,11802.0,Taiwan,TWN,TWN,20210212
0.517104,0.021327,563.0,Tanzania,TZA,TZA,20210212
0.749891,0.004438,9510.0,Thailand,THA,THA,20210212
0.489652,0.010834,2169.0,Tunisia,TUN,TUN,20210212
0.682447,0.004926,8927.0,Turkey,TUR,TUR,20210212
0.46075,0.005342,8766.0,Ukraine,UKR,UKR,20210212
0.682865,0.013986,1158.0,United Arab Emirates,ARE,ARE,20210212
0.880951,0.002558,16036.0,United Kingdom,GBR,GBR,20210212
0.670399,0.008249,3256.0,Uruguay,URY,URY,20210212
0.430013,0.021827,540.0,Uzbekistan,UZB,UZB,20210212
0.714065,0.006739,4512.0,Venezuela,VEN,VEN,20210212
0.871849,0.002225,22579.0,Vietnam,VNM,VNM,20210212
0.520624,0.023215,454.0,Yemen,YEM,YEM,20210212
0.787595,0.016411,657.0,Afghanistan,AFG,AFG,20210213
0.647948,0.021421,568.0,Albania,ALB,ALB,20210213
0.416007,0.009977,2446.0,Algeria,DZA,DZA,20210213
0.651551,0.025917,340.0,Angola,AGO,AGO,20210213
0.756919,0.003306,17160.0,Argentina,ARG,ARG,20210213
0.335185,0.033053,208.0,Armenia,ARM,ARM,20210213
0.769105,0.004369,10358.0,Australia,AUS,AUS,20210213
0.73097,0.006239,5058.0,Austria,AUT,AUT,20210213
0.447473,0.023134,467.0,Azerbaijan,AZE,AZE,20210213
0.698546,0.008611,2890.0,Bangladesh,BGD,BGD,20210213
0.414133,0.013862,1297.0,Belarus,BLR,BLR,20210213
0.77518,0.005905,5006.0,Belgium,BEL,BEL,20210213
0.517672,0.043491,142.0,Benin,BEN,BEN,20210213
0.740023,0.007013,3925.0,Bolivia,BOL,BOL,20210213
0.572853,0.017355,830.0,Bosnia and Herzegovina,BIH,BIH,20210213
0.844535,0.00141,66092.0,Brazil,BRA,BRA,20210213
0.456412,0.00878,3225.0,Bulgaria,BGR,BGR,20210213
0.445408,0.035677,206.0,Burkina Faso,BFA,BFA,20210213
0.732242,0.031724,216.0,Cambodia,KHM,KHM,20210213
0.399291,0.023695,444.0,Cameroon,CMR,CMR,20210213
0.792852,0.003222,16580.0,Canada,CAN,CAN,20210213
0.806521,0.004444,7928.0,Chile,CHL,CHL,20210213
0.781798,0.003333,15404.0,Colombia,COL,COL,20210213
0.817105,0.00785,2441.0,Costa Rica,CRI,CRI,20210213
0.490511,0.020808,597.0,C̫te d'Ivoire,CIV,CIV,20210213
0.609016,0.010581,2129.0,Croatia,HRV,HRV,20210213
0.650827,0.005747,6887.0,Czech Republic,CZE,CZE,20210213
0.351953,0.029024,286.0,Democratic Republic of the Congo,COD,COD,20210213
0.914265,0.003182,7746.0,Denmark,DNK,DNK,20210213
0.642764,0.011276,2021.0,Dominican Republic,DOM,DOM,20210213
0.712202,0.005816,6081.0,Ecuador,ECU,ECU,20210213
0.575348,0.006359,6049.0,Egypt,EGY,EGY,20210213
0.790406,0.007793,2737.0,El Salvador,SLV,SLV,20210213
0.692483,0.016743,769.0,Ethiopia,ETH,ETH,20210213
0.871522,0.00691,2347.0,Finland,FIN,FIN,20210213
0.640355,0.002811,29312.0,France,FRA,FRA,20210213
0.760947,0.002459,30116.0,Germany,DEU,DEU,20210213
0.591447,0.011811,1747.0,Ghana,GHA,GHA,20210213
0.766936,0.005292,6379.0,Greece,GRC,GRC,20210213
0.767142,0.008625,2427.0,Guatemala,GTM,GTM,20210213
0.746314,0.035872,153.0,Guinea,GIN,GIN,20210213
0.461627,0.034665,205.0,Haiti,HTI,HTI,20210213
0.782432,0.008873,2188.0,Honduras,HND,HND,20210213
0.611826,0.013815,1252.0,Hong Kong,HKG,HKG,20210213
0.717741,0.004318,10887.0,Hungary,HUN,HUN,20210213
0.714202,0.003085,21454.0,India,IND,IND,20210213
0.750281,0.00398,11826.0,Indonesia,IDN,IDN,20210213
0.549551,0.008438,3497.0,Iraq,IRQ,IRQ,20210213
0.858484,0.005562,3944.0,Ireland,IRL,IRL,20210213
0.537978,0.014125,1310.0,Israel,ISR,ISR,20210213
0.872047,0.001914,30498.0,Italy,ITA,ITA,20210213
0.801577,0.001702,55042.0,Japan,JPN,JPN,20210213
0.439419,0.011647,1813.0,Jordan,JOR,JOR,20210213
0.360428,0.015298,1005.0,Kazakhstan,KAZ,KAZ,20210213
0.684554,0.009838,2243.0,Kenya,KEN,KEN,20210213
0.672489,0.020774,527.0,Kuwait,KWT,KWT,20210213
0.458861,0.027277,341.0,Kyrgyzstan,KGZ,KGZ,20210213
0.670914,0.034878,178.0,Laos,LAO,LAO,20210213
0.678396,0.012366,1449.0,Lebanon,LBN,LBN,20210213
0.684866,0.01263,1364.0,Libya,LBY,LBY,20210213
0.500051,0.044053,130.0,Madagascar,MDG,MDG,20210213
0.75446,0.005915,5309.0,Malaysia,MYS,MYS,20210213
0.586438,0.030542,256.0,Mali,MLI,MLI,20210213
0.884726,0.001299,60431.0,Mexico,MEX,MEX,20210213
0.484954,0.018235,748.0,Moldova,MDA,MDA,20210213
0.765931,0.010885,1516.0,Morocco,MAR,MAR,20210213
0.703022,0.016111,820.0,Mozambique,MOZ,MOZ,20210213
0.803266,0.017994,542.0,Myanmar,MMR,MMR,20210213
0.691852,0.011706,1569.0,Nepal,NPL,NPL,20210213
0.790415,0.004009,10315.0,Netherlands,NLD,NLD,20210213
0.759882,0.006967,3750.0,New Zealand,NZL,NZL,20210213
0.784329,0.01097,1404.0,Nicaragua,NIC,NIC,20210213
0.60489,0.008278,3485.0,Nigeria,NGA,NGA,20210213
0.876569,0.003699,7953.0,Norway,NOR,NOR,20210213
0.712584,0.030061,226.0,Oman,OMN,OMN,20210213
0.688257,0.008273,3166.0,Pakistan,PAK,PAK,20210213
0.504304,0.020412,623.0,Palestine,PSE,PSE,20210213
0.775098,0.011581,1289.0,Panama,PAN,PAN,20210213
0.663919,0.011991,1567.0,Paraguay,PRY,PRY,20210213
0.788963,0.004009,10351.0,Peru,PER,PER,20210213
0.607393,0.004991,9603.0,Philippines,PHL,PHL,20210213
0.674284,0.005022,8723.0,Poland,POL,POL,20210213
0.854726,0.003206,12119.0,Portugal,PRT,PRT,20210213
0.841066,0.007,2742.0,"Puerto Rico, U.S.",PRI,PRI,20210213
0.806624,0.01923,494.0,Qatar,QAT,QAT,20210213
0.66193,0.005825,6607.0,Romania,ROU,ROU,20210213
0.391445,0.0057,7379.0,Russia,RUS,RUS,20210213
0.691603,0.009304,2482.0,Saudi Arabia,SAU,SAU,20210213
0.456254,0.034985,207.0,Senegal,SEN,SEN,20210213
0.555725,0.01025,2356.0,Serbia,SRB,SRB,20210213
0.801758,0.013064,942.0,Singapore,SGP,SGP,20210213
0.730434,0.0075,3499.0,Slovakia,SVK,SVK,20210213
0.628236,0.012991,1387.0,Slovenia,SVN,SVN,20210213
0.62708,0.006422,5686.0,South Africa,ZAF,ZAF,20210213
0.735436,0.006807,4240.0,South Korea,KOR,KOR,20210213
0.867804,0.002413,19728.0,Spain,ESP,ESP,20210213
0.730164,0.014797,914.0,Sri Lanka,LKA,LKA,20210213
0.633884,0.014595,1106.0,Sudan,SDN,SDN,20210213
0.867753,0.002494,18482.0,Sweden,SWE,SWE,20210213
0.65599,0.007053,4561.0,Switzerland,CHE,CHE,20210213
0.686758,0.004206,12184.0,Taiwan,TWN,TWN,20210213
0.482714,0.020997,582.0,Tanzania,TZA,TZA,20210213
0.755174,0.004391,9624.0,Thailand,THA,THA,20210213
0.481723,0.010653,2246.0,Tunisia,TUN,TUN,20210213
0.690516,0.004772,9384.0,Turkey,TUR,TUR,20210213
0.460582,0.005269,9009.0,Ukraine,UKR,UKR,20210213
0.687053,0.01351,1214.0,United Arab Emirates,ARE,ARE,20210213
0.878268,0.002567,16252.0,United Kingdom,GBR,GBR,20210213
0.667874,0.008177,3323.0,Uruguay,URY,URY,20210213
0.429614,0.02128,562.0,Uzbekistan,UZB,UZB,20210213
0.714712,0.006714,4537.0,Venezuela,VEN,VEN,20210213
0.868751,0.002231,22936.0,Vietnam,VNM,VNM,20210213
0.498789,0.023502,456.0,Yemen,YEM,YEM,20210213
0.782447,0.016262,684.0,Afghanistan,AFG,AFG,20210214
0.651394,0.02131,573.0,Albania,ALB,ALB,20210214
0.41982,0.009965,2454.0,Algeria,DZA,DZA,20210214
0.637427,0.026563,334.0,Angola,AGO,AGO,20210214
0.759393,0.003278,17015.0,Argentina,ARG,ARG,20210214
0.332255,0.032301,217.0,Armenia,ARM,ARM,20210214
0.772119,0.00432,10506.0,Australia,AUS,AUS,20210214
0.729934,0.006235,5079.0,Austria,AUT,AUT,20210214
0.450116,0.023247,464.0,Azerbaijan,AZE,AZE,20210214
0.707642,0.008533,2883.0,Bangladesh,BGD,BGD,20210214
0.424252,0.013859,1309.0,Belarus,BLR,BLR,20210214
0.771035,0.005948,4999.0,Belgium,BEL,BEL,20210214
0.512767,0.044125,135.0,Benin,BEN,BEN,20210214
0.744553,0.006985,3904.0,Bolivia,BOL,BOL,20210214
0.573016,0.017303,830.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.846956,0.001392,66871.0,Brazil,BRA,BRA,20210214
0.461254,0.008758,3239.0,Bulgaria,BGR,BGR,20210214
0.459523,0.035013,216.0,Burkina Faso,BFA,BFA,20210214
0.723932,0.030626,233.0,Cambodia,KHM,KHM,20210214
0.40086,0.023771,440.0,Cameroon,CMR,CMR,20210214
0.793512,0.003216,16585.0,Canada,CAN,CAN,20210214
0.811794,0.004392,7940.0,Chile,CHL,CHL,20210214
0.784283,0.003337,15259.0,Colombia,COL,COL,20210214
0.816147,0.007901,2419.0,Costa Rica,CRI,CRI,20210214
0.510501,0.02052,604.0,C̫te d'Ivoire,CIV,CIV,20210214
0.608995,0.010608,2121.0,Croatia,HRV,HRV,20210214
0.647082,0.005716,6996.0,Czech Republic,CZE,CZE,20210214
0.371801,0.030144,279.0,Democratic Republic of the Congo,COD,COD,20210214
0.914394,0.003167,7803.0,Denmark,DNK,DNK,20210214
0.644885,0.011216,2036.0,Dominican Republic,DOM,DOM,20210214
0.708534,0.005815,6135.0,Ecuador,ECU,ECU,20210214
0.566917,0.006318,6146.0,Egypt,EGY,EGY,20210214
0.796197,0.007765,2701.0,El Salvador,SLV,SLV,20210214
0.695642,0.016367,803.0,Ethiopia,ETH,ETH,20210214
0.870009,0.006886,2386.0,Finland,FIN,FIN,20210214
0.636101,0.002817,29359.0,France,FRA,FRA,20210214
0.758833,0.002461,30244.0,Germany,DEU,DEU,20210214
0.588644,0.011824,1746.0,Ghana,GHA,GHA,20210214
0.766159,0.005257,6477.0,Greece,GRC,GRC,20210214
0.765993,0.008595,2453.0,Guatemala,GTM,GTM,20210214
0.690063,0.036063,160.0,Guinea,GIN,GIN,20210214
0.491697,0.033672,212.0,Haiti,HTI,HTI,20210214
0.779357,0.009027,2122.0,Honduras,HND,HND,20210214
0.616494,0.013709,1268.0,Hong Kong,HKG,HKG,20210214
0.722184,0.004269,11031.0,Hungary,HUN,HUN,20210214
0.717914,0.003071,21504.0,India,IND,IND,20210214
0.74921,0.003936,12123.0,Indonesia,IDN,IDN,20210214
0.541287,0.008288,3629.0,Iraq,IRQ,IRQ,20210214
0.857413,0.00566,3942.0,Ireland,IRL,IRL,20210214
0.540561,0.014321,1276.0,Israel,ISR,ISR,20210214
0.871962,0.001914,30486.0,Italy,ITA,ITA,20210214
0.806227,0.001674,55878.0,Japan,JPN,JPN,20210214
0.439846,0.011562,1839.0,Jordan,JOR,JOR,20210214
0.356892,0.015219,1009.0,Kazakhstan,KAZ,KAZ,20210214
0.68265,0.009831,2250.0,Kenya,KEN,KEN,20210214
0.692303,0.020437,512.0,Kuwait,KWT,KWT,20210214
0.467181,0.02749,338.0,Kyrgyzstan,KGZ,KGZ,20210214
0.71652,0.034911,180.0,Laos,LAO,LAO,20210214
0.679885,0.012357,1443.0,Lebanon,LBN,LBN,20210214
0.682819,0.01246,1405.0,Libya,LBY,LBY,20210214
0.495603,0.043587,134.0,Madagascar,MDG,MDG,20210214
0.752598,0.005917,5329.0,Malaysia,MYS,MYS,20210214
0.619746,0.030882,249.0,Mali,MLI,MLI,20210214
0.886174,0.001299,59799.0,Mexico,MEX,MEX,20210214
0.493454,0.018056,764.0,Moldova,MDA,MDA,20210214
0.764591,0.010868,1524.0,Morocco,MAR,MAR,20210214
0.698673,0.016272,811.0,Mozambique,MOZ,MOZ,20210214
0.812198,0.018027,524.0,Myanmar,MMR,MMR,20210214
0.678015,0.011944,1563.0,Nepal,NPL,NPL,20210214
0.788762,0.003983,10514.0,Netherlands,NLD,NLD,20210214
0.756248,0.006635,4178.0,New Zealand,NZL,NZL,20210214
0.78531,0.011141,1364.0,Nicaragua,NIC,NIC,20210214
0.618298,0.008354,3390.0,Nigeria,NGA,NGA,20210214
0.873706,0.003752,7901.0,Norway,NOR,NOR,20210214
0.733282,0.029185,231.0,Oman,OMN,OMN,20210214
0.690873,0.008289,3130.0,Pakistan,PAK,PAK,20210214
0.521246,0.019712,664.0,Palestine,PSE,PSE,20210214
0.780838,0.0116,1255.0,Panama,PAN,PAN,20210214
0.665617,0.012072,1539.0,Paraguay,PRY,PRY,20210214
0.792834,0.004021,10176.0,Peru,PER,PER,20210214
0.606646,0.004981,9649.0,Philippines,PHL,PHL,20210214
0.671261,0.005022,8763.0,Poland,POL,POL,20210214
0.853766,0.003222,12053.0,Portugal,PRT,PRT,20210214
0.843112,0.007132,2621.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.810658,0.019097,494.0,Qatar,QAT,QAT,20210214
0.656313,0.005788,6741.0,Romania,ROU,ROU,20210214
0.391974,0.005691,7396.0,Russia,RUS,RUS,20210214
0.687073,0.009354,2478.0,Saudi Arabia,SAU,SAU,20210214
0.4719,0.03553,202.0,Senegal,SEN,SEN,20210214
0.55439,0.01024,2362.0,Serbia,SRB,SRB,20210214
0.810371,0.012646,965.0,Singapore,SGP,SGP,20210214
0.726832,0.007605,3432.0,Slovakia,SVK,SVK,20210214
0.645345,0.01278,1391.0,Slovenia,SVN,SVN,20210214
0.62211,0.006492,5593.0,South Africa,ZAF,ZAF,20210214
0.736059,0.006598,4506.0,South Korea,KOR,KOR,20210214
0.86816,0.00242,19576.0,Spain,ESP,ESP,20210214
0.735235,0.014423,947.0,Sri Lanka,LKA,LKA,20210214
0.62651,0.014483,1131.0,Sudan,SDN,SDN,20210214
0.870429,0.002476,18442.0,Sweden,SWE,SWE,20210214
0.663917,0.00705,4519.0,Switzerland,CHE,CHE,20210214
0.686751,0.004176,12382.0,Taiwan,TWN,TWN,20210214
0.493503,0.021062,582.0,Tanzania,TZA,TZA,20210214
0.755101,0.004398,9577.0,Thailand,THA,THA,20210214
0.489141,0.010912,2144.0,Tunisia,TUN,TUN,20210214
0.687228,0.00475,9521.0,Turkey,TUR,TUR,20210214
0.458109,0.005259,9032.0,Ukraine,UKR,UKR,20210214
0.707024,0.013209,1218.0,United Arab Emirates,ARE,ARE,20210214
0.876707,0.002595,16084.0,United Kingdom,GBR,GBR,20210214
0.668927,0.00819,3307.0,Uruguay,URY,URY,20210214
0.418971,0.021398,549.0,Uzbekistan,UZB,UZB,20210214
0.719655,0.006726,4473.0,Venezuela,VEN,VEN,20210214
0.866113,0.002233,23278.0,Vietnam,VNM,VNM,20210214
0.454842,0.02417,453.0,Yemen,YEM,YEM,20210214
0.774736,0.016214,701.0,Afghanistan,AFG,AFG,20210215
0.687019,0.020985,581.0,Albania,ALB,ALB,20210215
0.437111,0.010004,2466.0,Algeria,DZA,DZA,20210215
0.670665,0.025753,334.0,Angola,AGO,AGO,20210215
0.761911,0.003257,17110.0,Argentina,ARG,ARG,20210215
0.322841,0.032756,209.0,Armenia,ARM,ARM,20210215
0.768374,0.004293,10738.0,Australia,AUS,AUS,20210215
0.736151,0.006139,5167.0,Austria,AUT,AUT,20210215
0.446331,0.023273,463.0,Azerbaijan,AZE,AZE,20210215
0.716637,0.008418,2911.0,Bangladesh,BGD,BGD,20210215
0.420692,0.013713,1319.0,Belarus,BLR,BLR,20210215
0.776615,0.00587,5042.0,Belgium,BEL,BEL,20210215
0.472868,0.043487,134.0,Benin,BEN,BEN,20210215
0.746772,0.006982,3886.0,Bolivia,BOL,BOL,20210215
0.575107,0.01735,823.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.848573,0.001371,68384.0,Brazil,BRA,BRA,20210215
0.466668,0.008796,3209.0,Bulgaria,BGR,BGR,20210215
0.46596,0.035085,221.0,Burkina Faso,BFA,BFA,20210215
0.725796,0.029796,244.0,Cambodia,KHM,KHM,20210215
0.392395,0.023579,442.0,Cameroon,CMR,CMR,20210215
0.791598,0.003187,16991.0,Canada,CAN,CAN,20210215
0.808538,0.00442,7937.0,Chile,CHL,CHL,20210215
0.785533,0.003323,15321.0,Colombia,COL,COL,20210215
0.815322,0.007823,2461.0,Costa Rica,CRI,CRI,20210215
0.524786,0.020529,601.0,C̫te d'Ivoire,CIV,CIV,20210215
0.603034,0.010641,2120.0,Croatia,HRV,HRV,20210215
0.649095,0.005631,7186.0,Czech Republic,CZE,CZE,20210215
0.399322,0.031079,272.0,Democratic Republic of the Congo,COD,COD,20210215
0.912178,0.003159,8008.0,Denmark,DNK,DNK,20210215
0.648584,0.01101,2096.0,Dominican Republic,DOM,DOM,20210215
0.711036,0.005749,6253.0,Ecuador,ECU,ECU,20210215
0.569379,0.006217,6345.0,Egypt,EGY,EGY,20210215
0.794197,0.00779,2709.0,El Salvador,SLV,SLV,20210215
0.694177,0.016221,811.0,Ethiopia,ETH,ETH,20210215
0.873142,0.006739,2448.0,Finland,FIN,FIN,20210215
0.631755,0.002812,29608.0,France,FRA,FRA,20210215
0.761386,0.002436,30643.0,Germany,DEU,DEU,20210215
0.588956,0.011755,1758.0,Ghana,GHA,GHA,20210215
0.771896,0.00521,6489.0,Greece,GRC,GRC,20210215
0.763076,0.008471,2546.0,Guatemala,GTM,GTM,20210215
0.668625,0.035957,172.0,Guinea,GIN,GIN,20210215
0.44243,0.03345,220.0,Haiti,HTI,HTI,20210215
0.791401,0.008839,2129.0,Honduras,HND,HND,20210215
0.615492,0.013494,1311.0,Hong Kong,HKG,HKG,20210215
0.720916,0.004256,11123.0,Hungary,HUN,HUN,20210215
0.718354,0.003054,21711.0,India,IND,IND,20210215
0.750711,0.003885,12406.0,Indonesia,IDN,IDN,20210215
0.537686,0.008097,3814.0,Iraq,IRQ,IRQ,20210215
0.858136,0.005627,3971.0,Ireland,IRL,IRL,20210215
0.561207,0.014194,1276.0,Israel,ISR,ISR,20210215
0.873189,0.001894,30895.0,Italy,ITA,ITA,20210215
0.807982,0.00166,56422.0,Japan,JPN,JPN,20210215
0.442175,0.011285,1931.0,Jordan,JOR,JOR,20210215
0.366784,0.015378,999.0,Kazakhstan,KAZ,KAZ,20210215
0.680432,0.009667,2335.0,Kenya,KEN,KEN,20210215
0.696436,0.020213,517.0,Kuwait,KWT,KWT,20210215
0.478034,0.027808,334.0,Kyrgyzstan,KGZ,KGZ,20210215
0.70271,0.035337,182.0,Laos,LAO,LAO,20210215
0.694147,0.01206,1479.0,Lebanon,LBN,LBN,20210215
0.677882,0.012593,1390.0,Libya,LBY,LBY,20210215
0.473802,0.042148,144.0,Madagascar,MDG,MDG,20210215
0.754266,0.005847,5431.0,Malaysia,MYS,MYS,20210215
0.643779,0.030907,243.0,Mali,MLI,MLI,20210215
0.886596,0.001297,59777.0,Mexico,MEX,MEX,20210215
0.496211,0.018638,768.0,Moldova,MDA,MDA,20210215
0.760323,0.011113,1481.0,Morocco,MAR,MAR,20210215
0.702447,0.016554,781.0,Mozambique,MOZ,MOZ,20210215
0.794881,0.01878,517.0,Myanmar,MMR,MMR,20210215
0.67921,0.011978,1551.0,Nepal,NPL,NPL,20210215
0.788769,0.003971,10579.0,Netherlands,NLD,NLD,20210215
0.75806,0.006337,4556.0,New Zealand,NZL,NZL,20210215
0.775167,0.011372,1356.0,Nicaragua,NIC,NIC,20210215
0.631685,0.008296,3403.0,Nigeria,NGA,NGA,20210215
0.870071,0.003798,7877.0,Norway,NOR,NOR,20210215
0.749593,0.029188,224.0,Oman,OMN,OMN,20210215
0.672694,0.008363,3152.0,Pakistan,PAK,PAK,20210215
0.522507,0.019381,670.0,Palestine,PSE,PSE,20210215
0.765789,0.011725,1294.0,Panama,PAN,PAN,20210215
0.652864,0.012113,1569.0,Paraguay,PRY,PRY,20210215
0.80192,0.003945,10231.0,Peru,PER,PER,20210215
0.602449,0.004959,9764.0,Philippines,PHL,PHL,20210215
0.673001,0.004979,8889.0,Poland,POL,POL,20210215
0.853566,0.003229,12026.0,Portugal,PRT,PRT,20210215
0.829006,0.00741,2600.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.801047,0.019586,506.0,Qatar,QAT,QAT,20210215
0.654702,0.005732,6897.0,Romania,ROU,ROU,20210215
0.387627,0.005623,7550.0,Russia,RUS,RUS,20210215
0.676814,0.00933,2533.0,Saudi Arabia,SAU,SAU,20210215
0.439614,0.035019,205.0,Senegal,SEN,SEN,20210215
0.556503,0.010062,2444.0,Serbia,SRB,SRB,20210215
