smoothed_covid_vaccine,smoothed_covid_vaccine_se,sample_size,country,iso_code,gid_0,survey_date
0.00775,0.001589,3175.0,Guatemala,GTM,GTM,20210112
0.012535,0.006242,339.0,Haiti,HTI,HTI,20210112
0.006223,0.001518,2712.0,Honduras,HND,HND,20210112
0.024655,0.003719,1777.0,Hong Kong,HKG,HKG,20210112
0.025218,0.001385,13815.0,Hungary,HUN,HUN,20210112
0.027675,0.001056,24159.0,India,IND,IND,20210112
0.015325,0.000906,18396.0,Indonesia,IDN,IDN,20210112
0.017075,0.001561,6940.0,Ireland,IRL,IRL,20210112
0.437048,0.005582,8184.0,Israel,ISR,ISR,20210112
0.034096,0.000889,41568.0,Italy,ITA,ITA,20210112
0.004477,0.00025,71837.0,Japan,JPN,JPN,20210112
0.011857,0.00319,1151.0,Kazakhstan,KAZ,KAZ,20210112
0.025561,0.006658,557.0,Kuwait,KWT,KWT,20210112
0.006349,0.001689,2190.0,Lebanon,LBN,LBN,20210112
0.007601,0.000317,75288.0,Mexico,MEX,MEX,20210112
0.014523,0.002647,2036.0,Morocco,MAR,MAR,20210112
0.02251,0.003286,2040.0,Nepal,NPL,NPL,20210112
0.014899,0.000969,15797.0,Netherlands,NLD,NLD,20210112
0.004739,0.000991,4787.0,New Zealand,NZL,NZL,20210112
0.009274,0.002053,2156.0,Nicaragua,NIC,NIC,20210112
0.009217,0.001919,2433.0,Panama,PAN,PAN,20210112
0.003883,0.001397,2060.0,Paraguay,PRY,PRY,20210112
0.010007,0.001035,9248.0,Peru,PER,PER,20210112
0.033034,0.001567,13019.0,Poland,POL,POL,20210112
0.014055,0.001032,13634.0,Portugal,PRT,PRT,20210112
0.049918,0.00988,516.0,Qatar,QAT,QAT,20210112
0.04454,0.002023,10375.0,Romania,ROU,ROU,20210112
0.025387,0.001451,11764.0,Russia,RUS,RUS,20210112
0.078755,0.005159,2706.0,Saudi Arabia,SAU,SAU,20210112
0.022113,0.002017,5307.0,Slovakia,SVK,SVK,20210112
0.045309,0.005167,1673.0,Slovenia,SVN,SVN,20210112
0.011678,0.000681,24723.0,Spain,ESP,ESP,20210112
0.005179,0.000449,25617.0,Sweden,SWE,SWE,20210112
0.011658,0.001361,6215.0,Switzerland,CHE,CHE,20210112
0.008212,0.000762,14088.0,Taiwan,TWN,TWN,20210112
0.006886,0.000736,12792.0,Turkey,TUR,TUR,20210112
0.039397,0.001193,26523.0,United Kingdom,GBR,GBR,20210112
0.003385,0.000765,5721.0,Uruguay,URY,URY,20210112
0.026131,0.005985,730.0,Uzbekistan,UZB,UZB,20210112
0.008406,0.00113,6609.0,Venezuela,VEN,VEN,20210112
0.015045,0.000793,23489.0,Argentina,ARG,ARG,20210113
0.003331,0.000478,14589.0,Australia,AUS,AUS,20210113
0.014931,0.00153,6215.0,Austria,AUT,AUT,20210113
0.046433,0.003569,3496.0,Bangladesh,BGD,BGD,20210113
0.006975,0.001065,6305.0,Belgium,BEL,BEL,20210113
0.005597,0.000952,6112.0,Bolivia,BOL,BOL,20210113
0.004518,0.000206,105541.0,Brazil,BRA,BRA,20210113
0.016545,0.002287,3078.0,Bulgaria,BGR,BGR,20210113
0.017766,0.00091,21180.0,Canada,CAN,CAN,20210113
0.008903,0.000914,10502.0,Chile,CHL,CHL,20210113
0.008157,0.00058,24004.0,Colombia,COL,COL,20210113
0.016274,0.002045,3881.0,Costa Rica,CRI,CRI,20210113
0.035228,0.003333,3096.0,Croatia,HRV,HRV,20210113
0.070611,0.002735,8793.0,Czech Republic,CZE,CZE,20210113
0.024017,0.001431,12326.0,Denmark,DNK,DNK,20210113
0.008272,0.001582,3347.0,Dominican Republic,DOM,DOM,20210113
0.00458,0.000768,7851.0,Ecuador,ECU,ECU,20210113
0.019343,0.00134,10612.0,Egypt,EGY,EGY,20210113
0.010175,0.001697,3585.0,El Salvador,SLV,SLV,20210113
0.015548,0.002315,2989.0,Finland,FIN,FIN,20210113
0.009155,0.000503,35794.0,France,FRA,FRA,20210113
0.018571,0.000684,39017.0,Germany,DEU,DEU,20210113
0.024467,0.002019,5798.0,Greece,GRC,GRC,20210113
0.008523,0.001676,3108.0,Guatemala,GTM,GTM,20210113
0.011562,0.006313,311.0,Haiti,HTI,HTI,20210113
0.006041,0.001515,2704.0,Honduras,HND,HND,20210113
0.021498,0.003529,1687.0,Hong Kong,HKG,HKG,20210113
0.028616,0.001471,13599.0,Hungary,HUN,HUN,20210113
0.028462,0.001098,22941.0,India,IND,IND,20210113
0.01538,0.000918,18004.0,Indonesia,IDN,IDN,20210113
0.018406,0.00162,6901.0,Ireland,IRL,IRL,20210113
0.448367,0.005603,8168.0,Israel,ISR,ISR,20210113
0.038268,0.000948,40957.0,Italy,ITA,ITA,20210113
0.004145,0.00024,71447.0,Japan,JPN,JPN,20210113
0.010291,0.002963,1148.0,Kazakhstan,KAZ,KAZ,20210113
0.035656,0.008126,524.0,Kuwait,KWT,KWT,20210113
0.007077,0.001802,2145.0,Lebanon,LBN,LBN,20210113
0.008315,0.00033,75532.0,Mexico,MEX,MEX,20210113
0.012308,0.00245,2004.0,Morocco,MAR,MAR,20210113
0.023234,0.003397,1970.0,Nepal,NPL,NPL,20210113
0.016401,0.001012,15925.0,Netherlands,NLD,NLD,20210113
0.004137,0.000935,4798.0,New Zealand,NZL,NZL,20210113
0.010725,0.002205,2126.0,Nicaragua,NIC,NIC,20210113
0.006945,0.001695,2397.0,Panama,PAN,PAN,20210113
0.002459,0.001105,2079.0,Paraguay,PRY,PRY,20210113
0.00878,0.000974,9207.0,Peru,PER,PER,20210113
0.036106,0.001653,12697.0,Poland,POL,POL,20210113
0.014301,0.001032,13844.0,Portugal,PRT,PRT,20210113
0.0587,0.010671,504.0,Qatar,QAT,QAT,20210113
0.048479,0.002117,10288.0,Romania,ROU,ROU,20210113
0.023665,0.001412,11595.0,Russia,RUS,RUS,20210113
0.085786,0.005417,2683.0,Saudi Arabia,SAU,SAU,20210113
0.023969,0.002126,5173.0,Slovakia,SVK,SVK,20210113
0.046234,0.00516,1708.0,Slovenia,SVN,SVN,20210113
0.013947,0.000742,24907.0,Spain,ESP,ESP,20210113
0.006031,0.000484,25235.0,Sweden,SWE,SWE,20210113
0.013139,0.001453,6113.0,Switzerland,CHE,CHE,20210113
0.007822,0.000744,14086.0,Taiwan,TWN,TWN,20210113
0.008242,0.000819,12358.0,Turkey,TUR,TUR,20210113
0.042706,0.00124,26545.0,United Kingdom,GBR,GBR,20210113
0.003892,0.000833,5587.0,Uruguay,URY,URY,20210113
0.022685,0.005577,730.0,Uzbekistan,UZB,UZB,20210113
0.006925,0.001043,6448.0,Venezuela,VEN,VEN,20210113
0.017077,0.000857,22824.0,Argentina,ARG,ARG,20210114
0.003658,0.000509,14342.0,Australia,AUS,AUS,20210114
0.017512,0.001657,6244.0,Austria,AUT,AUT,20210114
0.043975,0.00352,3415.0,Bangladesh,BGD,BGD,20210114
0.007801,0.001112,6364.0,Belgium,BEL,BEL,20210114
0.004598,0.000887,6097.0,Bolivia,BOL,BOL,20210114
0.004661,0.00021,105286.0,Brazil,BRA,BRA,20210114
0.019609,0.002462,3156.0,Bulgaria,BGR,BGR,20210114
0.017967,0.00091,21316.0,Canada,CAN,CAN,20210114
0.009526,0.000947,10487.0,Chile,CHL,CHL,20210114
0.00876,0.000608,23536.0,Colombia,COL,COL,20210114
0.015681,0.002022,3839.0,Costa Rica,CRI,CRI,20210114
0.035369,0.003357,3058.0,Croatia,HRV,HRV,20210114
0.067826,0.002708,8615.0,Czech Republic,CZE,CZE,20210114
0.025155,0.001424,12175.0,Denmark,DNK,DNK,20210114
0.007572,0.001532,3304.0,Dominican Republic,DOM,DOM,20210114
0.004709,0.000783,7780.0,Ecuador,ECU,ECU,20210114
0.018603,0.00133,10393.0,Egypt,EGY,EGY,20210114
0.011728,0.001839,3471.0,El Salvador,SLV,SLV,20210114
0.017579,0.00245,2940.0,Finland,FIN,FIN,20210114
0.010005,0.000525,35950.0,France,FRA,FRA,20210114
0.018681,0.000688,38859.0,Germany,DEU,DEU,20210114
0.027281,0.002121,5888.0,Greece,GRC,GRC,20210114
0.009673,0.00178,3064.0,Guatemala,GTM,GTM,20210114
0.013069,0.006624,319.0,Haiti,HTI,HTI,20210114
0.006876,0.001592,2777.0,Honduras,HND,HND,20210114
0.020516,0.003449,1634.0,Hong Kong,HKG,HKG,20210114
0.028946,0.001445,13440.0,Hungary,HUN,HUN,20210114
0.028706,0.001127,21927.0,India,IND,IND,20210114
0.015398,0.000927,17655.0,Indonesia,IDN,IDN,20210114
0.020551,0.001712,6898.0,Ireland,IRL,IRL,20210114
0.456687,0.005633,8109.0,Israel,ISR,ISR,20210114
0.041459,0.000989,40805.0,Italy,ITA,ITA,20210114
0.003842,0.000232,71027.0,Japan,JPN,JPN,20210114
0.009522,0.002863,1155.0,Kazakhstan,KAZ,KAZ,20210114
0.041506,0.00885,519.0,Kuwait,KWT,KWT,20210114
0.006424,0.001746,2136.0,Lebanon,LBN,LBN,20210114
0.009094,0.000346,75303.0,Mexico,MEX,MEX,20210114
0.011486,0.002387,1972.0,Morocco,MAR,MAR,20210114
0.022441,0.003359,1961.0,Nepal,NPL,NPL,20210114
0.015673,0.000983,16140.0,Netherlands,NLD,NLD,20210114
0.003552,0.000871,4783.0,New Zealand,NZL,NZL,20210114
0.010028,0.002149,2083.0,Nicaragua,NIC,NIC,20210114
0.006475,0.001684,2310.0,Panama,PAN,PAN,20210114
0.002113,0.001038,2039.0,Paraguay,PRY,PRY,20210114
0.008515,0.000957,9176.0,Peru,PER,PER,20210114
0.039454,0.001728,12650.0,Poland,POL,POL,20210114
0.013215,0.000978,14072.0,Portugal,PRT,PRT,20210114
0.054165,0.010433,494.0,Qatar,QAT,QAT,20210114
0.050835,0.002163,10354.0,Romania,ROU,ROU,20210114
0.024988,0.001459,11442.0,Russia,RUS,RUS,20210114
0.088918,0.005547,2649.0,Saudi Arabia,SAU,SAU,20210114
0.02679,0.002264,5079.0,Slovakia,SVK,SVK,20210114
0.050499,0.00529,1752.0,Slovenia,SVN,SVN,20210114
0.015738,0.000785,25017.0,Spain,ESP,ESP,20210114
0.007208,0.00053,25099.0,Sweden,SWE,SWE,20210114
0.013755,0.001487,6116.0,Switzerland,CHE,CHE,20210114
0.007372,0.000723,14159.0,Taiwan,TWN,TWN,20210114
0.011191,0.000965,12066.0,Turkey,TUR,TUR,20210114
0.045571,0.001277,26626.0,United Kingdom,GBR,GBR,20210114
0.003624,0.000807,5474.0,Uruguay,URY,URY,20210114
0.016831,0.00484,723.0,Uzbekistan,UZB,UZB,20210114
0.00704,0.001059,6290.0,Venezuela,VEN,VEN,20210114
0.01857,0.000904,22262.0,Argentina,ARG,ARG,20210115
0.004844,0.000582,13842.0,Australia,AUS,AUS,20210115
0.018505,0.001717,6312.0,Austria,AUT,AUT,20210115
0.04549,0.003601,3377.0,Bangladesh,BGD,BGD,20210115
0.00889,0.001176,6376.0,Belgium,BEL,BEL,20210115
0.008112,0.001156,6096.0,Bolivia,BOL,BOL,20210115
0.004418,0.000204,105634.0,Brazil,BRA,BRA,20210115
0.021059,0.002511,3275.0,Bulgaria,BGR,BGR,20210115
0.018642,0.00093,21101.0,Canada,CAN,CAN,20210115
0.008943,0.000922,10405.0,Chile,CHL,CHL,20210115
0.008221,0.000595,23069.0,Colombia,COL,COL,20210115
0.01722,0.002133,3803.0,Costa Rica,CRI,CRI,20210115
0.040149,0.003563,3002.0,Croatia,HRV,HRV,20210115
0.062515,0.002633,8418.0,Czech Republic,CZE,CZE,20210115
0.026283,0.001457,12196.0,Denmark,DNK,DNK,20210115
0.009002,0.001693,3256.0,Dominican Republic,DOM,DOM,20210115
0.005081,0.000823,7583.0,Ecuador,ECU,ECU,20210115
0.01755,0.001313,10076.0,Egypt,EGY,EGY,20210115
0.009986,0.001691,3450.0,El Salvador,SLV,SLV,20210115
0.016942,0.002438,2939.0,Finland,FIN,FIN,20210115
0.012581,0.000592,35963.0,France,FRA,FRA,20210115
0.019898,0.000709,38817.0,Germany,DEU,DEU,20210115
0.028218,0.002163,5914.0,Greece,GRC,GRC,20210115
0.010103,0.001822,3029.0,Guatemala,GTM,GTM,20210115
0.010374,0.006129,304.0,Haiti,HTI,HTI,20210115
0.006676,0.001587,2716.0,Honduras,HND,HND,20210115
0.019058,0.003357,1597.0,Hong Kong,HKG,HKG,20210115
0.031402,0.001514,13319.0,Hungary,HUN,HUN,20210115
0.027923,0.001128,21341.0,India,IND,IND,20210115
0.014891,0.000924,17188.0,Indonesia,IDN,IDN,20210115
0.022049,0.001778,6858.0,Ireland,IRL,IRL,20210115
0.465175,0.005677,7961.0,Israel,ISR,ISR,20210115
0.044072,0.001022,40555.0,Italy,ITA,ITA,20210115
0.003691,0.000228,70832.0,Japan,JPN,JPN,20210115
0.014051,0.003483,1139.0,Kazakhstan,KAZ,KAZ,20210115
0.058526,0.010639,516.0,Kuwait,KWT,KWT,20210115
0.006846,0.00186,2133.0,Lebanon,LBN,LBN,20210115
0.01022,0.000369,74515.0,Mexico,MEX,MEX,20210115
0.008792,0.002152,1907.0,Morocco,MAR,MAR,20210115
0.021954,0.003341,1927.0,Nepal,NPL,NPL,20210115
0.015132,0.000963,16158.0,Netherlands,NLD,NLD,20210115
0.003432,0.000861,4730.0,New Zealand,NZL,NZL,20210115
0.009937,0.002161,2039.0,Nicaragua,NIC,NIC,20210115
0.007003,0.001803,2195.0,Panama,PAN,PAN,20210115
0.002653,0.001184,1996.0,Paraguay,PRY,PRY,20210115
0.008435,0.000956,9120.0,Peru,PER,PER,20210115
0.04393,0.001829,12566.0,Poland,POL,POL,20210115
0.013346,0.000975,14204.0,Portugal,PRT,PRT,20210115
0.069924,0.011849,475.0,Qatar,QAT,QAT,20210115
0.052587,0.002203,10291.0,Romania,ROU,ROU,20210115
0.028141,0.001563,11183.0,Russia,RUS,RUS,20210115
0.088185,0.005591,2592.0,Saudi Arabia,SAU,SAU,20210115
0.028543,0.00236,4979.0,Slovakia,SVK,SVK,20210115
0.048111,0.005045,1842.0,Slovenia,SVN,SVN,20210115
0.018842,0.000857,24893.0,Spain,ESP,ESP,20210115
0.008195,0.00057,24830.0,Sweden,SWE,SWE,20210115
0.015669,0.001603,5999.0,Switzerland,CHE,CHE,20210115
0.006903,0.000703,14193.0,Taiwan,TWN,TWN,20210115
0.014366,0.001107,11682.0,Turkey,TUR,TUR,20210115
0.047564,0.00131,26371.0,United Kingdom,GBR,GBR,20210115
0.006182,0.001071,5354.0,Uruguay,URY,URY,20210115
0.018305,0.005071,714.0,Uzbekistan,UZB,UZB,20210115
0.005386,0.000927,6167.0,Venezuela,VEN,VEN,20210115
0.01962,0.000939,21814.0,Argentina,ARG,ARG,20210116
0.004735,0.000581,13411.0,Australia,AUS,AUS,20210116
0.021535,0.001841,6398.0,Austria,AUT,AUT,20210116
0.048698,0.003735,3343.0,Bangladesh,BGD,BGD,20210116
0.009163,0.001198,6341.0,Belgium,BEL,BEL,20210116
0.008871,0.001223,6064.0,Bolivia,BOL,BOL,20210116
0.004145,0.000198,105523.0,Brazil,BRA,BRA,20210116
0.02168,0.002508,3375.0,Bulgaria,BGR,BGR,20210116
0.020669,0.000982,21164.0,Canada,CAN,CAN,20210116
0.010259,0.000989,10383.0,Chile,CHL,CHL,20210116
0.008009,0.000596,22464.0,Colombia,COL,COL,20210116
0.018191,0.002211,3719.0,Costa Rica,CRI,CRI,20210116
0.035016,0.003378,2971.0,Croatia,HRV,HRV,20210116
0.060189,0.002622,8207.0,Czech Republic,CZE,CZE,20210116
0.026688,0.001483,11960.0,Denmark,DNK,DNK,20210116
0.00915,0.001737,3118.0,Dominican Republic,DOM,DOM,20210116
0.006443,0.000925,7492.0,Ecuador,ECU,ECU,20210116
0.016129,0.00129,9625.0,Egypt,EGY,EGY,20210116
0.009982,0.001695,3428.0,El Salvador,SLV,SLV,20210116
0.01702,0.002456,2904.0,Finland,FIN,FIN,20210116
0.01364,0.000619,35796.0,France,FRA,FRA,20210116
0.022597,0.000754,38723.0,Germany,DEU,DEU,20210116
0.02832,0.002188,5803.0,Greece,GRC,GRC,20210116
0.008607,0.0017,3007.0,Guatemala,GTM,GTM,20210116
0.010317,0.006129,305.0,Haiti,HTI,HTI,20210116
0.004826,0.001361,2647.0,Honduras,HND,HND,20210116
0.02,0.003485,1551.0,Hong Kong,HKG,HKG,20210116
0.032584,0.001558,13076.0,Hungary,HUN,HUN,20210116
0.027442,0.001128,20962.0,India,IND,IND,20210116
0.015152,0.000937,17003.0,Indonesia,IDN,IDN,20210116
0.023273,0.001844,6731.0,Ireland,IRL,IRL,20210116
0.474254,0.005727,7832.0,Israel,ISR,ISR,20210116
0.048595,0.001077,39899.0,Italy,ITA,ITA,20210116
0.003604,0.000226,70403.0,Japan,JPN,JPN,20210116
0.015111,0.003595,1144.0,Kazakhstan,KAZ,KAZ,20210116
0.057292,0.010626,513.0,Kuwait,KWT,KWT,20210116
0.004992,0.001612,2112.0,Lebanon,LBN,LBN,20210116
0.011751,0.000396,74086.0,Mexico,MEX,MEX,20210116
0.007641,0.002029,1840.0,Morocco,MAR,MAR,20210116
0.019799,0.003208,1903.0,Nepal,NPL,NPL,20210116
0.014838,0.000955,16111.0,Netherlands,NLD,NLD,20210116
0.004594,0.001001,4691.0,New Zealand,NZL,NZL,20210116
0.010957,0.002323,1972.0,Nicaragua,NIC,NIC,20210116
0.006636,0.00179,2103.0,Panama,PAN,PAN,20210116
0.004478,0.001547,1951.0,Paraguay,PRY,PRY,20210116
0.006357,0.000833,9128.0,Peru,PER,PER,20210116
0.045877,0.001883,12364.0,Poland,POL,POL,20210116
0.014941,0.001036,14162.0,Portugal,PRT,PRT,20210116
0.063953,0.01139,474.0,Qatar,QAT,QAT,20210116
0.055229,0.002256,10277.0,Romania,ROU,ROU,20210116
0.026501,0.001537,10880.0,Russia,RUS,RUS,20210116
0.08847,0.005699,2501.0,Saudi Arabia,SAU,SAU,20210116
0.03059,0.002458,4907.0,Slovakia,SVK,SVK,20210116
0.04485,0.004895,1825.0,Slovenia,SVN,SVN,20210116
0.021127,0.000905,25021.0,Spain,ESP,ESP,20210116
0.009613,0.000622,24531.0,Sweden,SWE,SWE,20210116
0.017306,0.001693,5911.0,Switzerland,CHE,CHE,20210116
0.006317,0.00067,14306.0,Taiwan,TWN,TWN,20210116
0.020986,0.001337,11401.0,Turkey,TUR,TUR,20210116
0.051564,0.001369,26045.0,United Kingdom,GBR,GBR,20210116
0.00655,0.001122,5182.0,Uruguay,URY,URY,20210116
0.016782,0.004928,698.0,Uzbekistan,UZB,UZB,20210116
0.005705,0.00097,5939.0,Venezuela,VEN,VEN,20210116
0.021755,0.001,21368.0,Argentina,ARG,ARG,20210117
0.004609,0.000576,13055.0,Australia,AUS,AUS,20210117
0.0231,0.00188,6494.0,Austria,AUT,AUT,20210117
0.043528,0.003536,3343.0,Bangladesh,BGD,BGD,20210117
0.01023,0.001263,6321.0,Belgium,BEL,BEL,20210117
0.008671,0.001218,6043.0,Bolivia,BOL,BOL,20210117
0.003839,0.00019,105899.0,Brazil,BRA,BRA,20210117
0.020506,0.002421,3449.0,Bulgaria,BGR,BGR,20210117
0.021753,0.001012,20877.0,Canada,CAN,CAN,20210117
0.009094,0.000933,10366.0,Chile,CHL,CHL,20210117
0.00837,0.000615,22042.0,Colombia,COL,COL,20210117
0.017587,0.002216,3665.0,Costa Rica,CRI,CRI,20210117
0.035936,0.003469,2876.0,Croatia,HRV,HRV,20210117
0.05776,0.00261,7977.0,Czech Republic,CZE,CZE,20210117
0.026949,0.001505,11746.0,Denmark,DNK,DNK,20210117
0.0089,0.001739,3036.0,Dominican Republic,DOM,DOM,20210117
0.006663,0.000947,7419.0,Ecuador,ECU,ECU,20210117
0.013999,0.001225,9312.0,Egypt,EGY,EGY,20210117
0.008327,0.001564,3344.0,El Salvador,SLV,SLV,20210117
0.01677,0.002457,2868.0,Finland,FIN,FIN,20210117
0.015959,0.000673,35510.0,France,FRA,FRA,20210117
0.02414,0.000782,38402.0,Germany,DEU,DEU,20210117
0.02957,0.002263,5655.0,Greece,GRC,GRC,20210117
0.006773,0.001492,2970.0,Guatemala,GTM,GTM,20210117
0.010705,0.00636,289.0,Haiti,HTI,HTI,20210117
0.004642,0.00134,2607.0,Honduras,HND,HND,20210117
0.016585,0.003216,1513.0,Hong Kong,HKG,HKG,20210117
0.035218,0.001627,12946.0,Hungary,HUN,HUN,20210117
0.027117,0.001127,20763.0,India,IND,IND,20210117
0.015096,0.000943,16704.0,Indonesia,IDN,IDN,20210117
0.023933,0.001893,6657.0,Ireland,IRL,IRL,20210117
0.483844,0.005697,7774.0,Israel,ISR,ISR,20210117
0.052042,0.001119,39366.0,Italy,ITA,ITA,20210117
0.003923,0.000237,69042.0,Japan,JPN,JPN,20210117
0.015999,0.003659,1169.0,Kazakhstan,KAZ,KAZ,20210117
0.06129,0.010756,532.0,Kuwait,KWT,KWT,20210117
0.004866,0.001594,2107.0,Lebanon,LBN,LBN,20210117
0.013264,0.000421,73861.0,Mexico,MEX,MEX,20210117
0.007183,0.001999,1780.0,Morocco,MAR,MAR,20210117
0.019763,0.003243,1866.0,Nepal,NPL,NPL,20210117
0.014301,0.000944,15939.0,Netherlands,NLD,NLD,20210117
0.004796,0.001025,4659.0,New Zealand,NZL,NZL,20210117
0.011313,0.002378,1942.0,Nicaragua,NIC,NIC,20210117
0.010787,0.002181,2031.0,Panama,PAN,PAN,20210117
0.004836,0.001628,1928.0,Paraguay,PRY,PRY,20210117
0.006486,0.00084,9166.0,Peru,PER,PER,20210117
0.04946,0.001962,12240.0,Poland,POL,POL,20210117
0.015714,0.001061,14222.0,Portugal,PRT,PRT,20210117
0.056897,0.010779,475.0,Qatar,QAT,QAT,20210117
0.05818,0.002319,10215.0,Romania,ROU,ROU,20210117
0.027376,0.00158,10641.0,Russia,RUS,RUS,20210117
0.09241,0.005906,2431.0,Saudi Arabia,SAU,SAU,20210117
0.031167,0.002509,4788.0,Slovakia,SVK,SVK,20210117
0.045156,0.004863,1862.0,Slovenia,SVN,SVN,20210117
0.024506,0.000973,25005.0,Spain,ESP,ESP,20210117
0.011178,0.000674,24432.0,Sweden,SWE,SWE,20210117
0.019342,0.001794,5850.0,Switzerland,CHE,CHE,20210117
0.00485,0.000579,14540.0,Taiwan,TWN,TWN,20210117
0.027923,0.001519,11423.0,Turkey,TUR,TUR,20210117
0.055243,0.001423,25694.0,United Kingdom,GBR,GBR,20210117
0.004994,0.000985,5104.0,Uruguay,URY,URY,20210117
0.011845,0.004149,696.0,Uzbekistan,UZB,UZB,20210117
0.006422,0.00104,5763.0,Venezuela,VEN,VEN,20210117
0.023494,0.001055,20730.0,Argentina,ARG,ARG,20210118
0.004117,0.000553,12759.0,Australia,AUS,AUS,20210118
0.025582,0.001948,6632.0,Austria,AUT,AUT,20210118
0.042651,0.003513,3317.0,Bangladesh,BGD,BGD,20210118
0.012471,0.001391,6362.0,Belgium,BEL,BEL,20210118
0.009503,0.001292,5860.0,Bolivia,BOL,BOL,20210118
0.003517,0.000182,106192.0,Brazil,BRA,BRA,20210118
0.021834,0.002459,3582.0,Bulgaria,BGR,BGR,20210118
0.022808,0.001038,20678.0,Canada,CAN,CAN,20210118
0.008849,0.000921,10356.0,Chile,CHL,CHL,20210118
0.007739,0.000598,21546.0,Colombia,COL,COL,20210118
0.018276,0.002266,3638.0,Costa Rica,CRI,CRI,20210118
0.039149,0.003631,2842.0,Croatia,HRV,HRV,20210118
0.052249,0.002558,7583.0,Czech Republic,CZE,CZE,20210118
0.028874,0.001559,11619.0,Denmark,DNK,DNK,20210118
0.008515,0.001733,2951.0,Dominican Republic,DOM,DOM,20210118
0.006904,0.000964,7237.0,Ecuador,ECU,ECU,20210118
0.012053,0.001144,9149.0,Egypt,EGY,EGY,20210118
0.008788,0.001615,3311.0,El Salvador,SLV,SLV,20210118
0.019782,0.002701,2792.0,Finland,FIN,FIN,20210118
0.016973,0.000696,35268.0,France,FRA,FRA,20210118
0.025599,0.000805,38391.0,Germany,DEU,DEU,20210118
0.029538,0.002286,5532.0,Greece,GRC,GRC,20210118
0.008004,0.001628,2984.0,Guatemala,GTM,GTM,20210118
0.013206,0.00631,305.0,Haiti,HTI,HTI,20210118
0.003435,0.001191,2538.0,Honduras,HND,HND,20210118
0.014948,0.003093,1494.0,Hong Kong,HKG,HKG,20210118
0.035149,0.001635,12800.0,Hungary,HUN,HUN,20210118
0.027469,0.001139,20607.0,India,IND,IND,20210118
0.014922,0.000945,16464.0,Indonesia,IDN,IDN,20210118
0.025713,0.001975,6550.0,Ireland,IRL,IRL,20210118
0.49349,0.005716,7739.0,Israel,ISR,ISR,20210118
0.055278,0.001159,38854.0,Italy,ITA,ITA,20210118
0.00376,0.000233,68089.0,Japan,JPN,JPN,20210118
0.014358,0.003446,1191.0,Kazakhstan,KAZ,KAZ,20210118
0.058438,0.010554,524.0,Kuwait,KWT,KWT,20210118
0.00388,0.001477,2040.0,Lebanon,LBN,LBN,20210118
0.014331,0.00044,73159.0,Mexico,MEX,MEX,20210118
0.0062,0.001892,1731.0,Morocco,MAR,MAR,20210118
0.016173,0.002916,1873.0,Nepal,NPL,NPL,20210118
0.014841,0.000966,15830.0,Netherlands,NLD,NLD,20210118
0.005001,0.001057,4594.0,New Zealand,NZL,NZL,20210118
0.009998,0.002266,1904.0,Nicaragua,NIC,NIC,20210118
0.009439,0.002051,1966.0,Panama,PAN,PAN,20210118
0.005312,0.001727,1864.0,Paraguay,PRY,PRY,20210118
0.007099,0.000874,9254.0,Peru,PER,PER,20210118
0.051381,0.002014,12049.0,Poland,POL,POL,20210118
0.016505,0.001069,14602.0,Portugal,PRT,PRT,20210118
0.052519,0.01041,471.0,Qatar,QAT,QAT,20210118
0.060967,0.002359,10284.0,Romania,ROU,ROU,20210118
0.030016,0.001664,10487.0,Russia,RUS,RUS,20210118
0.093346,0.005939,2409.0,Saudi Arabia,SAU,SAU,20210118
0.032556,0.002588,4686.0,Slovakia,SVK,SVK,20210118
0.049486,0.005046,1861.0,Slovenia,SVN,SVN,20210118
0.026495,0.001011,25115.0,Spain,ESP,ESP,20210118
0.013133,0.000743,24028.0,Sweden,SWE,SWE,20210118
0.020566,0.001864,5792.0,Switzerland,CHE,CHE,20210118
0.004142,0.00053,14717.0,Taiwan,TWN,TWN,20210118
0.033428,0.001659,11496.0,Turkey,TUR,TUR,20210118
0.061974,0.001513,25388.0,United Kingdom,GBR,GBR,20210118
0.006494,0.001128,5018.0,Uruguay,URY,URY,20210118
0.011636,0.004131,689.0,Uzbekistan,UZB,UZB,20210118
0.005429,0.000951,5745.0,Venezuela,VEN,VEN,20210118
0.02481,0.001096,20305.0,Argentina,ARG,ARG,20210119
0.004224,0.000568,12452.0,Australia,AUS,AUS,20210119
0.029078,0.002087,6647.0,Austria,AUT,AUT,20210119
0.040617,0.003475,3231.0,Bangladesh,BGD,BGD,20210119
0.014746,0.001525,6283.0,Belgium,BEL,BEL,20210119
0.010336,0.001364,5730.0,Bolivia,BOL,BOL,20210119
0.003556,0.000183,105958.0,Brazil,BRA,BRA,20210119
0.021894,0.002457,3673.0,Bulgaria,BGR,BGR,20210119
0.024009,0.001068,20618.0,Canada,CAN,CAN,20210119
0.009189,0.000945,10205.0,Chile,CHL,CHL,20210119
0.007626,0.000601,21054.0,Colombia,COL,COL,20210119
0.01849,0.002317,3522.0,Costa Rica,CRI,CRI,20210119
0.04244,0.003792,2815.0,Croatia,HRV,HRV,20210119
0.052313,0.002577,7485.0,Czech Republic,CZE,CZE,20210119
0.030063,0.001603,11436.0,Denmark,DNK,DNK,20210119
0.008429,0.001734,2905.0,Dominican Republic,DOM,DOM,20210119
