percent_cli,cli_se,percent_cli_unw,cli_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.025094,0.007318,0.027559,0.00593,762.0,Kenya,KEN,KEN,20200728
0.033179,0.020386,0.008333,0.008299,120.0,Kuwait,KWT,KWT,20200728
0.056709,0.019252,0.055556,0.016279,198.0,Kyrgyzstan,KGZ,KGZ,20200728
0.011527,0.008422,0.014599,0.007246,274.0,Lebanon,LBN,LBN,20200728
0.012372,0.007894,0.017949,0.006723,390.0,Libya,LBY,LBY,20200728
0.01068,0.003762,0.010833,0.002693,1477.0,Malaysia,MYS,MYS,20200728
0.022957,0.001973,0.024833,0.001404,12282.0,Mexico,MEX,MEX,20200728
0.004125,0.004623,0.007782,0.005481,257.0,Moldova,MDA,MDA,20200728
0.009596,0.005916,0.015504,0.005439,516.0,Morocco,MAR,MAR,20200728
0.006212,0.008773,0.009174,0.009132,109.0,Mozambique,MOZ,MOZ,20200728
0.003928,0.004071,0.010283,0.005115,389.0,Myanmar,MMR,MMR,20200728
0.012344,0.007836,0.008865,0.003947,564.0,Nepal,NPL,NPL,20200728
0.00519,0.001715,0.005676,0.001634,2114.0,Netherlands,NLD,NLD,20200728
0.020186,0.006168,0.020155,0.005533,645.0,New Zealand,NZL,NZL,20200728
0.046592,0.009189,0.047308,0.008575,613.0,Nicaragua,NIC,NIC,20200728
0.048646,0.010351,0.041985,0.007154,786.0,Nigeria,NGA,NGA,20200728
0.011122,0.003648,0.006446,0.002272,1241.0,Norway,NOR,NOR,20200728
0.015731,0.005248,0.02194,0.004978,866.0,Pakistan,PAK,PAK,20200728
0.028894,0.014634,0.022727,0.011234,176.0,Palestine,PSE,PSE,20200728
0.032774,0.010193,0.030233,0.008257,430.0,Panama,PAN,PAN,20200728
0.014007,0.007502,0.01626,0.005702,492.0,Paraguay,PRY,PRY,20200728
0.041369,0.005715,0.042156,0.004189,2301.0,Peru,PER,PER,20200728
0.004024,0.001991,0.006653,0.001658,2405.0,Philippines,PHL,PHL,20200728
0.006207,0.002021,0.008017,0.001832,2370.0,Poland,POL,POL,20200728
0.00112,0.000992,0.001553,0.000896,1932.0,Portugal,PRT,PRT,20200728
0.003204,0.002422,0.005411,0.002413,924.0,"Puerto Rico, U.S.",PRI,PRI,20200728
0.004435,0.007001,0.009174,0.009132,109.0,Qatar,QAT,QAT,20200728
0.001893,0.001188,0.002349,0.000958,2554.0,Romania,ROU,ROU,20200728
0.014558,0.004206,0.012821,0.00278,1638.0,Russia,RUS,RUS,20200728
0.020908,0.00858,0.012797,0.004806,547.0,Saudi Arabia,SAU,SAU,20200728
0.008488,0.004579,0.010767,0.003786,743.0,Serbia,SRB,SRB,20200728
0.003686,0.004486,0.007407,0.005218,270.0,Singapore,SGP,SGP,20200728
0.0037,0.004987,0.005376,0.003791,372.0,Slovakia,SVK,SVK,20200728
0.00292,0.004186,0.004695,0.004684,213.0,Slovenia,SVN,SVN,20200728
0.044467,0.005791,0.038483,0.00451,1819.0,South Africa,ZAF,ZAF,20200728
0.004495,0.003285,0.005025,0.002506,796.0,South Korea,KOR,KOR,20200728
0.003402,0.00135,0.003163,0.000912,3794.0,Spain,ESP,ESP,20200728
0.003983,0.006436,0.004739,0.004728,211.0,Sri Lanka,LKA,LKA,20200728
0.036225,0.018433,0.033962,0.011127,265.0,Sudan,SDN,SDN,20200728
0.008151,0.002538,0.010226,0.001889,2836.0,Sweden,SWE,SWE,20200728
0.000503,0.000874,0.001172,0.001172,853.0,Switzerland,CHE,CHE,20200728
0.001437,0.001184,0.002031,0.000907,2462.0,Taiwan,TWN,TWN,20200728
0.011646,0.003171,0.011136,0.002215,2245.0,Thailand,THA,THA,20200728
0.021264,0.011231,0.019553,0.007318,358.0,Tunisia,TUN,TUN,20200728
0.00753,0.002475,0.007579,0.001732,2507.0,Turkey,TUR,TUR,20200728
0.01534,0.003883,0.011359,0.002134,2465.0,Ukraine,UKR,UKR,20200728
0.003487,0.003898,0.004376,0.003088,457.0,United Arab Emirates,ARE,ARE,20200728
0.009879,0.002373,0.009845,0.001921,2641.0,United Kingdom,GBR,GBR,20200728
0.007524,0.000516,0.006407,0.00042,61264.0,United States of America,USA,USA,20200728
0.008279,0.003922,0.005519,0.002461,906.0,Uruguay,URY,URY,20200728
0.056819,0.018087,0.05848,0.017944,171.0,Uzbekistan,UZB,UZB,20200728
0.020101,0.004778,0.016393,0.003548,1281.0,Venezuela,VEN,VEN,20200728
0.003965,0.001735,0.005595,0.001094,4647.0,Vietnam,VNM,VNM,20200728
0.064822,0.033293,0.07619,0.025891,105.0,Yemen,YEM,YEM,20200728
0.094968,0.027138,0.08867,0.019952,203.0,Afghanistan,AFG,AFG,20200729
0.003356,0.006666,0.005952,0.005935,168.0,Albania,ALB,ALB,20200729
0.025931,0.008136,0.030369,0.005651,922.0,Algeria,DZA,DZA,20200729
0.017795,0.015126,0.017699,0.012404,113.0,Angola,AGO,AGO,20200729
0.007005,0.00174,0.005755,0.001171,4170.0,Argentina,ARG,ARG,20200729
0.003813,0.001539,0.003686,0.001226,2442.0,Australia,AUS,AUS,20200729
0.005503,0.003218,0.005903,0.002632,847.0,Austria,AUT,AUT,20200729
0.000987,0.003108,0.007353,0.007326,136.0,Azerbaijan,AZE,AZE,20200729
0.045578,0.010192,0.031646,0.006228,790.0,Bangladesh,BGD,BGD,20200729
0.037013,0.013995,0.025641,0.008948,312.0,Belarus,BLR,BLR,20200729
0.002458,0.001872,0.001931,0.001364,1036.0,Belgium,BEL,BEL,20200729
0.063329,0.008599,0.05792,0.006171,1433.0,Bolivia,BOL,BOL,20200729
0.006524,0.00785,0.010309,0.007252,194.0,Bosnia and Herzegovina,BIH,BIH,20200729
0.017364,0.001418,0.017817,0.001081,14986.0,Brazil,BRA,BRA,20200729
0.012919,0.005921,0.009124,0.004062,548.0,Bulgaria,BGR,BGR,20200729
0.022408,0.019377,0.029703,0.016892,101.0,Cambodia,KHM,KHM,20200729
0.00507,0.001913,0.004455,0.00134,2469.0,Canada,CAN,CAN,20200729
0.010807,0.002887,0.008701,0.002237,1724.0,Chile,CHL,CHL,20200729
0.023606,0.003321,0.021723,0.002317,3959.0,Colombia,COL,COL,20200729
0.005962,0.00322,0.008749,0.002755,1143.0,Costa Rica,CRI,CRI,20200729
0.016604,0.012127,0.019355,0.011066,155.0,C̫te d'Ivoire,CIV,CIV,20200729
0.005377,0.004412,0.005906,0.003399,508.0,Croatia,HRV,HRV,20200729
0.007471,0.002985,0.004139,0.001847,1208.0,Czech Republic,CZE,CZE,20200729
0.013979,0.003455,0.006552,0.001969,1679.0,Denmark,DNK,DNK,20200729
0.023398,0.006488,0.024176,0.005092,910.0,Dominican Republic,DOM,DOM,20200729
0.042706,0.006433,0.036958,0.004366,1867.0,Ecuador,ECU,ECU,20200729
0.027967,0.00635,0.019774,0.0037,1416.0,Egypt,EGY,EGY,20200729
0.04254,0.011584,0.0508,0.006735,1063.0,El Salvador,SLV,SLV,20200729
0.005185,0.002791,0.006615,0.002692,907.0,Finland,FIN,FIN,20200729
0.004851,0.001307,0.006287,0.001164,4613.0,France,FRA,FRA,20200729
0.004068,0.001347,0.004405,0.000983,4540.0,Germany,DEU,DEU,20200729
0.020373,0.011393,0.028226,0.010517,248.0,Ghana,GHA,GHA,20200729
0.008203,0.003687,0.006999,0.002466,1143.0,Greece,GRC,GRC,20200729
0.021758,0.007018,0.022923,0.004625,1047.0,Guatemala,GTM,GTM,20200729
0.052931,0.012064,0.053375,0.008906,637.0,Honduras,HND,HND,20200729
0.000721,0.001189,0.001178,0.001177,849.0,Hong Kong,HKG,HKG,20200729
0.001495,0.001105,0.001325,0.000937,1509.0,Hungary,HUN,HUN,20200729
0.01067,0.001577,0.010312,0.001169,7467.0,India,IND,IND,20200729
0.022351,0.003554,0.02329,0.0029,2705.0,Indonesia,IDN,IDN,20200729
0.041532,0.010733,0.043575,0.006824,895.0,Iraq,IRQ,IRQ,20200729
0.004318,0.002688,0.007177,0.002919,836.0,Ireland,IRL,IRL,20200729
0.003663,0.003284,0.004202,0.001875,1190.0,Israel,ISR,ISR,20200729
0.001004,0.000608,0.001351,0.00051,5180.0,Italy,ITA,ITA,20200729
0.003685,0.000928,0.003092,0.000564,9701.0,Japan,JPN,JPN,20200729
0.000733,0.001798,0.002268,0.002265,441.0,Jordan,JOR,JOR,20200729
0.051022,0.011053,0.049815,0.009345,542.0,Kazakhstan,KAZ,KAZ,20200729
0.033346,0.008452,0.02981,0.00626,738.0,Kenya,KEN,KEN,20200729
0.012115,0.011982,0.01626,0.011404,123.0,Kuwait,KWT,KWT,20200729
0.064609,0.019975,0.044776,0.014587,201.0,Kyrgyzstan,KGZ,KGZ,20200729
0.0,0.0,0.0,0.0,243.0,Lebanon,LBN,LBN,20200729
0.005344,0.00486,0.009302,0.004629,430.0,Libya,LBY,LBY,20200729
0.008095,0.003391,0.006294,0.002091,1430.0,Malaysia,MYS,MYS,20200729
0.02232,0.001978,0.022231,0.001343,12055.0,Mexico,MEX,MEX,20200729
0.006346,0.007731,0.008811,0.006203,227.0,Moldova,MDA,MDA,20200729
0.022062,0.009473,0.010526,0.004683,475.0,Morocco,MAR,MAR,20200729
0.038523,0.020137,0.037594,0.016493,133.0,Mozambique,MOZ,MOZ,20200729
0.014114,0.007335,0.022556,0.007434,399.0,Myanmar,MMR,MMR,20200729
0.009058,0.006423,0.017825,0.005586,561.0,Nepal,NPL,NPL,20200729
0.004486,0.001817,0.004113,0.001451,1945.0,Netherlands,NLD,NLD,20200729
0.014761,0.005968,0.014733,0.00517,543.0,New Zealand,NZL,NZL,20200729
0.038066,0.008898,0.039783,0.008311,553.0,Nicaragua,NIC,NIC,20200729
0.033766,0.009203,0.046875,0.007966,704.0,Nigeria,NGA,NGA,20200729
0.009486,0.00338,0.008,0.00252,1250.0,Norway,NOR,NOR,20200729
0.019695,0.00621,0.026076,0.005754,767.0,Pakistan,PAK,PAK,20200729
0.022549,0.015442,0.024691,0.012192,162.0,Palestine,PSE,PSE,20200729
0.01404,0.007437,0.01699,0.006367,412.0,Panama,PAN,PAN,20200729
0.003866,0.003956,0.005714,0.00329,525.0,Paraguay,PRY,PRY,20200729
0.0537,0.006366,0.051362,0.004665,2239.0,Peru,PER,PER,20200729
0.011845,0.003402,0.01188,0.002232,2357.0,Philippines,PHL,PHL,20200729
0.002928,0.001408,0.003825,0.001273,2353.0,Poland,POL,POL,20200729
0.001253,0.001107,0.001094,0.000773,1828.0,Portugal,PRT,PRT,20200729
0.005896,0.003512,0.00507,0.002528,789.0,"Puerto Rico, U.S.",PRI,PRI,20200729
0.009564,0.012094,0.008197,0.008163,122.0,Qatar,QAT,QAT,20200729
0.003894,0.001666,0.003857,0.001217,2593.0,Romania,ROU,ROU,20200729
0.02698,0.005553,0.020308,0.003499,1625.0,Russia,RUS,RUS,20200729
0.0182,0.008311,0.027778,0.00732,504.0,Saudi Arabia,SAU,SAU,20200729
0.003816,0.003095,0.006748,0.003007,741.0,Serbia,SRB,SRB,20200729
0.0,0.0,0.0,0.0,262.0,Singapore,SGP,SGP,20200729
0.008668,0.005527,0.010638,0.005291,376.0,Slovakia,SVK,SVK,20200729
0.0,0.0,0.0,0.0,198.0,Slovenia,SVN,SVN,20200729
0.040411,0.005643,0.03544,0.004493,1693.0,South Africa,ZAF,ZAF,20200729
0.009239,0.004368,0.004854,0.002421,824.0,South Korea,KOR,KOR,20200729
0.003846,0.001379,0.003627,0.000968,3860.0,Spain,ESP,ESP,20200729
0.007788,0.008287,0.011299,0.007945,177.0,Sri Lanka,LKA,LKA,20200729
0.014317,0.009668,0.021008,0.009296,238.0,Sudan,SDN,SDN,20200729
0.005881,0.002082,0.006678,0.001527,2845.0,Sweden,SWE,SWE,20200729
0.00279,0.002175,0.002401,0.001696,833.0,Switzerland,CHE,CHE,20200729
0.00238,0.001597,0.002113,0.000944,2366.0,Taiwan,TWN,TWN,20200729
0.009271,0.002839,0.010963,0.002273,2098.0,Thailand,THA,THA,20200729
0.018445,0.011148,0.00978,0.004866,409.0,Tunisia,TUN,TUN,20200729
0.007832,0.002568,0.010033,0.002038,2392.0,Turkey,TUR,TUR,20200729
0.010537,0.003146,0.012094,0.002125,2646.0,Ukraine,UKR,UKR,20200729
0.020275,0.009654,0.014706,0.005959,408.0,United Arab Emirates,ARE,ARE,20200729
0.004173,0.00152,0.005279,0.001407,2652.0,United Kingdom,GBR,GBR,20200729
0.007211,0.000516,0.006131,0.000414,60637.0,United States of America,USA,USA,20200729
0.013147,0.005443,0.011534,0.003626,867.0,Uruguay,URY,URY,20200729
0.029499,0.014399,0.034682,0.013911,173.0,Uzbekistan,UZB,UZB,20200729
0.014838,0.004579,0.017226,0.003918,1103.0,Venezuela,VEN,VEN,20200729
0.002448,0.001316,0.004776,0.000953,5234.0,Vietnam,VNM,VNM,20200729
0.071398,0.025686,0.098765,0.02344,162.0,Afghanistan,AFG,AFG,20200730
0.044979,0.026577,0.0375,0.01502,160.0,Albania,ALB,ALB,20200730
0.040054,0.010667,0.037667,0.006637,823.0,Algeria,DZA,DZA,20200730
0.008795,0.009426,0.023256,0.01327,129.0,Angola,AGO,AGO,20200730
0.007456,0.00191,0.006725,0.00129,4015.0,Argentina,ARG,ARG,20200730
0.004186,0.001516,0.004932,0.001364,2636.0,Australia,AUS,AUS,20200730
0.003192,0.002775,0.001389,0.001388,720.0,Austria,AUT,AUT,20200730
0.022548,0.016634,0.035398,0.017383,113.0,Azerbaijan,AZE,AZE,20200730
0.013379,0.005652,0.016224,0.004852,678.0,Bangladesh,BGD,BGD,20200730
0.011049,0.007785,0.016393,0.007271,305.0,Belarus,BLR,BLR,20200730
0.003371,0.002452,0.004128,0.00206,969.0,Belgium,BEL,BEL,20200730
0.056768,0.008509,0.063722,0.006573,1381.0,Bolivia,BOL,BOL,20200730
0.006649,0.007036,0.008811,0.006203,227.0,Bosnia and Herzegovina,BIH,BIH,20200730
0.01798,0.001507,0.018376,0.001136,13986.0,Brazil,BRA,BRA,20200730
0.000503,0.001477,0.002066,0.002064,484.0,Bulgaria,BGR,BGR,20200730
0.054722,0.028254,0.045045,0.019686,111.0,Cambodia,KHM,KHM,20200730
0.006125,0.002138,0.003431,0.001211,2332.0,Canada,CAN,CAN,20200730
0.013181,0.003588,0.01144,0.002759,1486.0,Chile,CHL,CHL,20200730
0.029662,0.003759,0.022636,0.002359,3976.0,Colombia,COL,COL,20200730
0.006848,0.003088,0.00625,0.002355,1120.0,Costa Rica,CRI,CRI,20200730
0.049935,0.023959,0.057143,0.019617,140.0,C̫te d'Ivoire,CIV,CIV,20200730
0.002376,0.002818,0.00396,0.002795,505.0,Croatia,HRV,HRV,20200730
0.003237,0.002123,0.004587,0.002047,1090.0,Czech Republic,CZE,CZE,20200730
0.007783,0.002701,0.005515,0.001833,1632.0,Denmark,DNK,DNK,20200730
0.04557,0.008388,0.04779,0.007373,837.0,Dominican Republic,DOM,DOM,20200730
0.043941,0.006672,0.044369,0.004911,1758.0,Ecuador,ECU,ECU,20200730
0.026976,0.006366,0.022305,0.004027,1345.0,Egypt,EGY,EGY,20200730
0.075351,0.011344,0.07535,0.00866,929.0,El Salvador,SLV,SLV,20200730
0.006066,0.003283,0.005574,0.002486,897.0,Finland,FIN,FIN,20200730
0.005282,0.001385,0.005231,0.001088,4397.0,France,FRA,FRA,20200730
0.001691,0.000887,0.002698,0.000812,4077.0,Germany,DEU,DEU,20200730
0.031202,0.014173,0.040909,0.013355,220.0,Ghana,GHA,GHA,20200730
0.001999,0.001896,0.002527,0.001457,1187.0,Greece,GRC,GRC,20200730
0.033815,0.008694,0.030114,0.005507,963.0,Guatemala,GTM,GTM,20200730
0.051748,0.011768,0.057292,0.009683,576.0,Honduras,HND,HND,20200730
0.003399,0.002826,0.004149,0.002391,723.0,Hong Kong,HKG,HKG,20200730
0.004346,0.001905,0.005011,0.001889,1397.0,Hungary,HUN,HUN,20200730
0.009339,0.00147,0.009882,0.001159,7286.0,India,IND,IND,20200730
0.022314,0.003634,0.023002,0.002911,2652.0,Indonesia,IDN,IDN,20200730
0.049041,0.012096,0.038283,0.006535,862.0,Iraq,IRQ,IRQ,20200730
0.004839,0.00278,0.003641,0.002098,824.0,Ireland,IRL,IRL,20200730
0.006314,0.002992,0.005291,0.002154,1134.0,Israel,ISR,ISR,20200730
0.000932,0.00061,0.000983,0.000439,5089.0,Italy,ITA,ITA,20200730
0.005895,0.001177,0.006534,0.000841,9183.0,Japan,JPN,JPN,20200730
0.003685,0.004134,0.006383,0.003673,470.0,Jordan,JOR,JOR,20200730
0.036475,0.01143,0.039175,0.00881,485.0,Kazakhstan,KAZ,KAZ,20200730
0.022541,0.007827,0.023392,0.005779,684.0,Kenya,KEN,KEN,20200730
0.007276,0.012299,0.016949,0.011883,118.0,Kuwait,KWT,KWT,20200730
0.059159,0.017741,0.049261,0.015189,203.0,Kyrgyzstan,KGZ,KGZ,20200730
0.007853,0.007697,0.011811,0.006779,254.0,Lebanon,LBN,LBN,20200730
0.018365,0.009489,0.020619,0.00833,291.0,Libya,LBY,LBY,20200730
0.006542,0.003233,0.006339,0.002234,1262.0,Malaysia,MYS,MYS,20200730
0.01947,0.001938,0.020679,0.001321,11606.0,Mexico,MEX,MEX,20200730
0.003117,0.00452,0.004717,0.004706,212.0,Moldova,MDA,MDA,20200730
0.018329,0.009992,0.014894,0.005587,470.0,Morocco,MAR,MAR,20200730
0.036356,0.020138,0.054054,0.021463,111.0,Mozambique,MOZ,MOZ,20200730
0.017101,0.008465,0.020356,0.007123,393.0,Myanmar,MMR,MMR,20200730
0.008215,0.006991,0.009653,0.004296,518.0,Nepal,NPL,NPL,20200730
0.004581,0.001801,0.004444,0.001568,1800.0,Netherlands,NLD,NLD,20200730
0.013805,0.005528,0.011925,0.00448,587.0,New Zealand,NZL,NZL,20200730
0.046172,0.009372,0.041971,0.008566,548.0,Nicaragua,NIC,NIC,20200730
0.047803,0.010793,0.043909,0.007711,706.0,Nigeria,NGA,NGA,20200730
0.008694,0.003665,0.006999,0.002466,1143.0,Norway,NOR,NOR,20200730
0.031616,0.007871,0.024837,0.005627,765.0,Pakistan,PAK,PAK,20200730
0.006682,0.007508,0.006211,0.006192,161.0,Palestine,PSE,PSE,20200730
0.021161,0.008421,0.025,0.008229,360.0,Panama,PAN,PAN,20200730
0.008934,0.006869,0.008949,0.004454,447.0,Paraguay,PRY,PRY,20200730
0.042212,0.00568,0.049217,0.004576,2235.0,Peru,PER,PER,20200730
0.010083,0.003196,0.008381,0.001915,2267.0,Philippines,PHL,PHL,20200730
0.00271,0.001338,0.004105,0.001295,2436.0,Poland,POL,POL,20200730
0.002579,0.001529,0.001641,0.000947,1828.0,Portugal,PRT,PRT,20200730
0.004033,0.003363,0.00436,0.002512,688.0,"Puerto Rico, U.S.",PRI,PRI,20200730
0.0,0.0,0.0,0.0,117.0,Qatar,QAT,QAT,20200730
0.004582,0.0019,0.003349,0.001182,2389.0,Romania,ROU,ROU,20200730
0.019953,0.004945,0.018856,0.00341,1591.0,Russia,RUS,RUS,20200730
0.015977,0.008048,0.017279,0.006056,463.0,Saudi Arabia,SAU,SAU,20200730
0.014839,0.005814,0.015068,0.004509,730.0,Serbia,SRB,SRB,20200730
0.004054,0.005744,0.007491,0.005277,267.0,Singapore,SGP,SGP,20200730
0.005193,0.004346,0.008475,0.004872,354.0,Slovakia,SVK,SVK,20200730
0.006218,0.006524,0.00495,0.004938,202.0,Slovenia,SVN,SVN,20200730
0.047051,0.006187,0.041691,0.004878,1679.0,South Africa,ZAF,ZAF,20200730
0.002872,0.002709,0.00436,0.002512,688.0,South Korea,KOR,KOR,20200730
0.002761,0.001129,0.003707,0.000989,3777.0,Spain,ESP,ESP,20200730
0.018784,0.012731,0.009174,0.006457,218.0,Sri Lanka,LKA,LKA,20200730
0.051644,0.020494,0.036145,0.011828,249.0,Sudan,SDN,SDN,20200730
0.006344,0.001885,0.006716,0.001578,2680.0,Sweden,SWE,SWE,20200730
0.001221,0.001391,0.001156,0.001155,865.0,Switzerland,CHE,CHE,20200730
0.001023,0.000987,0.002119,0.000946,2360.0,Taiwan,TWN,TWN,20200730
0.005991,0.002485,0.00988,0.002255,1923.0,Thailand,THA,THA,20200730
0.017002,0.012321,0.018519,0.00749,324.0,Tunisia,TUN,TUN,20200730
0.013118,0.0034,0.010222,0.002121,2250.0,Turkey,TUR,TUR,20200730
0.01338,0.003804,0.014286,0.002432,2380.0,Ukraine,UKR,UKR,20200730
0.006558,0.005914,0.005195,0.003664,385.0,United Arab Emirates,ARE,ARE,20200730
0.008063,0.002184,0.00943,0.001916,2545.0,United Kingdom,GBR,GBR,20200730
0.006818,0.000386,0.005992,0.000338,59745.0,United States of America,USA,USA,20200730
0.003564,0.002862,0.004032,0.002323,744.0,Uruguay,URY,URY,20200730
0.130642,0.029189,0.127517,0.027326,149.0,Uzbekistan,UZB,UZB,20200730
0.022796,0.005614,0.024007,0.004651,1083.0,Venezuela,VEN,VEN,20200730
0.005428,0.001946,0.006058,0.001085,5117.0,Vietnam,VNM,VNM,20200730
0.038004,0.021195,0.05,0.01842,140.0,Afghanistan,AFG,AFG,20200731
0.0,0.0,0.0,0.0,140.0,Albania,ALB,ALB,20200731
0.032701,0.010387,0.029745,0.006394,706.0,Algeria,DZA,DZA,20200731
0.020227,0.015947,0.035088,0.017233,114.0,Angola,AGO,AGO,20200731
0.008125,0.001923,0.006928,0.001329,3897.0,Argentina,ARG,ARG,20200731
0.00817,0.002313,0.006726,0.001676,2379.0,Australia,AUS,AUS,20200731
0.006156,0.003594,0.003927,0.002263,764.0,Austria,AUT,AUT,20200731
0.017764,0.013178,0.028169,0.013885,142.0,Azerbaijan,AZE,AZE,20200731
0.035845,0.010444,0.035484,0.00743,620.0,Bangladesh,BGD,BGD,20200731
0.01472,0.009477,0.013514,0.006711,296.0,Belarus,BLR,BLR,20200731
0.003549,0.002684,0.004489,0.00224,891.0,Belgium,BEL,BEL,20200731
0.06862,0.008905,0.075931,0.00709,1396.0,Bolivia,BOL,BOL,20200731
0.021642,0.012577,0.021053,0.010415,190.0,Bosnia and Herzegovina,BIH,BIH,20200731
0.018916,0.001608,0.019482,0.001203,13192.0,Brazil,BRA,BRA,20200731
0.002233,0.00275,0.001957,0.001955,511.0,Bulgaria,BGR,BGR,20200731
0.005987,0.002087,0.006646,0.00171,2257.0,Canada,CAN,CAN,20200731
0.017786,0.003996,0.015499,0.003076,1613.0,Chile,CHL,CHL,20200731
0.024146,0.003477,0.024422,0.002501,3808.0,Colombia,COL,COL,20200731
0.004067,0.002567,0.005842,0.002378,1027.0,Costa Rica,CRI,CRI,20200731
0.042157,0.021703,0.03937,0.017257,127.0,C̫te d'Ivoire,CIV,CIV,20200731
0.001138,0.002233,0.00216,0.002157,463.0,Croatia,HRV,HRV,20200731
0.003579,0.002243,0.001876,0.001325,1066.0,Czech Republic,CZE,CZE,20200731
0.010662,0.003274,0.008934,0.002377,1567.0,Denmark,DNK,DNK,20200731
0.046664,0.008693,0.046296,0.007642,756.0,Dominican Republic,DOM,DOM,20200731
0.054596,0.007346,0.047836,0.005093,1756.0,Ecuador,ECU,ECU,20200731
0.026276,0.006791,0.018152,0.003835,1212.0,Egypt,EGY,EGY,20200731
0.044356,0.009532,0.05296,0.007217,963.0,El Salvador,SLV,SLV,20200731
0.010774,0.004425,0.005249,0.002618,762.0,Finland,FIN,FIN,20200731
0.006128,0.001539,0.006105,0.001194,4259.0,France,FRA,FRA,20200731
0.002809,0.001165,0.002612,0.000786,4212.0,Germany,DEU,DEU,20200731
0.01956,0.012391,0.017937,0.008888,223.0,Ghana,GHA,GHA,20200731
0.002151,0.00181,0.00251,0.001448,1195.0,Greece,GRC,GRC,20200731
0.02414,0.008067,0.025164,0.005181,914.0,Guatemala,GTM,GTM,20200731
0.037112,0.010824,0.038143,0.0078,603.0,Honduras,HND,HND,20200731
0.001307,0.001884,0.003044,0.002149,657.0,Hong Kong,HKG,HKG,20200731
0.004151,0.001938,0.003737,0.001668,1338.0,Hungary,HUN,HUN,20200731
0.011813,0.001686,0.011587,0.001272,7077.0,India,IND,IND,20200731
0.022115,0.003745,0.022088,0.002945,2490.0,Indonesia,IDN,IDN,20200731
0.044324,0.011661,0.03178,0.005709,944.0,Iraq,IRQ,IRQ,20200731
0.005081,0.002878,0.003452,0.00199,869.0,Ireland,IRL,IRL,20200731
0.020821,0.005734,0.004859,0.002168,1029.0,Israel,ISR,ISR,20200731
0.001456,0.000753,0.001385,0.000523,5054.0,Italy,ITA,ITA,20200731
0.002891,0.000795,0.003134,0.000562,9893.0,Japan,JPN,JPN,20200731
0.011274,0.007679,0.019185,0.006717,417.0,Jordan,JOR,JOR,20200731
0.035567,0.010605,0.040084,0.00901,474.0,Kazakhstan,KAZ,KAZ,20200731
0.013942,0.005978,0.017143,0.004906,700.0,Kenya,KEN,KEN,20200731
0.016285,0.013525,0.016,0.011223,125.0,Kuwait,KWT,KWT,20200731
0.031258,0.015234,0.034286,0.013755,175.0,Kyrgyzstan,KGZ,KGZ,20200731
0.00704,0.006539,0.01049,0.006024,286.0,Lebanon,LBN,LBN,20200731
0.020109,0.011694,0.022581,0.008438,310.0,Libya,LBY,LBY,20200731
0.00329,0.002195,0.003811,0.001701,1312.0,Malaysia,MYS,MYS,20200731
0.024232,0.002115,0.023706,0.001431,11305.0,Mexico,MEX,MEX,20200731
0.007824,0.007423,0.009852,0.006932,203.0,Moldova,MDA,MDA,20200731
0.027986,0.012337,0.030986,0.009197,355.0,Morocco,MAR,MAR,20200731
0.020082,0.016274,0.018018,0.012625,111.0,Mozambique,MOZ,MOZ,20200731
0.01189,0.006925,0.015957,0.006462,376.0,Myanmar,MMR,MMR,20200731
0.01151,0.007199,0.011885,0.004465,589.0,Nepal,NPL,NPL,20200731
0.004289,0.001706,0.005587,0.001762,1790.0,Netherlands,NLD,NLD,20200731
0.012477,0.004894,0.014682,0.004858,613.0,New Zealand,NZL,NZL,20200731
0.026718,0.008145,0.024283,0.007232,453.0,Nicaragua,NIC,NIC,20200731
0.060488,0.013518,0.05719,0.009386,612.0,Nigeria,NGA,NGA,20200731
0.009782,0.003534,0.009778,0.002934,1125.0,Norway,NOR,NOR,20200731
0.019054,0.006239,0.014793,0.004643,676.0,Pakistan,PAK,PAK,20200731
0.018941,0.013501,0.022857,0.011297,175.0,Palestine,PSE,PSE,20200731
0.008779,0.006199,0.009494,0.005455,316.0,Panama,PAN,PAN,20200731
0.015855,0.009275,0.008929,0.004444,448.0,Paraguay,PRY,PRY,20200731
0.046148,0.006068,0.050825,0.004578,2302.0,Peru,PER,PER,20200731
0.013829,0.003688,0.010883,0.002083,2481.0,Philippines,PHL,PHL,20200731
0.006243,0.001974,0.006635,0.001604,2562.0,Poland,POL,POL,20200731
0.001825,0.00144,0.002364,0.001181,1692.0,Portugal,PRT,PRT,20200731
0.003802,0.004866,0.005479,0.002732,730.0,"Puerto Rico, U.S.",PRI,PRI,20200731
