smoothed_pct_hes_cost,smoothed_hes_cost_se,sample_size,country,iso_code,gid_0,survey_date
0.036316,0.002613,5156.0,Hungary,HUN,HUN,20210222
0.079984,0.002541,11387.0,India,IND,IND,20210222
0.222211,0.005248,6312.0,Indonesia,IDN,IDN,20210222
0.119725,0.006175,2787.0,Iraq,IRQ,IRQ,20210222
0.030063,0.005293,1037.0,Ireland,IRL,IRL,20210222
0.02538,0.006035,677.0,Israel,ISR,ISR,20210222
0.022348,0.001425,10864.0,Italy,ITA,ITA,20210222
0.093544,0.001578,34095.0,Japan,JPN,JPN,20210222
0.097341,0.008112,1365.0,Jordan,JOR,JOR,20210222
0.060676,0.008217,885.0,Kazakhstan,KAZ,KAZ,20210222
0.176704,0.010607,1332.0,Kenya,KEN,KEN,20210222
0.128655,0.023083,238.0,Kuwait,KWT,KWT,20210222
0.088925,0.01709,273.0,Kyrgyzstan,KGZ,KGZ,20210222
0.078738,0.011412,572.0,Lebanon,LBN,LBN,20210222
0.070049,0.010357,622.0,Libya,LBY,LBY,20210222
0.196732,0.007601,2752.0,Malaysia,MYS,MYS,20210222
0.163891,0.034095,119.0,Mali,MLI,MLI,20210222
0.137455,0.002576,17879.0,Mexico,MEX,MEX,20210222
0.071572,0.010474,607.0,Moldova,MDA,MDA,20210222
0.059596,0.009191,693.0,Morocco,MAR,MAR,20210222
0.159374,0.017205,462.0,Mozambique,MOZ,MOZ,20210222
0.130668,0.024369,214.0,Myanmar,MMR,MMR,20210222
0.088864,0.009973,836.0,Nepal,NPL,NPL,20210222
0.017842,0.002065,4125.0,Netherlands,NLD,NLD,20210222
0.061548,0.005225,2207.0,New Zealand,NZL,NZL,20210222
0.290499,0.01747,683.0,Nicaragua,NIC,NIC,20210222
0.119229,0.007298,1975.0,Nigeria,NGA,NGA,20210222
0.020007,0.003151,1986.0,Norway,NOR,NOR,20210222
0.101262,0.028612,116.0,Oman,OMN,OMN,20210222
0.118404,0.007687,1753.0,Pakistan,PAK,PAK,20210222
0.115256,0.014953,453.0,Palestine,PSE,PSE,20210222
0.069351,0.010026,641.0,Panama,PAN,PAN,20210222
0.099488,0.009753,961.0,Paraguay,PRY,PRY,20210222
0.153294,0.005403,4463.0,Peru,PER,PER,20210222
0.253322,0.005283,6805.0,Philippines,PHL,PHL,20210222
0.042576,0.002963,4653.0,Poland,POL,POL,20210222
0.033782,0.002719,4389.0,Portugal,PRT,PRT,20210222
0.057172,0.007648,959.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.078735,0.018847,202.0,Qatar,QAT,QAT,20210222
0.04204,0.003606,3132.0,Romania,ROU,ROU,20210222
0.039541,0.002498,6051.0,Russia,RUS,RUS,20210222
0.080817,0.008061,1176.0,Saudi Arabia,SAU,SAU,20210222
0.070642,0.019381,165.0,Senegal,SEN,SEN,20210222
0.020071,0.003608,1508.0,Serbia,SRB,SRB,20210222
0.084748,0.013835,430.0,Singapore,SGP,SGP,20210222
0.014835,0.002844,1794.0,Slovakia,SVK,SVK,20210222
0.023197,0.005746,713.0,Slovenia,SVN,SVN,20210222
0.123856,0.005717,3305.0,South Africa,ZAF,ZAF,20210222
0.072329,0.005448,2302.0,South Korea,KOR,KOR,20210222
0.038943,0.00241,6452.0,Spain,ESP,ESP,20210222
0.081932,0.013046,437.0,Sri Lanka,LKA,LKA,20210222
0.222504,0.017434,584.0,Sudan,SDN,SDN,20210222
0.017786,0.001918,4828.0,Sweden,SWE,SWE,20210222
0.031667,0.003764,2170.0,Switzerland,CHE,CHE,20210222
0.132776,0.003478,9541.0,Taiwan,TWN,TWN,20210222
0.182555,0.017905,433.0,Tanzania,TZA,TZA,20210222
0.261544,0.005909,5551.0,Thailand,THA,THA,20210222
0.07561,0.007102,1393.0,Tunisia,TUN,TUN,20210222
0.062133,0.003301,5391.0,Turkey,TUR,TUR,20210222
0.126533,0.00387,7397.0,Ukraine,UKR,UKR,20210222
0.032835,0.00786,581.0,United Arab Emirates,ARE,ARE,20210222
0.031366,0.002787,3964.0,United Kingdom,GBR,GBR,20210222
0.042898,0.004581,1934.0,Uruguay,URY,URY,20210222
0.09373,0.013233,467.0,Uzbekistan,UZB,UZB,20210222
0.24266,0.008269,2709.0,Venezuela,VEN,VEN,20210222
0.284661,0.003992,12773.0,Vietnam,VNM,VNM,20210222
0.134001,0.021661,264.0,Yemen,YEM,YEM,20210222
0.348599,0.028449,301.0,Afghanistan,AFG,AFG,20210223
0.072285,0.013972,366.0,Albania,ALB,ALB,20210223
0.062524,0.005891,1706.0,Algeria,DZA,DZA,20210223
0.17525,0.025989,224.0,Angola,AGO,AGO,20210223
0.079981,0.003024,8050.0,Argentina,ARG,ARG,20210223
0.044695,0.017907,168.0,Armenia,ARM,ARM,20210223
0.051347,0.003554,3834.0,Australia,AUS,AUS,20210223
0.015406,0.002678,2172.0,Austria,AUT,AUT,20210223
0.046651,0.011245,350.0,Azerbaijan,AZE,AZE,20210223
0.094061,0.008402,1226.0,Bangladesh,BGD,BGD,20210223
0.04719,0.006438,1099.0,Belarus,BLR,BLR,20210223
0.038551,0.004138,2157.0,Belgium,BEL,BEL,20210223
0.192913,0.038996,101.0,Benin,BEN,BEN,20210223
0.149709,0.008055,1988.0,Bolivia,BOL,BOL,20210223
0.060038,0.010764,493.0,Bosnia and Herzegovina,BIH,BIH,20210223
0.048501,0.00144,22350.0,Brazil,BRA,BRA,20210223
0.033514,0.003904,2104.0,Bulgaria,BGR,BGR,20210223
0.210088,0.034575,154.0,Burkina Faso,BFA,BFA,20210223
0.196311,0.027564,212.0,Cambodia,KHM,KHM,20210223
0.095261,0.015642,376.0,Cameroon,CMR,CMR,20210223
0.048844,0.002743,6180.0,Canada,CAN,CAN,20210223
0.06107,0.004644,2668.0,Chile,CHL,CHL,20210223
0.101924,0.003858,6164.0,Colombia,COL,COL,20210223
0.126404,0.010729,951.0,Costa Rica,CRI,CRI,20210223
0.080806,0.0137,400.0,C̫te d'Ivoire,CIV,CIV,20210223
0.033386,0.005579,1093.0,Croatia,HRV,HRV,20210223
0.029733,0.002617,4221.0,Czech Republic,CZE,CZE,20210223
0.103836,0.023742,186.0,Democratic Republic of the Congo,COD,COD,20210223
0.02082,0.003539,1575.0,Denmark,DNK,DNK,20210223
0.103265,0.009858,1071.0,Dominican Republic,DOM,DOM,20210223
0.210568,0.006598,3842.0,Ecuador,ECU,ECU,20210223
0.198856,0.006116,4309.0,Egypt,EGY,EGY,20210223
0.152747,0.009897,1326.0,El Salvador,SLV,SLV,20210223
0.11864,0.016997,367.0,Ethiopia,ETH,ETH,20210223
0.054525,0.008953,660.0,Finland,FIN,FIN,20210223
0.023692,0.001166,17037.0,France,FRA,FRA,20210223
0.02438,0.001321,13569.0,Germany,DEU,DEU,20210223
0.16505,0.01185,993.0,Ghana,GHA,GHA,20210223
0.022292,0.002825,2741.0,Greece,GRC,GRC,20210223
0.231847,0.011856,1237.0,Guatemala,GTM,GTM,20210223
0.068496,0.024988,101.0,Guinea,GIN,GIN,20210223
0.098934,0.02064,207.0,Haiti,HTI,HTI,20210223
0.247478,0.01417,943.0,Honduras,HND,HND,20210223
0.04465,0.007069,862.0,Hong Kong,HKG,HKG,20210223
0.037384,0.002626,5228.0,Hungary,HUN,HUN,20210223
0.08109,0.002526,11659.0,India,IND,IND,20210223
0.221813,0.005274,6203.0,Indonesia,IDN,IDN,20210223
0.121796,0.006233,2774.0,Iraq,IRQ,IRQ,20210223
0.0344,0.005607,1055.0,Ireland,IRL,IRL,20210223
0.019818,0.005621,633.0,Israel,ISR,ISR,20210223
0.023737,0.001474,10684.0,Italy,ITA,ITA,20210223
0.090652,0.001566,33622.0,Japan,JPN,JPN,20210223
0.087969,0.00775,1358.0,Jordan,JOR,JOR,20210223
0.06025,0.00817,899.0,Kazakhstan,KAZ,KAZ,20210223
0.178747,0.010573,1344.0,Kenya,KEN,KEN,20210223
0.124014,0.02252,242.0,Kuwait,KWT,KWT,20210223
0.084245,0.016736,266.0,Kyrgyzstan,KGZ,KGZ,20210223
0.094619,0.012109,597.0,Lebanon,LBN,LBN,20210223
0.07885,0.011028,621.0,Libya,LBY,LBY,20210223
0.203744,0.007755,2714.0,Malaysia,MYS,MYS,20210223
0.140125,0.031048,115.0,Mali,MLI,MLI,20210223
0.137766,0.002589,17736.0,Mexico,MEX,MEX,20210223
0.067932,0.010388,588.0,Moldova,MDA,MDA,20210223
0.049376,0.008475,700.0,Morocco,MAR,MAR,20210223
0.149617,0.016738,462.0,Mozambique,MOZ,MOZ,20210223
0.124741,0.023416,214.0,Myanmar,MMR,MMR,20210223
0.080978,0.009836,801.0,Nepal,NPL,NPL,20210223
0.019257,0.00215,4094.0,Netherlands,NLD,NLD,20210223
0.062177,0.005247,2133.0,New Zealand,NZL,NZL,20210223
0.290281,0.017494,681.0,Nicaragua,NIC,NIC,20210223
0.115164,0.00724,1951.0,Nigeria,NGA,NGA,20210223
0.021004,0.003239,1975.0,Norway,NOR,NOR,20210223
0.094017,0.02769,117.0,Oman,OMN,OMN,20210223
0.117715,0.007716,1734.0,Pakistan,PAK,PAK,20210223
0.120735,0.015374,446.0,Palestine,PSE,PSE,20210223
0.070477,0.010238,627.0,Panama,PAN,PAN,20210223
0.104354,0.010059,960.0,Paraguay,PRY,PRY,20210223
0.156224,0.005482,4409.0,Peru,PER,PER,20210223
0.257428,0.00533,6764.0,Philippines,PHL,PHL,20210223
0.04646,0.003073,4698.0,Poland,POL,POL,20210223
0.036154,0.002867,4222.0,Portugal,PRT,PRT,20210223
0.055167,0.007514,957.0,"Puerto Rico, U.S.",PRI,PRI,20210223
0.083306,0.020254,193.0,Qatar,QAT,QAT,20210223
0.040939,0.003569,3119.0,Romania,ROU,ROU,20210223
0.03824,0.002445,6118.0,Russia,RUS,RUS,20210223
0.07438,0.007837,1155.0,Saudi Arabia,SAU,SAU,20210223
0.093263,0.022682,160.0,Senegal,SEN,SEN,20210223
0.019277,0.00352,1527.0,Serbia,SRB,SRB,20210223
0.073548,0.012992,415.0,Singapore,SGP,SGP,20210223
0.01597,0.002939,1815.0,Slovakia,SVK,SVK,20210223
0.030186,0.006429,730.0,Slovenia,SVN,SVN,20210223
0.1235,0.005747,3266.0,South Africa,ZAF,ZAF,20210223
0.071947,0.005517,2241.0,South Korea,KOR,KOR,20210223
0.03753,0.0024,6268.0,Spain,ESP,ESP,20210223
0.086055,0.013653,415.0,Sri Lanka,LKA,LKA,20210223
0.215003,0.017019,596.0,Sudan,SDN,SDN,20210223
0.017219,0.001887,4837.0,Sweden,SWE,SWE,20210223
0.031482,0.003697,2237.0,Switzerland,CHE,CHE,20210223
0.1305,0.003514,9240.0,Taiwan,TWN,TWN,20210223
0.186069,0.017981,439.0,Tanzania,TZA,TZA,20210223
0.261579,0.005916,5536.0,Thailand,THA,THA,20210223
0.078368,0.007339,1353.0,Tunisia,TUN,TUN,20210223
0.061812,0.003287,5409.0,Turkey,TUR,TUR,20210223
0.123696,0.003839,7386.0,Ukraine,UKR,UKR,20210223
0.031568,0.007737,581.0,United Arab Emirates,ARE,ARE,20210223
0.02831,0.002684,3868.0,United Kingdom,GBR,GBR,20210223
0.04376,0.004634,1932.0,Uruguay,URY,URY,20210223
0.082785,0.0125,468.0,Uzbekistan,UZB,UZB,20210223
0.233539,0.008205,2675.0,Venezuela,VEN,VEN,20210223
0.287878,0.004149,11902.0,Vietnam,VNM,VNM,20210223
0.145032,0.02221,264.0,Yemen,YEM,YEM,20210223
0.373107,0.029751,289.0,Afghanistan,AFG,AFG,20210224
0.065898,0.013846,345.0,Albania,ALB,ALB,20210224
0.065975,0.005974,1760.0,Algeria,DZA,DZA,20210224
0.155886,0.025728,214.0,Angola,AGO,AGO,20210224
0.078059,0.003039,7785.0,Argentina,ARG,ARG,20210224
0.063683,0.021656,160.0,Armenia,ARM,ARM,20210224
0.052758,0.003622,3792.0,Australia,AUS,AUS,20210224
0.017719,0.00287,2183.0,Austria,AUT,AUT,20210224
0.046963,0.011366,347.0,Azerbaijan,AZE,AZE,20210224
0.094416,0.008365,1230.0,Bangladesh,BGD,BGD,20210224
0.043787,0.006233,1080.0,Belarus,BLR,BLR,20210224
0.039729,0.004201,2152.0,Belgium,BEL,BEL,20210224
0.196171,0.036776,115.0,Benin,BEN,BEN,20210224
0.147436,0.008275,1867.0,Bolivia,BOL,BOL,20210224
0.067339,0.011454,495.0,Bosnia and Herzegovina,BIH,BIH,20210224
0.050233,0.001454,22580.0,Brazil,BRA,BRA,20210224
0.032418,0.003891,2059.0,Bulgaria,BGR,BGR,20210224
0.190188,0.033501,154.0,Burkina Faso,BFA,BFA,20210224
0.210724,0.026661,241.0,Cambodia,KHM,KHM,20210224
0.089261,0.014805,376.0,Cameroon,CMR,CMR,20210224
0.046978,0.002697,6138.0,Canada,CAN,CAN,20210224
0.06315,0.004782,2598.0,Chile,CHL,CHL,20210224
0.100715,0.003879,6035.0,Colombia,COL,COL,20210224
0.124609,0.010807,932.0,Costa Rica,CRI,CRI,20210224
0.083868,0.014708,362.0,C̫te d'Ivoire,CIV,CIV,20210224
0.030127,0.005304,1081.0,Croatia,HRV,HRV,20210224
0.031689,0.002692,4242.0,Czech Republic,CZE,CZE,20210224
0.079244,0.021266,181.0,Democratic Republic of the Congo,COD,COD,20210224
0.023742,0.003806,1560.0,Denmark,DNK,DNK,20210224
0.099242,0.009812,1043.0,Dominican Republic,DOM,DOM,20210224
0.206548,0.006765,3606.0,Ecuador,ECU,ECU,20210224
0.200543,0.006091,4363.0,Egypt,EGY,EGY,20210224
0.14893,0.010018,1269.0,El Salvador,SLV,SLV,20210224
0.132317,0.017421,380.0,Ethiopia,ETH,ETH,20210224
0.048927,0.008374,666.0,Finland,FIN,FIN,20210224
0.023909,0.001176,16915.0,France,FRA,FRA,20210224
0.023917,0.001319,13373.0,Germany,DEU,DEU,20210224
0.161787,0.011919,959.0,Ghana,GHA,GHA,20210224
0.024267,0.002966,2733.0,Greece,GRC,GRC,20210224
0.207084,0.011497,1232.0,Guatemala,GTM,GTM,20210224
0.044895,0.017593,106.0,Guinea,GIN,GIN,20210224
0.084438,0.018636,213.0,Haiti,HTI,HTI,20210224
0.241826,0.014113,939.0,Honduras,HND,HND,20210224
0.045884,0.007258,841.0,Hong Kong,HKG,HKG,20210224
0.037225,0.002622,5223.0,Hungary,HUN,HUN,20210224
0.081145,0.002523,11694.0,India,IND,IND,20210224
0.218982,0.005291,6112.0,Indonesia,IDN,IDN,20210224
0.119693,0.006252,2713.0,Iraq,IRQ,IRQ,20210224
0.032269,0.005455,1039.0,Ireland,IRL,IRL,20210224
0.021536,0.005996,598.0,Israel,ISR,ISR,20210224
0.023915,0.001486,10595.0,Italy,ITA,ITA,20210224
0.089472,0.00157,33059.0,Japan,JPN,JPN,20210224
0.08413,0.007498,1398.0,Jordan,JOR,JOR,20210224
0.072487,0.008855,895.0,Kazakhstan,KAZ,KAZ,20210224
0.186158,0.010858,1325.0,Kenya,KEN,KEN,20210224
0.114863,0.020898,228.0,Kuwait,KWT,KWT,20210224
0.110841,0.019089,254.0,Kyrgyzstan,KGZ,KGZ,20210224
0.10411,0.012618,606.0,Lebanon,LBN,LBN,20210224
0.075511,0.01075,627.0,Libya,LBY,LBY,20210224
0.19822,0.007732,2669.0,Malaysia,MYS,MYS,20210224
0.09517,0.026757,112.0,Mali,MLI,MLI,20210224
0.131912,0.002558,17505.0,Mexico,MEX,MEX,20210224
0.072566,0.01078,581.0,Moldova,MDA,MDA,20210224
0.054613,0.008993,692.0,Morocco,MAR,MAR,20210224
0.134415,0.016226,454.0,Mozambique,MOZ,MOZ,20210224
0.100072,0.020487,223.0,Myanmar,MMR,MMR,20210224
0.077057,0.009626,772.0,Nepal,NPL,NPL,20210224
0.021232,0.002293,3997.0,Netherlands,NLD,NLD,20210224
0.066765,0.005478,2073.0,New Zealand,NZL,NZL,20210224
0.279843,0.01758,660.0,Nicaragua,NIC,NIC,20210224
0.124006,0.007479,1907.0,Nigeria,NGA,NGA,20210224
0.020322,0.003183,1967.0,Norway,NOR,NOR,20210224
0.104826,0.030376,108.0,Oman,OMN,OMN,20210224
0.11557,0.00765,1736.0,Pakistan,PAK,PAK,20210224
0.124008,0.015339,465.0,Palestine,PSE,PSE,20210224
0.06509,0.009983,609.0,Panama,PAN,PAN,20210224
0.099166,0.009821,953.0,Paraguay,PRY,PRY,20210224
0.153737,0.005488,4347.0,Peru,PER,PER,20210224
0.259938,0.005407,6610.0,Philippines,PHL,PHL,20210224
0.046777,0.003093,4667.0,Poland,POL,POL,20210224
0.038288,0.002997,4150.0,Portugal,PRT,PRT,20210224
0.05975,0.007797,954.0,"Puerto Rico, U.S.",PRI,PRI,20210224
0.061956,0.018729,181.0,Qatar,QAT,QAT,20210224
0.034729,0.003278,3150.0,Romania,ROU,ROU,20210224
0.042151,0.002572,6050.0,Russia,RUS,RUS,20210224
0.069506,0.007572,1124.0,Saudi Arabia,SAU,SAU,20210224
0.093658,0.022564,162.0,Senegal,SEN,SEN,20210224
0.020282,0.003592,1556.0,Serbia,SRB,SRB,20210224
0.085134,0.013982,419.0,Singapore,SGP,SGP,20210224
0.017913,0.00313,1804.0,Slovakia,SVK,SVK,20210224
0.031035,0.006703,693.0,Slovenia,SVN,SVN,20210224
0.130955,0.005874,3284.0,South Africa,ZAF,ZAF,20210224
0.067351,0.005431,2170.0,South Korea,KOR,KOR,20210224
0.037735,0.002433,6133.0,Spain,ESP,ESP,20210224
0.083111,0.013478,400.0,Sri Lanka,LKA,LKA,20210224
0.221886,0.016795,614.0,Sudan,SDN,SDN,20210224
0.016459,0.001855,4791.0,Sweden,SWE,SWE,20210224
0.030045,0.003639,2204.0,Switzerland,CHE,CHE,20210224
0.126967,0.003514,9014.0,Taiwan,TWN,TWN,20210224
0.157541,0.017579,415.0,Tanzania,TZA,TZA,20210224
0.260259,0.005953,5442.0,Thailand,THA,THA,20210224
0.077722,0.007242,1376.0,Tunisia,TUN,TUN,20210224
0.061139,0.003277,5394.0,Turkey,TUR,TUR,20210224
0.122099,0.003824,7363.0,Ukraine,UKR,UKR,20210224
0.033005,0.008052,581.0,United Arab Emirates,ARE,ARE,20210224
0.029436,0.002771,3731.0,United Kingdom,GBR,GBR,20210224
0.04683,0.004821,1922.0,Uruguay,URY,URY,20210224
0.086118,0.012888,459.0,Uzbekistan,UZB,UZB,20210224
0.232268,0.008294,2610.0,Venezuela,VEN,VEN,20210224
0.289858,0.004312,11072.0,Vietnam,VNM,VNM,20210224
0.135503,0.02168,273.0,Yemen,YEM,YEM,20210224
