smoothed_pct_hes_wontwork,smoothed_hes_wontwork_se,sample_size,country,iso_code,gid_0,survey_date
0.310234,0.028908,277.0,Kuwait,KWT,KWT,20210218
0.189672,0.023157,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.407129,0.045299,116.0,Laos,LAO,LAO,20210218
0.266623,0.017125,672.0,Lebanon,LBN,LBN,20210218
0.297951,0.017163,725.0,Libya,LBY,LBY,20210218
0.406721,0.047526,112.0,Madagascar,MDG,MDG,20210218
0.350689,0.008537,3136.0,Malaysia,MYS,MYS,20210218
0.434551,0.044097,128.0,Mali,MLI,MLI,20210218
0.284625,0.003218,19646.0,Mexico,MEX,MEX,20210218
0.225183,0.017765,600.0,Moldova,MDA,MDA,20210218
0.331473,0.018295,679.0,Morocco,MAR,MAR,20210218
0.3065,0.020282,525.0,Mozambique,MOZ,MOZ,20210218
0.091591,0.018807,241.0,Myanmar,MMR,MMR,20210218
0.235253,0.013919,959.0,Nepal,NPL,NPL,20210218
0.25071,0.006752,4131.0,Netherlands,NLD,NLD,20210218
0.27997,0.00886,2644.0,New Zealand,NZL,NZL,20210218
0.34475,0.017184,768.0,Nicaragua,NIC,NIC,20210218
0.222203,0.009302,2008.0,Nigeria,NGA,NGA,20210218
0.206232,0.008731,2146.0,Norway,NOR,NOR,20210218
0.338078,0.042499,122.0,Oman,OMN,OMN,20210218
0.224093,0.009756,1837.0,Pakistan,PAK,PAK,20210218
0.402074,0.022902,465.0,Palestine,PSE,PSE,20210218
0.311664,0.018093,658.0,Panama,PAN,PAN,20210218
0.277203,0.014294,998.0,Paraguay,PRY,PRY,20210218
0.346738,0.006942,4735.0,Peru,PER,PER,20210218
0.332024,0.005661,6942.0,Philippines,PHL,PHL,20210218
0.349756,0.006919,4756.0,Poland,POL,POL,20210218
0.244041,0.006228,4754.0,Portugal,PRT,PRT,20210218
0.257547,0.014329,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.33794,0.031603,231.0,Qatar,QAT,QAT,20210218
0.236009,0.0072,3491.0,Romania,ROU,ROU,20210218
0.168405,0.004729,6259.0,Russia,RUS,RUS,20210218
0.271469,0.01234,1322.0,Saudi Arabia,SAU,SAU,20210218
0.40184,0.040269,140.0,Senegal,SEN,SEN,20210218
0.215168,0.010076,1668.0,Serbia,SRB,SRB,20210218
0.307222,0.020625,504.0,Singapore,SGP,SGP,20210218
0.310179,0.011139,1729.0,Slovakia,SVK,SVK,20210218
0.280939,0.016628,729.0,Slovenia,SVN,SVN,20210218
0.296435,0.007868,3393.0,South Africa,ZAF,ZAF,20210218
0.283122,0.008656,2736.0,South Korea,KOR,KOR,20210218
0.264898,0.005201,7203.0,Spain,ESP,ESP,20210218
0.321667,0.021393,488.0,Sri Lanka,LKA,LKA,20210218
0.283243,0.018919,590.0,Sudan,SDN,SDN,20210218
0.235173,0.005971,5054.0,Sweden,SWE,SWE,20210218
0.287893,0.00913,2469.0,Switzerland,CHE,CHE,20210218
0.419922,0.00483,10477.0,Taiwan,TWN,TWN,20210218
0.297249,0.022579,423.0,Tanzania,TZA,TZA,20210218
0.364673,0.006168,6119.0,Thailand,THA,THA,20210218
0.389998,0.012241,1589.0,Tunisia,TUN,TUN,20210218
0.425267,0.006582,5653.0,Turkey,TUR,TUR,20210218
0.20528,0.004592,7755.0,Ukraine,UKR,UKR,20210218
0.25371,0.017193,636.0,United Arab Emirates,ARE,ARE,20210218
0.21903,0.006269,4371.0,United Kingdom,GBR,GBR,20210218
0.27297,0.00984,2064.0,Uruguay,URY,URY,20210218
0.2077,0.019971,451.0,Uzbekistan,UZB,UZB,20210218
0.319312,0.008792,2815.0,Venezuela,VEN,VEN,20210218
0.333001,0.004064,13439.0,Vietnam,VNM,VNM,20210218
0.273758,0.028608,282.0,Yemen,YEM,YEM,20210218
0.193513,0.021888,370.0,Afghanistan,AFG,AFG,20210219
0.359559,0.024454,387.0,Albania,ALB,ALB,20210219
0.32353,0.011103,1772.0,Algeria,DZA,DZA,20210219
0.237964,0.029101,224.0,Angola,AGO,AGO,20210219
0.244605,0.004623,8648.0,Argentina,ARG,ARG,20210219
0.190024,0.03164,178.0,Armenia,ARM,ARM,20210219
0.256796,0.00644,4629.0,Australia,AUS,AUS,20210219
0.257608,0.009354,2205.0,Austria,AUT,AUT,20210219
0.219667,0.021862,366.0,Azerbaijan,AZE,AZE,20210219
0.2569,0.011959,1383.0,Bangladesh,BGD,BGD,20210219
0.242808,0.012607,1160.0,Belarus,BLR,BLR,20210219
0.314963,0.00971,2309.0,Belgium,BEL,BEL,20210219
0.312148,0.010204,2082.0,Bolivia,BOL,BOL,20210219
0.283395,0.019946,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.264853,0.002967,22155.0,Brazil,BRA,BRA,20210219
0.27815,0.009638,2168.0,Bulgaria,BGR,BGR,20210219
0.401784,0.040426,145.0,Burkina Faso,BFA,BFA,20210219
0.306314,0.033911,181.0,Cambodia,KHM,KHM,20210219
0.353512,0.025073,361.0,Cameroon,CMR,CMR,20210219
0.260076,0.005431,6540.0,Canada,CAN,CAN,20210219
0.322147,0.008673,2915.0,Chile,CHL,CHL,20210219
0.346019,0.005715,6939.0,Colombia,COL,COL,20210219
0.287465,0.014193,996.0,Costa Rica,CRI,CRI,20210219
0.385729,0.024154,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.259301,0.012604,1207.0,Croatia,HRV,HRV,20210219
0.363299,0.007413,4208.0,Czech Republic,CZE,CZE,20210219
0.374518,0.036098,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.225738,0.01025,1664.0,Denmark,DNK,DNK,20210219
0.363033,0.013852,1254.0,Dominican Republic,DOM,DOM,20210219
0.370067,0.007805,3856.0,Ecuador,ECU,ECU,20210219
0.384571,0.007274,4491.0,Egypt,EGY,EGY,20210219
0.338934,0.012931,1347.0,El Salvador,SLV,SLV,20210219
0.270518,0.023613,371.0,Ethiopia,ETH,ETH,20210219
0.271677,0.016614,730.0,Finland,FIN,FIN,20210219
0.378502,0.003671,18064.0,France,FRA,FRA,20210219
0.253113,0.003681,13940.0,Germany,DEU,DEU,20210219
0.327185,0.014442,1064.0,Ghana,GHA,GHA,20210219
0.274469,0.008236,2955.0,Greece,GRC,GRC,20210219
0.290638,0.012537,1308.0,Guatemala,GTM,GTM,20210219
0.355255,0.033437,195.0,Haiti,HTI,HTI,20210219
0.341541,0.014747,1038.0,Honduras,HND,HND,20210219
0.380952,0.01621,918.0,Hong Kong,HKG,HKG,20210219
0.293116,0.006443,5011.0,Hungary,HUN,HUN,20210219
0.176908,0.00365,10941.0,India,IND,IND,20210219
0.28766,0.005478,6875.0,Indonesia,IDN,IDN,20210219
0.333165,0.008999,2735.0,Iraq,IRQ,IRQ,20210219
0.200161,0.012183,1078.0,Ireland,IRL,IRL,20210219
0.281795,0.016294,773.0,Israel,ISR,ISR,20210219
0.265369,0.004205,11055.0,Italy,ITA,ITA,20210219
0.250079,0.002248,37044.0,Japan,JPN,JPN,20210219
0.345825,0.013264,1293.0,Jordan,JOR,JOR,20210219
0.201964,0.013678,880.0,Kazakhstan,KAZ,KAZ,20210219
0.251787,0.012005,1307.0,Kenya,KEN,KEN,20210219
0.355048,0.031543,262.0,Kuwait,KWT,KWT,20210219
0.195379,0.023421,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.379008,0.048041,103.0,Laos,LAO,LAO,20210219
0.269296,0.017858,623.0,Lebanon,LBN,LBN,20210219
0.299369,0.017714,673.0,Libya,LBY,LBY,20210219
0.397729,0.047771,111.0,Madagascar,MDG,MDG,20210219
0.34556,0.008691,3009.0,Malaysia,MYS,MYS,20210219
0.379065,0.044183,127.0,Mali,MLI,MLI,20210219
0.283934,0.003312,18527.0,Mexico,MEX,MEX,20210219
0.234729,0.018177,592.0,Moldova,MDA,MDA,20210219
0.321532,0.018113,682.0,Morocco,MAR,MAR,20210219
0.301594,0.020826,490.0,Mozambique,MOZ,MOZ,20210219
0.110552,0.02128,225.0,Myanmar,MMR,MMR,20210219
0.223066,0.01411,903.0,Nepal,NPL,NPL,20210219
0.252102,0.006786,4113.0,Netherlands,NLD,NLD,20210219
0.278221,0.008872,2625.0,New Zealand,NZL,NZL,20210219
0.359512,0.017884,721.0,Nicaragua,NIC,NIC,20210219
0.221039,0.009396,1954.0,Nigeria,NGA,NGA,20210219
0.199968,0.008809,2063.0,Norway,NOR,NOR,20210219
0.301906,0.042786,119.0,Oman,OMN,OMN,20210219
0.227751,0.009884,1807.0,Pakistan,PAK,PAK,20210219
0.384501,0.022741,463.0,Palestine,PSE,PSE,20210219
0.298534,0.017749,668.0,Panama,PAN,PAN,20210219
0.298783,0.01497,956.0,Paraguay,PRY,PRY,20210219
0.347271,0.007079,4531.0,Peru,PER,PER,20210219
0.333166,0.0058,6625.0,Philippines,PHL,PHL,20210219
0.350397,0.007019,4625.0,Poland,POL,POL,20210219
0.246576,0.006373,4576.0,Portugal,PRT,PRT,20210219
0.273,0.014907,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.31632,0.031316,223.0,Qatar,QAT,QAT,20210219
0.227781,0.007286,3320.0,Romania,ROU,ROU,20210219
0.16214,0.004656,6282.0,Russia,RUS,RUS,20210219
0.261366,0.012373,1290.0,Saudi Arabia,SAU,SAU,20210219
0.434527,0.0396,151.0,Senegal,SEN,SEN,20210219
0.223745,0.010424,1599.0,Serbia,SRB,SRB,20210219
0.308197,0.020861,507.0,Singapore,SGP,SGP,20210219
0.301555,0.011054,1729.0,Slovakia,SVK,SVK,20210219
0.271814,0.016798,704.0,Slovenia,SVN,SVN,20210219
0.302858,0.007961,3357.0,South Africa,ZAF,ZAF,20210219
0.27939,0.008787,2637.0,South Korea,KOR,KOR,20210219
0.257182,0.005249,6961.0,Spain,ESP,ESP,20210219
0.295275,0.021195,464.0,Sri Lanka,LKA,LKA,20210219
0.289864,0.019069,590.0,Sudan,SDN,SDN,20210219
0.227533,0.005986,4914.0,Sweden,SWE,SWE,20210219
0.276156,0.009198,2368.0,Switzerland,CHE,CHE,20210219
0.425926,0.004914,10162.0,Taiwan,TWN,TWN,20210219
0.307679,0.022957,422.0,Tanzania,TZA,TZA,20210219
0.37493,0.006404,5741.0,Thailand,THA,THA,20210219
0.386926,0.012309,1564.0,Tunisia,TUN,TUN,20210219
0.42716,0.006614,5608.0,Turkey,TUR,TUR,20210219
0.202171,0.004614,7606.0,Ukraine,UKR,UKR,20210219
0.255416,0.017712,603.0,United Arab Emirates,ARE,ARE,20210219
0.217569,0.006402,4175.0,United Kingdom,GBR,GBR,20210219
0.280192,0.010158,1962.0,Uruguay,URY,URY,20210219
0.192272,0.019607,449.0,Uzbekistan,UZB,UZB,20210219
0.323635,0.008978,2713.0,Venezuela,VEN,VEN,20210219
0.333776,0.004067,13440.0,Vietnam,VNM,VNM,20210219
0.266302,0.028277,279.0,Yemen,YEM,YEM,20210219
0.220831,0.023346,342.0,Afghanistan,AFG,AFG,20210220
0.352248,0.024733,374.0,Albania,ALB,ALB,20210220
0.305107,0.011106,1731.0,Algeria,DZA,DZA,20210220
0.2278,0.028634,219.0,Angola,AGO,AGO,20210220
0.238855,0.004669,8339.0,Argentina,ARG,ARG,20210220
0.15448,0.029388,181.0,Armenia,ARM,ARM,20210220
0.255017,0.006606,4379.0,Australia,AUS,AUS,20210220
0.254594,0.009357,2182.0,Austria,AUT,AUT,20210220
0.238091,0.022305,365.0,Azerbaijan,AZE,AZE,20210220
0.251213,0.011902,1354.0,Bangladesh,BGD,BGD,20210220
0.255004,0.01301,1117.0,Belarus,BLR,BLR,20210220
0.316435,0.009908,2224.0,Belgium,BEL,BEL,20210220
0.319066,0.010319,2064.0,Bolivia,BOL,BOL,20210220
0.27231,0.020358,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.266351,0.002993,21850.0,Brazil,BRA,BRA,20210220
0.284415,0.009882,2094.0,Bulgaria,BGR,BGR,20210220
0.419723,0.040721,148.0,Burkina Faso,BFA,BFA,20210220
0.30826,0.034377,186.0,Cambodia,KHM,KHM,20210220
0.326659,0.024886,367.0,Cameroon,CMR,CMR,20210220
0.256871,0.005484,6358.0,Canada,CAN,CAN,20210220
0.322316,0.008813,2821.0,Chile,CHL,CHL,20210220
0.339112,0.005819,6625.0,Colombia,COL,COL,20210220
0.282794,0.014322,971.0,Costa Rica,CRI,CRI,20210220
0.397462,0.024,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.248882,0.013201,1111.0,Croatia,HRV,HRV,20210220
0.363922,0.007481,4135.0,Czech Republic,CZE,CZE,20210220
0.379988,0.037404,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.238311,0.010632,1605.0,Denmark,DNK,DNK,20210220
0.370711,0.014464,1213.0,Dominican Republic,DOM,DOM,20210220
0.362088,0.007784,3828.0,Ecuador,ECU,ECU,20210220
0.36736,0.007346,4341.0,Egypt,EGY,EGY,20210220
0.319414,0.01288,1315.0,El Salvador,SLV,SLV,20210220
0.258496,0.023587,361.0,Ethiopia,ETH,ETH,20210220
0.272025,0.016841,712.0,Finland,FIN,FIN,20210220
0.382875,0.003724,17661.0,France,FRA,FRA,20210220
0.252033,0.003729,13545.0,Germany,DEU,DEU,20210220
0.335151,0.014746,1031.0,Ghana,GHA,GHA,20210220
0.282319,0.008431,2862.0,Greece,GRC,GRC,20210220
0.302813,0.012852,1269.0,Guatemala,GTM,GTM,20210220
0.39163,0.033806,203.0,Haiti,HTI,HTI,20210220
0.327468,0.015116,967.0,Honduras,HND,HND,20210220
0.373436,0.01609,918.0,Hong Kong,HKG,HKG,20210220
0.296222,0.006465,5009.0,Hungary,HUN,HUN,20210220
0.184163,0.003724,10827.0,India,IND,IND,20210220
0.282691,0.005539,6660.0,Indonesia,IDN,IDN,20210220
0.328021,0.008952,2733.0,Iraq,IRQ,IRQ,20210220
0.217223,0.012594,1062.0,Ireland,IRL,IRL,20210220
0.247404,0.016303,709.0,Israel,ISR,ISR,20210220
0.265709,0.00425,10825.0,Italy,ITA,ITA,20210220
0.245549,0.002294,35151.0,Japan,JPN,JPN,20210220
0.350801,0.013299,1299.0,Jordan,JOR,JOR,20210220
0.205236,0.014179,853.0,Kazakhstan,KAZ,KAZ,20210220
0.246729,0.011876,1319.0,Kenya,KEN,KEN,20210220
0.316251,0.031787,253.0,Kuwait,KWT,KWT,20210220
0.2083,0.024736,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.257213,0.0181,588.0,Lebanon,LBN,LBN,20210220
0.305049,0.018235,643.0,Libya,LBY,LBY,20210220
0.384566,0.047409,110.0,Madagascar,MDG,MDG,20210220
0.349557,0.008946,2847.0,Malaysia,MYS,MYS,20210220
0.371565,0.045055,122.0,Mali,MLI,MLI,20210220
0.283162,0.003356,18011.0,Mexico,MEX,MEX,20210220
0.251838,0.018823,577.0,Moldova,MDA,MDA,20210220
0.337986,0.018631,666.0,Morocco,MAR,MAR,20210220
0.297071,0.021247,464.0,Mozambique,MOZ,MOZ,20210220
0.093206,0.02077,203.0,Myanmar,MMR,MMR,20210220
0.218461,0.014171,862.0,Nepal,NPL,NPL,20210220
0.257477,0.006858,4085.0,Netherlands,NLD,NLD,20210220
0.281079,0.008956,2595.0,New Zealand,NZL,NZL,20210220
0.350999,0.018105,696.0,Nicaragua,NIC,NIC,20210220
0.224161,0.009493,1930.0,Nigeria,NGA,NGA,20210220
0.196724,0.008834,2024.0,Norway,NOR,NOR,20210220
0.300933,0.044807,108.0,Oman,OMN,OMN,20210220
0.216622,0.00983,1769.0,Pakistan,PAK,PAK,20210220
0.378499,0.022835,458.0,Palestine,PSE,PSE,20210220
0.319135,0.018456,641.0,Panama,PAN,PAN,20210220
0.304827,0.015157,940.0,Paraguay,PRY,PRY,20210220
0.348235,0.007187,4405.0,Peru,PER,PER,20210220
0.335961,0.005759,6750.0,Philippines,PHL,PHL,20210220
0.349241,0.007063,4560.0,Poland,POL,POL,20210220
0.240885,0.006392,4463.0,Portugal,PRT,PRT,20210220
0.272689,0.01479,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.325472,0.032604,210.0,Qatar,QAT,QAT,20210220
0.226875,0.007413,3201.0,Romania,ROU,ROU,20210220
0.163229,0.004721,6142.0,Russia,RUS,RUS,20210220
0.254495,0.012446,1260.0,Saudi Arabia,SAU,SAU,20210220
0.388715,0.040056,150.0,Senegal,SEN,SEN,20210220
0.222406,0.010586,1541.0,Serbia,SRB,SRB,20210220
0.301841,0.021739,466.0,Singapore,SGP,SGP,20210220
0.2853,0.010897,1722.0,Slovakia,SVK,SVK,20210220
0.278771,0.016892,708.0,Slovenia,SVN,SVN,20210220
0.294489,0.008002,3263.0,South Africa,ZAF,ZAF,20210220
0.275793,0.009032,2482.0,South Korea,KOR,KOR,20210220
0.259371,0.005353,6728.0,Spain,ESP,ESP,20210220
0.293593,0.021399,454.0,Sri Lanka,LKA,LKA,20210220
0.286241,0.019042,584.0,Sudan,SDN,SDN,20210220
0.219377,0.005982,4819.0,Sweden,SWE,SWE,20210220
0.26917,0.009372,2243.0,Switzerland,CHE,CHE,20210220
0.430355,0.004994,9877.0,Taiwan,TWN,TWN,20210220
0.313001,0.023382,416.0,Tanzania,TZA,TZA,20210220
0.3695,0.006445,5617.0,Thailand,THA,THA,20210220
0.401005,0.012731,1482.0,Tunisia,TUN,TUN,20210220
0.422759,0.006715,5428.0,Turkey,TUR,TUR,20210220
0.204448,0.004693,7421.0,Ukraine,UKR,UKR,20210220
0.30093,0.018689,607.0,United Arab Emirates,ARE,ARE,20210220
0.218627,0.006534,4022.0,United Kingdom,GBR,GBR,20210220
0.288777,0.010341,1933.0,Uruguay,URY,URY,20210220
0.207875,0.020244,445.0,Uzbekistan,UZB,UZB,20210220
0.320162,0.008948,2725.0,Venezuela,VEN,VEN,20210220
0.343985,0.004106,13355.0,Vietnam,VNM,VNM,20210220
0.280208,0.028513,275.0,Yemen,YEM,YEM,20210220
0.24411,0.024385,340.0,Afghanistan,AFG,AFG,20210221
0.320053,0.024395,364.0,Albania,ALB,ALB,20210221
0.315964,0.011246,1718.0,Algeria,DZA,DZA,20210221
0.22959,0.028416,228.0,Angola,AGO,AGO,20210221
0.234729,0.004633,8366.0,Argentina,ARG,ARG,20210221
0.151932,0.02897,183.0,Armenia,ARM,ARM,20210221
0.254071,0.006718,4223.0,Australia,AUS,AUS,20210221
0.24315,0.009188,2206.0,Austria,AUT,AUT,20210221
0.244877,0.022242,370.0,Azerbaijan,AZE,AZE,20210221
0.245322,0.011948,1326.0,Bangladesh,BGD,BGD,20210221
0.270941,0.013468,1100.0,Belarus,BLR,BLR,20210221
0.321478,0.01004,2173.0,Belgium,BEL,BEL,20210221
0.318574,0.010403,2032.0,Bolivia,BOL,BOL,20210221
0.269359,0.020079,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.266891,0.002978,22103.0,Brazil,BRA,BRA,20210221
0.283346,0.009879,2102.0,Bulgaria,BGR,BGR,20210221
0.416233,0.041399,145.0,Burkina Faso,BFA,BFA,20210221
0.327369,0.035933,183.0,Cambodia,KHM,KHM,20210221
0.327975,0.024783,371.0,Cameroon,CMR,CMR,20210221
0.257279,0.005487,6357.0,Canada,CAN,CAN,20210221
0.323965,0.008965,2731.0,Chile,CHL,CHL,20210221
0.334007,0.005868,6468.0,Colombia,COL,COL,20210221
0.278065,0.014283,966.0,Costa Rica,CRI,CRI,20210221
0.378877,0.02379,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.261442,0.013511,1099.0,Croatia,HRV,HRV,20210221
0.361396,0.007477,4130.0,Czech Republic,CZE,CZE,20210221
0.402884,0.03686,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.232831,0.010553,1608.0,Denmark,DNK,DNK,20210221
0.339328,0.014305,1190.0,Dominican Republic,DOM,DOM,20210221
0.363178,0.007728,3890.0,Ecuador,ECU,ECU,20210221
0.37077,0.007325,4369.0,Egypt,EGY,EGY,20210221
0.31979,0.012799,1333.0,El Salvador,SLV,SLV,20210221
0.225374,0.023094,348.0,Ethiopia,ETH,ETH,20210221
0.263322,0.016989,688.0,Finland,FIN,FIN,20210221
0.383264,0.003761,17332.0,France,FRA,FRA,20210221
0.245801,0.003705,13501.0,Germany,DEU,DEU,20210221
0.333469,0.014867,1018.0,Ghana,GHA,GHA,20210221
0.281872,0.00855,2773.0,Greece,GRC,GRC,20210221
0.301835,0.012803,1277.0,Guatemala,GTM,GTM,20210221
0.418702,0.034608,207.0,Haiti,HTI,HTI,20210221
0.327157,0.014971,981.0,Honduras,HND,HND,20210221
0.368023,0.016236,901.0,Hong Kong,HKG,HKG,20210221
0.300574,0.006443,5083.0,Hungary,HUN,HUN,20210221
0.185668,0.003686,11114.0,India,IND,IND,20210221
0.284561,0.00563,6490.0,Indonesia,IDN,IDN,20210221
0.339714,0.008899,2801.0,Iraq,IRQ,IRQ,20210221
0.205085,0.012279,1074.0,Ireland,IRL,IRL,20210221
0.231313,0.016219,676.0,Israel,ISR,ISR,20210221
0.260608,0.004203,10939.0,Italy,ITA,ITA,20210221
0.237324,0.0023,34209.0,Japan,JPN,JPN,20210221
0.362297,0.013143,1353.0,Jordan,JOR,JOR,20210221
0.202275,0.013943,870.0,Kazakhstan,KAZ,KAZ,20210221
0.252285,0.012092,1328.0,Kenya,KEN,KEN,20210221
0.343354,0.032785,249.0,Kuwait,KWT,KWT,20210221
0.210025,0.024888,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.244348,0.017909,588.0,Lebanon,LBN,LBN,20210221
0.304569,0.018676,612.0,Libya,LBY,LBY,20210221
0.369738,0.047807,104.0,Madagascar,MDG,MDG,20210221
0.358882,0.009001,2843.0,Malaysia,MYS,MYS,20210221
0.365531,0.045531,119.0,Mali,MLI,MLI,20210221
0.284286,0.003357,18057.0,Mexico,MEX,MEX,20210221
0.242444,0.018284,592.0,Moldova,MDA,MDA,20210221
0.323143,0.018388,672.0,Morocco,MAR,MAR,20210221
0.310156,0.021748,452.0,Mozambique,MOZ,MOZ,20210221
0.091251,0.020431,208.0,Myanmar,MMR,MMR,20210221
0.233814,0.01453,849.0,Nepal,NPL,NPL,20210221
0.261262,0.006894,4082.0,Netherlands,NLD,NLD,20210221
0.28135,0.009378,2377.0,New Zealand,NZL,NZL,20210221
0.333745,0.017843,699.0,Nicaragua,NIC,NIC,20210221
0.215555,0.009247,1978.0,Nigeria,NGA,NGA,20210221
0.199522,0.008932,2005.0,Norway,NOR,NOR,20210221
0.321006,0.04624,108.0,Oman,OMN,OMN,20210221
0.216333,0.009772,1788.0,Pakistan,PAK,PAK,20210221
0.369573,0.022887,452.0,Palestine,PSE,PSE,20210221
0.330899,0.018529,646.0,Panama,PAN,PAN,20210221
0.296676,0.014604,983.0,Paraguay,PRY,PRY,20210221
0.344439,0.007155,4420.0,Peru,PER,PER,20210221
0.33806,0.005755,6783.0,Philippines,PHL,PHL,20210221
0.350035,0.007046,4587.0,Poland,POL,POL,20210221
0.23686,0.006342,4483.0,Portugal,PRT,PRT,20210221
0.26384,0.014415,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.3141,0.031756,216.0,Qatar,QAT,QAT,20210221
0.221133,0.007383,3175.0,Romania,ROU,ROU,20210221
0.164753,0.004742,6125.0,Russia,RUS,RUS,20210221
0.256318,0.012541,1240.0,Saudi Arabia,SAU,SAU,20210221
0.379489,0.038672,160.0,Senegal,SEN,SEN,20210221
0.220286,0.010511,1553.0,Serbia,SRB,SRB,20210221
0.295901,0.022017,451.0,Singapore,SGP,SGP,20210221
0.287696,0.010749,1777.0,Slovakia,SVK,SVK,20210221
0.280618,0.0169,711.0,Slovenia,SVN,SVN,20210221
0.299953,0.007939,3353.0,South Africa,ZAF,ZAF,20210221
0.295288,0.009437,2363.0,South Korea,KOR,KOR,20210221
0.257301,0.005405,6560.0,Spain,ESP,ESP,20210221
0.247544,0.020526,453.0,Sri Lanka,LKA,LKA,20210221
0.291123,0.019398,566.0,Sudan,SDN,SDN,20210221
0.220316,0.005969,4841.0,Sweden,SWE,SWE,20210221
0.263848,0.00935,2231.0,Switzerland,CHE,CHE,20210221
0.428261,0.005011,9783.0,Taiwan,TWN,TWN,20210221
0.324968,0.023063,434.0,Tanzania,TZA,TZA,20210221
0.368219,0.006439,5624.0,Thailand,THA,THA,20210221
0.396803,0.012767,1471.0,Tunisia,TUN,TUN,20210221
0.418998,0.006715,5413.0,Turkey,TUR,TUR,20210221
0.204295,0.004678,7465.0,Ukraine,UKR,UKR,20210221
0.329168,0.019499,606.0,United Arab Emirates,ARE,ARE,20210221
0.215104,0.006503,4013.0,United Kingdom,GBR,GBR,20210221
0.283175,0.010244,1942.0,Uruguay,URY,URY,20210221
0.194816,0.019327,460.0,Uzbekistan,UZB,UZB,20210221
0.319417,0.008894,2756.0,Venezuela,VEN,VEN,20210221
0.339265,0.00409,13358.0,Vietnam,VNM,VNM,20210221
0.23125,0.026572,268.0,Yemen,YEM,YEM,20210221
0.250108,0.025532,315.0,Afghanistan,AFG,AFG,20210222
0.355704,0.025541,356.0,Albania,ALB,ALB,20210222
0.325243,0.011441,1687.0,Algeria,DZA,DZA,20210222
0.283402,0.030796,216.0,Angola,AGO,AGO,20210222
0.234197,0.004648,8300.0,Argentina,ARG,ARG,20210222
0.150232,0.029871,175.0,Armenia,ARM,ARM,20210222
0.250742,0.006841,4019.0,Australia,AUS,AUS,20210222
0.249636,0.009295,2194.0,Austria,AUT,AUT,20210222
0.239645,0.0224,360.0,Azerbaijan,AZE,AZE,20210222
0.250571,0.012308,1267.0,Bangladesh,BGD,BGD,20210222
0.277156,0.013609,1105.0,Belarus,BLR,BLR,20210222
0.323383,0.010085,2161.0,Belgium,BEL,BEL,20210222
0.535454,0.051342,101.0,Benin,BEN,BEN,20210222
0.315497,0.010443,2008.0,Bolivia,BOL,BOL,20210222
0.255555,0.019719,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.268357,0.002975,22223.0,Brazil,BRA,BRA,20210222
0.264685,0.009612,2106.0,Bulgaria,BGR,BGR,20210222
0.455044,0.042141,150.0,Burkina Faso,BFA,BFA,20210222
0.313136,0.034826,192.0,Cambodia,KHM,KHM,20210222
0.327769,0.024779,370.0,Cameroon,CMR,CMR,20210222
0.256484,0.005534,6238.0,Canada,CAN,CAN,20210222
0.319768,0.009019,2674.0,Chile,CHL,CHL,20210222
0.330584,0.005917,6327.0,Colombia,COL,COL,20210222
0.280639,0.014351,964.0,Costa Rica,CRI,CRI,20210222
0.385813,0.024184,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.251216,0.013324,1097.0,Croatia,HRV,HRV,20210222
0.360154,0.007456,4147.0,Czech Republic,CZE,CZE,20210222
0.440435,0.035655,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.224915,0.010544,1570.0,Denmark,DNK,DNK,20210222
0.329465,0.014518,1140.0,Dominican Republic,DOM,DOM,20210222
0.35388,0.007654,3909.0,Ecuador,ECU,ECU,20210222
0.37205,0.007378,4316.0,Egypt,EGY,EGY,20210222
0.315602,0.01275,1328.0,El Salvador,SLV,SLV,20210222
0.232438,0.022948,340.0,Ethiopia,ETH,ETH,20210222
0.254195,0.016876,668.0,Finland,FIN,FIN,20210222
0.383031,0.003784,17114.0,France,FRA,FRA,20210222
0.23719,0.00366,13508.0,Germany,DEU,DEU,20210222
0.344778,0.015179,997.0,Ghana,GHA,GHA,20210222
0.273873,0.008528,2740.0,Greece,GRC,GRC,20210222
0.326721,0.01335,1222.0,Guatemala,GTM,GTM,20210222
0.239251,0.044412,100.0,Guinea,GIN,GIN,20210222
0.416031,0.033749,217.0,Haiti,HTI,HTI,20210222
0.333565,0.015291,956.0,Honduras,HND,HND,20210222
