,Country,Date,CLI,Flu,Mask,Contact,Finance,Anosmia,Vaccine_acpt,Covid_Vaccine,Trust_fam,Trust_Healthcare,Trust_who,Trust_govt,Trust_politicians,Twodoses,concerned_sideeffects,hesitant_sideeffects,modified_acceptance,access_wash,wash_hands_24h_3to6,wash_hands_24h_7orMore,cmty_covid
195,Austria,20201112,0.0126435,0.011716,0.863079,0.479715,0.291581,0.02876,,,,,,,,,,,,0.983728,0.452479,0.425252,0.174781
196,Austria,20201113,0.014564,0.013887,0.863385,0.471464,0.293288,0.030581,,,,,,,,,,,,0.981366,0.456683,0.419976,0.174482
197,Austria,20201114,0.014619,0.014263,0.863316,0.477028,0.300647,0.029711,,,,,,,,,,,,0.980607,0.461424,0.419888,0.17496
198,Austria,20201115,0.013489,0.013441,0.864821,0.475614,0.302617,0.030372,,,,,,,,,,,,0.980439,0.46129,0.423812,0.182189
199,Austria,20201116,0.013539,0.015021,0.868782,0.475087,0.314719,0.029068,,,,,,,,,,,,0.983798,0.453925,0.432817,0.178865
200,Austria,20201117,0.013265,0.014381,0.873013,0.473933,0.315677,0.027066,,,,,,,,,,,,0.984364,0.453472,0.437466,0.185636
201,Austria,20201118,0.013293,0.014544,0.869958,0.465071,0.321522,0.026161,,,,,,,,,,,,0.985079,0.452501,0.432981,0.183202
202,Austria,20201119,0.013218,0.014286,0.866795,0.453413,0.322298,0.026598,,,,,,,,,,,,0.987373,0.458586,0.424386,0.182792
203,Austria,20201120,0.013338,0.013212,0.864017,0.431596,0.318249,0.030148,,,,,,,,,,,,0.989236,0.452247,0.433184,0.189097
204,Austria,20201121,0.012377,0.013335,0.858998,0.408879,0.314571,0.031117,,,,,,,,,,,,0.99,0.446949,0.428851,0.190689
205,Austria,20201122,0.012825,0.013622,0.856002,0.399368,0.311058,0.029176,,,,,,,,,,,,0.990441,0.44684,0.424131,0.18931
206,Austria,20201123,0.011646,0.012544,0.852905,0.390484,0.302621,0.034344,,,,,,,,,,,,0.990611,0.447274,0.418963,0.1891
207,Austria,20201124,0.015654,0.016376,0.839477,0.382274,0.301716,0.039114,,,,,,,,,,,,0.989448,0.445149,0.417573,0.187337
208,Austria,20201125,0.015361,0.01628,0.839078,0.376546,0.305253,0.039848,,,,,,,,,,,,0.988608,0.446946,0.420651,0.184684
209,Austria,20201126,0.015777,0.016656,0.835733,0.376639,0.303765,0.039496,,,,,,,,,,,,0.98876,0.443441,0.423697,0.18553
210,Austria,20201127,0.013433,0.015061,0.834459,0.38643,0.301438,0.035454,,,,,,,,,,,,0.988145,0.44701,0.418141,0.182161
211,Austria,20201128,0.013234,0.013416,0.828177,0.395559,0.298668,0.036063,,,,,,,,,,,,0.987967,0.445097,0.42279,0.182587
212,Austria,20201129,0.012347,0.013093,0.824999,0.392784,0.298367,0.036642,,,,,,,,,,,,0.98831,0.44754,0.426661,0.177757
213,Austria,20201130,0.012483,0.01309,0.825223,0.391624,0.29774,0.031976,,,,,,,,,,,,0.987588,0.442248,0.432123,0.177453
214,Austria,20201201,0.009679,0.010216,0.832892,0.394067,0.295165,0.027349,,,,,,,,,,,,0.98741,0.443568,0.431729,0.170433
215,Austria,20201202,0.00948,0.010036,0.832513,0.391852,0.283151,0.025436,,,,,,,,,,,,0.988123,0.442203,0.428932,0.168473
216,Austria,20201203,0.008517,0.009016,0.835567,0.389139,0.280221,0.024363,,,,,,,,,,,,0.987342,0.437244,0.432125,0.16315
217,Austria,20201204,0.008468,0.009054,0.83566,0.378278,0.27799,0.025143,,,,,,,,,,,,0.989705,0.438909,0.429478,0.157959
218,Austria,20201205,0.007912,0.009088,0.840626,0.378597,0.274963,0.023695,,,,,,,,,,,,0.988606,0.439776,0.43196,0.151242
219,Austria,20201206,0.007624,0.008383,0.842731,0.384713,0.272385,0.022769,,,,,,,,,,,,0.985942,0.435251,0.430638,0.147635
220,Austria,20201207,0.006953,0.007575,0.844132,0.39043,0.269206,0.022586,,,,,,,,,,,,0.98754,0.434376,0.431878,0.141937
221,Austria,20201208,0.005791,0.006968,0.843266,0.3976,0.267998,0.024238,,,,,,,,,,,,0.988159,0.439469,0.427997,0.139352
222,Austria,20201209,0.004741,0.005697,0.837837,0.412561,0.268661,0.023785,,,,,,,,,,,,0.989167,0.443094,0.42059,0.141968
223,Austria,20201210,0.00477,0.005786,0.838122,0.41604,0.261025,0.024367,,,,,,,,,,,,0.987129,0.449958,0.41361,0.137952
224,Austria,20201211,0.005553,0.006467,0.843402,0.425659,0.262858,0.023568,,,,,,,,,,,,0.986214,0.443591,0.419563,0.136077
225,Austria,20201212,0.007942,0.008003,0.849642,0.437272,0.259981,0.024567,,,,,,,,,,,,0.987708,0.445748,0.414724,0.131769
226,Austria,20201213,0.008528,0.008588,0.857777,0.441092,0.25862,0.024688,,,,,,,,,,,,0.989576,0.450457,0.412145,0.1282
227,Austria,20201214,0.011186,0.011345,0.858918,0.448567,0.261128,0.027125,,,,,,,,,,,,0.989243,0.454456,0.410335,0.12618
228,Austria,20201215,0.011368,0.011352,0.865742,0.449666,0.263177,0.028202,,,,,,,,,,,,0.988841,0.445881,0.417515,0.121715
229,Austria,20201216,0.011309,0.011066,0.874584,0.449141,0.265018,0.028839,,,,,,,,,,,,0.989054,0.44202,0.427695,0.116711
230,Austria,20201217,0.011228,0.010765,0.874375,0.456865,0.267585,0.028568,,,,,,,,,,,,0.990162,0.439971,0.43333,0.118688
231,Austria,20201218,0.01057,0.010175,0.871688,0.460071,0.266742,0.02892,,,,,,,,,,,,0.98839,0.440211,0.43377,0.1125
232,Austria,20201219,0.01047,0.010361,0.870515,0.45483,0.278097,0.028585,,,,,,,,,,,,0.987913,0.437088,0.436666,0.110411
233,Austria,20201220,0.01088,0.01077,0.864508,0.454974,0.279649,0.029583,,,,,,,,,,,,0.987508,0.435122,0.437872,0.111201
234,Austria,20201221,0.008128,0.00778,0.864844,0.451963,0.277852,0.026639,0.628725,,0.20336,0.314374,0.268363,0.252169,0.067268,,,,,0.985708,0.427159,0.442857,0.108294
235,Austria,20201222,0.008162,0.007996,0.859906,0.461868,0.277389,0.025048,0.610651,,0.236379,0.344535,0.282483,0.275984,0.079558,,,,,0.984492,0.429312,0.442204,0.107687
236,Austria,20201223,0.007327,0.007347,0.858007,0.459108,0.279643,0.024545,0.607492,,0.239682,0.342037,0.282401,0.281161,0.076908,,,,,0.982884,0.428365,0.433909,0.105513
237,Austria,20201224,0.007061,0.007466,0.860036,0.460624,0.282636,0.023172,0.61464,,0.245101,0.338293,0.284345,0.281444,0.086134,,,,,0.982931,0.424186,0.434145,0.099946
238,Austria,20201225,0.007904,0.008388,0.860349,0.481572,0.287264,0.021304,0.615785,,0.24475,0.342142,0.281801,0.281488,0.0866,,,,,0.985468,0.423193,0.432712,0.107456
239,Austria,20201226,0.009655,0.010257,0.855992,0.487592,0.271557,0.023757,0.62248,,0.251186,0.348245,0.287821,0.292118,0.087879,,,,,0.985695,0.431876,0.420297,0.108423
240,Austria,20201227,0.008209,0.008948,0.857774,0.493063,0.267386,0.021167,0.631468,,0.253964,0.355437,0.290613,0.299903,0.087917,,,,,0.986225,0.434904,0.415558,0.10615
241,Austria,20201228,0.007458,0.008357,0.851959,0.489823,0.269626,0.021667,0.635669,,0.254623,0.362179,0.292113,0.303049,0.090474,,,,,0.988076,0.445534,0.405094,0.107195
242,Austria,20201229,0.006702,0.007239,0.849479,0.474821,0.267935,0.019556,0.645929,,0.259524,0.368511,0.29799,0.310934,0.093066,,,,,0.990166,0.452797,0.398188,0.107241
243,Austria,20201230,0.011504,0.012167,0.839365,0.474951,0.264831,0.019324,0.659533,,0.264339,0.374748,0.30369,0.319808,0.10012,,,,,0.99074,0.452087,0.397715,0.110774
244,Austria,20201231,0.011845,0.012454,0.831916,0.465811,0.263761,0.018703,0.662711,,0.265139,0.386252,0.304725,0.327012,0.09977,,,,,0.99056,0.458223,0.389194,0.111984
245,Austria,20210101,0.010654,0.011105,0.830234,0.454226,0.260706,0.019292,0.66942,,0.268673,0.3924,0.31289,0.333968,0.101799,,,,,0.990523,0.467616,0.380396,0.11283
246,Austria,20210102,0.010582,0.010488,0.830137,0.437263,0.265957,0.018875,0.669587,,0.268452,0.388869,0.309124,0.328354,0.102653,,,,,0.989318,0.470187,0.376358,0.110383
247,Austria,20210103,0.011597,0.011348,0.827186,0.427886,0.2696,0.018862,0.674744,,0.268304,0.390933,0.309754,0.327616,0.106068,,,,,0.989779,0.471289,0.373955,0.110304
248,Austria,20210104,0.011659,0.01137,0.827514,0.421383,0.271352,0.01756,0.678118,,0.270035,0.38797,0.309131,0.327763,0.106332,,,,,0.987022,0.467161,0.379838,0.107927
249,Austria,20210105,0.013072,0.013161,0.821917,0.424998,0.275273,0.020179,0.679926,,0.270027,0.382402,0.299947,0.320514,0.103725,,,,,0.984225,0.466286,0.374721,0.109485
250,Austria,20210106,0.008818,0.008798,0.824792,0.419471,0.277951,0.021632,0.680055,0.003522,0.269675,0.383952,0.303383,0.318656,0.102654,,,,,0.985515,0.467851,0.375966,0.109163
251,Austria,20210107,0.008898,0.008811,0.824031,0.420686,0.282135,0.02301,0.681149,0.005086,0.272636,0.377779,0.306233,0.317925,0.106212,,,,,0.985864,0.467489,0.377182,0.107397
252,Austria,20210108,0.008806,0.008722,0.822827,0.411108,0.282452,0.022142,0.683533,0.006487,0.274079,0.375783,0.302934,0.317428,0.105979,,,,0.8085173711537734,0.985843,0.458042,0.381815,0.102969
253,Austria,20210109,0.006066,0.00666,0.820342,0.415007,0.291808,0.018986,0.686966,0.00711,0.279436,0.381914,0.306556,0.321499,0.10906,,,,0.7805537224022017,0.986714,0.453694,0.38804,0.101313
254,Austria,20210110,0.007652,0.008393,0.816339,0.413296,0.29707,0.018723,0.690105,0.010125,0.283764,0.381585,0.307649,0.324654,0.108387,,,,0.7770226903136681,0.986553,0.448231,0.391524,0.100212
255,Austria,20210111,0.008165,0.008952,0.815158,0.41939,0.304219,0.019198,0.693573,0.012148,0.286612,0.384161,0.312335,0.327686,0.10801,,,,0.7685878608845358,0.987052,0.453224,0.384814,0.102017
256,Austria,20210112,0.008669,0.009325,0.818212,0.416676,0.308255,0.01843,0.699055,0.011537,0.290958,0.395288,0.319085,0.333515,0.10863,,,,0.7145675022736835,0.988554,0.447209,0.394821,0.101806
257,Austria,20210113,0.009133,0.009782,0.82329,0.420274,0.312478,0.017784,0.703552,0.014931,0.296883,0.403808,0.317838,0.338537,0.11214,,,,0.7226876628174422,0.988227,0.453205,0.396022,0.099794
258,Austria,20210114,0.008167,0.009032,0.827096,0.422893,0.316745,0.017839,0.708372,0.017512,0.293998,0.413582,0.326224,0.345814,0.105221,,,0.243011,0.7307670418258793,0.988751,0.45732,0.393376,0.098585
259,Austria,20210115,0.008463,0.009016,0.828587,0.420488,0.316996,0.018694,0.714468,0.018505,0.297075,0.418414,0.33322,0.346442,0.105659,,,0.236042,0.7377174107742894,0.983885,0.459103,0.394424,0.096353
260,Austria,20210116,0.008122,0.008355,0.831238,0.423115,0.316667,0.017421,0.718697,0.021535,0.293388,0.422103,0.336998,0.355895,0.101655,,,0.239369,0.7455304261344478,0.9841,0.456251,0.397585,0.09666
261,Austria,20210117,0.007374,0.007484,0.836261,0.424849,0.315223,0.017648,0.717747,0.0231,0.29308,0.42442,0.342631,0.358218,0.101208,0.033909,,0.236525,0.7456416340576736,0.985128,0.464422,0.391982,0.095292
262,Austria,20210118,0.006366,0.006478,0.836259,0.426773,0.313579,0.017636,0.720494,0.025582,0.296256,0.429841,0.34473,0.359518,0.099282,0.028948,,0.233465,0.7506890766845331,0.985122,0.457673,0.396205,0.091664
263,Austria,20210119,0.004947,0.004836,0.83741,0.430011,0.317385,0.016859,0.71877,0.029078,0.293653,0.432231,0.350473,0.366639,0.100067,0.023839,,0.236307,0.7523728797622333,0.986407,0.461135,0.389898,0.087877
264,Austria,20210120,0.00548,0.005368,0.835751,0.43654,0.317276,0.016674,0.715604,0.031455,0.284929,0.430173,0.35164,0.364904,0.092108,0.019823,,0.236566,0.7514691348492747,0.98372,0.452968,0.390779,0.086946
265,Austria,20210121,0.007139,0.006765,0.835066,0.435413,0.307291,0.018557,0.719048,0.032022,0.284495,0.427293,0.349113,0.359462,0.091454,0.03437,,0.230894,0.7551627601355997,0.982568,0.446253,0.395277,0.089037
266,Austria,20210122,0.007035,0.007741,0.834881,0.438776,0.30398,0.019062,0.718174,0.035457,0.283151,0.434168,0.348059,0.368726,0.090615,0.033023,,0.229314,0.7579616395815759,0.986066,0.446324,0.394691,0.094444
267,Austria,20210123,0.006727,0.007692,0.832551,0.445072,0.300964,0.020131,0.72039,0.038553,0.282755,0.431396,0.347831,0.36293,0.087449,0.037266,,0.226304,0.7625612723523828,0.986351,0.444106,0.398687,0.094137
268,Austria,20210124,0.005298,0.006389,0.828466,0.448026,0.301536,0.020488,0.727895,0.040194,0.278527,0.434417,0.346306,0.359415,0.081762,0.042767,,0.218008,0.7727373065021036,0.985682,0.439154,0.402822,0.095181
269,Austria,20210125,0.005455,0.006645,0.83055,0.446246,0.300717,0.019548,0.729394,0.043033,0.271008,0.430653,0.346961,0.363028,0.082532,0.04814,,0.21854,0.7785374857344141,0.987103,0.439004,0.405863,0.097018
270,Austria,20210126,0.006178,0.007341,0.829068,0.444777,0.302053,0.019057,0.729435,0.044524,0.269312,0.430034,0.34356,0.361336,0.081063,0.046735,,0.216242,0.7802676554456779,0.985585,0.435072,0.409314,0.101757
271,Austria,20210127,0.005382,0.006455,0.830612,0.438631,0.299394,0.017937,0.733583,0.043457,0.269165,0.42819,0.342511,0.363509,0.078565,0.054177,,0.210756,0.7833577193125677,0.988209,0.442875,0.403061,0.099394
272,Austria,20210128,0.004887,0.00575,0.829715,0.43875,0.311024,0.015517,0.735145,0.044895,0.272687,0.427261,0.34253,0.36754,0.078337,0.04933,,0.210468,0.7861353645628101,0.988823,0.447563,0.40016,0.096294
273,Austria,20210129,0.00455,0.004759,0.829985,0.444226,0.316793,0.015232,0.739699,0.043965,0.272855,0.428033,0.345033,0.369028,0.08048,0.071886,,0.207817,0.7898408296326697,0.988736,0.447633,0.405296,0.095137
274,Austria,20210130,0.005036,0.00548,0.830916,0.444051,0.319608,0.015999,0.740666,0.042923,0.270602,0.432011,0.34549,0.371136,0.080412,0.10913,,0.207228,0.7896333402749494,0.989229,0.448738,0.400743,0.094565
275,Austria,20210131,0.006034,0.006457,0.832392,0.442612,0.319287,0.016113,0.733791,0.043796,0.275034,0.431741,0.343315,0.374986,0.083333,0.127601,,0.21314,0.7831924440917449,0.987224,0.443091,0.40422,0.092013
276,Austria,20210201,0.006458,0.006814,0.835354,0.451393,0.315337,0.018238,0.732422,0.040396,0.274508,0.432389,0.343285,0.375891,0.081579,0.137494,,0.211675,0.7777087917197122,0.986836,0.448322,0.398692,0.09381
277,Austria,20210202,0.006307,0.00668,0.835077,0.459091,0.309541,0.019164,0.736061,0.041171,0.273974,0.433709,0.347462,0.376449,0.082025,0.173313,,0.214167,0.7818229882278073,0.986354,0.449747,0.399462,0.087607
278,Austria,20210203,0.006384,0.006818,0.832089,0.468023,0.312256,0.020157,0.736209,0.043634,0.277737,0.433884,0.354736,0.382486,0.084157,0.215967,,0.21412,0.7842457591875455,0.984989,0.446905,0.402474,0.086202
279,Austria,20210204,0.0056,0.006248,0.831539,0.473362,0.306585,0.019707,0.731524,0.046663,0.273657,0.433942,0.348357,0.379846,0.083248,0.255608,,0.214574,0.7832327971491839,0.984602,0.447614,0.402663,0.087821
280,Austria,20210205,0.006009,0.006587,0.826707,0.468459,0.307771,0.019676,0.727672,0.047632,0.268116,0.427131,0.344215,0.371908,0.076944,0.294009,,0.216239,0.7798855497863572,0.985947,0.44713,0.399573,0.082069
281,Austria,20210206,0.005398,0.005516,0.823158,0.467624,0.302695,0.019233,0.728021,0.051999,0.268635,0.425321,0.346445,0.371692,0.077493,0.342342,,0.213876,0.7855141996755038,0.985418,0.448181,0.396063,0.083113
282,Austria,20210207,0.005194,0.00515,0.821758,0.473869,0.29928,0.019851,0.733322,0.052838,0.26257,0.423269,0.353442,0.370708,0.077988,0.378545,,0.210143,0.7918392268089508,0.988049,0.453796,0.390529,0.083051
283,Austria,20210208,0.004858,0.00473,0.818722,0.472388,0.300698,0.018672,0.729789,0.056177,0.261834,0.427335,0.34854,0.365037,0.075958,0.40621,,0.210856,0.7915601955088153,0.988638,0.453014,0.392844,0.076761
284,Austria,20210209,0.004267,0.004143,0.820427,0.473898,0.303216,0.019622,0.732478,0.056896,0.258546,0.420031,0.345456,0.362686,0.073602,0.437807,,0.203989,0.7958780074891173,0.989762,0.455212,0.391137,0.079556
285,Austria,20210210,0.00453,0.004403,0.822342,0.476726,0.302373,0.01936,0.728615,0.056845,0.258072,0.410759,0.339329,0.35624,0.072525,0.509692,,0.209146,0.7922483447012589,0.989428,0.453974,0.39631,0.079199
286,Austria,20210211,0.004551,0.004421,0.826073,0.479459,0.29822,0.021605,0.72894,0.056536,0.255384,0.407043,0.344298,0.35726,0.074209,0.538673,,0.210596,0.7927839951467279,0.988349,0.45023,0.400675,0.080204
287,Austria,20210212,0.004853,0.004515,0.829028,0.490001,0.296462,0.021963,0.728334,0.061267,0.254357,0.385086,0.345674,0.358033,0.076687,0.562894,,0.209991,0.7980533849962546,0.988378,0.448744,0.399431,0.084872
288,Austria,20210213,0.004876,0.00463,0.836731,0.490447,0.299077,0.021523,0.73097,0.062735,0.255714,0.401975,0.349338,0.363145,0.078817,0.557323,,0.210688,0.8022180912660211,0.98782,0.448851,0.401344,0.085002
289,Austria,20210214,0.004659,0.004867,0.841437,0.490223,0.299972,0.021018,0.729934,0.06291,0.257828,0.402175,0.34852,0.367379,0.078433,0.594844,,0.208874,0.8013345953001935,0.985416,0.448471,0.402158,0.081106
290,Austria,20210215,0.005546,0.005496,0.842763,0.491917,0.29885,0.019785,0.736151,0.063452,0.260946,0.400926,0.352326,0.370962,0.077629,0.628709,,0.208415,0.8082562031150342,0.984693,0.447287,0.402279,0.081596
291,Austria,20210216,0.005235,0.005184,0.842489,0.489993,0.300206,0.019923,0.734015,0.065035,0.260597,,0.351837,0.372847,0.077335,0.63315,,0.210565,0.8078833359729184,0.98374,0.444162,0.406108,0.080534
292,Austria,20210217,0.004905,0.004855,0.842268,0.492795,0.301428,0.018838,0.736498,0.067801,0.261169,,0.352696,0.371725,0.075993,0.599773,,0.210246,0.8136856980142123,0.98355,0.442731,0.407018,0.080987
293,Austria,20210218,0.005387,0.005336,0.838997,0.48862,0.301176,0.017158,0.733831,0.070019,0.26167,,0.347287,0.369334,0.074607,0.622652,,0.212205,0.8129788882892893,0.983793,0.4412,0.406097,0.077831
294,Austria,20210219,0.005525,0.005854,0.838196,0.487771,0.296247,0.016666,0.729511,0.071541,0.260323,,0.344182,0.365095,0.072075,0.60408,,0.217712,0.8102830231097357,0.982929,0.44623,0.407112,0.074577
295,Austria,20210220,0.006888,0.007105,0.835707,0.488359,0.294423,0.01681,0.724415,0.072007,0.261487,,0.334159,0.357212,0.069091,0.631276,,0.219683,0.8066824367139797,0.981828,0.442234,0.41168,0.073893
296,Austria,20210221,0.006704,0.006497,0.830271,0.494113,0.291547,0.015695,0.719697,0.079088,0.261165,,0.326409,0.353358,0.068556,0.632785,,0.226215,0.8105713595756432,0.984131,0.444508,0.410944,0.080521
297,Austria,20210222,0.006159,0.007089,0.829918,0.497981,0.289289,0.017484,0.716931,0.078699,0.259667,,0.32665,0.351445,0.071614,0.613601,,0.226768,0.8086172503360909,0.984221,0.441247,0.410981,0.081193
298,Austria,20210223,,,,,,,,,,,,,,,,,,,,,
299,Austria,20210224,,,,,,,,,,,,,,,,,,,,,
300,Austria,20210225,,,,,,,,,,,,,,,,,,,,,
301,Austria,20210226,,,,,,,,,,,,,,,,,,,,,
302,Austria,20210227,,,,,,,,,,,,,,,,,,,,,
303,Austria,20210228,,,,,,,,,,,,,,,,,,,,,
304,Belgium,20200501,0.008381,0.00872,0.265395,0.211586,,0.026545,,,,,,,,,,,,,,,0.15002
305,Belgium,20200502,0.007842,0.008241,0.273435,0.211328,,0.026447,,,,,,,,,,,,,,,0.14583
306,Belgium,20200503,0.007172,0.007703,0.284221,0.217176,0.441897,0.024627,,,,,,,,,,,,,,,0.143502
307,Belgium,20200504,0.00658,0.006813,0.2901,0.221994,0.371818,0.0216,,,,,,,,,,,,,,,0.139942
308,Belgium,20200505,0.005611,0.005952,0.30318,0.225917,0.373688,0.020155,,,,,,,,,,,,,,,0.134707
309,Belgium,20200506,0.008435,0.005194,0.312611,0.229202,0.365783,0.018716,,,,,,,,,,,,,,,0.133538
310,Belgium,20200507,0.005951,0.004834,0.317189,0.238651,0.359589,0.018808,,,,,,,,,,,,,,,0.124622
311,Belgium,20200508,0.004727,0.006858,0.328238,0.245488,0.35622,0.019759,,,,,,,,,,,,,,,0.118278
312,Belgium,20200509,0.00436,0.006098,0.3377,0.2545,0.348031,0.020212,,,,,,,,,,,,,,,0.112989
313,Belgium,20200510,0.004562,0.005918,0.35451,0.266329,0.342617,0.020839,,,,,,,,,,,,,,,0.103103
314,Belgium,20200511,0.004631,0.005758,0.375561,0.27563,0.342085,0.020962,,,,,,,,,,,,,,,0.097989
315,Belgium,20200512,0.004343,0.005333,0.385394,0.279622,0.333152,0.021267,,,,,,,,,,,,,,,0.093882
316,Belgium,20200513,0.003398,0.004898,0.404332,0.28927,0.333865,0.020814,,,,,,,,,,,,,,,0.083373
317,Belgium,20200514,0.003572,0.004802,0.425775,0.296249,0.329771,0.019571,,,,,,,,,,,,,,,0.081528
318,Belgium,20200515,0.004594,0.004614,0.443706,0.297919,0.330642,0.018357,,,,,,,,,,,,,,,0.080161
319,Belgium,20200516,0.005372,0.005543,0.464232,0.303573,0.334964,0.017565,,,,,,,,,,,,,,,0.079272
320,Belgium,20200517,0.005219,0.005433,0.47452,0.306322,0.334866,0.015709,,,,,,,,,,,,,,,0.078054
321,Belgium,20200518,0.00449,0.004744,0.481685,0.308985,0.320731,0.013936,,,,,,,,,,,,,,,0.075956
322,Belgium,20200519,0.004494,0.004913,0.497251,0.311968,0.322585,0.013965,,,,,,,,,,,,,,,0.072366
323,Belgium,20200520,0.00472,0.005182,0.498721,0.315779,0.317656,0.01362,,,,,,,,,,,,,,,0.070934
324,Belgium,20200521,0.004715,0.005515,0.503507,0.316052,0.320151,0.013469,,,,,,,,,,,,,,,0.076258
325,Belgium,20200522,0.003152,0.003941,0.503466,0.33377,0.317283,0.013998,,,,,,,,,,,,,,,0.073272
326,Belgium,20200523,0.003715,0.00415,0.505067,0.344404,0.309142,0.014984,,,,,,,,,,,,,,,0.073744
327,Belgium,20200524,0.002706,0.003197,0.508554,0.356439,0.302773,0.017028,,,,,,,,,,,,,,,0.071019
328,Belgium,20200525,0.003178,0.003673,0.512614,0.369648,0.30892,0.018868,,,,,,,,,,,,,,,0.068295
329,Belgium,20200526,0.004008,0.004374,0.51171,0.377349,0.311201,0.019927,,,,,,,,,,,,,,,0.07036
330,Belgium,20200527,0.003913,0.004339,0.514134,0.380544,0.307312,0.020415,,,,,,,,,,,,,,,0.070009
331,Belgium,20200528,0.004659,0.004722,0.50849,0.384411,0.306128,0.020492,,,,,,,,,,,,,,,0.063477
332,Belgium,20200529,0.004584,0.004646,0.517078,0.37905,0.302862,0.01948,,,,,,,,,,,,,,,0.061135
333,Belgium,20200530,0.004069,0.004198,0.513432,0.381034,0.305353,0.018533,,,,,,,,,,,,,,,0.057102
334,Belgium,20200531,0.004098,0.004122,0.515058,0.381102,0.310268,0.018826,,,,,,,,,,,,,,,0.058282
335,Belgium,20200601,0.003819,0.0038,0.51639,0.379972,0.30337,0.016434,,,,,,,,,,,,,,,0.060779
336,Belgium,20200602,0.002648,0.002754,0.516304,0.388389,0.297746,0.015534,,,,,,,,,,,,,,,0.061277
337,Belgium,20200603,0.002944,0.002843,0.525684,0.392456,0.305948,0.014954,,,,,,,,,,,,,,,0.060621
338,Belgium,20200604,0.002397,0.002567,0.533089,0.39321,0.300737,0.014822,,,,,,,,,,,,,,,0.059441
339,Belgium,20200605,0.002379,0.002545,0.532167,0.393479,0.301617,0.016034,,,,,,,,,,,,,,,0.06047
340,Belgium,20200606,0.00263,0.002791,0.538869,0.394474,0.300057,0.014787,,,,,,,,,,,,,,,0.06082
341,Belgium,20200607,0.003372,0.00353,0.540649,0.403686,0.297252,0.014142,,,,,,,,,,,,,,,0.0588
342,Belgium,20200608,0.003931,0.004609,0.543164,0.403656,0.299245,0.015961,,,,,,,,,,,,,,,0.057323
343,Belgium,20200609,0.004384,0.005321,0.545724,0.402252,0.298911,0.015643,,,,,,,,,,,,,,,0.057755
344,Belgium,20200610,0.003841,0.004819,0.543826,0.409521,0.290961,0.016873,,,,,,,,,,,,,,,0.059797
345,Belgium,20200611,0.003716,0.004655,0.542409,0.418002,0.29481,0.018374,,,,,,,,,,,,,,,0.059965
346,Belgium,20200612,0.004488,0.005456,0.538562,0.420398,0.295268,0.018318,,,,,,,,,,,,,,,0.057391
347,Belgium,20200613,0.005474,0.006013,0.538668,0.432961,0.295875,0.02147,,,,,,,,,,,,,,,0.058508
348,Belgium,20200614,0.005318,0.005727,0.54583,0.433787,0.291066,0.019964,,,,,,,,,,,,,,,0.057647
349,Belgium,20200615,0.004791,0.004603,0.543658,0.455055,0.297407,0.021466,,,,,,,,,,,,,,,0.057148
350,Belgium,20200616,0.004486,0.004237,0.540677,0.46317,0.296707,0.022763,,,,,,,,,,,,,,,0.057493
351,Belgium,20200617,0.004862,0.004619,0.536611,0.467858,0.292784,0.021564,,,,,,,,,,,,,,,0.054677
352,Belgium,20200618,0.004651,0.004459,0.533637,0.470807,0.294784,0.021007,,,,,,,,,,,,,,,0.054702
353,Belgium,20200619,0.003846,0.003841,0.537807,0.482887,0.293139,0.019889,,,,,,,,,,,,,,,0.056425
354,Belgium,20200620,0.003291,0.00375,0.539314,0.488133,0.287319,0.018038,,,,,,,,,,,,,,,0.054778
355,Belgium,20200621,0.004456,0.005204,0.525747,0.50086,0.293127,0.018751,,,,,,,,,,,,,,,0.058358
356,Belgium,20200622,0.005873,0.006623,0.527408,0.493256,0.288679,0.017821,,,,,,,,,,,,,,,0.058108
